date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2021-08-24 00:00:00,149,15,0.1006711409395973,3,1,0.3333333333333333
2021-08-23 00:00:00,342,29,0.0847953216374269,7,5,0.7142857142857144
2021-08-22 00:00:00,107,11,0.102803738317757,1,0,0
2021-08-21 00:00:00,109,18,0.1651376146788991,,,
2021-08-20 00:00:00,267,24,0.0898876404494382,5,1,0.2
2021-08-19 00:00:00,278,44,0.158273381294964,6,2,0.3333333333333333
2021-08-18 00:00:00,275,44,0.16,8,4,0.5
2021-08-17 00:00:00,273,35,0.1282051282051282,6,3,0.5
2021-08-16 00:00:00,306,56,0.1830065359477124,5,3,0.6
2021-08-15 00:00:00,86,13,0.1511627906976744,1,1,1
2021-08-14 00:00:00,101,17,0.1683168316831683,1,1,1
2021-08-13 00:00:00,207,30,0.1449275362318841,5,3,0.6
2021-08-12 00:00:00,200,24,0.12,2,1,0.5
2021-08-11 00:00:00,207,26,0.1256038647342995,7,7,1
2021-08-10 00:00:00,234,20,0.0854700854700855,1,1,1
2021-08-09 00:00:00,256,38,0.1484375,5,3,0.6
2021-08-08 00:00:00,71,7,0.0985915492957746,,,
2021-08-07 00:00:00,60,4,0.0666666666666667,2,0,0
2021-08-06 00:00:00,147,17,0.1156462585034014,4,2,0.5
2021-08-05 00:00:00,216,26,0.1203703703703704,4,1,0.25
2021-08-04 00:00:00,142,8,0.0563380281690141,12,4,0.3333333333333333
2021-08-03 00:00:00,195,20,0.1025641025641026,6,2,0.3333333333333333
2021-08-02 00:00:00,186,31,0.1666666666666667,6,5,0.8333333333333334
2021-08-01 00:00:00,58,13,0.2241379310344828,,,
2021-07-31 00:00:00,44,6,0.1363636363636364,,,
2021-07-30 00:00:00,114,21,0.1842105263157895,6,2,0.3333333333333333
2021-07-29 00:00:00,101,21,0.2079207920792079,6,2,0.3333333333333333
2021-07-28 00:00:00,130,13,0.1,9,7,0.7777777777777778
2021-07-27 00:00:00,122,12,0.0983606557377049,6,3,0.5
2021-07-26 00:00:00,122,13,0.1065573770491803,5,1,0.2
2021-07-25 00:00:00,47,6,0.1276595744680851,,,
2021-07-24 00:00:00,61,12,0.1967213114754098,4,1,0.25
2021-07-23 00:00:00,146,13,0.089041095890411,7,3,0.4285714285714286
2021-07-22 00:00:00,138,26,0.1884057971014493,6,4,0.6666666666666666
2021-07-21 00:00:00,129,16,0.124031007751938,4,3,0.75
2021-07-20 00:00:00,105,20,0.1904761904761905,6,2,0.3333333333333333
2021-07-19 00:00:00,125,10,0.08,3,1,0.3333333333333333
2021-07-18 00:00:00,37,6,0.1621621621621622,,,
2021-07-17 00:00:00,45,4,0.0888888888888889,,,
2021-07-16 00:00:00,98,11,0.1122448979591837,2,2,1
2021-07-15 00:00:00,98,15,0.1530612244897959,2,1,0.5
2021-07-14 00:00:00,116,14,0.1206896551724138,2,1,0.5
2021-07-13 00:00:00,68,10,0.1470588235294118,4,3,0.75
2021-07-12 00:00:00,91,12,0.1318681318681319,6,3,0.5
2021-07-11 00:00:00,36,4,0.1111111111111111,1,0,0
2021-07-10 00:00:00,44,3,0.0681818181818182,1,0,0
2021-07-09 00:00:00,66,4,0.0606060606060606,2,1,0.5
2021-07-08 00:00:00,72,6,0.0833333333333333,2,1,0.5
2021-07-07 00:00:00,82,6,0.0731707317073171,2,1,0.5
2021-07-06 00:00:00,93,20,0.2150537634408602,1,0,0
2021-07-05 00:00:00,50,7,0.14,1,1,1
2021-07-04 00:00:00,38,3,0.0789473684210526,,,
2021-07-03 00:00:00,37,2,0.0540540540540541,,,
2021-07-02 00:00:00,66,6,0.0909090909090909,1,0,0
2021-07-01 00:00:00,66,9,0.1363636363636364,24,14,0.5833333333333334
2021-06-30 00:00:00,54,6,0.1111111111111111,3,2,0.6666666666666666
2021-06-29 00:00:00,77,13,0.1688311688311688,2,1,0.5
2021-06-28 00:00:00,70,9,0.1285714285714286,1,1,1
2021-06-27 00:00:00,33,5,0.1515151515151515,,,
2021-06-26 00:00:00,37,4,0.1081081081081081,,,
2021-06-25 00:00:00,65,7,0.1076923076923077,,,
2021-06-24 00:00:00,82,10,0.1219512195121951,38,25,0.6578947368421054
2021-06-23 00:00:00,63,6,0.0952380952380952,13,9,0.6923076923076924
2021-06-22 00:00:00,79,0,0,16,9,0.5625
2021-06-21 00:00:00,108,9,0.0833333333333333,2,2,1
2021-06-20 00:00:00,35,3,0.0857142857142857,,,
2021-06-19 00:00:00,30,4,0.1333333333333333,,,
2021-06-18 00:00:00,58,8,0.1379310344827586,1,1,1
2021-06-17 00:00:00,65,6,0.0923076923076923,3,2,0.6666666666666666
2021-06-16 00:00:00,90,6,0.0666666666666667,6,3,0.5
2021-06-15 00:00:00,76,9,0.118421052631579,1,0,0
2021-06-14 00:00:00,84,4,0.0476190476190476,4,3,0.75
2021-06-13 00:00:00,24,1,0.0416666666666667,,,
2021-06-12 00:00:00,25,6,0.24,1,1,1
2021-06-11 00:00:00,65,5,0.0769230769230769,20,10,0.5
2021-06-10 00:00:00,46,1,0.0217391304347826,12,7,0.5833333333333334
2021-06-09 00:00:00,62,6,0.0967741935483871,14,12,0.8571428571428572
2021-06-08 00:00:00,51,6,0.1176470588235294,,,
2021-06-07 00:00:00,116,3,0.0258620689655172,4,1,0.25
2021-06-06 00:00:00,42,1,0.0238095238095238,1,0,0
2021-06-05 00:00:00,36,0,0,,,
2021-06-04 00:00:00,71,2,0.028169014084507,2,2,1
2021-06-03 00:00:00,62,1,0.0161290322580645,4,2,0.5
2021-06-02 00:00:00,58,1,0.0172413793103448,32,18,0.5625
2021-06-01 00:00:00,98,2,0.0204081632653061,2,1,0.5
2021-05-31 00:00:00,38,0,0,,,
2021-05-30 00:00:00,60,1,0.0166666666666667,,,
2021-05-29 00:00:00,38,0,0,,,
2021-05-28 00:00:00,77,5,0.0649350649350649,5,3,0.6
2021-05-27 00:00:00,62,1,0.0161290322580645,15,3,0.2
2021-05-26 00:00:00,70,6,0.0857142857142857,3,1,0.3333333333333333
2021-05-25 00:00:00,114,7,0.0614035087719298,4,2,0.5
2021-05-24 00:00:00,82,5,0.0609756097560976,5,2,0.4
2021-05-23 00:00:00,28,0,0,,,
2021-05-22 00:00:00,26,2,0.0769230769230769,,,
2021-05-21 00:00:00,55,4,0.0727272727272727,2,1,0.5
2021-05-20 00:00:00,120,1,0.0083333333333333,2,1,0.5
2021-05-19 00:00:00,98,2,0.0204081632653061,2,1,0.5
2021-05-18 00:00:00,157,9,0.0573248407643312,4,3,0.75
