date,Cochise_cume,Cochise
1/1/2021,1,
1/10/2021,2,1
1/11/2021,61,59
1/12/2021,200,139
1/13/2021,274,74
1/14/2021,310,36
1/15/2021,649,339
1/16/2021,1102,453
1/17/2021,1549,447
1/18/2021,1677,128
1/19/2021,1678,1
1/2/2021,1700,22
1/20/2021,1806,106
1/21/2021,1884,78
1/22/2021,2101,217
1/23/2021,2317,216
1/24/2021,2329,12
1/25/2021,2330,1
1/26/2021,2333,3
1/27/2021,2390,57
1/28/2021,2477,87
1/29/2021,2585,108
1/3/2021,2653,68
1/30/2021,2817,164
1/31/2021,3193,376
1/4/2021,3197,4
1/5/2021,3564,367
1/6/2021,3819,255
1/7/2021,4256,437
1/8/2021,4602,346
1/9/2021,5076,474
12/15/2020,5476,400
12/16/2020,5492,16
12/17/2020,5738,246
12/18/2020,6175,437
12/19/2020,6886,711
12/20/2020,7546,660
12/21/2020,7882,336
12/22/2020,8450,568
12/23/2020,8562,112
12/24/2020,9006,444
12/25/2020,9487,481
12/26/2020,10271,784
12/28/2020,11292,1021
12/29/2020,11983,691
12/30/2020,12004,21
12/31/2020,12018,14
2/1/2021,12310,292
2/10/2021,12530,220
2/11/2021,13091,561
2/12/2021,13506,415
2/13/2021,13983,477
2/14/2021,14149,166
2/15/2021,14160,11
2/16/2021,14693,533
2/17/2021,15526,833
2/18/2021,16910,1384
2/19/2021,18956,2046
2/2/2021,20357,1401
2/20/2021,20701,344
2/21/2021,20713,12
2/22/2021,21126,413
2/23/2021,21814,688
2/24/2021,22342,528
2/25/2021,23050,708
2/26/2021,23426,376
2/27/2021,23778,352
2/28/2021,23898,120
2/3/2021,24168,270
2/4/2021,24405,237
2/5/2021,25324,919
2/6/2021,27418,2094
2/7/2021,28888,1470
2/8/2021,29779,891
2/9/2021,29809,30
3/1/2021,30366,557
3/10/2021,30892,526
3/11/2021,32095,1203
3/12/2021,33741,1646
3/13/2021,34811,1070
3/14/2021,35832,1021
3/15/2021,35883,51
3/16/2021,36441,558
3/17/2021,37405,964
3/18/2021,39013,1608
3/19/2021,41153,2140
3/2/2021,42719,1566
3/20/2021,43546,827
3/21/2021,43576,30
3/22/2021,44521,945
3/23/2021,45452,931
3/24/2021,46430,978
3/25/2021,47815,1385
3/26/2021,48844,1029
3/27/2021,49757,913
3/28/2021,49791,34
3/29/2021,50358,567
3/3/2021,50728,370
3/30/2021,51731,1003
3/31/2021,54139,2408
3/4/2021,55646,1507
3/5/2021,56681,1035
3/6/2021,56704,23
3/7/2021,57264,560
3/8/2021,57939,675
3/9/2021,59396,1457
4/1/2021,61673,2277
4/10/2021,63043,1370
4/11/2021,64361,1318
4/12/2021,64408,47
4/13/2021,65109,701
4/14/2021,66036,927
4/15/2021,67687,1651
4/16/2021,69371,1684
4/17/2021,70503,1132
4/18/2021,71287,784
4/19/2021,71375,88
4/2/2021,72088,713
4/20/2021,72641,553
4/21/2021,73769,1128
4/22/2021,75929,2160
4/23/2021,77086,1157
4/24/2021,78416,1330
4/25/2021,78456,40
4/26/2021,79106,650
4/27/2021,79631,525
4/28/2021,80631,1000
4/29/2021,82124,1493
4/3/2021,83145,1021
4/30/2021,83976,831
4/4/2021,84007,31
4/5/2021,84511,504
4/6/2021,85022,511
4/7/2021,86037,1015
4/8/2021,87062,1025
4/9/2021,87749,687
5/1/2021,88225,476
5/10/2021,88248,23
5/11/2021,88549,301
5/12/2021,89027,478
5/13/2021,89972,945
5/14/2021,91011,1039
5/15/2021,91736,725
5/16/2021,92200,464
5/17/2021,92229,29
5/18/2021,92570,341
5/19/2021,92885,315
5/2/2021,93658,773
5/20/2021,94930,1272
5/21/2021,95461,531
5/22/2021,95776,315
5/23/2021,95832,56
5/24/2021,96277,445
5/25/2021,96749,472
5/26/2021,97558,809
5/27/2021,98335,777
5/28/2021,99054,719
5/29/2021,99396,342
5/3/2021,99456,60
5/30/2021,99871,415
5/31/2021,100167,296
5/4/2021,100609,442
5/5/2021,101268,659
5/6/2021,101843,575
5/7/2021,101937,94
5/8/2021,101998,61
5/9/2021,102063,65
6/1/2021,102391,328
6/10/2021,102820,429
6/11/2021,103421,601
6/12/2021,103922,501
6/13/2021,104062,140
6/14/2021,104106,44
