Category,value
tests,11574784
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1871461
20 - 44 years,4971468
45 - 54 years,1544316
55 - 64 years,1436805
65 years and older,1730619
Unknown,20115
positive,0.0976487336610342
