Category,value
tests,532401
Yuma,10607
Yavapai,13706
Santa Cruz,2068
Pinal,34093
Pima,53514
Navajo,4450
Mohave,11740
Maricopa,369903
La Paz,1590
Greenlee,205
Graham,1121
Gila,5903
Coconino,6668
Cochise,5958
Apache,1227
Unknown,454
65 years and older,124580
55 - 64 years,100421
45 - 54 years,93915
20 - 44 years,186072
Less than 20 years,26959
positive,0.1923437409020644
