date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,412,438,641,419,8
1/10/2021,568,698,805,1118,937,12
1/11/2021,577,707,813,1135,963,13
1/12/2021,596,732,842,1184,1050,13
1/13/2021,640,781,931,1274,1234,14
1/14/2021,673,826,986,1346,1347,16
1/15/2021,688,837,999,1365,1395,16
1/16/2021,710,867,1043,1412,1540,18
1/17/2021,712,869,1046,1417,1556,19
1/18/2021,719,872,1059,1437,1705,20
1/19/2021,752,926,1111,1515,1856,22
1/2/2021,332,444,462,673,429,8
1/20/2021,794,976,1177,1608,2132,22
1/21/2021,917,1133,1353,1850,2815,23
1/22/2021,1053,1269,1527,2105,3744,25
1/23/2021,1093,1326,1580,2212,4879,29
1/24/2021,1109,1343,1604,2290,6069,30
1/25/2021,1132,1367,1639,2366,6712,30
1/26/2021,1143,1379,1668,2412,7068,30
1/27/2021,1216,1433,1739,2597,8321,32
1/28/2021,1265,1503,1847,2802,9704,39
1/29/2021,1344,1561,1943,2980,10930,44
1/3/2021,332,446,462,674,430,8
1/30/2021,1393,1589,1999,3067,11563,45
1/31/2021,1430,1616,2049,3153,12262,48
1/4/2021,341,451,472,685,436,8
1/5/2021,348,459,487,705,457,8
1/6/2021,356,466,499,729,492,9
1/7/2021,440,565,641,866,689,10
1/8/2021,534,669,767,1077,891,12
1/9/2021,567,697,804,1118,934,12
10/1/2021,10886,7941,10438,19836,53841,4653
10/10/2021,11009,8005,10503,19904,53948,4687
10/11/2021,11023,8016,10506,19917,53974,4693
10/12/2021,11030,8019,10511,19921,53979,4702
10/13/2021,11040,8020,10517,19925,53987,4712
10/14/2021,11046,8023,10520,19935,53992,4713
10/2/2021,10904,7946,10445,19841,53853,4656
10/3/2021,10910,7947,10446,19843,53856,4658
10/4/2021,10925,7956,10462,19855,53870,4660
10/5/2021,10945,7964,10468,19868,53891,4664
10/6/2021,10959,7974,10476,19876,53910,4666
10/7/2021,10971,7986,10482,19884,53921,4667
10/8/2021,10986,7994,10494,19898,53937,4683
10/9/2021,11000,8003,10500,19903,53944,4686
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,,2,
12/17/2020,1,1,2,,4,
12/18/2020,1,1,2,,4,
12/19/2020,2,1,2,,6,
12/2/2020,,,,,1,
12/20/2020,2,1,2,3,6,
12/21/2020,2,3,2,4,6,
12/22/2020,34,73,102,118,55,
12/23/2020,109,165,181,265,101,1
12/24/2020,119,176,190,277,108,2
12/25/2020,123,179,194,279,111,2
12/26/2020,128,185,201,294,116,2
12/27/2020,131,188,203,299,117,2
12/28/2020,148,192,211,319,143,2
12/29/2020,185,236,268,394,231,5
12/3/2020,,,,,1,
12/30/2020,288,392,406,590,381,8
12/31/2020,310,410,436,635,405,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1484,1669,2112,3302,13765,53
2/10/2021,1818,1967,2509,4224,24616,67
2/11/2021,1856,2006,2562,4336,25806,69
2/12/2021,1897,2046,2616,4450,26967,71
2/13/2021,1943,2082,2659,4563,27812,75
2/14/2021,1976,2106,2698,4639,28589,76
2/15/2021,1999,2121,2722,4702,29170,76
2/16/2021,2033,2155,2759,4785,30096,78
2/17/2021,2051,2177,2775,4827,30481,78
2/18/2021,2057,2183,2782,4834,30629,78
2/19/2021,2069,2189,2807,4843,30721,78
2/2/2021,1553,1727,2186,3446,15332,56
2/20/2021,2073,2191,2812,4852,30775,78
2/21/2021,2080,2191,2814,4855,30824,79
2/22/2021,2085,2192,2828,4869,30876,79
2/23/2021,2118,2216,2863,4944,31353,81
2/24/2021,2183,2280,2937,5125,32574,82
2/25/2021,2243,2326,2999,5242,33241,82
2/26/2021,2279,2365,3037,5344,33599,83
2/27/2021,2293,2375,3049,5368,33779,84
2/28/2021,2299,2378,3057,5388,33857,84
2/3/2021,1597,1761,2245,3594,17012,57
2/4/2021,1629,1798,2296,3664,18090,59
2/5/2021,1675,1836,2329,3742,19020,60
2/6/2021,1714,1863,2372,3830,19869,61
2/7/2021,1735,1880,2397,3892,20732,62
2/8/2021,1755,1906,2427,3986,21926,64
2/9/2021,1777,1930,2461,4081,23141,65
3/1/2021,2312,2392,3075,5452,34041,85
3/10/2021,2499,2547,3307,6695,36832,97
3/11/2021,2543,2593,3354,6955,37409,102
3/12/2021,2583,2627,3410,7188,37918,105
3/13/2021,2602,2642,3429,7323,38135,105
3/14/2021,2624,2662,3448,7486,38453,108
3/15/2021,2694,2697,3510,7760,39166,114
3/16/2021,2745,2735,3553,7982,39744,118
3/17/2021,2833,2762,3619,8354,40342,125
3/18/2021,2878,2809,3690,8624,40924,129
3/19/2021,2924,2851,3748,8938,41475,138
3/2/2021,2339,2408,3091,5499,34277,86
3/20/2021,2986,2898,3826,9334,41789,144
3/21/2021,2999,2902,3833,9435,41871,146
3/22/2021,3085,2950,3935,9858,42228,158
3/23/2021,3114,2973,3973,10041,42458,162
3/24/2021,3155,3013,4031,10281,42743,165
3/25/2021,3273,3074,4141,10699,43241,191
3/26/2021,3396,3181,4298,11081,43645,216
3/27/2021,3516,3250,4414,11300,43821,247
3/28/2021,3544,3270,4435,11321,43848,257
3/29/2021,3695,3379,4597,11498,44001,295
3/3/2021,2351,2425,3124,5573,34575,86
3/30/2021,3826,3477,4735,11670,44197,320
3/31/2021,3971,3572,4879,11865,44425,356
