date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,935,874,640,482,231,7
1/10/2021,1283,1209,929,711,508,10
1/11/2021,1342,1297,994,749,849,10
1/12/2021,1405,1366,1070,802,1171,11
1/13/2021,1490,1440,1145,864,1507,11
1/14/2021,1510,1457,1174,887,1595,11
1/15/2021,1539,1472,1195,915,1685,11
1/16/2021,1543,1473,1199,916,1690,11
1/17/2021,1545,1476,1200,917,1694,11
1/18/2021,1553,1483,1209,921,1711,11
1/19/2021,1596,1510,1239,950,1824,16
1/2/2021,937,875,640,484,232,7
1/20/2021,1611,1517,1248,962,1854,17
1/21/2021,1732,1707,1422,1062,2376,20
1/22/2021,1838,1803,1505,1142,3038,21
1/23/2021,1867,1842,1530,1173,3073,22
1/24/2021,1868,1844,1533,1176,3084,22
1/25/2021,1903,1917,1597,1225,3241,22
1/26/2021,2034,2058,1739,1361,3395,30
1/27/2021,2173,2213,1855,1457,3599,30
1/28/2021,2329,2364,2044,1674,4297,31
1/29/2021,2487,2495,2209,1814,5381,33
1/3/2021,939,875,640,484,232,7
1/30/2021,2527,2526,2247,1886,6242,33
1/31/2021,2528,2527,2247,1887,6259,33
1/4/2021,995,930,680,516,270,7
1/5/2021,1083,1023,746,561,305,7
1/6/2021,1197,1137,841,626,375,10
1/7/2021,1243,1176,899,664,406,10
1/8/2021,1276,1205,925,705,497,10
1/9/2021,1278,1206,929,709,502,10
10/1/2021,30639,17735,17871,19718,31717,15954
10/10/2021,31044,17901,17979,19783,31790,16140
10/11/2021,31093,17930,17996,19803,31798,16168
10/12/2021,31122,17954,18002,19808,31803,16191
10/13/2021,31154,17966,18011,19814,31807,16210
10/14/2021,31180,17972,18020,19822,31815,16229
10/2/2021,30660,17741,17881,19723,31722,15976
10/3/2021,30667,17744,17886,19724,31724,15984
10/4/2021,30706,17762,17904,19733,31731,16005
10/5/2021,30858,17797,17922,19745,31746,16034
10/6/2021,30911,17833,17937,19755,31758,16070
10/7/2021,30947,17843,17950,19763,31764,16099
10/8/2021,30994,17873,17963,19772,31776,16122
10/9/2021,31030,17892,17970,19776,31785,16133
12/1/2020,1,1,2,,2,
