date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,151,137,183,198,234,4
1/10/2021,186,186,256,311,659,11
1/11/2021,190,192,266,327,744,12
1/12/2021,199,203,278,355,863,12
1/13/2021,201,214,301,385,957,14
1/14/2021,217,237,319,439,1187,17
1/15/2021,224,241,337,463,1266,22
1/16/2021,224,241,338,466,1280,22
1/17/2021,224,241,339,466,1280,22
1/18/2021,231,248,351,476,1307,22
1/19/2021,239,257,365,501,1384,23
1/2/2021,151,139,184,198,234,4
1/20/2021,253,272,388,530,1461,62
1/21/2021,268,292,416,605,1583,113
1/22/2021,303,328,458,681,1690,126
1/23/2021,305,329,458,684,1708,128
1/24/2021,305,329,458,685,1710,128
1/25/2021,309,344,463,696,1770,128
1/26/2021,319,353,474,718,1855,134
1/27/2021,331,363,491,737,1940,150
1/28/2021,353,385,545,842,2058,156
1/29/2021,367,400,567,868,2094,163
1/3/2021,151,139,184,198,234,4
1/30/2021,369,400,567,869,2095,170
1/31/2021,369,401,567,878,2098,174
1/4/2021,154,141,188,201,252,4
1/5/2021,158,146,196,215,301,7
1/6/2021,167,161,210,241,473,11
1/7/2021,173,177,238,292,612,11
1/8/2021,186,186,256,310,653,11
1/9/2021,186,186,256,311,658,11
10/1/2021,2875,1947,2051,2771,4226,5394
10/10/2021,2940,2011,2132,2889,4422,5407
10/11/2021,2940,2016,2136,2893,4433,5408
10/12/2021,2953,2024,2142,2903,4463,5411
10/13/2021,2971,2038,2169,2939,4501,5414
10/14/2021,2972,2038,2169,2939,4502,5414
10/2/2021,2881,1954,2057,2782,4238,5395
10/3/2021,2885,1958,2064,2790,4249,5395
10/4/2021,2893,1963,2067,2800,4275,5399
10/5/2021,2905,1975,2087,2824,4307,5400
10/6/2021,2910,1980,2098,2834,4334,5403
10/7/2021,2918,1989,2111,2850,4360,5404
10/8/2021,2926,2000,2124,2870,4402,5407
10/9/2021,2935,2005,2132,2888,4420,5407
12/1/2020,,,2,,,
12/10/2020,2,2,3,3,,1
12/11/2020,2,2,3,3,,1
12/12/2020,2,2,3,3,,1
12/13/2020,2,2,3,3,1,1
