date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11766,12969,12103,9733,5701,108
1/10/2021,20033,19963,18918,15868,11297,223
1/11/2021,21274,21070,20137,16838,13072,257
1/12/2021,23268,23050,22149,18514,17838,342
1/13/2021,25293,25174,24359,20177,23353,410
1/14/2021,27242,27303,26629,22079,29323,453
1/15/2021,29445,29329,28730,23859,34161,516
1/16/2021,30814,30524,30002,25021,37330,550
1/17/2021,31785,31425,30958,25990,40449,580
1/18/2021,32833,32365,32108,27104,45428,608
1/19/2021,34110,33583,33419,28403,51665,673
1/2/2021,13311,14333,13340,10811,6422,131
1/20/2021,35396,34858,35035,29928,58610,719
1/21/2021,36886,36359,36889,31793,66709,770
1/22/2021,39786,38992,39867,34794,74568,864
1/23/2021,42406,41065,42360,37258,79369,943
1/24/2021,43683,42241,43643,38669,84472,988
1/25/2021,44987,43394,45070,40267,91904,1041
1/26/2021,46657,44845,46804,42161,102722,1101
1/27/2021,48150,46156,48311,43811,113085,1137
1/28/2021,49368,47241,49535,45243,123894,1172
1/29/2021,51414,48919,51252,47071,134551,1240
1/3/2021,14056,14912,13845,11252,6654,147
1/30/2021,53159,50325,52846,48639,139530,1303
1/31/2021,53777,50875,53484,49323,143164,1332
1/4/2021,15085,15846,14791,12041,7498,155
1/5/2021,16044,16678,15651,12851,8252,172
1/6/2021,17217,17639,16606,13772,8966,183
1/7/2021,18133,18440,17420,14554,9702,194
1/8/2021,18954,19114,18076,15116,10181,201
1/9/2021,19650,19655,18615,15572,10983,219
10/1/2021,490887,348207,361020,381957,610570,221065
10/10/2021,495878,350793,363042,383513,612560,223459
10/11/2021,496635,351190,363368,383781,612902,223810
10/12/2021,496947,351333,363509,383895,613033,223985
10/13/2021,497285,351509,363668,384017,613189,224143
10/14/2021,497446,351611,363756,384080,613250,224241
10/2/2021,491477,348485,361263,382140,610751,221365
10/3/2021,491767,348621,361363,382227,610851,221509
10/4/2021,492526,348983,361643,382442,611223,221842
10/5/2021,493237,349368,361944,382652,611585,222181
10/6/2021,493954,349756,362237,382872,611860,222546
10/7/2021,494407,350040,362468,383063,612085,222801
10/8/2021,495037,350371,362714,383263,612294,223118
10/9/2021,495560,350629,362912,383412,612435,223336
12/1/2020,34,28,27,14,18,1
12/10/2020,43,34,37,26,36,1
12/11/2020,44,36,37,29,36,1
12/12/2020,45,36,37,31,36,1
12/13/2020,45,37,39,32,37,1
12/14/2020,47,40,39,34,43,1
12/15/2020,52,44,48,43,46,1
12/16/2020,65,56,61,49,50,1
12/17/2020,290,402,371,281,176,4
12/18/2020,679,883,772,543,298,4
12/19/2020,1034,1350,1174,833,424,9
12/2/2020,35,29,27,18,23,1
12/20/2020,1229,1598,1418,1031,510,10
12/21/2020,1931,2437,2181,1587,780,13
12/22/2020,2880,3536,3168,2297,1086,18
12/23/2020,3938,4811,4321,3106,1444,25
12/24/2020,4312,5191,4676,3400,1584,25
12/25/2020,4312,5191,4677,3400,1588,25
12/26/2020,5436,6490,5793,4342,2005,34
12/27/2020,5945,7024,6320,4777,2215,41
12/28/2020,7093,8208,7458,5793,2823,52
12/29/2020,8862,9970,9140,7222,3849,78
12/3/2020,38,29,30,18,25,1
12/30/2020,10725,11946,11101,8867,4834,98
12/31/2020,11669,12875,12004,9619,5199,108
12/4/2020,38,29,30,19,27,1
12/5/2020,38,29,30,19,28,1
12/6/2020,38,29,30,19,28,1
12/7/2020,38,29,34,21,30,1
12/8/2020,40,30,34,22,30,1
12/9/2020,40,30,36,23,34,1
2/1/2021,54612,51638,54282,50298,151602,1371
2/10/2021,63526,59713,62975,60830,242379,1905
2/11/2021,64602,60632,63998,62274,253348,1967
2/12/2021,66400,62095,65539,64264,268534,2068
2/13/2021,68249,63690,67352,66310,278573,2174
2/14/2021,68898,64168,67942,67059,283729,2201
2/15/2021,69564,64796,68607,67960,293265,2247
2/16/2021,70692,65592,69504,69144,303626,2297
2/17/2021,71669,66498,70434,70334,314742,2375
2/18/2021,72518,67221,71219,71409,325679,2410
2/19/2021,73641,68127,72131,72615,334842,2492
2/2/2021,55575,52522,55140,51457,161593,1414
2/20/2021,75342,69518,73510,74201,342870,2594
2/21/2021,75950,70090,74100,74936,347947,2631
2/22/2021,76562,70646,74633,75606,353791,2678
2/23/2021,77687,71515,75658,76869,362017,2747
2/24/2021,78858,72554,76774,78324,371676,2836
2/25/2021,79963,73498,77780,79626,381565,2926
2/26/2021,81496,74786,79076,81378,390821,3024
2/27/2021,82752,75878,80162,82725,397272,3107
2/28/2021,83314,76311,80665,83706,401100,3152
2/3/2021,56405,53315,55972,52442,172001,1468
2/4/2021,57344,54172,56999,53611,182789,1521
2/5/2021,58587,55272,58122,54938,191740,1592
2/6/2021,59844,56334,59261,56174,202360,1673
2/7/2021,60368,56844,59764,56756,208030,1705
2/8/2021,61328,57755,60783,58030,218686,1782
