date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4372,4457,3705,3489,2201,26
1/10/2021,6666,6425,5584,5417,4723,61
1/11/2021,6983,6701,5851,5707,5103,71
1/12/2021,7315,6956,6116,5966,5620,80
1/13/2021,7530,7196,6356,6215,6064,90
1/14/2021,7836,7507,6673,6507,6489,95
1/15/2021,8464,8083,7253,7072,7797,103
1/16/2021,8705,8277,7438,7238,8073,106
1/17/2021,8788,8336,7484,7296,8206,109
1/18/2021,9135,8644,7805,7585,9777,115
1/19/2021,9506,8930,8133,7907,11455,125
1/2/2021,4544,4580,3806,3602,2315,27
1/20/2021,10000,9479,8642,8389,13587,138
1/21/2021,10406,9920,9133,8873,16701,147
1/22/2021,11109,10605,9887,9613,19751,160
1/23/2021,11387,10839,10081,9813,21556,165
1/24/2021,11530,10971,10190,9918,21878,168
1/25/2021,12257,11608,10938,10671,25133,183
1/26/2021,12971,12187,11603,11314,28170,192
1/27/2021,13698,12784,12269,12041,31347,201
1/28/2021,14542,13424,12942,12769,34678,216
1/29/2021,15466,14150,13672,13519,37772,237
1/3/2021,4634,4670,3876,3659,2362,29
1/30/2021,16126,14579,14025,13920,40503,243
1/31/2021,16294,14691,14142,14055,41249,248
1/4/2021,4977,4978,4138,3942,2611,38
1/5/2021,5316,5298,4406,4227,2925,41
1/6/2021,5736,5636,4830,4594,3259,48
1/7/2021,6039,5870,5045,4870,3666,53
1/8/2021,6314,6152,5332,5153,3919,56
1/9/2021,6568,6326,5498,5342,4651,61
10/1/2021,130196,83241,82691,99946,198363,58684
10/10/2021,131517,83931,83160,100358,198823,59367
10/11/2021,131695,84035,83225,100417,198891,59480
10/12/2021,131803,84079,83252,100436,198919,59526
10/13/2021,131908,84139,83294,100470,198952,59584
10/14/2021,131972,84191,83321,100489,198970,59626
10/2/2021,130295,83298,82739,99978,198399,58757
10/3/2021,130373,83333,82762,99991,198424,58796
10/4/2021,130581,83430,82839,100038,198497,58886
10/5/2021,130773,83521,82884,100103,198570,58961
10/6/2021,130980,83634,82950,100157,198629,59050
10/7/2021,131108,83721,82996,100218,198673,59128
10/8/2021,131344,83825,83080,100279,198736,59239
10/9/2021,131444,83886,83131,100327,198778,59324
12/1/2020,13,8,11,7,17,
12/10/2020,16,12,16,12,25,
12/11/2020,16,14,19,14,27,
12/12/2020,16,14,19,16,28,
12/13/2020,17,14,19,17,28,
12/14/2020,17,17,22,17,29,
12/15/2020,20,22,26,23,36,
12/16/2020,23,24,28,24,37,
12/17/2020,269,334,338,280,122,
12/18/2020,587,693,633,549,239,1
12/19/2020,793,901,777,652,302,1
12/2/2020,14,8,13,7,17,
12/20/2020,795,903,780,656,307,1
12/21/2020,1210,1278,1063,936,437,3
12/22/2020,1607,1667,1402,1219,571,5
12/23/2020,2110,2154,1786,1531,745,6
12/24/2020,2371,2432,1984,1747,836,8
12/25/2020,2372,2433,1984,1749,839,8
12/26/2020,2577,2639,2134,1901,911,9
12/27/2020,2625,2682,2164,1933,927,9
12/28/2020,3093,3128,2519,2263,1112,11
12/29/2020,3553,3588,2865,2654,1358,17
12/3/2020,14,9,14,9,19,
12/30/2020,3996,4052,3313,3081,1631,18
12/31/2020,4317,4407,3623,3396,1882,23
12/4/2020,14,10,15,9,19,
12/5/2020,15,10,15,9,19,
12/6/2020,15,10,15,10,19,
12/7/2020,15,10,15,11,20,
12/8/2020,15,10,15,12,20,
12/9/2020,16,12,16,12,24,
2/1/2021,16927,15239,14728,14688,43579,258
2/10/2021,21292,18356,18241,18923,69326,379
2/11/2021,21633,18613,18475,19243,73497,391
2/12/2021,22002,18904,18775,19669,77301,401
2/13/2021,22220,19051,18929,19878,80555,414
2/14/2021,22290,19082,18988,19928,81036,421
