date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,221,276,286,338,902,6
1/10/2021,373,461,480,579,2166,32
1/11/2021,409,510,545,629,2347,35
1/12/2021,435,537,605,699,2565,36
1/13/2021,455,558,627,766,2724,37
1/14/2021,487,604,665,851,2924,45
1/15/2021,519,649,722,931,3165,46
1/16/2021,523,650,723,933,3173,46
1/17/2021,525,651,723,934,3175,46
1/18/2021,538,662,753,960,3199,46
1/19/2021,569,689,792,1041,3352,47
1/2/2021,222,276,286,338,903,6
1/20/2021,592,726,845,1125,3500,53
1/21/2021,673,802,945,1269,3691,69
1/22/2021,741,858,994,1369,3815,85
1/23/2021,746,860,997,1374,3940,119
1/24/2021,747,861,997,1375,3953,121
1/25/2021,759,875,1022,1425,4067,123
1/26/2021,786,894,1051,1477,4207,125
1/27/2021,807,913,1075,1515,4367,138
1/28/2021,954,1000,1184,1637,4578,189
1/29/2021,1028,1047,1249,1731,4811,247
1/3/2021,222,276,286,339,905,6
1/30/2021,1040,1066,1300,1760,4831,247
1/31/2021,1040,1067,1302,1761,4839,247
1/4/2021,237,295,304,367,1032,6
1/5/2021,280,329,343,401,1254,6
1/6/2021,293,351,362,429,1595,25
1/7/2021,332,420,448,526,1967,31
1/8/2021,372,460,479,574,2163,32
1/9/2021,373,461,479,579,2166,32
10/1/2021,5686,4367,4787,7034,14357,6379
10/10/2021,5718,4400,4811,7056,14387,6402
10/11/2021,5725,4405,4812,7062,14396,6411
10/12/2021,5734,4408,4815,7067,14404,6413
10/13/2021,5741,4409,4820,7072,14409,6417
10/14/2021,5745,4410,4821,7075,14413,6418
10/2/2021,5687,4369,4790,7038,14363,6379
10/3/2021,5688,4370,4790,7038,14364,6379
10/4/2021,5694,4375,4792,7044,14366,6385
10/5/2021,5698,4379,4794,7047,14370,6389
10/6/2021,5703,4385,4800,7049,14380,6393
10/7/2021,5709,4388,4804,7052,14386,6398
10/8/2021,5713,4396,4810,7054,14387,6402
10/9/2021,5716,4398,4811,7056,14387,6402
12/10/2020,1,,,1,1,1
12/11/2020,1,,,1,1,1
12/12/2020,1,,,1,1,1
12/13/2020,1,,,1,1,1
12/14/2020,1,,,2,1,1
12/15/2020,1,1,1,2,1,1
12/16/2020,6,6,8,6,2,1
