date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20984,22831,20861,18160,12516,193
1/10/2021,34629,34965,32986,29871,29470,444
1/11/2021,36555,36776,34939,31554,33249,501
1/12/2021,39347,39462,37723,34087,40829,603
1/13/2021,42104,42378,40829,36785,49624,691
1/14/2021,44852,45417,44060,39794,59016,759
1/15/2021,48322,48666,47423,42915,68203,868
1/16/2021,50111,50240,49104,44522,73593,913
1/17/2021,51219,51262,50172,45614,77063,948
1/18/2021,52871,52788,51916,47337,84858,988
1/19/2021,54906,54654,53956,49516,94950,1083
1/2/2021,22887,24529,22407,19576,13582,222
1/20/2021,57323,57158,56881,52473,107240,1204
1/21/2021,60020,60017,60234,55956,122982,1346
1/22/2021,64507,64155,64848,60812,138692,1496
1/23/2021,67787,66916,67936,63991,149234,1642
1/24/2021,69306,68303,69457,65675,156893,1695
1/25/2021,71685,70443,72059,68628,170523,1775
1/26/2021,74596,72950,74963,71865,187816,1882
1/27/2021,77699,75564,77893,75234,206731,1979
1/28/2021,80729,78138,80848,78880,228002,2116
1/29/2021,84576,81280,84201,82606,247984,2309
1/3/2021,23782,25273,23055,20126,13937,241
1/30/2021,87394,83410,86543,85059,259409,2480
1/31/2021,88298,84146,87409,86082,265405,2523
1/4/2021,25499,26913,24655,21620,15844,264
1/5/2021,27292,28550,26244,23192,17972,294
1/6/2021,29489,30480,28288,25229,21055,357
1/7/2021,31291,32109,30061,27015,24395,391
1/8/2021,33006,33682,31717,28674,26824,414
1/9/2021,34096,34518,32562,29471,28993,439
10/1/2021,814277,556577,574495,657335,1164121,374816
10/10/2021,822971,561106,578114,660348,1168346,378899
10/11/2021,824195,561793,578629,660818,1169024,379509
10/12/2021,824843,562093,578882,661029,1169356,379870
10/13/2021,825521,562449,579205,661293,1169708,380189
10/14/2021,825892,562671,579387,661442,1169842,380403
10/2/2021,815180,557016,574900,657663,1164484,375298
10/3/2021,815664,557248,575075,657812,1164688,375538
10/4/2021,816940,557855,575598,658213,1165412,376091
10/5/2021,818307,558507,576077,658642,1166182,376653
