date,Navajo_cume,Navajo
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,7,2
1/15/2021,29,22
1/16/2021,98,69
1/17/2021,162,64
1/18/2021,164,2
1/19/2021,166,2
1/2/2021,172,6
1/20/2021,249,77
1/21/2021,412,163
1/22/2021,519,107
1/23/2021,523,4
1/24/2021,524,1
1/25/2021,525,1
1/26/2021,866,341
1/27/2021,1239,373
1/28/2021,1605,366
1/29/2021,1947,342
1/3/2021,2039,92
1/30/2021,2041,2
1/31/2021,2045,4
1/4/2021,2286,241
1/5/2021,2698,412
1/6/2021,3175,477
1/7/2021,3870,695
1/8/2021,4256,386
1/9/2021,4267,11
10/1/2021,4269,2
10/10/2021,4665,396
10/11/2021,5108,443
10/12/2021,5430,322
10/13/2021,5845,415
10/14/2021,6307,462
10/2/2021,6324,17
10/3/2021,6333,9
10/4/2021,6512,179
10/5/2021,6959,447
10/6/2021,7475,516
10/7/2021,8148,673
10/8/2021,8599,451
10/9/2021,8830,231
12/10/2020,8852,22
12/14/2020,9424,572
12/15/2020,9977,553
12/16/2020,10710,733
12/17/2020,11784,1074
12/18/2020,12466,682
12/19/2020,12606,140
12/2/2020,12622,16
12/20/2020,13324,702
12/21/2020,14067,743
12/22/2020,15153,1086
12/23/2020,16047,894
12/24/2020,16716,669
12/25/2020,17417,701
12/26/2020,17432,15
12/27/2020,18182,750
12/28/2020,19051,869
12/29/2020,19888,837
12/30/2020,20936,1048
12/31/2020,21825,889
12/4/2020,22460,635
12/7/2020,22519,59
2/1/2021,22739,220
2/10/2021,23629,890
2/11/2021,24648,1019
2/12/2021,25447,799
2/13/2021,25987,540
2/14/2021,26118,131
2/15/2021,26158,40
2/16/2021,26561,403
2/17/2021,27206,645
2/18/2021,27809,603
2/19/2021,28739,930
2/2/2021,29515,776
2/20/2021,29918,403
2/21/2021,29952,34
2/22/2021,30605,653
2/23/2021,31204,599
2/24/2021,31995,791
2/25/2021,32729,734
2/26/2021,33218,489
2/27/2021,33894,676
2/28/2021,33935,41
2/3/2021,34397,462
2/4/2021,34935,538
2/5/2021,35945,1010
2/6/2021,37005,1060
2/7/2021,37722,717
2/8/2021,38334,612
2/9/2021,38404,70
3/1/2021,39000,596
3/10/2021,39605,605
3/11/2021,40363,758
3/12/2021,41308,945
3/13/2021,41807,499
3/14/2021,41956,149
3/15/2021,42018,62
3/16/2021,42488,470
3/17/2021,43221,733
3/18/2021,44009,788
3/19/2021,44865,856
3/2/2021,45450,585
3/20/2021,45603,153
3/21/2021,45663,60
3/22/2021,46134,471
3/23/2021,46563,429
3/24/2021,47362,799
3/25/2021,47822,460
3/26/2021,48206,384
3/27/2021,48405,199
3/28/2021,48440,35
3/29/2021,48790,350
3/3/2021,49226,436
3/30/2021,49651,425
3/31/2021,50336,685
3/4/2021,50722,386
3/5/2021,50915,193
3/6/2021,50986,71
3/7/2021,51523,537
3/8/2021,51898,375
3/9/2021,52371,473
4/1/2021,52896,525
4/10/2021,53272,376
4/11/2021,53363,91
4/12/2021,53414,51
4/13/2021,53814,400
4/14/2021,54131,317
4/15/2021,54487,356
4/16/2021,54832,345
4/17/2021,55132,300
4/18/2021,55281,149
4/19/2021,55314,33
4/2/2021,55576,262
4/20/2021,55864,288
4/21/2021,56170,306
4/22/2021,56539,369
4/23/2021,56768,229
4/24/2021,56844,76
4/25/2021,56861,17
4/26/2021,57027,166
4/27/2021,57292,265
4/28/2021,57478,186
4/29/2021,57805,327
4/3/2021,57965,160
4/30/2021,58023,58
4/4/2021,58040,17
4/5/2021,58225,185
4/6/2021,58405,180
4/7/2021,58600,195
4/8/2021,58931,331
4/9/2021,59401,470
5/1/2021,59470,69
5/10/2021,59520,50
5/11/2021,59827,307
5/12/2021,60157,330
5/13/2021,60564,407
5/14/2021,60912,348
5/15/2021,61173,261
5/16/2021,61454,281
5/17/2021,61503,49
5/18/2021,61720,217
5/19/2021,61986,266
5/2/2021,62194,208
5/20/2021,62414,220
5/21/2021,62557,143
5/22/2021,62591,34
5/23/2021,62613,22
5/24/2021,62644,31
5/25/2021,62863,219
5/26/2021,62998,135
5/27/2021,63229,231
