Category,value
tests,515439
Yuma,10512
Yavapai,13261
Santa Cruz,1952
Pinal,32825
Pima,52462
Navajo,4316
Mohave,10790
Maricopa,357966
La Paz,1579
Greenlee,203
Graham,1102
Gila,5689
Coconino,6574
Cochise,5605
Apache,1202
Unknown,440
65 years and older,121161
55 - 64 years,97613
45 - 54 years,90997
20 - 44 years,180067
Less than 20 years,25161
positive,0.1813075844086303
