date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2021-07-28 00:00:00,63,9,0.1428571428571429,1,1,1
2021-07-27 00:00:00,114,12,0.1052631578947368,6,3,0.5
2021-07-26 00:00:00,113,12,0.1061946902654867,5,1,0.2
2021-07-25 00:00:00,47,5,0.1063829787234043,,,
2021-07-24 00:00:00,60,12,0.2,4,1,0.25
2021-07-23 00:00:00,147,15,0.1020408163265306,7,3,0.4285714285714286
2021-07-22 00:00:00,138,25,0.1811594202898551,6,4,0.6666666666666666
2021-07-21 00:00:00,124,16,0.1290322580645161,4,3,0.75
2021-07-20 00:00:00,106,20,0.1886792452830189,6,2,0.3333333333333333
2021-07-19 00:00:00,119,8,0.0672268907563025,3,1,0.3333333333333333
2021-07-18 00:00:00,38,6,0.1578947368421053,,,
2021-07-17 00:00:00,48,5,0.1041666666666667,,,
2021-07-16 00:00:00,98,11,0.1122448979591837,2,2,1
2021-07-15 00:00:00,101,14,0.1386138613861386,2,1,0.5
2021-07-14 00:00:00,117,14,0.1196581196581197,2,1,0.5
2021-07-13 00:00:00,67,10,0.1492537313432836,4,3,0.75
2021-07-12 00:00:00,93,12,0.1290322580645161,6,3,0.5
2021-07-11 00:00:00,37,4,0.1081081081081081,1,0,0
2021-07-10 00:00:00,46,3,0.0652173913043478,1,0,0
2021-07-09 00:00:00,65,4,0.0615384615384615,2,1,0.5
2021-07-08 00:00:00,70,6,0.0857142857142857,2,1,0.5
2021-07-07 00:00:00,79,6,0.0759493670886076,2,1,0.5
2021-07-06 00:00:00,93,20,0.2150537634408602,1,0,0
2021-07-05 00:00:00,51,7,0.1372549019607843,1,1,1
2021-07-04 00:00:00,38,3,0.0789473684210526,,,
2021-07-03 00:00:00,37,2,0.0540540540540541,,,
2021-07-02 00:00:00,67,6,0.0895522388059702,1,0,0
2021-07-01 00:00:00,64,9,0.140625,24,14,0.5833333333333334
2021-06-30 00:00:00,50,7,0.14,3,2,0.6666666666666666
2021-06-29 00:00:00,69,13,0.1884057971014493,2,1,0.5
2021-06-28 00:00:00,70,10,0.1428571428571429,1,1,1
2021-06-27 00:00:00,36,5,0.1388888888888889,,,
2021-06-26 00:00:00,37,4,0.1081081081081081,,,
2021-06-25 00:00:00,65,7,0.1076923076923077,,,
2021-06-24 00:00:00,76,10,0.1315789473684211,38,25,0.6578947368421054
2021-06-23 00:00:00,62,5,0.0806451612903226,13,9,0.6923076923076924
2021-06-22 00:00:00,77,0,0,16,9,0.5625
2021-06-21 00:00:00,105,9,0.0857142857142857,2,2,1
2021-06-20 00:00:00,35,3,0.0857142857142857,,,
2021-06-19 00:00:00,27,4,0.1481481481481482,,,
2021-06-18 00:00:00,58,8,0.1379310344827586,1,1,1
2021-06-17 00:00:00,62,6,0.0967741935483871,3,2,0.6666666666666666
2021-06-16 00:00:00,90,6,0.0666666666666667,6,3,0.5
2021-06-15 00:00:00,70,9,0.1285714285714286,1,0,0
2021-06-14 00:00:00,81,4,0.0493827160493827,4,3,0.75
2021-06-13 00:00:00,23,1,0.0434782608695652,,,
2021-06-12 00:00:00,25,6,0.24,1,1,1
2021-06-11 00:00:00,64,5,0.078125,20,10,0.5
2021-06-10 00:00:00,45,1,0.0222222222222222,12,7,0.5833333333333334
2021-06-09 00:00:00,62,6,0.0967741935483871,14,12,0.8571428571428572
2021-06-08 00:00:00,50,6,0.12,,,
