date,Arizona_cume,Arizona
2020-12-01 00:00:00,107,
2020-12-02 00:00:00,122,15
2020-12-03 00:00:00,133,11
2020-12-04 00:00:00,138,5
2020-12-05 00:00:00,140,2
2020-12-06 00:00:00,142,2
2020-12-07 00:00:00,150,8
2020-12-08 00:00:00,156,6
2020-12-09 00:00:00,164,8
2020-12-10 00:00:00,177,13
2020-12-11 00:00:00,189,12
2020-12-12 00:00:00,196,7
2020-12-13 00:00:00,201,5
2020-12-14 00:00:00,215,14
2020-12-15 00:00:00,267,52
2020-12-16 00:00:00,855,588
2020-12-17 00:00:00,4016,3161
2020-12-18 00:00:00,7667,3651
2020-12-19 00:00:00,10226,2559
2020-12-20 00:00:00,11256,1030
2020-12-21 00:00:00,16776,5520
2020-12-22 00:00:00,24573,7797
2020-12-23 00:00:00,34293,9720
2020-12-24 00:00:00,38144,3851
2020-12-25 00:00:00,38283,139
2020-12-26 00:00:00,44813,6530
2020-12-27 00:00:00,47471,2658
2020-12-28 00:00:00,56888,9417
2020-12-29 00:00:00,69786,12898
2020-12-30 00:00:00,84662,14876
2020-12-31 00:00:00,92481,7819
2021-01-01 00:00:00,93826,1345
2021-01-02 00:00:00,101431,7605
2021-01-03 00:00:00,104649,3218
2021-01-04 00:00:00,113387,8738
2021-01-05 00:00:00,122390,9003
2021-01-06 00:00:00,134345,11955
2021-01-07 00:00:00,146987,12642
2021-01-08 00:00:00,159032,12045
2021-01-09 00:00:00,166989,7957
2021-01-10 00:00:00,170236,3247
2021-01-11 00:00:00,186040,15804
2021-01-12 00:00:00,209282,23242
2021-01-13 00:00:00,234624,25342
2021-01-14 00:00:00,259400,24776
2021-01-15 00:00:00,284489,25089
2021-01-16 00:00:00,300283,15794
2021-01-17 00:00:00,309639,9356
2021-01-18 00:00:00,328720,19081
2021-01-19 00:00:00,355824,27104
2021-01-20 00:00:00,387942,32118
2021-01-21 00:00:00,423115,35173
2021-01-22 00:00:00,461181,38066
2021-01-23 00:00:00,489963,28782
2021-01-24 00:00:00,506211,16248
2021-01-25 00:00:00,535798,29587
2021-01-26 00:00:00,572633,36835
2021-01-27 00:00:00,612596,39963
2021-01-28 00:00:00,652643,40047
