date,Graham_cume,Graham
1/1/2021,62,
1/11/2021,72,10
1/12/2021,83,11
1/13/2021,145,62
1/14/2021,186,41
1/15/2021,196,10
1/16/2021,201,5
1/18/2021,202,1
1/19/2021,286,84
1/2/2021,351,65
1/20/2021,425,74
1/21/2021,525,100
1/22/2021,716,191
1/23/2021,768,52
1/25/2021,842,74
1/26/2021,948,106
1/27/2021,1121,173
1/28/2021,1399,278
1/29/2021,1453,54
1/4/2021,1508,55
1/5/2021,1564,56
1/6/2021,1725,161
1/7/2021,1843,118
1/8/2021,2089,246
12/23/2020,2304,215
12/26/2020,2358,54
12/28/2020,2464,106
12/29/2020,2579,115
12/30/2020,2682,103
12/31/2020,2934,252
2/1/2021,3047,113
2/10/2021,3195,148
2/11/2021,3380,185
2/12/2021,3599,219
2/13/2021,3908,309
2/15/2021,4108,200
2/16/2021,4221,113
2/17/2021,4370,149
2/18/2021,4514,144
2/19/2021,4787,273
2/2/2021,5150,363
2/20/2021,5380,230
2/22/2021,5451,71
2/23/2021,5588,137
2/24/2021,5751,163
2/25/2021,5969,218
2/26/2021,6328,359
2/28/2021,6551,223
2/3/2021,6656,105
2/4/2021,6806,150
2/5/2021,6981,175
2/6/2021,7150,169
2/8/2021,7429,279
2/9/2021,7442,13
3/1/2021,7589,147
3/10/2021,7803,214
3/11/2021,8002,199
3/12/2021,8208,206
3/13/2021,8395,187
3/15/2021,8607,212
3/16/2021,8608,1
3/17/2021,8747,139
3/18/2021,8942,195
3/19/2021,9145,203
3/2/2021,9378,233
3/20/2021,9512,134
3/22/2021,9765,253
3/23/2021,9965,200
3/24/2021,10118,153
3/25/2021,10324,206
3/26/2021,10568,244
3/27/2021,10721,153
3/29/2021,10737,16
3/3/2021,10904,167
3/30/2021,11126,222
3/31/2021,11346,220
3/4/2021,11543,197
3/5/2021,11700,157
3/6/2021,11785,85
3/7/2021,12014,229
3/8/2021,12167,153
3/9/2021,12501,334
4/1/2021,12691,190
4/10/2021,12769,78
4/11/2021,12793,24
4/12/2021,12798,5
4/13/2021,12917,119
4/14/2021,13069,152
4/15/2021,13431,362
4/16/2021,13765,334
4/17/2021,13869,104
4/19/2021,14005,136
4/2/2021,14010,5
4/20/2021,14064,54
4/21/2021,14195,131
4/22/2021,14430,235
4/23/2021,14553,123
4/24/2021,14703,150
4/26/2021,14719,16
4/27/2021,14788,69
4/28/2021,14992,204
4/29/2021,15260,268
4/3/2021,15507,247
4/30/2021,15630,123
4/4/2021,15736,106
4/5/2021,15882,146
4/6/2021,15996,114
4/7/2021,16106,110
4/8/2021,16382,276
4/9/2021,16413,31
5/1/2021,16424,11
5/10/2021,16425,1
5/11/2021,16469,44
5/12/2021,16558,89
5/13/2021,16815,257
5/14/2021,17037,222
5/15/2021,17070,33
5/16/2021,17117,47
5/17/2021,17118,1
5/18/2021,17144,26
5/19/2021,17200,56
5/2/2021,17355,155
5/20/2021,17476,121
5/21/2021,17509,33
5/22/2021,17523,14
5/23/2021,17526,3
5/24/2021,17589,63
5/25/2021,17652,63
5/26/2021,17804,152
5/27/2021,18004,200
5/28/2021,18082,78
5/29/2021,18123,41
5/3/2021,18124,1
5/30/2021,18183,59
5/31/2021,18228,45
5/4/2021,18253,25
5/5/2021,18341,88
5/6/2021,18392,51
5/7/2021,18398,6
5/8/2021,18399,1
5/9/2021,18402,3
6/1/2021,18453,51
6/10/2021,18511,58
6/11/2021,18562,51
6/12/2021,18612,50
6/13/2021,18623,11
6/14/2021,18628,5
6/15/2021,18658,30
6/16/2021,18678,20
6/17/2021,18700,22
6/18/2021,18819,119
6/19/2021,18833,14
6/2/2021,18848,15
6/20/2021,18850,2
6/21/2021,18891,41
6/22/2021,18925,34
6/23/2021,18964,39
6/24/2021,19015,51
6/25/2021,19073,58
6/26/2021,19084,11
6/27/2021,19089,5
6/28/2021,19116,27
6/29/2021,19136,20
6/3/2021,19153,17
6/30/2021,19180,27
6/4/2021,19230,50
6/5/2021,19238,8
6/6/2021,19239,1
6/7/2021,19272,33
6/8/2021,19297,25
6/9/2021,19356,59
7/1/2021,19397,41
7/10/2021,19428,31
7/11/2021,19437,9
7/12/2021,19457,20
7/13/2021,19473,16
7/14/2021,19519,46
7/15/2021,19565,46
7/16/2021,19596,31
7/17/2021,19603,7
7/18/2021,19604,1
7/19/2021,19631,27
7/2/2021,19643,12
7/20/2021,19699,56
7/21/2021,19745,46
7/22/2021,19788,43
7/23/2021,19795,7
7/24/2021,19796,1
7/25/2021,19815,19
7/26/2021,19842,27
7/27/2021,19878,36
7/28/2021,19930,52
7/29/2021,19996,66
7/3/2021,20025,29
7/5/2021,20029,4
7/6/2021,20084,55
7/7/2021,20104,20
7/8/2021,20164,60
7/9/2021,20199,35
