date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11697,12982,12192,9800,5915,103
1/10/2021,19907,19999,19036,15948,11627,208
1/11/2021,21143,21109,20256,16922,13441,241
1/12/2021,23130,23082,22271,18602,18234,321
1/13/2021,25143,25203,24487,20272,23770,386
1/14/2021,27080,27329,26758,22181,29770,426
1/15/2021,29282,29334,28883,23957,34653,485
1/16/2021,30643,30528,30153,25133,37827,517
1/17/2021,31605,31428,31112,26101,40960,542
1/18/2021,32650,32361,32268,27216,46128,569
1/19/2021,33922,33579,33572,28515,52389,631
1/2/2021,13231,14356,13433,10883,6650,123
1/20/2021,35204,34849,35196,30050,59365,674
1/21/2021,36682,36341,37054,31924,67478,724
1/22/2021,39561,38977,40012,34934,75376,815
1/23/2021,42171,41043,42496,37401,80209,890
1/24/2021,43442,42219,43778,38812,85327,933
1/25/2021,44741,43372,45207,40402,92779,981
1/26/2021,46402,44820,46935,42290,103620,1038
1/27/2021,47886,46130,48440,43938,113978,1072
1/28/2021,49102,47209,49665,45365,124805,1103
1/29/2021,51138,48885,51373,47203,135470,1167
1/3/2021,13966,14941,13941,11322,6891,138
1/30/2021,52878,50288,52968,48773,140457,1225
1/31/2021,53495,50837,53605,49458,144108,1251
1/4/2021,14986,15878,14889,12115,7752,146
1/5/2021,15942,16713,15751,12921,8526,162
1/6/2021,17114,17670,16717,13844,9263,171
1/7/2021,18027,18474,17533,14627,10009,181
1/8/2021,18838,19148,18189,15194,10497,188
1/9/2021,19529,19694,18726,15650,11304,204
10/1/2021,491239,348466,361446,382103,614996,218631
10/10/2021,496717,351365,363785,383881,617380,221375
10/11/2021,497537,351797,364132,384173,617798,221773
10/12/2021,497902,351971,364302,384302,617975,221986
10/13/2021,498484,352277,364582,384516,618315,222260
10/14/2021,499196,352619,364905,384764,618665,222542
10/15/2021,500089,353063,365296,385041,618945,222882
10/16/2021,500701,353305,365521,385217,619089,223135
10/17/2021,501135,353485,365647,385308,619180,223293
10/18/2021,501861,353871,365980,385585,619546,223575
10/19/2021,502482,354234,366218,385809,619852,223866
10/2/2021,491895,348786,361725,382303,615195,218989
10/20/2021,503120,354582,366463,386035,620134,224202
10/21/2021,503743,354928,366744,386238,620414,224462
10/22/2021,504491,355364,367123,386545,620833,224819
10/23/2021,504938,355611,367373,386688,621029,225055
10/24/2021,505231,355774,367518,386817,621190,225191
10/25/2021,505931,356171,367838,387125,621667,225494
10/26/2021,506589,356526,368158,387372,622141,225764
10/27/2021,507272,356879,368523,387672,622628,226066
10/28/2021,507918,357235,368824,387945,623093,226326
10/29/2021,508567,357680,369209,388252,623447,226631
10/3/2021,492199,348928,361830,382396,615304,219141
10/30/2021,508927,357881,369375,388414,623590,226802
10/31/2021,509134,357995,369468,388491,623707,226874
10/4/2021,493015,349328,362169,382635,615744,219511
10/5/2021,493791,349759,362507,382878,616179,219877
10/6/2021,494562,350166,362839,383110,616514,220269
10/7/2021,495086,350488,363101,383334,616787,220553
10/8/2021,495776,350854,363385,383570,617043,220929
10/9/2021,496374,351178,363634,383759,617224,221227
11/1/2021,509770,358308,369765,388734,624084,227104
11/10/2021,515327,361244,372365,390756,626971,240162
11/11/2021,515977,361568,372648,390995,627355,242730
11/12/2021,516677,361966,372980,391252,627680,244912
11/13/2021,517131,362228,373179,391423,627850,248813
11/14/2021,517478,362401,373344,391551,628010,249671
11/15/2021,518208,362805,373675,391844,628432,251478
11/16/2021,518914,363169,373985,392123,628879,253059
11/17/2021,519544,363504,374267,392424,629400,254903
11/18/2021,520222,363836,374563,392745,629817,256714
11/19/2021,520488,364001,374697,392870,629960,257809
11/2/2021,510530,358679,370073,388986,624443,227373
11/3/2021,511119,358977,370353,389184,624753,227697
11/4/2021,511657,359261,370604,389392,625084,228638
11/5/2021,512485,359685,370991,389673,625422,230371
11/6/2021,512995,359977,371271,389857,625646,233404
11/7/2021,513343,360179,371428,389984,625807,234230
11/8/2021,514045,360591,371752,390264,626196,236070
11/9/2021,514731,360933,372068,390541,626628,237869
12/1/2020,38,31,32,19,22,2
12/10/2020,47,39,45,33,44,2
12/11/2020,49,41,46,36,44,2
12/12/2020,50,41,46,38,44,2
12/13/2020,50,42,48,39,45,2
12/14/2020,52,45,48,40,52,2
12/15/2020,58,51,57,50,55,2
12/16/2020,70,65,71,56,59,2
12/17/2020,292,412,383,292,187,4
12/18/2020,675,895,787,556,311,4
12/19/2020,1028,1361,1194,842,441,9
12/2/2020,39,32,33,24,29,2
12/20/2020,1224,1607,1442,1044,529,10
12/21/2020,1923,2443,2208,1601,811,13
12/22/2020,2863,3546,3196,2310,1125,17
12/23/2020,3910,4816,4364,3120,1490,24
12/24/2020,4281,5196,4720,3413,1632,24
12/25/2020,4281,5196,4721,3413,1636,24
12/26/2020,5397,6487,5842,4362,2059,33
12/27/2020,5903,7016,6373,4797,2272,39
12/28/2020,7036,8208,7505,5820,2885,49
12/29/2020,8790,9967,9194,7238,3932,73
12/3/2020,42,32,36,25,31,2
12/30/2020,10639,11936,11161,8889,4941,93
12/31/2020,11582,12868,12066,9657,5336,102
12/4/2020,42,33,36,26,33,2
12/5/2020,42,33,36,26,35,2
12/6/2020,42,33,36,26,35,2
12/7/2020,42,34,40,28,37,2
12/8/2020,44,35,41,29,38,2
12/9/2020,44,35,44,30,42,2
2/1/2021,54350,51614,54421,50467,152668,1288
2/10/2021,63232,59679,63127,60982,243654,1791
2/11/2021,64308,60596,64146,62414,254649,1849
2/12/2021,66104,62052,65684,64394,269862,1943
2/13/2021,67947,63636,67504,66429,279916,2043
2/14/2021,68595,64116,68093,67174,285080,2068
2/15/2021,69257,64738,68761,68074,294519,2113
2/16/2021,70380,65529,69665,69243,304889,2159
2/17/2021,71356,66431,70598,70427,316017,2232
2/18/2021,72204,67148,71381,71491,326961,2266
2/19/2021,73327,68049,72294,72684,336126,2341
2/2/2021,55315,52497,55282,51633,162702,1325
2/20/2021,75017,69446,73667,74264,344179,2442
2/21/2021,75624,70013,74257,74999,349268,2476
2/22/2021,76236,70568,74788,75669,355114,2522
2/23/2021,77357,71435,75807,76934,363342,2587
2/24/2021,78525,72474,76924,78368,373015,2669
2/25/2021,79627,73418,77921,79661,382919,2753
2/26/2021,81162,74708,79211,81408,392186,2842
2/27/2021,82417,75791,80290,82758,398655,2920
2/28/2021,82976,76227,80792,83735,402495,2961
2/3/2021,56136,53293,56115,52620,173135,1378
2/4/2021,57075,54145,57140,53792,183938,1426
2/5/2021,58317,55239,58271,55113,192915,1491
2/6/2021,59565,56301,59417,56340,203551,1570
2/7/2021,60091,56809,59923,56916,209227,1597
2/8/2021,61047,57723,60930,58197,219917,1672
2/9/2021,62129,58719,61995,59561,231815,1741
3/1/2021,83763,76937,81639,85081,407882,3031
3/10/2021,94136,85152,90601,141471,453374,3811
3/11/2021,96232,86848,92384,151460,459671,3949
3/12/2021,98573,88626,94342,160501,465137,4086
3/13/2021,100271,90051,95957,168721,469260,4180
3/14/2021,101527,91140,97125,174976,471804,4257
3/15/2021,103021,92447,98697,182970,475737,4358
3/16/2021,105049,94060,100564,190647,479774,4498
3/17/2021,107665,96383,103163,199446,485092,4687
3/18/2021,110362,98666,105753,207256,490025,4869
3/19/2021,113791,101229,108543,214360,494661,5150
3/2/2021,84591,77692,82452,87010,413927,3081
3/20/2021,116671,103654,111378,219731,498544,5367
3/21/2021,118908,105561,113527,223818,500869,5555
3/22/2021,122155,108419,116675,228321,504039,5875
3/23/2021,126027,111720,120177,233278,507117,6303
3/24/2021,132425,117053,125828,237877,510327,7574
3/25/2021,139606,122765,131934,242078,513513,8864
3/26/2021,146006,127893,137359,245888,515778,10150
3/27/2021,152004,132696,142384,248549,517244,11799
3/28/2021,157122,136547,146530,250268,518170,13280
3/29/2021,164768,142354,152977,252182,519421,14984
3/3/2021,85496,78416,83342,90070,419703,3162
3/30/2021,172448,148094,159325,254383,520765,16766
3/31/2021,180749,154297,166439,257152,522534,18873
3/4/2021,86597,79338,84314,97039,425572,3246
3/5/2021,88197,80434,85507,105013,430669,3388
3/6/2021,89286,81219,86341,111278,434471,3456
3/7/2021,90116,81893,87039,116551,437071,3514
3/8/2021,91220,82795,88012,124726,442243,3590
3/9/2021,92592,83880,89200,132416,447379,3673
4/1/2021,188983,160444,173951,260037,524612,20770
4/10/2021,240015,195374,213527,282135,540077,32034
4/11/2021,243201,197388,215777,283349,540878,33173
4/12/2021,247981,200534,219476,285729,542823,34276
4/13/2021,252285,203189,222480,287632,544262,35312
4/14/2021,256733,205814,225376,289392,545566,36363
4/15/2021,261953,209204,228705,291553,547172,37355
4/16/2021,266361,212103,231816,293506,548567,38262
4/17/2021,269706,214449,234568,295117,549665,39352
4/18/2021,271625,215631,235913,295873,550188,40014
4/19/2021,275025,217967,238392,297458,551549,40827
4/2/2021,195485,165278,179566,262566,526188,22363
4/20/2021,278231,220059,240819,298997,552845,41681
4/21/2021,282415,222804,243593,300809,554333,42669
4/22/2021,286327,225344,246202,302506,555685,43482
4/23/2021,290125,227993,248882,304191,556878,44409
4/24/2021,292502,229547,250499,305321,557669,45174
4/25/2021,294084,230549,251537,305907,558070,45857
4/26/2021,296832,232390,253504,307302,559148,46585
4/27/2021,299733,234230,255547,308717,560340,47264
4/28/2021,302621,235933,257494,310130,561681,48049
4/29/2021,305444,237611,259322,311541,562946,48685
4/3/2021,200017,168576,183488,264300,527336,23652
4/30/2021,308680,239490,261478,313162,564297,49465
4/4/2021,202192,169906,185043,264914,527713,24200
4/5/2021,207733,173497,189179,267337,529426,25375
4/6/2021,213896,177625,194000,270206,531644,26708
4/7/2021,220729,182539,199350,273437,533992,27924
4/8/2021,227422,187220,204496,276721,536533,29090
4/9/2021,234413,191696,209581,279905,538641,30588
5/1/2021,310730,240693,262817,314161,564935,50096
5/10/2021,327762,250477,272944,322006,571560,54363
5/11/2021,329722,251520,274062,322888,572281,54868
5/12/2021,331662,252644,275193,323703,573012,55594
5/13/2021,333704,253791,276380,324575,573687,60262
5/14/2021,336229,255294,277910,325660,574539,64728
5/15/2021,337980,256421,279041,326437,574985,70152
5/16/2021,339206,257117,279751,326923,575300,73201
5/17/2021,341343,258303,281087,327806,576093,76205
5/18/2021,343467,259547,282309,328715,576903,78545
5/19/2021,345727,260839,283662,329739,577657,81849
5/2/2021,312116,241555,263705,314762,565339,50553
5/20/2021,347711,262014,284822,330574,578369,84466
5/21/2021,350006,263365,286192,331516,579057,88358
5/22/2021,351789,264436,287328,332279,579487,92105
5/23/2021,352870,265073,287902,332672,579714,93604
5/24/2021,354600,266003,288836,333409,580315,95567
5/25/2021,356089,266902,289733,334103,580832,97155
5/26/2021,357853,267834,290661,334721,581339,98920
5/27/2021,359362,268737,291504,335365,581825,100709
5/28/2021,361014,269704,292475,336092,582365,102734
5/29/2021,362159,270375,293201,336593,582644,104179
5/3/2021,314007,242585,264870,315710,566265,50994
5/30/2021,362890,270821,293627,336891,582780,104903
5/31/2021,363200,271010,293804,337015,582861,105189
5/4/2021,316502,243990,266341,316880,567386,51536
5/5/2021,318868,245368,267714,317925,568228,52048
5/6/2021,321322,246736,269134,319035,569175,52622
5/7/2021,323588,248154,270528,320116,570106,53180
5/8/2021,325155,249049,271489,320856,570638,53664
5/9/2021,326122,249623,272044,321269,570900,53996
6/1/2021,364685,271903,294659,337577,583310,106782
6/10/2021,374928,277903,300419,341647,586372,118222
6/11/2021,376292,278876,301318,342224,586731,120474
6/12/2021,377215,279549,301962,342540,586886,121925
6/13/2021,377579,279784,302208,342703,586963,122206
6/14/2021,378564,280328,302723,343075,587209,123298
6/15/2021,379532,280928,303243,343424,587426,124455
6/16/2021,380613,281546,303800,343795,587677,125665
6/17/2021,381550,282157,304321,344176,587948,126694
6/18/2021,382863,282892,305005,344667,588266,127838
6/19/2021,383550,283371,305426,344957,588428,128561
6/2/2021,365967,272642,295427,338068,583732,108260
6/20/2021,383988,283613,305643,345128,588495,128906
6/21/2021,384912,284142,306185,345479,588742,129908
6/22/2021,385796,284622,306673,345788,589046,130847
6/23/2021,386685,285174,307145,346142,589341,131799
6/24/2021,387484,285677,307652,346508,589631,132737
6/25/2021,388590,286350,308296,346977,589960,133683
6/26/2021,389363,286795,308779,347275,590128,134291
6/27/2021,389856,287110,309069,347472,590199,134760
6/28/2021,390802,287652,309621,347834,590486,135782
6/29/2021,391679,288163,310110,348177,590734,136638
6/3/2021,367325,273428,296175,338597,584141,109755
6/30/2021,392541,288713,310584,348541,591033,137545
6/4/2021,368794,274371,297086,339242,584581,111371
6/5/2021,369920,275107,297755,339697,584847,112885
6/6/2021,370531,275414,298104,339907,584966,113544
6/7/2021,371685,276079,298699,340348,585322,114779
6/8/2021,372779,276625,299257,340793,585640,115912
6/9/2021,373789,277202,299752,341190,585994,117041
7/1/2021,393389,289216,311082,348879,591293,138339
7/10/2021,400652,293606,315418,351852,593112,146312
7/11/2021,401184,293916,315672,352010,593194,146883
7/12/2021,402091,294446,316162,352318,593409,147906
7/13/2021,402865,294872,316594,352583,593632,148905
7/14/2021,403670,295365,317083,352880,593838,149860
7/15/2021,404415,295841,317504,353152,594044,150785
7/16/2021,405578,296575,318185,353607,594337,152034
7/17/2021,406344,297083,318661,353908,594506,152811
7/18/2021,406911,297447,318977,354121,594594,153380
7/19/2021,407948,298151,319612,354571,594910,154720
7/2/2021,394460,289874,311677,349337,591590,139392
7/20/2021,408965,298757,320257,354964,595241,155907
7/21/2021,410174,299500,320923,355398,595588,157198
7/22/2021,411326,300299,321610,355939,595950,158601
7/23/2021,412809,301378,322639,356619,596354,160111
7/24/2021,413920,302134,323460,357122,596584,161086
7/25/2021,414959,302720,323948,357437,596733,161967
7/26/2021,416417,303609,324766,358051,597142,163481
7/27/2021,417847,304484,325569,358601,597539,164983
7/28/2021,419323,305367,326324,359103,597910,166541
7/29/2021,420804,306238,327069,359569,598293,168195
7/3/2021,395202,290343,312113,349664,591755,140052
7/30/2021,422803,307611,328296,360264,598786,170553
7/31/2021,424099,308499,329053,360736,599012,172062
7/4/2021,395333,290412,312199,349722,591782,140160
7/5/2021,396217,290894,312690,350092,591966,140981
7/6/2021,397029,291307,313159,350388,592217,141856
7/7/2021,397867,291792,313590,350735,592450,142817
7/8/2021,398652,292232,314057,351074,592684,143666
7/9/2021,399808,293021,314822,351516,592942,145071
8/1/2021,425150,309135,329554,361098,599168,172940
8/10/2021,439569,318213,337107,366016,602454,184615
8/11/2021,441085,319157,337788,366506,602769,185761
8/12/2021,442697,320114,338603,367034,603185,186900
8/13/2021,444587,321334,339594,367660,603583,188412
8/14/2021,445910,322257,340302,368083,603824,189927
8/15/2021,446699,322714,340680,368301,603935,190466
8/16/2021,448236,323608,341391,368785,604274,191430
8/17/2021,449690,324480,342045,369215,604598,192358
8/18/2021,451032,325260,342635,369630,604887,193251
8/19/2021,452095,326024,343192,370003,605174,193998
8/2/2021,426818,310255,330442,361709,599588,174499
8/20/2021,453382,326877,343916,370462,605462,195162
8/21/2021,454256,327486,344476,370747,605603,196200
8/22/2021,454891,327875,344765,370929,605705,196724
8/23/2021,456214,328659,345384,371369,606048,197550
