date,Pima_cume,Pima
2020-12-01,71,
2020-12-02,74,3
2020-12-03,80,6
2020-12-04,82,2
2020-12-05,83,1
2020-12-06,85,2
2020-12-07,87,2
2020-12-08,89,2
2020-12-09,98,9
2020-12-10,100,2
2020-12-11,109,9
2020-12-12,113,4
2020-12-13,116,3
2020-12-14,123,7
2020-12-15,150,27
2020-12-16,159,9
2020-12-17,1376,1217
2020-12-18,2748,1372
2020-12-19,3484,736
2020-12-20,3507,23
2020-12-21,5014,1507
2020-12-22,6578,1564
2020-12-23,8460,1882
2020-12-24,9515,1055
2020-12-25,9523,8
2020-12-26,10317,794
2020-12-27,10490,173
2020-12-28,12304,1814
2020-12-29,14232,1928
2020-12-30,16326,2094
2020-12-31,17902,1576
2021-01-01,18775,873
2021-01-02,19430,655
2021-01-03,19802,372
2021-01-04,21614,1812
2021-01-05,23383,1769
2021-01-06,25508,2125
2021-01-07,27765,2257
2021-01-08,30405,2640
2021-01-09,32497,2092
2021-01-10,32950,453
2021-01-11,35791,2841
2021-01-12,38642,2851
2021-01-13,41248,2606
2021-01-14,43804,2556
2021-01-15,48019,4215
2021-01-16,49490,1471
2021-01-17,50047,557
2021-01-18,54042,3995
2021-01-19,58265,4223
2021-01-20,63260,4995
2021-01-21,68790,5530
2021-01-22,75474,6684
2021-01-23,78956,3482
2021-01-24,80062,1106
2021-01-25,87349,7287
2021-01-26,94159,6810
2021-01-27,101601,7442
2021-01-28,108635,7034
2021-01-29,115837,7202
2021-01-30,120855,5018
2021-01-31,122271,1416
2021-02-01,129108,6837
2021-02-02,135676,6568
2021-02-03,142816,7140
2021-02-04,150180,7364
2021-02-05,159004,8824
2021-02-06,163891,4887
2021-02-07,165193,1302
2021-02-08,172331,7138
2021-02-09,178787,6456
2021-02-10,186556,7769
2021-02-11,194574,8018
2021-02-12,203631,9057
2021-02-13,208886,5255
2021-02-14,209988,1102
2021-02-15,216263,6275
2021-02-16,223422,7159
2021-02-17,231145,7723
2021-02-18,238781,7636
2021-02-19,244728,5947
2021-02-20,248920,4192
2021-02-21,249825,905
2021-02-22,255199,5374
2021-02-23,261597,6398
2021-02-24,269966,8369
2021-02-25,280073,10107
2021-02-26,292182,12109
2021-02-27,300013,7831
2021-02-28,303846,3833
2021-03-01,314533,10687
2021-03-02,323421,8888
2021-03-03,333660,10239
2021-03-04,342320,8660
2021-03-05,352532,10212
2021-03-06,359630,7098
2021-03-07,363814,4184
2021-03-08,374225,10411
2021-03-09,384516,10291
2021-03-10,396826,12310
2021-03-11,408908,12082
2021-03-12,421700,12792
2021-03-13,429761,8061
2021-03-14,433673,3912
2021-03-15,442843,9170
2021-03-16,452669,9826
2021-03-17,463646,10977
2021-03-18,474546,10900
2021-03-19,486191,11645
2021-03-20,492941,6750
2021-03-21,498835,5894
2021-03-22,507757,8922
2021-03-23,518049,10292
2021-03-24,530116,12067
2021-03-25,543598,13482
2021-03-26,557797,14199
2021-03-27,566555,8758
2021-03-28,572435,5880
2021-03-29,583141,10706
2021-03-30,595293,12152
2021-03-31,609059,13766
2021-04-01,622216,13157
2021-04-02,635037,12821
2021-04-03,643643,8606
2021-04-04,648530,4887
2021-04-05,660572,12042
2021-04-06,672585,12013
2021-04-07,687072,14487
2021-04-08,701096,14024
2021-04-09,715576,14480
2021-04-10,724050,8474
2021-04-11,728765,4715
2021-04-12,739393,10628
2021-04-13,749110,9717
2021-04-14,760476,11366
2021-04-15,772238,11762
2021-04-16,784347,12109
2021-04-17,790778,6431
2021-04-18,795247,4469
2021-04-19,804159,8912
2021-04-20,813461,9302
2021-04-21,824021,10560
2021-04-22,834893,10872
2021-04-23,846476,11583
2021-04-24,853919,7443
2021-04-25,857827,3908
2021-04-26,868347,10520
2021-04-27,878045,9698
2021-04-28,887822,9777
2021-04-29,897054,9232
2021-04-30,906057,9003
2021-05-01,910432,4375
2021-05-02,913381,2949
2021-05-03,920174,6793
2021-05-04,926479,6305
2021-05-05,933641,7162
2021-05-06,939696,6055
2021-05-07,946444,6748
2021-05-08,949974,3530
2021-05-09,951690,1716
2021-05-10,956105,4415
2021-05-11,959882,3777
2021-05-12,964311,4429
2021-05-13,970064,5753
2021-05-14,976376,6312
2021-05-15,981134,4758
2021-05-16,984173,3039
2021-05-17,989156,4983
2021-05-18,992931,3775
2021-05-19,997139,4208
2021-05-20,1001029,3890
2021-05-21,1006306,5277
2021-05-22,1010004,3698
2021-05-23,1011619,1615
2021-05-24,1015324,3705
2021-05-25,1018618,3294
2021-05-26,1021745,3127
2021-05-27,1024605,2860
2021-05-28,1028357,3752
2021-05-29,1030127,1770
2021-05-30,1031049,922
2021-05-31,1031735,686
2021-06-01,1035085,3350
2021-06-02,1037789,2704
2021-06-03,1040943,3154
2021-06-04,1045132,4189
2021-06-05,1047806,2674
2021-06-06,1049509,1703
2021-06-07,1053251,3742
2021-06-08,1056008,2757
2021-06-09,1058856,2848
2021-06-10,1061495,2639
2021-06-11,1064867,3372
2021-06-12,1067043,2176
2021-06-13,1068176,1133
2021-06-14,1071278,3102
2021-06-15,1073343,2065
2021-06-16,1075582,2239
2021-06-17,1077562,1980
2021-06-18,1080329,2767
2021-06-19,1081898,1569
2021-06-20,1082658,760
2021-06-21,1084455,1797
2021-06-22,1086559,2104
2021-06-23,1088518,1959
2021-06-24,1090351,1833
2021-06-25,1092854,2503
2021-06-26,1094227,1373
2021-06-27,1094963,736
2021-06-28,1096647,1684
2021-06-29,1098241,1594
2021-06-30,1100022,1781
2021-07-01,1101656,1634
2021-07-02,1103445,1789
2021-07-03,1104471,1026
2021-07-04,1104692,221
2021-07-05,1105875,1183
2021-07-06,1107296,1421
2021-07-07,1108879,1583
2021-07-08,1110625,1746
2021-07-09,1112465,1840
2021-07-10,1113661,1196
2021-07-11,1114255,594
2021-07-12,1115793,1538
2021-07-13,1117174,1381
2021-07-14,1118615,1441
