date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2020-08-01 00:00:00,20,,,,,,1.0,,,14.0,,,2.0,3.0,,
2020-07-31 00:00:00,249,,5.0,,,5.0,34.0,2.0,3.0,179.0,,,2.0,10.0,7.0,2.0
2020-07-30 00:00:00,592,5.0,48.0,12.0,5.0,25.0,76.0,16.0,18.0,356.0,,,2.0,8.0,13.0,8.0
2020-07-29 00:00:00,799,3.0,53.0,23.0,5.0,43.0,89.0,21.0,26.0,502.0,3.0,,4.0,11.0,13.0,3.0
2020-07-28 00:00:00,1077,15.0,107.0,9.0,4.0,65.0,110.0,19.0,32.0,658.0,2.0,,15.0,23.0,8.0,10.0
2020-07-27 00:00:00,1294,10.0,94.0,25.0,5.0,73.0,115.0,34.0,35.0,813.0,,,24.0,21.0,30.0,15.0
2020-07-26 00:00:00,661,1.0,23.0,6.0,12.0,40.0,38.0,4.0,10.0,507.0,,2.0,7.0,6.0,,5.0
2020-07-25 00:00:00,932,3.0,59.0,8.0,27.0,51.0,74.0,24.0,22.0,627.0,1.0,1.0,6.0,6.0,13.0,10.0
2020-07-24 00:00:00,1579,10.0,83.0,33.0,5.0,54.0,136.0,31.0,27.0,1119.0,,2.0,21.0,20.0,19.0,19.0
2020-07-23 00:00:00,1567,13.0,96.0,21.0,7.0,61.0,133.0,33.0,66.0,1055.0,3.0,1.0,25.0,20.0,18.0,15.0
2020-07-22 00:00:00,1631,9.0,112.0,25.0,14.0,62.0,131.0,27.0,38.0,1147.0,,,9.0,13.0,24.0,20.0
2020-07-21 00:00:00,1864,20.0,96.0,28.0,13.0,60.0,225.0,36.0,39.0,1247.0,5.0,7.0,20.0,15.0,29.0,24.0
2020-07-20 00:00:00,2024,42.0,150.0,26.0,11.0,84.0,162.0,38.0,56.0,1356.0,6.0,1.0,9.0,29.0,32.0,22.0
2020-07-19 00:00:00,847,8.0,21.0,6.0,4.0,30.0,70.0,8.0,13.0,658.0,,,1.0,16.0,8.0,4.0
2020-07-18 00:00:00,1455,5.0,13.0,7.0,7.0,81.0,108.0,20.0,34.0,1137.0,1.0,,8.0,7.0,7.0,20.0
2020-07-17 00:00:00,2462,14.0,105.0,33.0,15.0,105.0,173.0,45.0,43.0,1827.0,3.0,,9.0,15.0,44.0,31.0
2020-07-16 00:00:00,2383,31.0,170.0,33.0,22.0,101.0,189.0,52.0,56.0,1633.0,2.0,,26.0,14.0,24.0,30.0
2020-07-15 00:00:00,2917,36.0,167.0,33.0,13.0,121.0,230.0,38.0,71.0,2102.0,2.0,1.0,22.0,14.0,36.0,31.0
2020-07-14 00:00:00,3379,34.0,182.0,44.0,16.0,135.0,332.0,48.0,63.0,2412.0,4.0,,15.0,25.0,28.0,41.0
2020-07-13 00:00:00,3500,48.0,204.0,42.0,28.0,169.0,306.0,69.0,104.0,2390.0,1.0,,12.0,30.0,61.0,36.0
2020-07-12 00:00:00,1527,16.0,39.0,16.0,3.0,80.0,106.0,40.0,24.0,1187.0,,,1.0,6.0,5.0,4.0
2020-07-11 00:00:00,2104,14.0,26.0,19.0,11.0,98.0,178.0,33.0,35.0,1668.0,2.0,2.0,2.0,1.0,6.0,9.0
2020-07-10 00:00:00,3698,27.0,170.0,47.0,34.0,163.0,321.0,60.0,59.0,2727.0,2.0,,7.0,12.0,38.0,31.0
2020-07-09 00:00:00,4146,27.0,202.0,36.0,17.0,186.0,336.0,66.0,64.0,3094.0,8.0,4.0,10.0,18.0,38.0,40.0
2020-07-08 00:00:00,4573,25.0,272.0,34.0,33.0,295.0,376.0,57.0,94.0,3269.0,15.0,2.0,11.0,11.0,41.0,38.0
2020-07-07 00:00:00,4761,31.0,266.0,68.0,36.0,219.0,452.0,68.0,96.0,3381.0,8.0,,7.0,14.0,67.0,48.0
2020-07-06 00:00:00,4884,20.0,249.0,53.0,46.0,195.0,426.0,87.0,99.0,3519.0,2.0,2.0,16.0,19.0,100.0,51.0
2020-07-05 00:00:00,1925,15.0,43.0,14.0,9.0,89.0,189.0,37.0,32.0,1462.0,1.0,,1.0,2.0,18.0,13.0
2020-07-04 00:00:00,1669,11.0,38.0,11.0,6.0,101.0,129.0,43.0,28.0,1263.0,2.0,3.0,4.0,9.0,12.0,9.0
2020-07-03 00:00:00,3196,13.0,75.0,24.0,16.0,168.0,221.0,40.0,59.0,2528.0,1.0,,5.0,14.0,14.0,18.0
2020-07-02 00:00:00,4848,29.0,215.0,45.0,47.0,260.0,460.0,78.0,89.0,3504.0,10.0,,13.0,14.0,38.0,46.0
2020-07-01 00:00:00,5027,22.0,195.0,57.0,46.0,243.0,481.0,81.0,72.0,3655.0,7.0,4.0,21.0,28.0,48.0,67.0
2020-06-30 00:00:00,5307,21.0,294.0,54.0,64.0,276.0,471.0,78.0,115.0,3788.0,6.0,3.0,14.0,14.0,68.0,41.0
2020-06-29 00:00:00,5450,35.0,373.0,67.0,59.0,269.0,435.0,89.0,75.0,3841.0,19.0,2.0,22.0,21.0,80.0,63.0
2020-06-28 00:00:00,2151,9.0,44.0,15.0,9.0,96.0,157.0,32.0,26.0,1717.0,5.0,,2.0,5.0,20.0,14.0
2020-06-27 00:00:00,3007,6.0,38.0,31.0,29.0,122.0,277.0,34.0,35.0,2393.0,2.0,,5.0,11.0,13.0,11.0
2020-06-26 00:00:00,4711,20.0,308.0,41.0,59.0,171.0,325.0,82.0,88.0,3487.0,10.0,,9.0,15.0,69.0,27.0
2020-06-25 00:00:00,4719,20.0,297.0,33.0,73.0,187.0,378.0,61.0,79.0,3412.0,5.0,,14.0,29.0,79.0,52.0
2020-06-24 00:00:00,4603,39.0,344.0,44.0,51.0,203.0,352.0,84.0,73.0,3292.0,5.0,1.0,3.0,17.0,59.0,36.0
2020-06-23 00:00:00,4336,40.0,256.0,29.0,52.0,221.0,420.0,74.0,55.0,3055.0,16.0,,4.0,18.0,58.0,38.0
2020-06-22 00:00:00,4356,33.0,320.0,50.0,56.0,206.0,353.0,104.0,43.0,3034.0,18.0,,6.0,19.0,74.0,40.0
2020-06-21 00:00:00,1832,14.0,38.0,13.0,15.0,77.0,209.0,42.0,20.0,1363.0,3.0,,2.0,13.0,17.0,6.0
2020-06-20 00:00:00,2566,19.0,117.0,60.0,25.0,99.0,284.0,31.0,23.0,1856.0,1.0,1.0,4.0,19.0,12.0,15.0
2020-06-19 00:00:00,3786,14.0,234.0,44.0,55.0,172.0,354.0,65.0,49.0,2686.0,2.0,,1.0,21.0,47.0,42.0
2020-06-18 00:00:00,3558,30.0,303.0,26.0,56.0,160.0,373.0,69.0,39.0,2376.0,9.0,3.0,3.0,25.0,53.0,33.0
2020-06-17 00:00:00,3368,16.0,298.0,28.0,70.0,167.0,309.0,73.0,36.0,2282.0,12.0,,1.0,19.0,23.0,34.0
2020-06-16 00:00:00,3037,20.0,78.0,31.0,69.0,185.0,264.0,89.0,24.0,2189.0,10.0,,5.0,16.0,30.0,27.0
2020-06-15 00:00:00,3037,38.0,260.0,16.0,80.0,154.0,297.0,104.0,37.0,1969.0,7.0,1.0,,7.0,44.0,23.0
2020-06-14 00:00:00,1104,14.0,26.0,1.0,12.0,52.0,120.0,34.0,10.0,814.0,,,,6.0,9.0,6.0
2020-06-13 00:00:00,1609,17.0,278.0,3.0,45.0,53.0,180.0,24.0,1.0,973.0,2.0,,2.0,17.0,4.0,10.0
2020-06-12 00:00:00,2311,30.0,198.0,9.0,72.0,140.0,219.0,78.0,38.0,1431.0,7.0,,3.0,7.0,25.0,54.0
2020-06-11 00:00:00,2087,36.0,181.0,7.0,59.0,77.0,190.0,86.0,16.0,1379.0,8.0,1.0,,16.0,18.0,13.0
2020-06-10 00:00:00,2070,21.0,212.0,13.0,98.0,87.0,214.0,71.0,17.0,1284.0,14.0,,1.0,8.0,13.0,17.0
2020-06-09 00:00:00,1988,32.0,222.0,6.0,96.0,174.0,191.0,83.0,28.0,1112.0,3.0,,1.0,3.0,9.0,28.0
2020-06-08 00:00:00,1905,45.0,211.0,13.0,80.0,92.0,157.0,72.0,13.0,1172.0,12.0,,5.0,4.0,17.0,12.0
2020-06-07 00:00:00,726,26.0,18.0,5.0,31.0,15.0,81.0,33.0,8.0,499.0,,1.0,,1.0,5.0,3.0
2020-06-06 00:00:00,870,21.0,33.0,1.0,45.0,27.0,106.0,39.0,18.0,570.0,1.0,,2.0,,4.0,3.0
2020-06-05 00:00:00,1424,44.0,169.0,11.0,52.0,64.0,142.0,91.0,14.0,782.0,15.0,,,2.0,23.0,15.0
2020-06-04 00:00:00,1383,32.0,163.0,7.0,62.0,53.0,141.0,58.0,15.0,800.0,21.0,,,1.0,13.0,17.0
2020-06-03 00:00:00,1336,50.0,190.0,3.0,40.0,52.0,129.0,58.0,15.0,763.0,10.0,1.0,,3.0,14.0,8.0
2020-06-02 00:00:00,1315,49.0,220.0,6.0,55.0,60.0,128.0,55.0,27.0,664.0,23.0,,2.0,1.0,18.0,7.0
2020-06-01 00:00:00,1175,39.0,184.0,8.0,57.0,42.0,109.0,60.0,18.0,601.0,18.0,1.0,2.0,1.0,24.0,11.0
2020-05-31 00:00:00,376,15.0,13.0,,10.0,20.0,54.0,25.0,6.0,226.0,2.0,,1.0,1.0,1.0,2.0
2020-05-30 00:00:00,743,18.0,92.0,1.0,14.0,18.0,143.0,31.0,7.0,384.0,4.0,,,5.0,14.0,12.0
2020-05-29 00:00:00,908,34.0,125.0,2.0,29.0,42.0,85.0,53.0,15.0,449.0,30.0,2.0,1.0,1.0,34.0,6.0
2020-05-28 00:00:00,850,46.0,114.0,4.0,33.0,28.0,83.0,52.0,18.0,429.0,11.0,1.0,3.0,4.0,17.0,7.0
