date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2020-09-27 00:00:00,12,0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,,,,,,,,,,,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-26 00:00:00,1145,72,0.06288209606986901,192.0,11.0,0.0572916666666667,2.0,0.0,0.0,,,,29.0,2.0,0.0689655172413793,1.0,0.0,0.0,22.0,2.0,0.0909090909090909,1.0,0.0,0.0,16.0,2.0,0.125,,,,63.0,2.0,0.0317460317460317,50.0,2.0,0.04,102.0,4.0,0.0392156862745098,15.0,0.0,0.0,5.0,1.0,0.2,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,814.0,45.0,0.0552825552825553,118.0,9.0,0.076271186440678,,,,,,,,,,,,,1.0,0.0,0.0,,,,28.0,12.0,0.4285714285714286,2.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,,,
2020-09-25 00:00:00,7877,312,0.0396089881934747,1085.0,112.0,0.1032258064516129,73.0,5.0,0.0684931506849315,3.0,0.0,0.0,181.0,10.0,0.0552486187845304,48.0,8.0,0.1666666666666667,128.0,3.0,0.0234375,41.0,5.0,0.1219512195121951,136.0,5.0,0.0367647058823529,1.0,0.0,0.0,414.0,31.0,0.0748792270531401,86.0,8.0,0.0930232558139535,1478.0,35.0,0.023680649526387,115.0,5.0,0.0434782608695652,112.0,3.0,0.0267857142857143,6.0,1.0,0.1666666666666667,68.0,2.0,0.0294117647058824,10.0,1.0,0.1,4500.0,168.0,0.0373333333333333,732.0,81.0,0.11065573770491802,9.0,0.0,0.0,,,,5.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,0.0434782608695652,1.0,0.0,0.0,63.0,8.0,0.126984126984127,12.0,0.0,0.0,323.0,28.0,0.08668730650154802,6.0,1.0,0.1666666666666667,68.0,0.0,0.0,13.0,2.0,0.1538461538461539
2020-09-24 00:00:00,9521,351,0.0368658754332528,791.0,82.0,0.1036662452591656,83.0,1.0,0.0120481927710843,4.0,1.0,0.25,276.0,12.0,0.0434782608695652,16.0,6.0,0.375,244.0,2.0,0.0081967213114754,22.0,1.0,0.0454545454545455,66.0,4.0,0.0606060606060606,4.0,1.0,0.25,444.0,21.0,0.0472972972972973,49.0,3.0,0.0612244897959184,1603.0,45.0,0.0280723643169058,74.0,6.0,0.0810810810810811,160.0,2.0,0.0125,17.0,0.0,0.0,151.0,4.0,0.0264900662251656,18.0,0.0,0.0,5287.0,195.0,0.0368829203707206,543.0,60.0,0.1104972375690608,21.0,0.0,0.0,,,,7.0,0.0,0.0,1.0,0.0,0.0,42.0,1.0,0.0238095238095238,1.0,0.0,0.0,83.0,2.0,0.0240963855421687,13.0,1.0,0.0769230769230769,414.0,40.0,0.0966183574879227,4.0,1.0,0.25,78.0,1.0,0.0128205128205128,6.0,0.0,0.0
2020-09-23 00:00:00,11027,417,0.0378162691575224,655.0,90.0,0.1374045801526718,87.0,3.0,0.0344827586206897,6.0,1.0,0.1666666666666667,194.0,12.0,0.0618556701030928,7.0,2.0,0.2857142857142857,188.0,7.0,0.0372340425531915,14.0,1.0,0.0714285714285714,86.0,4.0,0.0465116279069767,5.0,2.0,0.4,552.0,30.0,0.0543478260869565,40.0,3.0,0.075,1742.0,55.0,0.0315729047072331,71.0,9.0,0.1267605633802817,220.0,2.0,0.0090909090909091,5.0,2.0,0.4,144.0,5.0,0.0347222222222222,9.0,2.0,0.2222222222222222,6408.0,236.0,0.0368289637952559,469.0,67.0,0.1428571428571429,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,,,25.0,3.0,0.12,1.0,0.0,0.0,62.0,1.0,0.0161290322580645,3.0,0.0,0.0,491.0,32.0,0.065173116089613,7.0,0.0,0.0,86.0,3.0,0.0348837209302326,8.0,1.0,0.125
2020-09-22 00:00:00,11822,455,0.0384875655557435,1031.0,111.0,0.1076624636275461,55.0,2.0,0.0363636363636364,1.0,0.0,0.0,275.0,16.0,0.0581818181818182,22.0,5.0,0.2272727272727273,312.0,6.0,0.0192307692307692,16.0,1.0,0.0625,38.0,1.0,0.0263157894736842,4.0,0.0,0.0,580.0,33.0,0.0568965517241379,95.0,7.0,0.0736842105263158,2121.0,75.0,0.0353606789250354,99.0,8.0,0.0808080808080808,107.0,4.0,0.0373831775700935,3.0,1.0,0.3333333333333333,142.0,2.0,0.0140845070422535,8.0,0.0,0.0,6615.0,245.0,0.037037037037037,737.0,83.0,0.1126187245590231,2.0,0.0,0.0,,,,5.0,0.0,0.0,,,,34.0,2.0,0.0588235294117647,2.0,0.0,0.0,188.0,8.0,0.0425531914893617,11.0,1.0,0.0909090909090909,420.0,30.0,0.0714285714285714,8.0,3.0,0.375,88.0,2.0,0.0227272727272727,20.0,2.0,0.1
2020-09-21 00:00:00,11272,480,0.042583392476934,1138.0,131.0,0.1151142355008787,77.0,11.0,0.1428571428571429,1.0,0.0,0.0,331.0,17.0,0.0513595166163142,10.0,1.0,0.1,253.0,5.0,0.0197628458498024,28.0,4.0,0.1428571428571429,46.0,2.0,0.0434782608695652,2.0,0.0,0.0,515.0,24.0,0.0466019417475728,101.0,9.0,0.0891089108910891,2166.0,126.0,0.0581717451523546,118.0,10.0,0.0847457627118644,139.0,2.0,0.0143884892086331,5.0,2.0,0.4,159.0,4.0,0.0251572327044025,9.0,2.0,0.2222222222222222,6006.0,221.0,0.0367965367965368,825.0,99.0,0.12,7.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.125,1.0,0.0,0.0,35.0,4.0,0.1142857142857143,2.0,0.0,0.0,102.0,5.0,0.0490196078431373,15.0,3.0,0.2,472.0,22.0,0.0466101694915254,6.0,1.0,0.1666666666666667,103.0,5.0,0.0485436893203884,5.0,0.0,0.0
2020-09-20 00:00:00,4303,211,0.0490355565884267,404.0,28.0,0.0693069306930693,6.0,2.0,0.3333333333333333,,,,60.0,6.0,0.1,1.0,0.0,0.0,75.0,3.0,0.04,,,,7.0,0.0,0.0,1.0,0.0,0.0,376.0,16.0,0.0425531914893617,48.0,4.0,0.0833333333333333,587.0,31.0,0.0528109028960818,52.0,5.0,0.0961538461538462,35.0,1.0,0.0285714285714286,,,,54.0,3.0,0.0555555555555556,1.0,0.0,0.0,2737.0,127.0,0.0464011691633175,288.0,19.0,0.0659722222222222,4.0,0.0,0.0,,,,1.0,0.0,0.0,,,,4.0,1.0,0.25,,,,41.0,5.0,0.1219512195121951,3.0,0.0,0.0,37.0,4.0,0.1081081081081081,1.0,0.0,0.0,54.0,0.0,0.0,4.0,0.0,0.0
2020-09-19 00:00:00,5809,250,0.0430366672404889,525.0,44.0,0.0838095238095238,8.0,0.0,0.0,,,,29.0,2.0,0.0689655172413793,1.0,0.0,0.0,100.0,4.0,0.04,2.0,0.0,0.0,8.0,1.0,0.125,2.0,0.0,0.0,421.0,16.0,0.0380047505938242,70.0,6.0,0.0857142857142857,507.0,13.0,0.0256410256410256,47.0,5.0,0.1063829787234043,50.0,4.0,0.08,1.0,0.0,0.0,108.0,5.0,0.0462962962962963,3.0,0.0,0.0,3841.0,155.0,0.0403540744597761,383.0,33.0,0.0861618798955614,1.0,0.0,0.0,,,,8.0,0.0,0.0,,,,153.0,6.0,0.0392156862745098,1.0,0.0,0.0,36.0,9.0,0.25,3.0,0.0,0.0,279.0,16.0,0.0573476702508961,,,,38.0,2.0,0.0526315789473684,7.0,0.0,0.0
2020-09-18 00:00:00,10136,418,0.0412391475927388,1196.0,115.0,0.0961538461538462,62.0,2.0,0.032258064516129,1.0,0.0,0.0,305.0,22.0,0.0721311475409836,7.0,0.0,0.0,252.0,7.0,0.0277777777777778,42.0,1.0,0.0238095238095238,47.0,3.0,0.0638297872340426,,,,479.0,13.0,0.0271398747390397,98.0,6.0,0.0612244897959184,1980.0,104.0,0.0525252525252525,138.0,11.0,0.0797101449275362,102.0,4.0,0.0392156862745098,11.0,3.0,0.2727272727272727,116.0,2.0,0.0172413793103448,17.0,2.0,0.1176470588235294,5537.0,218.0,0.0393715008127145,839.0,91.0,0.1084624553039333,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,21.0,2.0,0.0952380952380952,2.0,0.0,0.0,73.0,3.0,0.0410958904109589,14.0,0.0,0.0,383.0,17.0,0.0443864229765013,5.0,0.0,0.0,118.0,2.0,0.0169491525423729,10.0,1.0,0.1
