date,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA
2021-05-13 00:00:00,2,0,0,,,
2021-05-12 00:00:00,15,1,0.0666666666666667,42.0,32.0,0.761904761904762
2021-05-11 00:00:00,25,0,0,55.0,44.0,0.8
2021-05-10 00:00:00,39,0,0,12.0,6.0,0.5
2021-05-09 00:00:00,12,0,0,,,
2021-05-08 00:00:00,11,0,0,2.0,1.0,0.5
2021-05-07 00:00:00,36,1,0.0277777777777778,25.0,16.0,0.64
2021-05-06 00:00:00,36,0,0,43.0,30.0,0.6976744186046512
2021-05-05 00:00:00,34,0,0,35.0,24.0,0.6857142857142858
2021-05-04 00:00:00,22,3,0.1363636363636364,3.0,2.0,0.6666666666666666
2021-05-03 00:00:00,73,2,0.0273972602739726,2.0,1.0,0.5
2021-05-02 00:00:00,15,1,0.0666666666666667,3.0,2.0,0.6666666666666666
2021-05-01 00:00:00,15,3,0.2,2.0,2.0,1
2021-04-30 00:00:00,38,3,0.0789473684210526,2.0,0.0,0
2021-04-29 00:00:00,55,7,0.1272727272727273,14.0,11.0,0.7857142857142858
2021-04-28 00:00:00,29,2,0.0689655172413793,5.0,3.0,0.6
2021-04-27 00:00:00,34,0,0,6.0,3.0,0.5
2021-04-26 00:00:00,54,4,0.0740740740740741,55.0,43.0,0.781818181818182
2021-04-25 00:00:00,10,0,0,,,
2021-04-24 00:00:00,8,0,0,,,
2021-04-23 00:00:00,37,0,0,2.0,0.0,0
2021-04-22 00:00:00,27,1,0.037037037037037,3.0,1.0,0.3333333333333333
2021-04-21 00:00:00,18,0,0,17.0,15.0,0.8823529411764706
2021-04-20 00:00:00,78,1,0.0128205128205128,2.0,0.0,0
2021-04-19 00:00:00,100,1,0.01,2.0,0.0,0
2021-04-18 00:00:00,11,0,0,1.0,0.0,0
2021-04-17 00:00:00,4,0,0,2.0,2.0,1
2021-04-16 00:00:00,22,0,0,5.0,2.0,0.4
2021-04-15 00:00:00,27,1,0.037037037037037,2.0,2.0,1
2021-04-14 00:00:00,31,0,0,6.0,2.0,0.3333333333333333
2021-04-13 00:00:00,46,1,0.0217391304347826,6.0,4.0,0.6666666666666666
2021-04-12 00:00:00,65,1,0.0153846153846154,3.0,1.0,0.3333333333333333
2021-04-11 00:00:00,12,0,0,,,
2021-04-10 00:00:00,9,0,0,,,
2021-04-09 00:00:00,25,1,0.04,5.0,4.0,0.8
2021-04-08 00:00:00,35,0,0,2.0,0.0,0
2021-04-07 00:00:00,65,1,0.0153846153846154,9.0,4.0,0.4444444444444444
2021-04-06 00:00:00,124,1,0.0080645161290323,1.0,1.0,1
2021-04-05 00:00:00,55,0,0,5.0,2.0,0.4
2021-04-04 00:00:00,13,0,0,,,
2021-04-03 00:00:00,15,2,0.1333333333333333,1.0,1.0,1
2021-04-02 00:00:00,34,1,0.0294117647058824,4.0,2.0,0.5
2021-04-01 00:00:00,34,1,0.0294117647058824,1.0,1.0,1
2021-03-31 00:00:00,43,2,0.0465116279069767,,,
