date,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM
2020-11-16 00:00:00,57.0,22.0,0.3859649122807018,1.0,1.0,1
2020-11-15 00:00:00,6.0,0.0,0,,,
2020-11-14 00:00:00,10.0,3.0,0.3,1.0,0.0,0
2020-11-13 00:00:00,46.0,9.0,0.1956521739130435,1.0,0.0,0
2020-11-12 00:00:00,43.0,18.0,0.4186046511627907,,,
2020-11-11 00:00:00,49.0,22.0,0.4489795918367347,,,
2020-11-10 00:00:00,51.0,22.0,0.4313725490196079,,,
2020-11-09 00:00:00,57.0,16.0,0.2807017543859649,1.0,0.0,0
2020-11-08 00:00:00,3.0,1.0,0.3333333333333333,,,
2020-11-07 00:00:00,17.0,6.0,0.3529411764705883,,,
2020-11-06 00:00:00,51.0,12.0,0.2352941176470588,3.0,0.0,0
2020-11-05 00:00:00,69.0,21.0,0.3043478260869566,2.0,1.0,0.5
2020-11-04 00:00:00,52.0,16.0,0.3076923076923077,1.0,0.0,0
2020-11-03 00:00:00,30.0,4.0,0.1333333333333333,3.0,2.0,0.6666666666666666
2020-11-02 00:00:00,49.0,12.0,0.2448979591836735,,,
2020-11-01 00:00:00,12.0,5.0,0.4166666666666667,,,
2020-10-31 00:00:00,19.0,3.0,0.1578947368421053,1.0,0.0,0
2020-10-30 00:00:00,37.0,5.0,0.1351351351351352,,,
2020-10-29 00:00:00,46.0,14.0,0.3043478260869566,2.0,0.0,0
2020-10-28 00:00:00,57.0,12.0,0.2105263157894737,3.0,1.0,0.3333333333333333
2020-10-27 00:00:00,53.0,8.0,0.1509433962264151,1.0,0.0,0
2020-10-26 00:00:00,68.0,12.0,0.1764705882352941,2.0,0.0,0
2020-10-25 00:00:00,4.0,0.0,0,,,
2020-10-24 00:00:00,13.0,0.0,0,,,
2020-10-23 00:00:00,206.0,27.0,0.1310679611650486,,,
2020-10-22 00:00:00,37.0,3.0,0.0810810810810811,,,
2020-10-21 00:00:00,38.0,9.0,0.2368421052631579,2.0,1.0,0.5
2020-10-20 00:00:00,48.0,9.0,0.1875,,,
2020-10-19 00:00:00,59.0,13.0,0.2203389830508475,4.0,0.0,0
2020-10-18 00:00:00,9.0,3.0,0.3333333333333333,,,
2020-10-17 00:00:00,9.0,0.0,0,,,
2020-10-16 00:00:00,35.0,5.0,0.1428571428571429,2.0,0.0,0
2020-10-15 00:00:00,31.0,7.0,0.2258064516129032,1.0,0.0,0
2020-10-14 00:00:00,34.0,8.0,0.2352941176470588,1.0,0.0,0
2020-10-13 00:00:00,36.0,5.0,0.1388888888888889,,,
2020-10-12 00:00:00,48.0,13.0,0.2708333333333333,2.0,0.0,0
2020-10-11 00:00:00,8.0,1.0,0.125,1.0,0.0,0
2020-10-10 00:00:00,5.0,1.0,0.2,3.0,2.0,0.6666666666666666
2020-10-09 00:00:00,38.0,6.0,0.1578947368421053,1.0,0.0,0
2020-10-08 00:00:00,36.0,4.0,0.1111111111111111,2.0,0.0,0
2020-10-07 00:00:00,23.0,6.0,0.2608695652173913,1.0,0.0,0
2020-10-06 00:00:00,40.0,9.0,0.225,2.0,0.0,0
2020-10-05 00:00:00,39.0,3.0,0.0769230769230769,3.0,1.0,0.3333333333333333
2020-10-04 00:00:00,3.0,0.0,0,,,
2020-10-03 00:00:00,10.0,2.0,0.2,1.0,0.0,0
2020-10-02 00:00:00,11.0,3.0,0.2727272727272727,1.0,0.0,0
2020-10-01 00:00:00,40.0,7.0,0.175,1.0,0.0,0
2020-09-30 00:00:00,33.0,2.0,0.0606060606060606,,,
2020-09-29 00:00:00,55.0,6.0,0.1090909090909091,3.0,0.0,0
2020-09-28 00:00:00,85.0,12.0,0.1411764705882353,,,
2020-09-27 00:00:00,11.0,1.0,0.0909090909090909,1.0,0.0,0
2020-09-26 00:00:00,93.0,5.0,0.0537634408602151,,,
2020-09-25 00:00:00,18.0,1.0,0.0555555555555556,5.0,1.0,0.2
2020-09-24 00:00:00,27.0,1.0,0.037037037037037,4.0,0.0,0
2020-09-23 00:00:00,20.0,3.0,0.15,1.0,0.0,0
2020-09-22 00:00:00,20.0,3.0,0.15,2.0,0.0,0
2020-09-21 00:00:00,30.0,4.0,0.1333333333333333,2.0,0.0,0
2020-09-20 00:00:00,4.0,1.0,0.25,,,
2020-09-19 00:00:00,115.0,5.0,0.0434782608695652,2.0,1.0,0.5
2020-09-18 00:00:00,17.0,2.0,0.1176470588235294,2.0,0.0,0
2020-09-17 00:00:00,17.0,1.0,0.0588235294117647,1.0,0.0,0
2020-09-16 00:00:00,14.0,1.0,0.0714285714285714,2.0,0.0,0
2020-09-15 00:00:00,10.0,0.0,0,,,
2020-09-14 00:00:00,16.0,1.0,0.0625,3.0,0.0,0
2020-09-13 00:00:00,4.0,0.0,0,1.0,0.0,0
2020-09-12 00:00:00,10.0,0.0,0,,,
2020-09-11 00:00:00,17.0,1.0,0.0588235294117647,1.0,0.0,0
2020-09-10 00:00:00,34.0,0.0,0,1.0,0.0,0
2020-09-09 00:00:00,20.0,1.0,0.05,1.0,0.0,0
2020-09-08 00:00:00,23.0,4.0,0.1739130434782609,3.0,0.0,0
2020-09-07 00:00:00,4.0,0.0,0,,,
2020-09-06 00:00:00,3.0,0.0,0,1.0,1.0,1
2020-09-05 00:00:00,6.0,1.0,0.1666666666666667,,,
2020-09-04 00:00:00,17.0,0.0,0,1.0,0.0,0
2020-09-03 00:00:00,26.0,2.0,0.0769230769230769,,,
2020-09-02 00:00:00,23.0,5.0,0.2173913043478261,1.0,0.0,0
2020-09-01 00:00:00,32.0,1.0,0.03125,1.0,0.0,0
2020-08-31 00:00:00,51.0,3.0,0.0588235294117647,1.0,0.0,0
2020-08-30 00:00:00,7.0,1.0,0.1428571428571429,,,
2020-08-29 00:00:00,8.0,1.0,0.125,,,
2020-08-28 00:00:00,13.0,1.0,0.0769230769230769,1.0,0.0,0
2020-08-27 00:00:00,24.0,1.0,0.0416666666666667,,,
2020-08-26 00:00:00,30.0,4.0,0.1333333333333333,1.0,1.0,1
2020-08-25 00:00:00,62.0,0.0,0,,,
2020-08-24 00:00:00,41.0,2.0,0.0487804878048781,2.0,0.0,0
2020-08-23 00:00:00,11.0,3.0,0.2727272727272727,2.0,0.0,0
2020-08-22 00:00:00,18.0,3.0,0.1666666666666667,1.0,0.0,0
2020-08-21 00:00:00,41.0,8.0,0.1951219512195122,3.0,0.0,0
2020-08-20 00:00:00,27.0,7.0,0.2592592592592593,1.0,0.0,0
2020-08-19 00:00:00,31.0,8.0,0.2580645161290323,45.0,0.0,0
2020-08-18 00:00:00,38.0,9.0,0.2368421052631579,3.0,0.0,0
2020-08-17 00:00:00,34.0,5.0,0.1470588235294118,68.0,4.0,0.0588235294117647
2020-08-16 00:00:00,15.0,1.0,0.0666666666666667,1.0,0.0,0
2020-08-15 00:00:00,6.0,2.0,0.3333333333333333,1.0,0.0,0
2020-08-14 00:00:00,20.0,2.0,0.1,4.0,0.0,0
2020-08-13 00:00:00,29.0,3.0,0.103448275862069,,,
2020-08-12 00:00:00,41.0,6.0,0.1463414634146342,3.0,1.0,0.3333333333333333
2020-08-11 00:00:00,29.0,13.0,0.4482758620689655,2.0,0.0,0
2020-08-10 00:00:00,31.0,6.0,0.1935483870967742,4.0,1.0,0.25
2020-08-09 00:00:00,14.0,0.0,0,1.0,1.0,1
2020-08-08 00:00:00,15.0,2.0,0.1333333333333333,1.0,0.0,0
2020-08-07 00:00:00,19.0,3.0,0.1578947368421053,2.0,0.0,0
2020-08-06 00:00:00,25.0,3.0,0.12,2.0,0.0,0
2020-08-05 00:00:00,42.0,6.0,0.1428571428571429,2.0,2.0,1
2020-08-04 00:00:00,26.0,5.0,0.1923076923076923,,,
2020-08-03 00:00:00,56.0,9.0,0.1607142857142857,1.0,0.0,0
2020-08-02 00:00:00,13.0,8.0,0.6153846153846154,,,
2020-08-01 00:00:00,8.0,3.0,0.375,,,
2020-07-31 00:00:00,13.0,2.0,0.1538461538461539,1.0,0.0,0
2020-07-30 00:00:00,30.0,5.0,0.1666666666666667,1.0,0.0,0
2020-07-29 00:00:00,30.0,2.0,0.0666666666666667,2.0,0.0,0
2020-07-28 00:00:00,19.0,5.0,0.2631578947368421,4.0,3.0,0.75
2020-07-27 00:00:00,74.0,11.0,0.1486486486486487,6.0,0.0,0
2020-07-26 00:00:00,12.0,2.0,0.1666666666666667,,,
2020-07-25 00:00:00,32.0,4.0,0.125,1.0,0.0,0
2020-07-24 00:00:00,29.0,12.0,0.4137931034482759,7.0,0.0,0
2020-07-23 00:00:00,48.0,15.0,0.3125,3.0,0.0,0
2020-07-22 00:00:00,53.0,6.0,0.1132075471698113,,,
2020-07-21 00:00:00,51.0,9.0,0.1764705882352941,1.0,0.0,0
2020-07-20 00:00:00,31.0,8.0,0.2580645161290323,2.0,0.0,0
2020-07-19 00:00:00,2.0,0.0,0,2.0,0.0,0
2020-07-18 00:00:00,5.0,3.0,0.6,,,
2020-07-17 00:00:00,16.0,3.0,0.1875,3.0,0.0,0
2020-07-16 00:00:00,20.0,3.0,0.15,2.0,0.0,0
2020-07-15 00:00:00,41.0,8.0,0.1951219512195122,7.0,2.0,0.2857142857142857
2020-07-14 00:00:00,44.0,3.0,0.0681818181818182,3.0,1.0,0.3333333333333333
2020-07-13 00:00:00,71.0,8.0,0.1126760563380282,4.0,2.0,0.5
2020-07-12 00:00:00,3.0,0.0,0,1.0,0.0,0
2020-07-11 00:00:00,7.0,0.0,0,,,
2020-07-10 00:00:00,17.0,4.0,0.2352941176470588,6.0,0.0,0
2020-07-09 00:00:00,32.0,6.0,0.1875,1.0,0.0,0
2020-07-08 00:00:00,28.0,5.0,0.1785714285714286,6.0,0.0,0
2020-07-07 00:00:00,43.0,6.0,0.1395348837209302,2.0,0.0,0
2020-07-06 00:00:00,71.0,15.0,0.2112676056338028,3.0,0.0,0
2020-07-05 00:00:00,4.0,1.0,0.25,1.0,0.0,0
2020-07-03 00:00:00,4.0,2.0,0.5,,,
2020-07-02 00:00:00,25.0,5.0,0.2,5.0,0.0,0
2020-07-01 00:00:00,62.0,16.0,0.2580645161290323,,,
2020-06-30 00:00:00,48.0,8.0,0.1666666666666667,2.0,0.0,0
2020-06-29 00:00:00,57.0,14.0,0.2456140350877193,1.0,0.0,0
2020-06-28 00:00:00,1.0,0.0,0,,,
2020-06-27 00:00:00,4.0,2.0,0.5,,,
2020-06-26 00:00:00,18.0,3.0,0.1666666666666667,5.0,0.0,0
2020-06-25 00:00:00,29.0,12.0,0.4137931034482759,30.0,0.0,0
2020-06-24 00:00:00,17.0,2.0,0.1176470588235294,1.0,0.0,0
2020-06-23 00:00:00,26.0,3.0,0.1153846153846154,4.0,0.0,0
2020-06-22 00:00:00,22.0,4.0,0.1818181818181818,3.0,1.0,0.3333333333333333
2020-06-21 00:00:00,1.0,0.0,0,,,
2020-06-20 00:00:00,5.0,1.0,0.2,,,
2020-06-19 00:00:00,9.0,0.0,0,3.0,0.0,0
2020-06-18 00:00:00,9.0,0.0,0,1.0,0.0,0
2020-06-17 00:00:00,18.0,1.0,0.0555555555555556,5.0,0.0,0
2020-06-16 00:00:00,16.0,1.0,0.0625,7.0,1.0,0.1428571428571429
2020-06-15 00:00:00,16.0,0.0,0,3.0,0.0,0
2020-06-14 00:00:00,2.0,0.0,0,,,
2020-06-13 00:00:00,133.0,1.0,0.0075187969924812,1.0,0.0,0
2020-06-12 00:00:00,9.0,0.0,0,5.0,0.0,0
2020-06-11 00:00:00,10.0,1.0,0.1,73.0,0.0,0
2020-06-10 00:00:00,14.0,0.0,0,5.0,0.0,0
2020-06-09 00:00:00,34.0,0.0,0,107.0,1.0,0.0093457943925234
2020-06-08 00:00:00,18.0,1.0,0.0555555555555556,2.0,0.0,0
2020-06-07 00:00:00,5.0,0.0,0,2.0,0.0,0
2020-06-06 00:00:00,1.0,1.0,1,,,
2020-06-05 00:00:00,11.0,0.0,0,4.0,0.0,0
2020-06-04 00:00:00,14.0,0.0,0,36.0,0.0,0
2020-06-03 00:00:00,3.0,0.0,0,1.0,0.0,0
2020-06-02 00:00:00,13.0,0.0,0,41.0,0.0,0
2020-06-01 00:00:00,12.0,0.0,0,4.0,0.0,0
2020-05-31 00:00:00,6.0,1.0,0.1666666666666667,,,
2020-05-30 00:00:00,3.0,0.0,0,,,
2020-05-29 00:00:00,13.0,0.0,0,7.0,0.0,0
2020-05-28 00:00:00,18.0,3.0,0.1666666666666667,3.0,0.0,0
2020-05-27 00:00:00,11.0,1.0,0.0909090909090909,10.0,0.0,0
2020-05-26 00:00:00,13.0,3.0,0.2307692307692308,16.0,0.0,0
2020-05-24 00:00:00,1.0,0.0,0,1.0,0.0,0
2020-05-23 00:00:00,4.0,1.0,0.25,1.0,0.0,0
2020-05-22 00:00:00,8.0,0.0,0,19.0,0.0,0
2020-05-21 00:00:00,6.0,1.0,0.1666666666666667,17.0,0.0,0
2020-05-20 00:00:00,3.0,0.0,0,23.0,0.0,0
2020-05-19 00:00:00,10.0,1.0,0.1,14.0,0.0,0
2020-05-18 00:00:00,8.0,0.0,0,19.0,0.0,0
2020-05-17 00:00:00,2.0,0.0,0,1.0,0.0,0
2020-05-16 00:00:00,1.0,0.0,0,,,
2020-05-15 00:00:00,7.0,0.0,0,2.0,0.0,0
2020-05-14 00:00:00,4.0,0.0,0,3.0,0.0,0
2020-05-13 00:00:00,8.0,0.0,0,1.0,0.0,0
2020-05-12 00:00:00,7.0,0.0,0,6.0,0.0,0
2020-05-11 00:00:00,5.0,0.0,0,3.0,0.0,0
2020-05-10 00:00:00,3.0,0.0,0,,,
2020-05-09 00:00:00,3.0,0.0,0,,,
2020-05-08 00:00:00,7.0,0.0,0,6.0,0.0,0
2020-05-07 00:00:00,4.0,0.0,0,2.0,0.0,0
2020-05-06 00:00:00,12.0,0.0,0,3.0,0.0,0
2020-05-05 00:00:00,17.0,0.0,0,7.0,0.0,0
2020-05-04 00:00:00,11.0,0.0,0,2.0,0.0,0
2020-05-03 00:00:00,1.0,0.0,0,1.0,0.0,0
2020-05-02 00:00:00,3.0,0.0,0,,,
2020-05-01 00:00:00,10.0,1.0,0.1,4.0,0.0,0
2020-04-30 00:00:00,7.0,0.0,0,3.0,0.0,0
2020-04-29 00:00:00,22.0,1.0,0.0454545454545455,4.0,0.0,0
2020-04-28 00:00:00,10.0,1.0,0.1,2.0,0.0,0
2020-04-27 00:00:00,17.0,0.0,0,,,
2020-04-26 00:00:00,2.0,0.0,0,,,
2020-04-25 00:00:00,3.0,1.0,0.3333333333333333,,,
2020-04-24 00:00:00,6.0,0.0,0,,,
2020-04-23 00:00:00,6.0,0.0,0,,,
2020-04-22 00:00:00,6.0,0.0,0,,,
2020-04-21 00:00:00,2.0,0.0,0,,,
2020-04-20 00:00:00,5.0,3.0,0.6,,,
2020-04-19 00:00:00,3.0,0.0,0,,,
2020-04-17 00:00:00,4.0,0.0,0,,,
2020-04-16 00:00:00,6.0,0.0,0,,,
2020-04-15 00:00:00,11.0,0.0,0,,,
2020-04-13 00:00:00,1.0,0.0,0,,,
