date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-05-13 00:00:00,20381,5466046,5984.0,1534305.0
2021-05-12 00:00:00,22947,5445665,2542.0,1528321.0
2021-05-11 00:00:00,21356,5422718,3538.0,1525779.0
2021-05-10 00:00:00,22213,5401362,3503.0,1522241.0
2021-05-09 00:00:00,11770,5379149,5695.0,1518738.0
2021-05-08 00:00:00,22387,5367379,7653.0,1513043.0
2021-05-07 00:00:00,35619,5344992,8285.0,1505390.0
2021-05-06 00:00:00,34914,5309373,6933.0,1497105.0
2021-05-05 00:00:00,32025,5274459,3718.0,1490172.0
2021-05-04 00:00:00,36478,5242434,7900.0,1486454.0
2021-05-03 00:00:00,28883,5205956,3784.0,1478554.0
2021-05-02 00:00:00,20937,5177073,10604.0,1474770.0
2021-05-01 00:00:00,24356,5156136,7321.0,1464166.0
2021-04-30 00:00:00,43002,5131780,8350.0,1456845.0
2021-04-29 00:00:00,43610,5088778,9809.0,1448495.0
2021-04-28 00:00:00,46537,5045168,9575.0,1438686.0
2021-04-27 00:00:00,42589,4998631,10604.0,1429111.0
2021-04-26 00:00:00,38968,4956042,11559.0,1418507.0
2021-04-25 00:00:00,25286,4917074,13541.0,1406948.0
2021-04-24 00:00:00,38813,4891788,14525.0,1393407.0
2021-04-23 00:00:00,55870,4852975,17211.0,1378882.0
2021-04-22 00:00:00,59770,4797105,17939.0,1361671.0
2021-04-21 00:00:00,57738,4737335,16549.0,1343732.0
2021-04-20 00:00:00,52481,4679597,16611.0,1327183.0
2021-04-19 00:00:00,51324,4627116,16501.0,1310572.0
2021-04-18 00:00:00,29119,4575792,15768.0,1294071.0
2021-04-17 00:00:00,42103,4546673,16624.0,1278303.0
2021-04-16 00:00:00,62005,4504570,17751.0,1261679.0
2021-04-15 00:00:00,63538,4442565,17044.0,1243928.0
2021-04-14 00:00:00,59447,4379027,16564.0,1226884.0
2021-04-13 00:00:00,49675,4319580,14773.0,1210320.0
2021-04-12 00:00:00,51858,4269905,13268.0,1195547.0
2021-04-11 00:00:00,30983,4218047,16818.0,1182279.0
2021-04-10 00:00:00,48024,4187064,17696.0,1165461.0
2021-04-09 00:00:00,69723,4139040,18209.0,1147765.0
2021-04-08 00:00:00,75007,4069317,16987.0,1129556.0
2021-04-07 00:00:00,74026,3994310,18041.0,1112569.0
2021-04-06 00:00:00,64911,3920284,16627.0,1094528.0
2021-04-05 00:00:00,57663,3855373,16488.0,1077901.0
2021-04-04 00:00:00,20975,3797710,10412.0,1061413.0
2021-04-03 00:00:00,48718,3776735,23328.0,1051001.0
2021-04-02 00:00:00,67884,3728017,24781.0,1027673.0
2021-04-01 00:00:00,74410,3660133,24097.0,1002892.0
2021-03-31 00:00:00,76346,3585723,24419.0,978795.0
2021-03-30 00:00:00,66550,3509377,24236.0,954376.0
2021-03-29 00:00:00,60396,3442827,24130.0,930140.0
2021-03-28 00:00:00,37899,3382431,22846.0,906010.0
2021-03-27 00:00:00,52776,3344532,22584.0,883164.0
2021-03-26 00:00:00,69909,3291756,23049.0,860580.0
2021-03-25 00:00:00,71266,3221847,22028.0,837531.0
2021-03-24 00:00:00,63484,3150581,19058.0,815503.0
2021-03-23 00:00:00,48954,3087097,12943.0,796445.0
2021-03-22 00:00:00,43417,3038143,12899.0,783502.0
2021-03-21 00:00:00,31201,2994726,17062.0,770603.0
2021-03-20 00:00:00,46608,2963525,17703.0,753541.0
2021-03-19 00:00:00,60283,2916917,17468.0,735838.0
2021-03-18 00:00:00,63880,2856634,16473.0,718370.0
2021-03-17 00:00:00,62730,2792754,16715.0,701897.0
2021-03-16 00:00:00,54869,2730024,14687.0,685182.0
2021-03-15 00:00:00,47419,2675155,13741.0,670495.0
2021-03-14 00:00:00,28819,2627736,16103.0,656754.0
2021-03-13 00:00:00,51559,2598917,17896.0,640651.0
2021-03-12 00:00:00,73156,2547358,16837.0,622755.0
2021-03-11 00:00:00,70733,2474202,17635.0,605918.0
2021-03-10 00:00:00,67328,2403469,16903.0,588283.0
2021-03-09 00:00:00,56842,2336141,16195.0,571380.0
2021-03-08 00:00:00,51089,2279299,16646.0,555185.0
2021-03-07 00:00:00,26067,2228210,16283.0,538539.0
2021-03-06 00:00:00,44678,2202143,16442.0,522256.0
2021-03-05 00:00:00,58676,2157465,16393.0,505814.0
2021-03-04 00:00:00,58112,2098789,15922.0,489421.0
2021-03-03 00:00:00,58721,2040677,15403.0,473499.0
2021-03-02 00:00:00,50949,1981956,14456.0,458096.0
2021-03-01 00:00:00,45591,1931007,12849.0,443640.0
2021-02-28 00:00:00,25601,1885416,15591.0,430791.0
2021-02-27 00:00:00,51766,1859815,15108.0,415200.0
2021-02-26 00:00:00,66807,1808049,13993.0,400092.0
2021-02-25 00:00:00,60461,1741242,13365.0,386099.0
2021-02-24 00:00:00,56910,1680781,13718.0,372734.0
2021-02-23 00:00:00,44113,1623871,12732.0,359016.0
2021-02-22 00:00:00,28037,1579758,11778.0,346284.0
2021-02-21 00:00:00,14893,1551721,10822.0,334506.0
2021-02-20 00:00:00,35204,1536828,11256.0,323684.0
2021-02-19 00:00:00,42740,1501624,10223.0,312428.0
2021-02-18 00:00:00,45013,1458884,9844.0,302205.0
2021-02-17 00:00:00,46954,1413871,10555.0,292361.0
2021-02-16 00:00:00,44534,1366917,11079.0,281806.0
2021-02-15 00:00:00,31272,1322383,11031.0,270727.0
2021-02-14 00:00:00,17338,1291111,10228.0,259696.0
2021-02-13 00:00:00,45621,1273773,10477.0,249468.0
2021-02-12 00:00:00,61517,1228152,11058.0,238991.0
2021-02-11 00:00:00,51145,1166635,10848.0,227933.0
2021-02-10 00:00:00,50422,1115490,11071.0,217085.0
2021-02-09 00:00:00,44196,1065068,11037.0,206014.0
2021-02-08 00:00:00,38748,1020872,13488.0,194977.0
2021-02-07 00:00:00,16320,982124,11448.0,181489.0
2021-02-06 00:00:00,38171,965804,10991.0,170041.0
2021-02-05 00:00:00,43728,927633,9144.0,159050.0
2021-02-04 00:00:00,46447,883905,9951.0,149906.0
2021-02-03 00:00:00,43651,837458,8977.0,139955.0
2021-02-02 00:00:00,38494,793807,8730.0,130978.0
2021-02-01 00:00:00,30025,755313,8254.0,122248.0
2021-01-31 00:00:00,11585,725288,4834.0,113994.0
2021-01-30 00:00:00,26260,713703,4759.0,109160.0
2021-01-29 00:00:00,39715,687443,4955.0,104401.0
2021-01-28 00:00:00,39816,647728,5412.0,99446.0
2021-01-27 00:00:00,39631,607912,5515.0,94034.0
2021-01-26 00:00:00,36696,568281,6136.0,88519.0
2021-01-25 00:00:00,29228,531585,5275.0,82383.0
2021-01-24 00:00:00,16256,502357,5751.0,77108.0
2021-01-23 00:00:00,28548,486101,5761.0,71357.0
2021-01-22 00:00:00,37833,457553,5561.0,65596.0
2021-01-21 00:00:00,35201,419720,6168.0,60035.0
2021-01-20 00:00:00,31593,384519,5694.0,53867.0
2021-01-19 00:00:00,26935,352926,6001.0,48173.0
2021-01-18 00:00:00,18960,325991,6008.0,42172.0
2021-01-17 00:00:00,9313,307031,5971.0,36164.0
2021-01-16 00:00:00,15720,297718,5664.0,30193.0
2021-01-15 00:00:00,24900,281998,5948.0,24529.0
2021-01-14 00:00:00,24656,257098,5885.0,18581.0
2021-01-13 00:00:00,25204,232442,6323.0,12696.0
2021-01-12 00:00:00,23134,207238,5637.0,6373.0
2021-01-11 00:00:00,15708,184104,734.0,736.0
2021-01-10 00:00:00,3210,168396,,
2021-01-09 00:00:00,7928,165186,,
2021-01-08 00:00:00,11959,157258,1.0,2.0
2021-01-07 00:00:00,12549,145299,,
2021-01-06 00:00:00,11881,132750,,
2021-01-05 00:00:00,8857,120869,1.0,1.0
2021-01-04 00:00:00,8607,112012,,
2021-01-03 00:00:00,3200,103405,,
2021-01-02 00:00:00,7553,100205,,
2021-01-01 00:00:00,782,92652,,
2020-12-31 00:00:00,7789,91870,,
2020-12-30 00:00:00,14839,84081,,
2020-12-29 00:00:00,12854,69242,,
2020-12-28 00:00:00,9263,56388,,
2020-12-27 00:00:00,2649,47125,,
2020-12-26 00:00:00,6514,44476,,
2020-12-25 00:00:00,137,37962,,
2020-12-24 00:00:00,3835,37825,,
2020-12-23 00:00:00,9700,33990,,
2020-12-22 00:00:00,7759,24290,,
2020-12-21 00:00:00,5494,16531,,
2020-12-20 00:00:00,1016,11037,,
2020-12-19 00:00:00,2554,10021,,
2020-12-18 00:00:00,3630,7467,,
2020-12-17 00:00:00,3117,3837,,
2020-12-16 00:00:00,565,720,,
2020-12-15 00:00:00,37,155,,
2020-12-14 00:00:00,9,118,,
2020-12-13 00:00:00,3,109,,
2020-12-12 00:00:00,7,106,,
2020-12-11 00:00:00,8,99,,
2020-12-10 00:00:00,7,91,,
2020-12-09 00:00:00,6,84,,
2020-12-08 00:00:00,3,78,,
2020-12-07 00:00:00,4,75,,
2020-12-05 00:00:00,1,71,,
2020-12-04 00:00:00,4,70,,
2020-12-03 00:00:00,10,66,,
2020-12-02 00:00:00,9,56,,
2020-12-01 00:00:00,47,47,,
