date,Yuma_cume,Yuma
2020-12-01 00:00:00,1,
2020-12-03 00:00:00,2,1
2020-12-04 00:00:00,3,1
2020-12-12 00:00:00,5,2
2020-12-16 00:00:00,7,2
2020-12-17 00:00:00,18,11
2020-12-19 00:00:00,19,1
2020-12-20 00:00:00,21,2
2020-12-21 00:00:00,196,175
2020-12-22 00:00:00,888,692
2020-12-23 00:00:00,1643,755
2020-12-24 00:00:00,1881,238
2020-12-26 00:00:00,1985,104
2020-12-27 00:00:00,1986,1
2020-12-28 00:00:00,2414,428
2020-12-29 00:00:00,2772,358
2020-12-30 00:00:00,3202,430
2020-12-31 00:00:00,3295,93
2021-01-01 00:00:00,3301,6
2021-01-02 00:00:00,3302,1
2021-01-04 00:00:00,3518,216
2021-01-05 00:00:00,3846,328
2021-01-06 00:00:00,4318,472
2021-01-07 00:00:00,4546,228
2021-01-08 00:00:00,4850,304
2021-01-09 00:00:00,4863,13
2021-01-10 00:00:00,4876,13
2021-01-11 00:00:00,5551,675
2021-01-12 00:00:00,6227,676
2021-01-13 00:00:00,6968,741
2021-01-14 00:00:00,7152,184
2021-01-15 00:00:00,7341,189
2021-01-16 00:00:00,7342,1
2021-01-17 00:00:00,7343,1
2021-01-18 00:00:00,7378,35
2021-01-19 00:00:00,7764,386
2021-01-20 00:00:00,8330,566
2021-01-21 00:00:00,10108,1778
2021-01-22 00:00:00,11682,1574
2021-01-23 00:00:00,11824,142
2021-01-24 00:00:00,11837,13
2021-01-25 00:00:00,12263,426
2021-01-26 00:00:00,13112,849
2021-01-27 00:00:00,14505,1393
2021-01-28 00:00:00,16571,2066
2021-01-29 00:00:00,18632,2061
2021-01-30 00:00:00,19835,1203
2021-01-31 00:00:00,19847,12
2021-02-01 00:00:00,20688,841
2021-02-02 00:00:00,21750,1062
2021-02-03 00:00:00,23250,1500
2021-02-04 00:00:00,24250,1000
2021-02-05 00:00:00,24951,701
2021-02-06 00:00:00,24989,38
2021-02-07 00:00:00,25010,21
2021-02-08 00:00:00,25287,277
2021-02-09 00:00:00,26120,833
2021-02-10 00:00:00,28464,2344
2021-02-11 00:00:00,30929,2465
2021-02-12 00:00:00,32806,1877
2021-02-13 00:00:00,33672,866
2021-02-14 00:00:00,33673,1
2021-02-15 00:00:00,33777,104
2021-02-16 00:00:00,34030,253
2021-02-17 00:00:00,34344,314
2021-02-18 00:00:00,34958,614
2021-02-19 00:00:00,35801,843
2021-02-20 00:00:00,36171,370
2021-02-21 00:00:00,36177,6
2021-02-22 00:00:00,36207,30
2021-02-23 00:00:00,37406,1199
2021-02-24 00:00:00,40030,2624
2021-02-25 00:00:00,43185,3155
2021-02-26 00:00:00,45925,2740
2021-02-27 00:00:00,46763,838
2021-02-28 00:00:00,47108,345
2021-03-01 00:00:00,48939,1831
2021-03-02 00:00:00,50292,1353
2021-03-03 00:00:00,51549,1257
2021-03-04 00:00:00,54416,2867
2021-03-05 00:00:00,58031,3615
2021-03-06 00:00:00,58256,225
2021-03-07 00:00:00,58429,173
2021-03-08 00:00:00,59444,1015
2021-03-09 00:00:00,61611,2167
2021-03-10 00:00:00,63554,1943
2021-03-11 00:00:00,66961,3407
2021-03-12 00:00:00,70143,3182
2021-03-13 00:00:00,71775,1632
2021-03-14 00:00:00,71971,196
2021-03-15 00:00:00,72799,828
2021-03-16 00:00:00,74252,1453
2021-03-17 00:00:00,76340,2088
2021-03-18 00:00:00,80277,3937
2021-03-19 00:00:00,83434,3157
2021-03-20 00:00:00,84663,1229
2021-03-21 00:00:00,84866,203
2021-03-22 00:00:00,85401,535
2021-03-23 00:00:00,86900,1499
2021-03-24 00:00:00,89239,2339
2021-03-25 00:00:00,91550,2311
2021-03-26 00:00:00,93779,2229
2021-03-27 00:00:00,94375,596
2021-03-28 00:00:00,94618,243
2021-03-29 00:00:00,95217,599
2021-03-30 00:00:00,98024,2807
2021-03-31 00:00:00,101013,2989
2021-04-01 00:00:00,103878,2865
2021-04-02 00:00:00,105767,1889
2021-04-03 00:00:00,106524,757
2021-04-04 00:00:00,107211,687
2021-04-05 00:00:00,108616,1405
2021-04-06 00:00:00,110823,2207
2021-04-07 00:00:00,113251,2428
2021-04-08 00:00:00,116099,2848
2021-04-09 00:00:00,118122,2023
2021-04-10 00:00:00,118662,540
2021-04-11 00:00:00,118875,213
2021-04-12 00:00:00,119510,635
2021-04-13 00:00:00,120536,1026
2021-04-14 00:00:00,123175,2639
2021-04-15 00:00:00,126182,3007
2021-04-16 00:00:00,129281,3099
2021-04-17 00:00:00,130029,748
2021-04-18 00:00:00,130600,571
2021-04-19 00:00:00,132165,1565
2021-04-20 00:00:00,134092,1927
2021-04-21 00:00:00,135586,1494
2021-04-22 00:00:00,136923,1337
2021-04-23 00:00:00,138816,1893
2021-04-24 00:00:00,139132,316
2021-04-25 00:00:00,139317,185
2021-04-26 00:00:00,139749,432
2021-04-27 00:00:00,142786,3037
2021-04-28 00:00:00,144650,1864
2021-04-29 00:00:00,146418,1768
2021-04-30 00:00:00,147885,1467
2021-05-01 00:00:00,148041,156
2021-05-02 00:00:00,148219,178
2021-05-03 00:00:00,149078,859
2021-05-04 00:00:00,150631,1553
2021-05-05 00:00:00,151763,1132
2021-05-06 00:00:00,153241,1478
2021-05-07 00:00:00,154352,1111
2021-05-08 00:00:00,154546,194
2021-05-09 00:00:00,154613,67
2021-05-10 00:00:00,155080,467
2021-05-11 00:00:00,155687,607
2021-05-12 00:00:00,156962,1275
2021-05-13 00:00:00,157839,877
