date,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-02-17 00:00:00,22,1,0.0454545454545455,,,
2021-02-16 00:00:00,635,44,0.0692913385826772,6.0,3.0,0.5
2021-02-15 00:00:00,138,18,0.1304347826086957,5.0,3.0,0.6
2021-02-14 00:00:00,52,7,0.1346153846153846,1.0,0.0,0
2021-02-13 00:00:00,106,15,0.1415094339622642,,,
2021-02-12 00:00:00,154,8,0.051948051948052,12.0,7.0,0.5833333333333334
2021-02-11 00:00:00,199,7,0.0351758793969849,10.0,3.0,0.3
2021-02-10 00:00:00,160,13,0.08125,10.0,7.0,0.7
2021-02-09 00:00:00,171,18,0.1052631578947368,12.0,2.0,0.1666666666666667
2021-02-08 00:00:00,210,7,0.0333333333333333,19.0,11.0,0.5789473684210528
2021-02-07 00:00:00,83,5,0.0602409638554217,,,
2021-02-06 00:00:00,116,14,0.1206896551724138,1.0,0.0,0
2021-02-05 00:00:00,194,15,0.077319587628866,11.0,3.0,0.2727272727272727
2021-02-04 00:00:00,175,18,0.1028571428571429,5.0,2.0,0.4
2021-02-03 00:00:00,217,18,0.0829493087557604,8.0,2.0,0.25
2021-02-02 00:00:00,281,23,0.0818505338078292,10.0,2.0,0.2
2021-02-01 00:00:00,210,24,0.1142857142857143,12.0,3.0,0.25
2021-01-31 00:00:00,83,13,0.1566265060240964,,,
2021-01-30 00:00:00,200,19,0.095,,,
2021-01-29 00:00:00,194,23,0.1185567010309278,8.0,0.0,0
2021-01-28 00:00:00,184,21,0.1141304347826087,5.0,2.0,0.4
2021-01-27 00:00:00,204,27,0.1323529411764706,12.0,4.0,0.3333333333333333
2021-01-26 00:00:00,213,29,0.136150234741784,14.0,8.0,0.5714285714285714
2021-01-25 00:00:00,231,25,0.1082251082251082,17.0,5.0,0.2941176470588236
2021-01-24 00:00:00,111,11,0.0990990990990991,,,
2021-01-23 00:00:00,202,27,0.1336633663366337,2.0,0.0,0
2021-01-22 00:00:00,209,42,0.2009569377990431,16.0,6.0,0.375
2021-01-21 00:00:00,318,54,0.169811320754717,11.0,3.0,0.2727272727272727
2021-01-20 00:00:00,343,39,0.1137026239067055,15.0,5.0,0.3333333333333333
2021-01-19 00:00:00,342,47,0.1374269005847953,10.0,3.0,0.3
2021-01-18 00:00:00,697,49,0.0703012912482066,13.0,6.0,0.4615384615384616
2021-01-17 00:00:00,188,29,0.1542553191489362,1.0,1.0,1
2021-01-16 00:00:00,269,38,0.1412639405204461,5.0,4.0,0.8
2021-01-15 00:00:00,328,45,0.1371951219512195,15.0,7.0,0.4666666666666668
2021-01-14 00:00:00,365,50,0.136986301369863,19.0,5.0,0.2631578947368421
2021-01-13 00:00:00,388,61,0.1572164948453608,11.0,5.0,0.4545454545454546
2021-01-12 00:00:00,392,61,0.1556122448979592,12.0,5.0,0.4166666666666667
2021-01-11 00:00:00,446,76,0.1704035874439462,14.0,4.0,0.2857142857142857
2021-01-10 00:00:00,317,54,0.1703470031545741,,,
2021-01-09 00:00:00,317,50,0.1577287066246057,,,
2021-01-08 00:00:00,476,81,0.1701680672268908,15.0,1.0,0.0666666666666667
2021-01-07 00:00:00,571,104,0.1821366024518389,10.0,2.0,0.2
2021-01-06 00:00:00,357,89,0.2492997198879552,8.0,2.0,0.25
2021-01-05 00:00:00,691,145,0.2098408104196816,22.0,4.0,0.1818181818181818
2021-01-04 00:00:00,661,156,0.2360060514372164,20.0,4.0,0.2
2021-01-03 00:00:00,235,55,0.2340425531914894,1.0,0.0,0
2021-01-02 00:00:00,435,88,0.2022988505747127,1.0,1.0,1
2021-01-01 00:00:00,140,23,0.1642857142857143,,,
2020-12-31 00:00:00,382,74,0.193717277486911,3.0,1.0,0.3333333333333333
2020-12-30 00:00:00,263,57,0.2167300380228137,10.0,1.0,0.1
2020-12-29 00:00:00,334,58,0.1736526946107785,14.0,2.0,0.1428571428571429
2020-12-28 00:00:00,418,96,0.229665071770335,4.0,0.0,0
2020-12-27 00:00:00,116,34,0.2931034482758621,1.0,0.0,0
2020-12-26 00:00:00,85,32,0.3764705882352941,1.0,1.0,1
2020-12-25 00:00:00,36,7,0.1944444444444445,,,
2020-12-24 00:00:00,173,42,0.2427745664739885,2.0,1.0,0.5
2020-12-23 00:00:00,356,60,0.1685393258426966,11.0,3.0,0.2727272727272727
2020-12-22 00:00:00,375,85,0.2266666666666667,9.0,1.0,0.1111111111111111
2020-12-21 00:00:00,467,84,0.1798715203426124,12.0,3.0,0.25
2020-12-20 00:00:00,222,29,0.1306306306306306,,,
2020-12-19 00:00:00,372,42,0.1129032258064516,,,
2020-12-18 00:00:00,332,61,0.1837349397590362,11.0,5.0,0.4545454545454546
2020-12-17 00:00:00,341,60,0.1759530791788857,15.0,3.0,0.2
2020-12-16 00:00:00,280,72,0.2571428571428571,10.0,1.0,0.1
2020-12-15 00:00:00,303,66,0.2178217821782178,15.0,2.0,0.1333333333333333
2020-12-14 00:00:00,499,84,0.1683366733466934,20.0,5.0,0.25
2020-12-13 00:00:00,152,30,0.1973684210526316,3.0,1.0,0.3333333333333333
2020-12-12 00:00:00,168,28,0.1666666666666667,,,
2020-12-11 00:00:00,255,55,0.2156862745098039,11.0,0.0,0
2020-12-10 00:00:00,371,81,0.2183288409703504,12.0,3.0,0.25
2020-12-09 00:00:00,508,93,0.1830708661417323,6.0,1.0,0.1666666666666667
2020-12-08 00:00:00,501,83,0.1656686626746507,7.0,2.0,0.2857142857142857
2020-12-07 00:00:00,526,81,0.1539923954372624,16.0,2.0,0.125
2020-12-06 00:00:00,178,33,0.1853932584269663,1.0,0.0,0
2020-12-05 00:00:00,282,43,0.1524822695035461,,,
2020-12-04 00:00:00,275,47,0.1709090909090909,12.0,1.0,0.0833333333333333
2020-12-03 00:00:00,381,63,0.1653543307086614,20.0,3.0,0.15
2020-12-02 00:00:00,292,64,0.2191780821917808,16.0,3.0,0.1875
2020-12-01 00:00:00,412,68,0.1650485436893204,6.0,1.0,0.1666666666666667
2020-11-30 00:00:00,289,65,0.2249134948096886,13.0,0.0,0
2020-11-29 00:00:00,122,31,0.2540983606557377,1.0,0.0,0
2020-11-28 00:00:00,253,37,0.1462450592885376,2.0,1.0,0.5
2020-11-27 00:00:00,122,32,0.2622950819672132,5.0,0.0,0
2020-11-26 00:00:00,15,2,0.1333333333333333,,,
2020-11-25 00:00:00,208,34,0.1634615384615385,7.0,0.0,0
2020-11-24 00:00:00,249,44,0.176706827309237,14.0,2.0,0.1428571428571429
2020-11-23 00:00:00,254,39,0.1535433070866142,6.0,1.0,0.1666666666666667
2020-11-22 00:00:00,188,27,0.1436170212765958,,,
2020-11-21 00:00:00,382,44,0.1151832460732984,1.0,0.0,0
2020-11-20 00:00:00,219,37,0.1689497716894977,13.0,1.0,0.0769230769230769
2020-11-19 00:00:00,208,44,0.2115384615384615,7.0,0.0,0
2020-11-18 00:00:00,230,49,0.2130434782608696,8.0,1.0,0.125
2020-11-17 00:00:00,251,53,0.2111553784860558,4.0,0.0,0
2020-11-16 00:00:00,187,36,0.1925133689839572,9.0,0.0,0
2020-11-15 00:00:00,104,8,0.0769230769230769,1.0,0.0,0
2020-11-14 00:00:00,195,17,0.0871794871794872,1.0,0.0,0
2020-11-13 00:00:00,165,24,0.1454545454545455,14.0,1.0,0.0714285714285714
2020-11-12 00:00:00,222,27,0.1216216216216216,14.0,0.0,0
2020-11-11 00:00:00,137,27,0.1970802919708029,7.0,0.0,0
2020-11-10 00:00:00,210,31,0.1476190476190476,7.0,0.0,0
2020-11-09 00:00:00,203,43,0.2118226600985222,11.0,0.0,0
2020-11-08 00:00:00,114,23,0.2017543859649123,1.0,0.0,0
2020-11-07 00:00:00,170,26,0.1529411764705883,6.0,2.0,0.3333333333333333
2020-11-06 00:00:00,212,29,0.1367924528301887,14.0,1.0,0.0714285714285714
2020-11-05 00:00:00,197,34,0.1725888324873096,8.0,0.0,0
2020-11-04 00:00:00,164,23,0.1402439024390244,5.0,0.0,0
2020-11-03 00:00:00,141,26,0.1843971631205674,10.0,1.0,0.1
2020-11-02 00:00:00,180,27,0.15,9.0,0.0,0
2020-11-01 00:00:00,56,5,0.0892857142857143,2.0,1.0,0.5
2020-10-31 00:00:00,103,12,0.1165048543689321,4.0,0.0,0
2020-10-30 00:00:00,103,11,0.1067961165048544,23.0,2.0,0.0869565217391304
2020-10-29 00:00:00,193,18,0.0932642487046632,6.0,1.0,0.1666666666666667
2020-10-28 00:00:00,122,12,0.0983606557377049,11.0,1.0,0.0909090909090909
2020-10-27 00:00:00,113,6,0.0530973451327434,10.0,0.0,0
2020-10-26 00:00:00,151,19,0.1258278145695364,6.0,1.0,0.1666666666666667
2020-10-25 00:00:00,29,2,0.0689655172413793,2.0,0.0,0
2020-10-24 00:00:00,65,4,0.0615384615384615,2.0,0.0,0
2020-10-23 00:00:00,127,9,0.0708661417322835,14.0,0.0,0
2020-10-22 00:00:00,86,2,0.0232558139534884,6.0,0.0,0
2020-10-21 00:00:00,113,8,0.0707964601769912,7.0,0.0,0
2020-10-20 00:00:00,107,9,0.0841121495327103,7.0,0.0,0
2020-10-19 00:00:00,108,8,0.0740740740740741,13.0,2.0,0.1538461538461539
2020-10-18 00:00:00,29,0,0,1.0,0.0,0
2020-10-17 00:00:00,79,12,0.1518987341772152,5.0,1.0,0.2
2020-10-16 00:00:00,94,5,0.0531914893617021,16.0,0.0,0
2020-10-15 00:00:00,97,5,0.0515463917525773,7.0,1.0,0.1428571428571429
2020-10-14 00:00:00,93,5,0.0537634408602151,2.0,0.0,0
