date,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA
2020-09-14 00:00:00,40,0,0,8.0,3.0,0.375
2020-09-13 00:00:00,23,1,0.0454545454545455,1.0,0.0,0
2020-09-12 00:00:00,32,3,0.1153846153846154,6.0,0.0,0
2020-09-11 00:00:00,51,1,0.0285714285714286,16.0,2.0,0.125
2020-09-10 00:00:00,67,2,0.0327868852459016,6.0,1.0,0.1666666666666667
2020-09-09 00:00:00,85,5,0.0704225352112676,14.0,0.0,0
2020-09-08 00:00:00,71,3,0.0576923076923077,19.0,0.0,0
2020-09-07 00:00:00,45,2,0.0465116279069767,2.0,0.0,0
2020-09-06 00:00:00,60,7,0.1272727272727273,5.0,0.0,0
2020-09-05 00:00:00,26,4,0.1739130434782609,3.0,0.0,0
2020-09-04 00:00:00,76,2,0.03125,12.0,2.0,0.1666666666666667
2020-09-03 00:00:00,34,2,0.0645161290322581,3.0,0.0,0
2020-09-02 00:00:00,51,2,0.0444444444444444,6.0,2.0,0.3333333333333333
2020-09-01 00:00:00,76,7,0.125,20.0,2.0,0.1
2020-08-31 00:00:00,83,3,0.0476190476190476,20.0,1.0,0.05
2020-08-30 00:00:00,23,2,0.1052631578947368,4.0,0.0,0
2020-08-29 00:00:00,15,1,0.0769230769230769,2.0,0.0,0
2020-08-28 00:00:00,71,3,0.0638297872340426,24.0,1.0,0.0416666666666667
2020-08-27 00:00:00,47,1,0.0263157894736842,9.0,1.0,0.1111111111111111
2020-08-26 00:00:00,51,2,0.0444444444444444,6.0,1.0,0.1666666666666667
2020-08-25 00:00:00,70,1,0.0163934426229508,9.0,1.0,0.1111111111111111
2020-08-24 00:00:00,98,3,0.04,23.0,1.0,0.0434782608695652
2020-08-23 00:00:00,42,4,0.1081081081081081,5.0,0.0,0
2020-08-22 00:00:00,48,2,0.0454545454545455,4.0,1.0,0.25
2020-08-21 00:00:00,69,5,0.0925925925925926,15.0,0.0,0
2020-08-20 00:00:00,82,6,0.0833333333333333,10.0,2.0,0.2
2020-08-19 00:00:00,79,3,0.0384615384615385,1.0,0.0,0
2020-08-18 00:00:00,95,3,0.0394736842105263,19.0,1.0,0.0526315789473684
2020-08-17 00:00:00,111,11,0.1157894736842105,16.0,0.0,0
2020-08-16 00:00:00,38,3,0.0857142857142857,3.0,0.0,0
2020-08-15 00:00:00,32,2,0.0869565217391304,9.0,1.0,0.1111111111111111
2020-08-14 00:00:00,100,7,0.0843373493975904,17.0,1.0,0.0588235294117647
2020-08-13 00:00:00,45,6,0.1578947368421053,7.0,1.0,0.1428571428571429
2020-08-12 00:00:00,79,12,0.16,4.0,0.0,0
2020-08-11 00:00:00,92,2,0.0294117647058824,24.0,2.0,0.0833333333333333
