date,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2021-02-04 00:00:00,30,3,0.1,1.0,0.0,0
2021-02-03 00:00:00,654,97,0.1483180428134557,4.0,2.0,0.5
2021-02-02 00:00:00,969,64,0.066047471620227,24.0,14.0,0.5833333333333334
2021-02-01 00:00:00,463,73,0.1576673866090713,21.0,10.0,0.4761904761904762
2021-01-31 00:00:00,157,24,0.1528662420382166,,,
2021-01-30 00:00:00,386,39,0.1010362694300518,3.0,2.0,0.6666666666666666
2021-01-29 00:00:00,388,69,0.1778350515463918,12.0,9.0,0.75
2021-01-28 00:00:00,490,67,0.136734693877551,26.0,16.0,0.6153846153846154
2021-01-27 00:00:00,474,83,0.1751054852320675,25.0,13.0,0.52
2021-01-26 00:00:00,474,106,0.2236286919831224,25.0,14.0,0.5600000000000002
2021-01-25 00:00:00,538,123,0.2286245353159851,19.0,9.0,0.4736842105263158
2021-01-24 00:00:00,135,20,0.1481481481481482,1.0,0.0,0
2021-01-23 00:00:00,116,35,0.3017241379310345,3.0,0.0,0
2021-01-22 00:00:00,509,118,0.2318271119842829,27.0,19.0,0.7037037037037038
2021-01-21 00:00:00,532,120,0.2255639097744361,20.0,13.0,0.65
2021-01-20 00:00:00,511,110,0.2152641878669276,23.0,11.0,0.4782608695652174
2021-01-19 00:00:00,867,221,0.2549019607843137,25.0,16.0,0.64
2021-01-18 00:00:00,410,101,0.2463414634146342,17.0,9.0,0.5294117647058824
2021-01-17 00:00:00,156,37,0.2371794871794872,3.0,1.0,0.3333333333333333
2021-01-16 00:00:00,181,43,0.2375690607734807,20.0,5.0,0.25
2021-01-15 00:00:00,853,192,0.2250879249706917,44.0,17.0,0.3863636363636364
2021-01-14 00:00:00,1045,199,0.1904306220095694,52.0,17.0,0.326923076923077
2021-01-13 00:00:00,822,218,0.2652068126520682,49.0,27.0,0.5510204081632654
2021-01-12 00:00:00,750,200,0.2666666666666667,32.0,19.0,0.59375
2021-01-11 00:00:00,993,271,0.2729103726082578,26.0,15.0,0.576923076923077
2021-01-10 00:00:00,257,74,0.2879377431906615,2.0,2.0,1
2021-01-09 00:00:00,239,86,0.3598326359832636,1.0,1.0,1
2021-01-08 00:00:00,818,169,0.2066014669926651,24.0,9.0,0.375
2021-01-07 00:00:00,857,211,0.2462077012835473,20.0,7.0,0.35
2021-01-06 00:00:00,709,221,0.3117066290550071,29.0,15.0,0.517241379310345
2021-01-05 00:00:00,942,265,0.2813163481953291,27.0,12.0,0.4444444444444444
2021-01-04 00:00:00,1122,363,0.3235294117647059,19.0,9.0,0.4736842105263158
2021-01-03 00:00:00,206,78,0.3786407766990291,1.0,0.0,0
2021-01-02 00:00:00,231,82,0.354978354978355,1.0,1.0,1
