date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2021-02-04 00:00:00,1135,29,0.0255506607929515,2.0,0.0,0
2021-02-03 00:00:00,3710,264,0.0711590296495957,10.0,3.0,0.3
2021-02-02 00:00:00,7860,598,0.0760814249363868,86.0,37.0,0.4302325581395349
2021-02-01 00:00:00,9555,707,0.073992673992674,95.0,42.0,0.4421052631578947
2021-01-31 00:00:00,2879,333,0.1156651615144147,6.0,2.0,0.3333333333333333
2021-01-30 00:00:00,3386,501,0.1479621972829297,10.0,4.0,0.4
2021-01-29 00:00:00,8706,724,0.0831610383643464,101.0,50.0,0.495049504950495
2021-01-28 00:00:00,8383,722,0.0861266849576524,98.0,37.0,0.3775510204081633
2021-01-27 00:00:00,8440,841,0.0996445497630332,101.0,33.0,0.3267326732673268
2021-01-26 00:00:00,8935,775,0.0867375489647454,118.0,49.0,0.4152542372881356
2021-01-25 00:00:00,11042,953,0.0863068284731027,107.0,45.0,0.4205607476635514
2021-01-24 00:00:00,3383,459,0.135678391959799,8.0,4.0,0.5
2021-01-23 00:00:00,3755,636,0.1693741677762983,14.0,6.0,0.4285714285714286
2021-01-22 00:00:00,10054,1189,0.1182613885020887,96.0,36.0,0.375
2021-01-21 00:00:00,10539,1021,0.0968782616946579,118.0,36.0,0.3050847457627119
2021-01-20 00:00:00,9142,1153,0.1261211988623934,100.0,24.0,0.24
2021-01-19 00:00:00,10225,1257,0.1229339853300734,117.0,38.0,0.3247863247863248
2021-01-18 00:00:00,8006,746,0.0931801149138146,106.0,36.0,0.339622641509434
2021-01-17 00:00:00,4782,733,0.1532831451275617,31.0,8.0,0.2580645161290323
2021-01-16 00:00:00,5080,970,0.1909448818897638,14.0,6.0,0.4285714285714286
2021-01-15 00:00:00,9311,1228,0.1318870153581785,120.0,42.0,0.35
2021-01-14 00:00:00,8920,1104,0.1237668161434978,115.0,23.0,0.2
2021-01-13 00:00:00,8997,1330,0.1478270534622652,155.0,26.0,0.167741935483871
2021-01-12 00:00:00,11151,1387,0.1243834633665142,218.0,31.0,0.1422018348623853
2021-01-11 00:00:00,12133,1503,0.123877029588725,206.0,45.0,0.2184466019417476
2021-01-10 00:00:00,5655,933,0.1649867374005305,11.0,3.0,0.2727272727272727
2021-01-09 00:00:00,5954,1037,0.1741686261336916,10.0,6.0,0.6
