date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,641,731,565,432,356,3
1/10/2021,1157,1138,938,786,708,15
1/11/2021,1229,1222,1015,838,774,16
1/12/2021,1336,1309,1087,921,971,17
1/13/2021,1398,1374,1167,997,1229,18
1/14/2021,1498,1460,1260,1084,1499,18
1/15/2021,1613,1556,1338,1178,2240,19
1/16/2021,1624,1572,1354,1201,2343,19
1/17/2021,1630,1580,1362,1205,2350,19
1/18/2021,1697,1653,1417,1258,2415,22
1/19/2021,1785,1718,1481,1337,2671,23
1/2/2021,667,747,573,447,366,3
1/20/2021,2039,1992,1806,1625,2883,28
1/21/2021,2188,2103,1907,1725,3091,29
1/22/2021,2283,2180,2002,1839,3427,30
1/23/2021,2328,2213,2036,1877,3625,33
1/24/2021,2333,2216,2036,1878,3643,33
1/25/2021,2382,2267,2099,1979,3948,34
1/26/2021,2445,2319,2155,2063,4308,37
1/27/2021,2699,2460,2306,2224,4687,40
1/28/2021,2893,2584,2435,2383,5091,46
1/29/2021,2992,2666,2516,2490,5430,50
1/3/2021,667,748,573,448,368,3
1/30/2021,3053,2710,2543,2528,5548,58
1/31/2021,3063,2712,2544,2533,5572,58
1/4/2021,738,822,632,517,429,4
1/5/2021,825,892,686,581,495,8
1/6/2021,907,939,741,633,560,10
1/7/2021,1023,1023,828,701,659,11
1/8/2021,1143,1130,926,766,698,15
1/9/2021,1157,1137,936,783,706,15
10/1/2021,22320,11730,11025,12792,18918,8555
10/2/2021,22329,11731,11026,12792,18923,8559
10/3/2021,22338,11731,11028,12794,18924,8566
10/4/2021,22352,11732,11032,12801,18930,8570
10/5/2021,22364,11735,11035,12805,18935,8575
10/6/2021,22369,11739,11036,12805,18936,8580
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,3,,2,1,
12/16/2020,25,42,32,23,14,
12/17/2020,53,76,62,48,19,
12/18/2020,100,133,107,80,37,
12/19/2020,110,146,115,93,38,
12/2/2020,,1,,1,,
12/20/2020,111,147,115,93,40,
12/21/2020,113,148,117,94,41,
12/22/2020,120,168,130,105,46,1
12/23/2020,177,274,206,142,69,2
12/24/2020,258,374,277,198,82,2
12/25/2020,284,402,297,218,87,2
12/26/2020,302,426,311,228,89,2
12/27/2020,329,449,325,240,92,2
12/28/2020,384,508,369,269,104,3
12/29/2020,448,583,415,318,199,3
12/3/2020,,1,,1,,
12/30/2020,548,670,489,380,301,3
12/31/2020,601,712,538,415,351,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3120,2775,2606,2641,6020,58
2/10/2021,5004,3640,3566,3935,9992,228
2/11/2021,5150,3758,3693,4111,10627,237
2/12/2021,5572,4061,3987,4499,11355,295
2/13/2021,5982,4279,4167,4696,11864,335
2/14/2021,5992,4282,4171,4700,11892,335
2/15/2021,6126,4412,4284,4818,12219,344
2/16/2021,6293,4566,4437,5006,12632,355
2/17/2021,6887,4912,4715,5274,12976,667
2/18/2021,6952,4972,4795,5370,13072,672
2/19/2021,7076,5042,4878,5481,13153,686
2/2/2021,3165,2812,2641,2693,6423,60
2/20/2021,7315,5146,4990,5567,13214,707
2/21/2021,7318,5149,4993,5570,13221,708
2/22/2021,7350,5171,5013,5614,13249,710
2/23/2021,7377,5189,5050,5662,13306,712
2/24/2021,7670,5398,5237,5882,13528,730
2/25/2021,7928,5592,5408,6075,13816,758
2/26/2021,8229,5811,5635,6290,14085,781
2/27/2021,8324,5886,5709,6361,14168,789
2/28/2021,8333,5891,5715,6368,14196,790
2/3/2021,3528,2943,2785,2865,6925,71
2/4/2021,3963,3089,2933,3051,7559,88
2/5/2021,4067,3178,3038,3199,8168,91
2/6/2021,4413,3394,3319,3568,8500,192
2/7/2021,4422,3397,3326,3576,8545,193
2/8/2021,4627,3445,3392,3680,8883,206
2/9/2021,4683,3489,3426,3759,9228,209
3/1/2021,8597,6091,5919,6567,14387,805
3/10/2021,9845,6785,6564,7870,15187,1029
3/11/2021,10030,6885,6677,8098,15341,1046
3/12/2021,10171,6957,6758,8260,15460,1056
3/13/2021,10200,6971,6777,8322,15512,1058
