date,Coconino_cume,Coconino
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,6,1
1/15/2021,7,1
1/16/2021,14,7
1/17/2021,160,146
1/18/2021,301,141
1/19/2021,516,215
1/2/2021,564,48
1/20/2021,568,4
1/21/2021,571,3
1/22/2021,608,37
1/23/2021,910,302
1/24/2021,1258,348
1/25/2021,1368,110
1/26/2021,1440,72
1/27/2021,1525,85
1/28/2021,1735,210
1/29/2021,2054,319
1/3/2021,2470,416
1/30/2021,2687,217
1/31/2021,2805,118
1/4/2021,2871,66
1/5/2021,2878,7
1/6/2021,3235,357
1/7/2021,3608,373
1/8/2021,4123,515
1/9/2021,4710,587
10/1/2021,5353,643
10/2/2021,5433,80
10/3/2021,5439,6
10/4/2021,5775,336
10/5/2021,6345,570
10/6/2021,6865,520
12/1/2020,7513,648
12/10/2020,8697,1184
12/12/2020,8801,104
12/13/2020,8805,4
12/15/2020,8984,179
12/16/2020,9398,414
12/17/2020,10954,1556
12/18/2020,11847,893
12/19/2020,12751,904
12/2/2020,13154,403
12/20/2020,13173,19
12/21/2020,13738,565
12/22/2020,14252,514
12/23/2020,15576,1324
12/24/2020,16826,1250
12/25/2020,17756,930
12/26/2020,18093,337
12/27/2020,18128,35
12/28/2020,19035,907
12/29/2020,19918,883
12/30/2020,21606,1688
12/31/2020,23688,2082
12/4/2020,25931,2243
12/7/2020,27531,1600
2/1/2021,27572,41
2/10/2021,28471,899
2/11/2021,29397,926
2/12/2021,32021,2624
2/13/2021,33663,1642
2/14/2021,36419,2756
2/15/2021,37932,1513
2/16/2021,37966,34
2/17/2021,39180,1214
2/18/2021,40814,1634
2/19/2021,43634,2820
2/2/2021,44780,1146
2/20/2021,46135,1355
2/21/2021,47195,1060
2/22/2021,47211,16
2/23/2021,47614,403
2/24/2021,48163,549
2/25/2021,50141,1978
2/26/2021,51828,1687
2/27/2021,53563,1735
2/28/2021,55243,1680
2/3/2021,55343,100
2/4/2021,56979,1636
2/5/2021,58800,1821
2/6/2021,60575,1775
2/7/2021,62784,2209
2/8/2021,64551,1767
2/9/2021,65419,868
3/1/2021,65516,97
3/10/2021,66488,972
3/11/2021,67411,923
3/12/2021,70295,2884
3/13/2021,72243,1948
3/14/2021,74833,2590
3/15/2021,75982,1149
3/16/2021,76040,58
3/17/2021,77391,1351
3/18/2021,79317,1926
3/19/2021,81113,1796
3/2/2021,82618,1505
3/20/2021,84259,1641
3/21/2021,85306,1047
3/22/2021,85389,83
3/23/2021,86137,748
3/24/2021,88018,1881
3/25/2021,89771,1753
3/26/2021,91760,1989
3/27/2021,93983,2223
3/28/2021,94546,563
3/29/2021,94697,151
3/3/2021,96524,1827
3/30/2021,98375,1851
3/31/2021,100227,1852
3/4/2021,101663,1436
3/5/2021,103196,1533
3/6/2021,103763,567
3/7/2021,103862,99
3/8/2021,104742,880
3/9/2021,106081,1339
4/1/2021,107146,1065
4/10/2021,108431,1285
4/11/2021,109712,1281
4/12/2021,110311,599
4/13/2021,110414,103
4/14/2021,110957,543
4/15/2021,111992,1035
4/16/2021,112894,902
4/17/2021,113823,929
4/18/2021,114984,1161
4/19/2021,115336,352
4/2/2021,115439,103
4/20/2021,116460,1021
4/21/2021,117471,1011
4/22/2021,118293,822
4/23/2021,119350,1057
4/24/2021,120494,1144
4/25/2021,120799,305
4/26/2021,120948,149
4/27/2021,121528,580
4/28/2021,122554,1026
4/29/2021,123331,777
4/3/2021,124105,774
4/30/2021,124872,767
4/4/2021,125274,402
4/5/2021,125333,59
4/6/2021,125804,471
4/7/2021,126334,530
4/8/2021,126863,529
4/9/2021,127281,418
5/1/2021,127829,548
5/10/2021,128050,221
5/11/2021,128131,81
5/12/2021,128486,355
5/13/2021,128754,268
5/14/2021,129138,384
5/15/2021,129752,614
5/16/2021,130484,732
5/17/2021,130797,313
5/18/2021,130902,105
5/19/2021,131364,462
5/2/2021,131681,317
5/20/2021,132148,467
5/21/2021,132488,340
5/22/2021,132964,476
5/23/2021,133268,304
5/24/2021,133362,94
5/25/2021,133639,277
5/26/2021,133883,244
5/27/2021,134318,435
5/28/2021,134569,251
5/29/2021,134919,350
