date,Santa Cruz_cume,Santa Cruz
1/11/2021,61,
1/12/2021,81,20
1/13/2021,101,20
1/14/2021,141,40
1/15/2021,201,60
1/19/2021,265,64
1/20/2021,310,45
1/21/2021,351,41
1/22/2021,431,80
1/25/2021,566,135
1/26/2021,737,171
1/27/2021,916,179
1/28/2021,1012,96
1/29/2021,1167,155
1/4/2021,1377,210
1/5/2021,1599,222
1/6/2021,1801,202
1/7/2021,1918,117
1/8/2021,2359,441
10/1/2021,2778,419
10/2/2021,3282,504
10/3/2021,3396,114
10/4/2021,3805,409
10/5/2021,3987,182
10/6/2021,4502,515
12/22/2020,4919,417
12/23/2020,5036,117
12/24/2020,5621,585
12/28/2020,5814,193
12/29/2020,6381,567
12/30/2020,7065,684
12/31/2020,7071,6
2/1/2021,7241,170
2/10/2021,7810,569
2/11/2021,8429,619
2/12/2021,9058,629
2/13/2021,9689,631
2/14/2021,10167,478
2/15/2021,10606,439
2/16/2021,10694,88
2/17/2021,10781,87
2/18/2021,10784,3
2/19/2021,10795,11
2/2/2021,10842,47
2/20/2021,10844,2
2/22/2021,10884,40
2/23/2021,11514,630
2/24/2021,12316,802
2/25/2021,13078,762
2/26/2021,13804,726
2/27/2021,13816,12
2/3/2021,13959,143
2/4/2021,14821,862
2/5/2021,15559,738
2/6/2021,16362,803
2/8/2021,17148,786
2/9/2021,17222,74
3/1/2021,17239,17
3/10/2021,17402,163
3/11/2021,18060,658
3/12/2021,18775,715
3/13/2021,19469,694
3/14/2021,20160,691
3/15/2021,20673,513
3/16/2021,21040,367
3/17/2021,21201,161
3/18/2021,21898,697
3/19/2021,22648,750
3/2/2021,23346,698
3/20/2021,24191,845
3/21/2021,24213,22
3/22/2021,24225,12
3/23/2021,24413,188
3/24/2021,25170,757
3/25/2021,25873,703
3/26/2021,26520,647
3/27/2021,27268,748
3/28/2021,27314,46
3/29/2021,27315,1
3/3/2021,27474,159
3/30/2021,28320,846
3/31/2021,29148,828
3/4/2021,30010,862
3/5/2021,30700,690
3/6/2021,30728,28
3/7/2021,30740,12
3/8/2021,31284,544
3/9/2021,31996,712
4/1/2021,32797,801
4/10/2021,33525,728
4/11/2021,34246,721
4/12/2021,34804,558
4/13/2021,34814,10
4/14/2021,35147,333
4/15/2021,35954,807
4/16/2021,36823,869
4/17/2021,37656,833
4/18/2021,38625,969
4/19/2021,38649,24
4/2/2021,38688,39
4/20/2021,38942,254
4/21/2021,39738,796
4/22/2021,40490,752
4/23/2021,41291,801
4/24/2021,42097,806
4/26/2021,42463,366
4/27/2021,43024,561
4/28/2021,43793,769
4/29/2021,44490,697
4/3/2021,45186,696
4/30/2021,45779,593
4/4/2021,45810,31
4/5/2021,45822,12
4/6/2021,46314,492
4/7/2021,46911,597
4/8/2021,47643,732
4/9/2021,48215,572
5/1/2021,48883,668
5/10/2021,48907,24
5/11/2021,48919,12
5/12/2021,49369,450
5/13/2021,49477,108
5/14/2021,49841,364
5/15/2021,50714,873
5/16/2021,51417,703
5/17/2021,51440,23
5/18/2021,51461,21
5/19/2021,52312,851
5/2/2021,52829,517
5/20/2021,53250,421
5/21/2021,53955,705
5/22/2021,54372,417
5/23/2021,54423,51
5/24/2021,54455,32
5/25/2021,54702,247
5/26/2021,55392,690
5/27/2021,55767,375
5/28/2021,56041,274
5/29/2021,56083,42
5/3/2021,56123,40
5/30/2021,56150,27
5/31/2021,56174,24
5/4/2021,56283,109
5/5/2021,57222,939
5/6/2021,57986,764
5/7/2021,58138,152
5/8/2021,58163,25
5/9/2021,58167,4
6/1/2021,58252,85
6/10/2021,58987,735
6/11/2021,59550,563
6/12/2021,59719,169
6/13/2021,60319,600
6/14/2021,60334,15
6/15/2021,60344,10
6/16/2021,60391,47
6/17/2021,60536,145
6/18/2021,60596,60
6/19/2021,61377,781
6/2/2021,61431,54
6/20/2021,61455,24
6/21/2021,61477,22
6/22/2021,61642,165
6/23/2021,62191,549
6/24/2021,62323,132
6/25/2021,62922,599
6/26/2021,63076,154
6/27/2021,63117,41
6/28/2021,63134,17
6/29/2021,63175,41
6/3/2021,63360,185
6/30/2021,63550,190
6/4/2021,63732,182
6/5/2021,63798,66
6/6/2021,63836,38
6/7/2021,63846,10
6/8/2021,63889,43
6/9/2021,64071,182
7/1/2021,64128,57
7/10/2021,64327,199
7/11/2021,64401,74
7/12/2021,64433,32
7/13/2021,64449,16
7/14/2021,64498,49
7/15/2021,64673,175
7/16/2021,64703,30
