date,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL
2021-10-05 00:00:00,242,30,0.1239669421487603,21,10,0.4761904761904762
2021-10-04 00:00:00,704,99,0.140625,34,18,0.5294117647058824
2021-10-03 00:00:00,402,60,0.1492537313432836,8,1,0.125
2021-10-02 00:00:00,530,66,0.1245283018867925,21,12,0.5714285714285714
2021-10-01 00:00:00,764,91,0.1191099476439791,57,32,0.5614035087719298
2021-09-30 00:00:00,890,116,0.1303370786516854,43,26,0.6046511627906976
2021-09-29 00:00:00,891,143,0.1604938271604938,54,28,0.5185185185185186
2021-09-28 00:00:00,827,144,0.1741233373639662,57,34,0.5964912280701754
2021-09-27 00:00:00,896,140,0.15625,71,33,0.4647887323943662
2021-09-26 00:00:00,438,79,0.180365296803653,14,7,0.5
2021-09-25 00:00:00,497,73,0.1468812877263582,13,7,0.5384615384615384
2021-09-24 00:00:00,861,130,0.1509872241579559,51,27,0.5294117647058824
2021-09-23 00:00:00,922,124,0.1344902386117137,58,26,0.4482758620689655
2021-09-22 00:00:00,908,122,0.1343612334801762,46,20,0.4347826086956522
2021-09-21 00:00:00,779,108,0.1386392811296534,48,28,0.5833333333333334
2021-09-20 00:00:00,864,140,0.162037037037037,51,20,0.3921568627450981
2021-09-19 00:00:00,453,74,0.163355408388521,11,4,0.3636363636363637
2021-09-18 00:00:00,531,93,0.1751412429378531,23,15,0.6521739130434784
2021-09-17 00:00:00,826,96,0.1162227602905569,63,25,0.3968253968253968
2021-09-16 00:00:00,830,96,0.1156626506024097,53,24,0.4528301886792454
2021-09-15 00:00:00,879,109,0.124004550625711,62,35,0.5645161290322582
2021-09-14 00:00:00,1043,130,0.12464046021093,56,29,0.517857142857143
2021-09-13 00:00:00,1072,158,0.1473880597014926,73,29,0.3972602739726027
2021-09-12 00:00:00,486,59,0.1213991769547325,8,4,0.5
2021-09-11 00:00:00,559,109,0.1949910554561717,10,4,0.4
2021-09-10 00:00:00,966,144,0.1490683229813665,56,33,0.5892857142857144
2021-09-09 00:00:00,834,125,0.1498800959232614,57,29,0.5087719298245614
2021-09-08 00:00:00,981,147,0.1498470948012233,56,21,0.375
2021-09-07 00:00:00,993,157,0.1581067472306143,50,29,0.58
2021-09-06 00:00:00,523,77,0.1472275334608031,30,10,0.3333333333333333
2021-09-05 00:00:00,505,82,0.1623762376237624,9,5,0.5555555555555556
2021-09-04 00:00:00,554,96,0.1732851985559567,20,9,0.45
2021-09-03 00:00:00,775,119,0.1535483870967742,88,47,0.5340909090909092
2021-09-02 00:00:00,809,110,0.1359703337453647,48,19,0.3958333333333333
2021-09-01 00:00:00,933,132,0.1414790996784566,56,26,0.4642857142857144
2021-08-31 00:00:00,857,131,0.1528588098016336,50,24,0.48
2021-08-30 00:00:00,1292,182,0.1408668730650155,81,39,0.4814814814814816
2021-08-29 00:00:00,610,98,0.160655737704918,13,10,0.7692307692307694
2021-08-28 00:00:00,599,88,0.1469115191986644,36,21,0.5833333333333334
2021-08-27 00:00:00,1007,145,0.1439920556107249,55,28,0.509090909090909
2021-08-26 00:00:00,986,147,0.1490872210953347,63,31,0.492063492063492
2021-08-25 00:00:00,964,149,0.1545643153526971,74,35,0.472972972972973
2021-08-24 00:00:00,927,140,0.151024811218986,69,34,0.4927536231884058
2021-08-23 00:00:00,1266,192,0.1516587677725119,86,39,0.4534883720930232
2021-08-22 00:00:00,598,98,0.1638795986622074,20,11,0.55
2021-08-21 00:00:00,754,118,0.1564986737400531,37,10,0.2702702702702703
2021-08-20 00:00:00,1185,163,0.1375527426160338,70,36,0.5142857142857142
2021-08-19 00:00:00,1027,147,0.1431353456669912,68,38,0.5588235294117648
2021-08-18 00:00:00,1152,148,0.1284722222222222,66,36,0.5454545454545454
2021-08-17 00:00:00,1303,182,0.1396776669224866,61,30,0.4918032786885246
2021-08-16 00:00:00,1466,198,0.1350613915416098,88,42,0.4772727272727274
2021-08-15 00:00:00,722,104,0.1440443213296399,13,7,0.5384615384615384
2021-08-14 00:00:00,643,94,0.1461897356143079,21,15,0.7142857142857144
2021-08-13 00:00:00,1163,195,0.1676698194325022,61,33,0.5409836065573772
2021-08-12 00:00:00,1242,170,0.1368760064412238,44,24,0.5454545454545454
2021-08-11 00:00:00,1239,167,0.1347861178369653,61,34,0.5573770491803278
2021-08-10 00:00:00,1430,160,0.1118881118881119,57,31,0.543859649122807
2021-08-09 00:00:00,1572,203,0.1291348600508906,64,31,0.484375
2021-08-08 00:00:00,679,85,0.1251840942562592,19,4,0.2105263157894737
2021-08-07 00:00:00,770,115,0.1493506493506494,23,8,0.3478260869565218
2021-08-06 00:00:00,1211,144,0.1189099917423617,64,21,0.328125
2021-08-05 00:00:00,1087,133,0.1223551057957682,54,26,0.4814814814814816
2021-08-04 00:00:00,1112,143,0.1285971223021583,47,21,0.4468085106382979
2021-08-03 00:00:00,1208,171,0.1415562913907285,56,32,0.5714285714285714
2021-08-02 00:00:00,1128,173,0.1533687943262412,60,31,0.5166666666666668
2021-08-01 00:00:00,559,108,0.1932021466905188,15,5,0.3333333333333333
2021-07-31 00:00:00,479,63,0.1315240083507307,17,6,0.3529411764705883
2021-07-30 00:00:00,735,88,0.1197278911564626,50,28,0.5600000000000002
2021-07-29 00:00:00,785,95,0.1210191082802548,56,32,0.5714285714285714
2021-07-28 00:00:00,646,109,0.1687306501547988,42,18,0.4285714285714286
2021-07-27 00:00:00,668,91,0.1362275449101796,30,15,0.5
2021-07-26 00:00:00,695,103,0.1482014388489209,40,15,0.375
2021-07-25 00:00:00,276,45,0.1630434782608696,2,1,0.5
