date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,159,150,167,209,200,6
1/10/2021,308,341,412,533,1019,16
1/11/2021,323,358,429,566,1095,16
1/12/2021,331,363,438,581,1129,16
1/13/2021,336,370,447,588,1165,16
1/14/2021,346,385,467,618,1310,16
1/15/2021,403,431,508,673,1345,22
1/16/2021,403,432,509,674,1347,22
1/17/2021,403,432,509,674,1350,22
1/18/2021,406,440,515,697,1417,22
1/19/2021,417,442,522,708,1468,23
1/2/2021,175,166,190,248,299,9
1/20/2021,427,452,542,741,1570,24
1/21/2021,442,464,552,774,1779,24
1/22/2021,458,472,559,786,1842,25
1/23/2021,462,477,561,792,1956,25
1/24/2021,462,477,562,793,1965,25
1/25/2021,477,485,573,812,2030,25
1/26/2021,483,488,573,814,2044,25
1/27/2021,496,505,583,824,2217,29
1/28/2021,516,531,617,879,2463,29
1/29/2021,541,550,647,913,2577,33
1/3/2021,176,166,190,250,299,9
1/30/2021,573,562,658,929,2697,41
1/31/2021,573,562,658,930,2701,41
1/4/2021,190,185,220,289,347,9
1/5/2021,212,218,277,350,481,10
1/6/2021,223,246,315,406,616,12
1/7/2021,271,310,357,469,823,15
1/8/2021,303,340,405,531,1000,16
1/9/2021,308,341,412,533,1019,16
10/1/2021,2630,1915,2523,4621,11406,1177
10/2/2021,2630,1917,2524,4622,11407,1177
10/3/2021,2630,1918,2524,4623,11409,1177
10/4/2021,2632,1920,2524,4625,11411,1177
10/5/2021,2636,1922,2527,4625,11411,1181
10/6/2021,2636,1922,2528,4627,11411,1182
12/1/2020,1,,,,,
12/10/2020,1,,,,,
12/11/2020,1,,,,,
12/12/2020,1,,,,,
12/13/2020,1,,,,,
12/14/2020,1,,,,,
12/15/2020,1,,,,,
12/16/2020,1,,,,,
12/17/2020,21,16,15,13,3,1
12/18/2020,33,29,20,18,8,1
12/19/2020,33,29,20,20,8,1
12/2/2020,1,,,,,
12/20/2020,33,30,20,20,8,1
12/21/2020,39,41,27,28,12,1
12/22/2020,42,45,32,34,16,1
12/23/2020,53,57,38,48,27,1
12/24/2020,67,71,51,68,34,1
12/25/2020,67,71,51,68,34,1
12/26/2020,72,77,56,77,37,1
12/27/2020,72,77,57,77,37,1
12/28/2020,91,97,84,106,72,5
12/29/2020,117,107,112,138,99,5
12/3/2020,1,,,,,
12/30/2020,145,131,140,168,144,6
12/31/2020,159,150,166,208,200,6
12/4/2020,1,,,,,
12/5/2020,1,,,,,
12/6/2020,1,,,,,
12/7/2020,1,,,,,
12/8/2020,1,,,,,
12/9/2020,1,,,,,
2/1/2021,592,576,675,953,2840,42
2/10/2021,720,668,833,1302,5162,56
2/11/2021,724,673,836,1317,5262,56
2/12/2021,740,680,844,1325,5336,63
2/13/2021,776,704,890,1411,5928,66
2/14/2021,813,744,943,1504,6139,71
2/15/2021,820,746,948,1519,6178,71
2/16/2021,832,754,960,1552,6431,73
2/17/2021,857,770,993,1599,6536,77
2/18/2021,885,786,999,1611,6561,83
2/19/2021,887,787,1001,1614,6585,86
2/2/2021,609,592,705,1002,3130,42
2/20/2021,894,793,1001,1617,6599,96
2/21/2021,894,793,1001,1617,6602,96
2/22/2021,898,797,1006,1620,6616,98
2/23/2021,928,813,1029,1678,6697,108
2/24/2021,941,821,1044,1712,6771,111
2/25/2021,952,831,1050,1721,6797,114
2/26/2021,954,833,1057,1723,6820,114
2/27/2021,1006,902,1166,2059,7865,120
2/28/2021,1067,937,1267,2340,8236,124
2/3/2021,627,599,732,1066,3455,44
2/4/2021,642,612,745,1115,3950,47
2/5/2021,655,622,769,1166,4295,52
2/6/2021,675,632,789,1197,4481,53
2/7/2021,675,633,789,1198,4496,53
2/8/2021,691,643,797,1221,4637,54
2/9/2021,711,663,824,1265,4879,55
3/1/2021,1073,946,1281,2358,8302,127
3/10/2021,1175,1014,1396,2679,8769,139
3/11/2021,1196,1029,1414,2717,8830,143
3/12/2021,1212,1035,1420,2736,8871,145
3/13/2021,1228,1053,1461,2855,9044,152
3/14/2021,1231,1056,1467,2860,9059,152
3/15/2021,1233,1059,1473,2875,9092,154
3/16/2021,1259,1069,1497,2922,9162,157
3/17/2021,1266,1077,1511,2947,9188,161
3/18/2021,1270,1085,1520,2963,9214,162
3/19/2021,1277,1090,1525,2978,9230,163
3/2/2021,1090,955,1306,2401,8356,128
3/20/2021,1292,1109,1558,3061,9380,165
3/21/2021,1292,1109,1558,3064,9382,165
3/22/2021,1306,1119,1573,3114,9432,165
3/23/2021,1326,1129,1592,3142,9479,168
3/24/2021,1331,1133,1599,3162,9514,168
3/25/2021,1344,1137,1607,3184,9535,172
3/26/2021,1354,1142,1615,3192,9554,173
3/27/2021,1378,1153,1630,3232,9621,185
3/28/2021,1379,1155,1635,3240,9627,185
3/29/2021,1392,1162,1650,3262,9663,189
3/3/2021,1101,963,1315,2423,8422,131
3/30/2021,1405,1173,1664,3282,9696,192
3/31/2021,1412,1177,1678,3323,9731,193
3/4/2021,1112,983,1341,2550,8567,133
3/5/2021,1117,986,1343,2555,8595,133
3/6/2021,1118,988,1349,2563,8639,133
3/7/2021,1118,988,1349,2564,8640,133
3/8/2021,1125,992,1352,2573,8654,135
3/9/2021,1148,1001,1374,2619,8708,137
4/1/2021,1434,1193,1707,3379,9826,199
4/10/2021,1587,1288,1838,3634,10208,234
4/11/2021,1588,1291,1840,3638,10211,234
4/12/2021,1602,1303,1853,3666,10231,234
4/13/2021,1606,1311,1858,3691,10258,237
4/14/2021,1614,1315,1859,3697,10276,238
4/15/2021,1625,1323,1861,3705,10289,240
4/16/2021,1635,1326,1872,3712,10295,245
4/17/2021,1639,1327,1879,3724,10320,246
4/18/2021,1639,1327,1880,3727,10324,246
4/19/2021,1644,1331,1884,3740,10334,249
4/2/2021,1443,1205,1717,3400,9846,201
4/20/2021,1656,1336,1894,3756,10367,251
4/21/2021,1665,1345,1900,3766,10377,253
4/22/2021,1685,1353,1905,3773,10392,254
4/23/2021,1705,1360,1908,3784,10406,258
4/24/2021,1710,1361,1909,3784,10406,262
4/25/2021,1712,1362,1910,3788,10408,262
4/26/2021,1722,1364,1915,3798,10414,263
4/27/2021,1728,1368,1924,3808,10432,265
4/28/2021,1736,1382,1933,3818,10449,266
4/29/2021,1747,1387,1939,3826,10463,273
4/3/2021,1446,1206,1720,3400,9849,201
4/30/2021,1752,1388,1943,3838,10473,274
4/4/2021,1446,1206,1722,3402,9849,201
4/5/2021,1458,1215,1726,3420,9877,206
4/6/2021,1500,1234,1775,3533,10030,209
4/7/2021,1543,1257,1798,3556,10059,212
4/8/2021,1568,1269,1812,3593,10097,226
4/9/2021,1580,1277,1822,3607,10121,233
5/1/2021,1756,1391,1944,3839,10473,278
5/10/2021,1812,1419,1982,3893,10572,292
5/11/2021,1816,1422,1983,3895,10584,295
5/12/2021,1822,1424,1984,3901,10603,297
5/13/2021,1824,1425,1988,3911,10613,299
5/14/2021,1840,1438,1996,3928,10631,309
5/15/2021,1844,1442,1997,3934,10636,313
5/16/2021,1852,1442,2000,3937,10636,317
5/17/2021,1857,1443,2009,3945,10647,330
5/18/2021,1868,1452,2019,3967,10673,343
5/19/2021,1884,1455,2026,3979,10701,349
5/2/2021,1757,1392,1944,3840,10475,278
5/20/2021,1892,1457,2034,3995,10712,381
5/21/2021,1896,1460,2038,4000,10721,391
5/22/2021,1904,1465,2042,4002,10727,396
5/23/2021,1906,1466,2043,4004,10730,398
5/24/2021,1912,1468,2051,4014,10738,406
5/25/2021,1921,1474,2054,4025,10748,413
5/26/2021,1925,1480,2058,4034,10755,415
5/27/2021,1934,1485,2060,4042,10759,419
5/28/2021,1939,1489,2063,4052,10768,425
5/29/2021,1940,1490,2066,4053,10769,426
5/3/2021,1764,1397,1952,3849,10491,284
5/30/2021,1941,1491,2067,4056,10771,426
5/31/2021,1943,1492,2067,4057,10773,426
5/4/2021,1779,1402,1961,3865,10526,287
5/5/2021,1788,1408,1967,3874,10530,287
5/6/2021,1791,1409,1969,3880,10539,289
5/7/2021,1798,1414,1974,3887,10547,291
5/8/2021,1799,1414,1975,3888,10549,291
5/9/2021,1799,1414,1976,3889,10552,291
6/1/2021,1948,1494,2070,4059,10784,429
6/10/2021,1978,1510,2091,4105,10835,489
6/11/2021,1983,1510,2091,4107,10838,494
6/12/2021,1985,1512,2093,4108,10841,494
6/13/2021,1985,1512,2095,4108,10842,494
6/14/2021,1992,1514,2101,4108,10847,501
6/15/2021,1996,1520,2107,4112,10849,504
6/16/2021,2004,1523,2111,4115,10852,511
6/17/2021,2010,1528,2115,4117,10856,516
6/18/2021,2015,1531,2116,4119,10858,524
6/19/2021,2019,1534,2116,4120,10859,529
6/2/2021,1953,1497,2073,4071,10791,433
6/20/2021,2019,1535,2117,4120,10859,532
6/21/2021,2028,1536,2121,4127,10867,537
6/22/2021,2053,1556,2125,4135,10878,540
6/23/2021,2054,1559,2129,4138,10880,544
6/24/2021,2056,1560,2130,4143,10886,549
6/25/2021,2060,1562,2133,4146,10890,569
6/26/2021,2062,1564,2134,4146,10892,570
6/27/2021,2062,1565,2135,4146,10892,570
6/28/2021,2064,1566,2140,4146,10897,573
6/29/2021,2065,1567,2140,4150,10906,578
6/3/2021,1956,1498,2077,4076,10798,441
6/30/2021,2070,1573,2142,4153,10911,597
6/4/2021,1958,1506,2078,4079,10804,448
6/5/2021,1959,1506,2078,4080,10805,448
6/6/2021,1963,1506,2079,4080,10805,449
6/7/2021,1968,1508,2083,4089,10813,454
6/8/2021,1969,1509,2084,4097,10821,460
6/9/2021,1976,1510,2090,4102,10833,483
7/1/2021,2075,1576,2146,4160,10913,604
7/10/2021,2093,1597,2169,4184,10956,635
7/11/2021,2093,1599,2170,4185,10958,636
7/12/2021,2098,1604,2170,4191,10964,642
7/13/2021,2105,1608,2172,4197,10971,653
7/14/2021,2106,1608,2174,4201,10979,661
