date,pcr_tests,pcr_pos_test,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-10-06 00:00:00,59,0,0.0,,,,,,,,,,1.0,0.0,0.0,,,,1.0,0.0,0.0,,,,1.0,0.0,0.0,,,,,,,,,,24.0,0.0,0.0,,,,,,,,,,2.0,0.0,0.0,,,,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-05 00:00:00,6400,713,0.11140625,275.0,155.0,0.5636363636363636,29.0,7.0,0.2413793103448276,,,,106.0,8.0,0.0754716981132076,6.0,2.0,0.3333333333333333,172.0,23.0,0.1337209302325581,1.0,0.0,0.0,40.0,3.0,0.075,1.0,1.0,1.0,242.0,30.0,0.1239669421487603,21.0,10.0,0.4761904761904762,1424.0,136.0,0.0955056179775281,3.0,1.0,0.3333333333333333,53.0,12.0,0.2264150943396227,2.0,1.0,0.5,125.0,16.0,0.128,,,,3858.0,439.0,0.1137895282529808,224.0,127.0,0.5669642857142858,9.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,7.0,0.0,0.0,,,,45.0,10.0,0.2222222222222222,3.0,3.0,1.0,78.0,8.0,0.1025641025641026,3.0,2.0,0.6666666666666666,47.0,4.0,0.0851063829787234,3.0,3.0,1.0
2021-10-04 00:00:00,12446,1535,0.1233327976860036,612.0,343.0,0.5604575163398694,85.0,19.0,0.2235294117647059,1.0,1.0,1.0,219.0,24.0,0.1095890410958904,3.0,2.0,0.6666666666666666,352.0,37.0,0.1051136363636364,16.0,7.0,0.4375,44.0,1.0,0.0227272727272727,2.0,2.0,1.0,704.0,99.0,0.140625,34.0,18.0,0.5294117647058824,1946.0,218.0,0.1120246659815005,43.0,23.0,0.5348837209302326,156.0,39.0,0.25,8.0,2.0,0.25,254.0,63.0,0.2480314960629922,25.0,18.0,0.72,7583.0,938.0,0.1236977449558223,425.0,243.0,0.571764705882353,19.0,3.0,0.1578947368421053,,,,1.0,0.0,0.0,,,,32.0,9.0,0.28125,,,,83.0,10.0,0.1204819277108434,13.0,11.0,0.8461538461538461,221.0,23.0,0.1040723981900453,9.0,6.0,0.6666666666666666,158.0,21.0,0.1329113924050633,19.0,6.0,0.3157894736842105
2021-10-03 00:00:00,6464,874,0.135210396039604,114.0,59.0,0.517543859649123,20.0,5.0,0.25,,,,95.0,7.0,0.0736842105263158,,,,156.0,28.0,0.1794871794871795,,,,17.0,0.0,0.0,,,,402.0,60.0,0.1492537313432836,8.0,1.0,0.125,948.0,105.0,0.1107594936708861,3.0,1.0,0.3333333333333333,57.0,6.0,0.1052631578947368,,,,134.0,29.0,0.2164179104477612,3.0,1.0,0.3333333333333333,4161.0,589.0,0.1415525114155251,91.0,52.0,0.5714285714285714,1.0,0.0,0.0,,,,4.0,1.0,0.25,,,,14.0,3.0,0.2142857142857143,,,,27.0,0.0,0.0,1.0,0.0,0.0,80.0,10.0,0.125,1.0,1.0,1.0,52.0,9.0,0.1730769230769231,6.0,3.0,0.5
2021-10-02 00:00:00,7726,995,0.1287859176805592,238.0,137.0,0.5756302521008404,35.0,3.0,0.0857142857142857,2.0,1.0,0.5,82.0,16.0,0.1951219512195122,,,,161.0,21.0,0.1304347826086957,1.0,0.0,0.0,23.0,4.0,0.1739130434782609,,,,530.0,66.0,0.1245283018867925,21.0,12.0,0.5714285714285714,1116.0,122.0,0.1093189964157706,8.0,3.0,0.375,51.0,8.0,0.1568627450980392,,,,144.0,42.0,0.2916666666666667,5.0,1.0,0.2,5097.0,658.0,0.1290955463998431,172.0,102.0,0.5930232558139537,7.0,2.0,0.2857142857142857,,,,2.0,0.0,0.0,,,,14.0,2.0,0.1428571428571429,,,,20.0,1.0,0.05,,,,112.0,16.0,0.1428571428571429,5.0,3.0,0.6,50.0,11.0,0.22,14.0,8.0,0.5714285714285714
2021-10-01 00:00:00,13252,1441,0.1087383036522789,738.0,426.0,0.5772357723577236,53.0,5.0,0.0943396226415094,2.0,1.0,0.5,232.0,23.0,0.0991379310344828,12.0,9.0,0.75,283.0,35.0,0.1236749116607774,23.0,12.0,0.5217391304347826,66.0,3.0,0.0454545454545455,1.0,1.0,1.0,764.0,91.0,0.1191099476439791,57.0,32.0,0.5614035087719298,2048.0,192.0,0.09375,52.0,26.0,0.5,172.0,23.0,0.1337209302325581,7.0,3.0,0.4285714285714286,269.0,44.0,0.1635687732342008,32.0,19.0,0.59375,8092.0,940.0,0.1161641127039051,494.0,292.0,0.591093117408907,23.0,4.0,0.1739130434782609,,,,7.0,0.0,0.0,,,,34.0,6.0,0.1764705882352941,,,,60.0,7.0,0.1166666666666667,8.0,5.0,0.625,338.0,34.0,0.1005917159763314,18.0,6.0,0.3333333333333333,165.0,18.0,0.1090909090909091,24.0,14.0,0.5833333333333334
2021-09-30 00:00:00,14340,1431,0.0997907949790795,724.0,396.0,0.546961325966851,51.0,8.0,0.1568627450980392,3.0,2.0,0.6666666666666666,208.0,30.0,0.1442307692307692,11.0,8.0,0.7272727272727274,288.0,43.0,0.1493055555555556,24.0,16.0,0.6666666666666666,49.0,3.0,0.0612244897959184,2.0,1.0,0.5,890.0,116.0,0.1303370786516854,43.0,26.0,0.6046511627906976,2359.0,204.0,0.0864773208986859,55.0,23.0,0.4181818181818182,174.0,30.0,0.1724137931034483,4.0,4.0,1.0,296.0,55.0,0.1858108108108108,35.0,16.0,0.4571428571428572,8854.0,844.0,0.0953241472780664,517.0,288.0,0.5570599613152806,13.0,1.0,0.0769230769230769,2.0,0.0,0.0,4.0,0.0,0.0,,,,37.0,6.0,0.1621621621621622,,,,84.0,9.0,0.1071428571428571,1.0,1.0,1.0,329.0,28.0,0.0851063829787234,9.0,4.0,0.4444444444444444,136.0,21.0,0.1544117647058824,7.0,3.0,0.4285714285714286
2021-09-29 00:00:00,14745,1642,0.1113597829772804,819.0,457.0,0.557997557997558,71.0,3.0,0.0422535211267606,1.0,0.0,0.0,190.0,15.0,0.0789473684210526,11.0,8.0,0.7272727272727274,290.0,40.0,0.1379310344827586,31.0,19.0,0.6129032258064516,66.0,5.0,0.0757575757575758,7.0,7.0,1.0,891.0,143.0,0.1604938271604938,54.0,28.0,0.5185185185185186,2335.0,222.0,0.0950749464668094,50.0,29.0,0.58,172.0,27.0,0.1569767441860465,4.0,2.0,0.5,293.0,45.0,0.1535836177474403,43.0,25.0,0.5813953488372094,9115.0,1027.0,0.1126714207350521,569.0,309.0,0.5430579964850616,23.0,4.0,0.1739130434782609,2.0,0.0,0.0,2.0,1.0,0.5,,,,44.0,6.0,0.1363636363636364,,,,85.0,5.0,0.0588235294117647,8.0,4.0,0.5,403.0,27.0,0.0669975186104218,13.0,9.0,0.6923076923076924,328.0,40.0,0.1219512195121951,15.0,10.0,0.6666666666666666
2021-09-28 00:00:00,14269,1700,0.1191393930899152,866.0,500.0,0.5773672055427252,65.0,12.0,0.1846153846153846,,,,297.0,26.0,0.0875420875420876,9.0,9.0,1.0,319.0,35.0,0.109717868338558,13.0,4.0,0.3076923076923077,71.0,5.0,0.0704225352112676,6.0,5.0,0.8333333333333334,827.0,144.0,0.1741233373639662,57.0,34.0,0.5964912280701754,2330.0,226.0,0.0969957081545064,69.0,39.0,0.5652173913043478,169.0,19.0,0.1124260355029586,5.0,4.0,0.8,311.0,68.0,0.2186495176848875,60.0,33.0,0.55,8632.0,1034.0,0.1197868396663578,607.0,345.0,0.5683690280065898,26.0,6.0,0.2307692307692308,,,,6.0,3.0,0.5,,,,55.0,6.0,0.1090909090909091,,,,85.0,9.0,0.1058823529411765,8.0,5.0,0.625,376.0,36.0,0.0957446808510638,12.0,7.0,0.5833333333333334,248.0,24.0,0.0967741935483871,12.0,9.0,0.75
2021-09-27 00:00:00,14793,1883,0.1272899344284459,784.0,463.0,0.590561224489796,125.0,13.0,0.104,1.0,0.0,0.0,262.0,26.0,0.0992366412213741,5.0,3.0,0.6,329.0,58.0,0.1762917933130699,12.0,8.0,0.6666666666666666,70.0,7.0,0.1,3.0,2.0,0.6666666666666666,896.0,140.0,0.15625,71.0,33.0,0.4647887323943662,2374.0,231.0,0.0973041280539174,69.0,43.0,0.6231884057971014,210.0,32.0,0.1523809523809524,4.0,4.0,1.0,350.0,58.0,0.1657142857142857,31.0,19.0,0.6129032258064516,8538.0,1122.0,0.1314125087842586,531.0,316.0,0.5951035781544256,29.0,2.0,0.0689655172413793,1.0,0.0,0.0,7.0,4.0,0.5714285714285714,,,,53.0,19.0,0.3584905660377358,4.0,4.0,1.0,128.0,19.0,0.1484375,17.0,9.0,0.5294117647058824,498.0,53.0,0.106425702811245,11.0,6.0,0.5454545454545454,315.0,54.0,0.1714285714285714,18.0,13.0,0.7222222222222222
2021-09-26 00:00:00,7067,995,0.1407952455072874,113.0,59.0,0.5221238938053098,31.0,4.0,0.1290322580645161,3.0,2.0,0.6666666666666666,89.0,11.0,0.1235955056179775,,,,149.0,27.0,0.1812080536912752,,,,16.0,2.0,0.125,,,,438.0,79.0,0.180365296803653,14.0,7.0,0.5,1123.0,121.0,0.1077471059661621,7.0,3.0,0.4285714285714286,59.0,12.0,0.2033898305084746,,,,142.0,46.0,0.323943661971831,2.0,2.0,1.0,4519.0,652.0,0.1442797078999779,73.0,38.0,0.5205479452054794,3.0,0.0,0.0,,,,,,,,,,11.0,1.0,0.0909090909090909,1.0,1.0,1.0,26.0,1.0,0.0384615384615385,,,,102.0,8.0,0.0784313725490196,6.0,2.0,0.3333333333333333,59.0,8.0,0.1355932203389831,6.0,4.0,0.6666666666666666
