date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,292,381,440,498,362,7
1/10/2021,441,549,650,747,834,11
1/11/2021,458,563,681,785,933,11
1/12/2021,478,586,710,833,1096,11
1/13/2021,496,617,749,881,1265,12
1/14/2021,530,647,797,949,1467,13
1/15/2021,555,691,834,1017,1701,14
1/16/2021,566,708,850,1057,1968,15
1/17/2021,567,711,850,1059,1993,15
1/18/2021,585,730,877,1094,2229,15
1/19/2021,603,747,908,1145,2413,16
1/2/2021,298,391,449,509,375,7
1/20/2021,637,775,932,1211,2689,16
1/21/2021,654,799,959,1252,2866,16
1/22/2021,682,822,987,1297,3109,16
1/23/2021,695,832,996,1315,3710,16
1/24/2021,695,838,1005,1321,4239,16
1/25/2021,701,845,1015,1340,4495,17
1/26/2021,716,852,1023,1366,4852,17
1/27/2021,740,871,1050,1417,5267,17
1/28/2021,758,895,1082,1465,5797,17
1/29/2021,773,904,1096,1494,6177,17
1/3/2021,300,392,458,516,382,7
1/30/2021,778,909,1108,1513,6480,17
1/31/2021,781,910,1115,1525,6955,17
1/4/2021,319,420,489,561,446,8
1/5/2021,334,443,512,588,491,8
1/6/2021,373,476,552,652,563,9
1/7/2021,399,505,597,686,679,11
1/8/2021,430,538,636,728,784,11
1/9/2021,436,547,645,741,802,11
10/1/2021,7424,5974,8305,16506,41003,2886
10/10/2021,7548,6036,8378,16599,41114,2926
10/11/2021,7560,6046,8388,16614,41130,2931
10/12/2021,7580,6057,8399,16624,41146,2936
10/13/2021,7591,6069,8410,16632,41169,2941
10/14/2021,7606,6072,8425,16643,41197,2949
10/15/2021,7639,6089,8440,16653,41219,2966
10/16/2021,7651,6099,8450,16657,41224,2974
10/17/2021,7660,6100,8453,16661,41228,2977
10/18/2021,7689,6109,8468,16675,41244,2979
10/19/2021,7704,6123,8474,16691,41269,2992
10/2/2021,7434,5986,8313,16515,41019,2887
10/20/2021,7713,6132,8483,16698,41288,2994
10/21/2021,7734,6139,8492,16709,41303,2998
10/22/2021,7754,6158,8517,16721,41349,3006
10/23/2021,7762,6163,8522,16729,41394,3010
10/24/2021,7765,6165,8522,16735,41406,3017
10/25/2021,7777,6171,8534,16758,41490,3017
10/26/2021,7793,6178,8540,16768,41548,3021
10/27/2021,7802,6184,8556,16789,41621,3027
10/28/2021,7816,6189,8565,16815,41692,3032
10/29/2021,7834,6196,8573,16845,41739,3040
10/3/2021,7439,5987,8313,16515,41021,2887
10/30/2021,7841,6199,8580,16856,41761,3044
10/31/2021,7845,6200,8586,16860,41771,3044
10/4/2021,7457,5991,8327,16529,41036,2891
10/5/2021,7475,6002,8334,16543,41057,2898
10/6/2021,7499,6012,8337,16562,41072,2900
10/7/2021,7520,6018,8348,16576,41087,2901
10/8/2021,7539,6029,8363,16592,41106,2921
10/9/2021,7547,6034,8371,16598,41112,2925
11/1/2021,7849,6203,8591,16879,41827,3052
11/10/2021,7954,6265,8668,17009,42257,3203
11/11/2021,7978,6279,8690,17030,42336,3225
11/12/2021,8001,6293,8712,17064,42373,3251
11/13/2021,8013,6299,8717,17078,42394,3266
11/14/2021,8020,6303,8721,17083,42417,3272
11/15/2021,8041,6307,8742,17102,42488,3284
11/16/2021,8065,6317,8760,17114,42537,3300
11/17/2021,8086,6332,8775,17143,42599,3314
11/18/2021,8117,6349,8788,17172,42661,3331
11/19/2021,8147,6371,8815,17204,42721,3378
11/2/2021,7858,6209,8602,16892,41873,3053
11/20/2021,8158,6375,8823,17221,42751,3413
11/21/2021,8170,6385,8830,17238,42778,3432
11/22/2021,8199,6396,8840,17266,42829,3442
11/23/2021,8221,6399,8863,17297,42870,3462
11/24/2021,8231,6408,8873,17315,42891,3476
11/25/2021,8231,6409,8873,17315,42891,3476
11/26/2021,8254,6416,8884,17336,42912,3493
11/27/2021,8259,6427,8895,17350,42934,3502
11/28/2021,8270,6433,8899,17364,42949,3510
11/29/2021,8298,6455,8911,17390,42999,3518
11/3/2021,7875,6214,8606,16904,41918,3056
11/30/2021,8323,6467,8922,17411,43050,3530
11/4/2021,7886,6225,8615,16919,41987,3064
11/5/2021,7901,6231,8626,16932,42046,3078
11/6/2021,7909,6240,8636,16946,42071,3143
11/7/2021,7913,6241,8639,16951,42081,3160
11/8/2021,7925,6255,8647,16963,42156,3170
11/9/2021,7945,6260,8659,16989,42209,3181
12/1/2020,,,,,1,
12/1/2021,8354,6483,8940,17436,43108,3543
12/10/2020,,,,,1,
12/10/2021,8486,6572,9055,17672,43581,3668
12/11/2020,,,,,1,
12/11/2021,8495,6585,9064,17690,43626,3675
12/12/2020,,,,1,1,
12/12/2021,8502,6589,9070,17692,43660,3691
12/13/2020,,,,1,1,
12/13/2021,8514,6596,9083,17710,43715,3695
12/14/2020,,,,1,1,
12/14/2021,8523,6601,9089,17719,43769,3700
12/15/2020,,,,1,1,
12/15/2021,8533,6603,9096,17742,43833,3707
12/16/2020,,,1,2,1,
12/16/2021,8546,6607,9105,17758,43884,3726
12/17/2020,,,1,2,1,
12/17/2021,8558,6615,9121,17782,43937,3747
12/18/2020,,1,1,3,1,
12/18/2021,8566,6617,9127,17792,43955,3758
12/19/2020,,1,1,3,1,
12/19/2021,8567,6620,9131,17795,43962,3759
12/2/2020,,,,,1,
12/2/2021,8370,6497,8955,17467,43158,3556
12/20/2020,,1,1,3,1,
12/21/2020,1,1,5,7,4,
12/22/2020,5,12,24,25,13,
12/23/2020,32,53,78,79,47,
12/24/2020,64,88,107,101,63,
12/25/2020,64,88,107,101,63,
12/26/2020,92,129,140,144,81,1
12/27/2020,97,139,154,154,102,2
12/28/2020,142,195,213,219,144,3
12/29/2020,201,266,309,313,204,4
12/3/2020,,,,,1,
12/3/2021,8389,6509,8975,17502,43212,3577
12/30/2020,245,327,377,410,270,6
12/31/2020,289,378,430,486,322,6
12/4/2020,,,,,1,
12/4/2021,8401,6512,8983,17525,43233,3585
12/5/2020,,,,,1,
12/5/2021,8405,6517,8988,17533,43262,3593
12/6/2020,,,,,1,
12/6/2021,8416,6530,9000,17558,43344,3596
12/7/2020,,,,,1,
12/7/2021,8433,6538,9014,17581,43406,3600
12/8/2020,,,,,1,
12/8/2021,8446,6546,9027,17608,43460,3608
12/9/2020,,,,,1,
12/9/2021,8473,6557,9041,17640,43523,3631
2/1/2021,798,929,1134,1574,7369,18
2/10/2021,897,1031,1252,1803,10602,24
2/11/2021,900,1035,1264,1818,10828,25
2/12/2021,924,1064,1287,1861,11200,27
2/13/2021,925,1074,1292,1878,11425,27
2/14/2021,926,1075,1292,1885,11451,27
2/15/2021,936,1082,1307,1897,11588,28
2/16/2021,941,1087,1316,1917,11838,28
2/17/2021,954,1092,1322,1930,12102,28
2/18/2021,962,1105,1330,1942,12260,28
2/19/2021,965,1108,1332,1948,12345,28
2/2/2021,807,943,1153,1595,7777,18
2/20/2021,965,1108,1333,1953,12367,28
2/21/2021,965,1108,1333,1953,12390,28
2/22/2021,968,1109,1337,1961,12477,28
2/23/2021,970,1109,1338,1966,12553,28
2/24/2021,972,1114,1349,1987,12817,28
2/25/2021,977,1118,1361,2006,13139,28
2/26/2021,980,1124,1374,2024,13455,28
2/27/2021,988,1140,1383,2036,13670,28
2/28/2021,993,1143,1393,2047,13981,28
2/3/2021,839,964,1182,1649,8544,21
2/4/2021,851,978,1201,1683,8965,21
2/5/2021,865,990,1217,1705,9322,22
2/6/2021,870,992,1219,1709,9526,22
2/7/2021,870,1000,1222,1720,9633,22
2/8/2021,870,1003,1225,1735,9792,23
2/9/2021,880,1017,1239,1756,9927,23
3/1/2021,1002,1149,1406,2061,14392,29
3/10/2021,1150,1307,1628,2995,19676,32
3/11/2021,1162,1319,1642,3182,20537,32
3/12/2021,1186,1339,1663,3325,21289,33
3/13/2021,1195,1356,1682,3468,21639,34
3/14/2021,1199,1365,1689,3528,21910,34
3/15/2021,1213,1375,1700,3641,22328,35
3/16/2021,1224,1379,1714,3763,22918,35
3/17/2021,1245,1394,1756,3956,24118,35
