date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,333,323,273,287,208,2
1/10/2021,450,461,386,396,645,5
1/11/2021,462,477,408,414,843,5
1/12/2021,468,485,415,424,1059,6
1/13/2021,487,518,438,451,1374,6
1/14/2021,492,526,451,462,1624,6
1/15/2021,497,533,461,473,2050,6
1/16/2021,512,539,469,485,2407,6
1/17/2021,515,540,472,487,2421,6
1/18/2021,518,545,479,496,2598,6
1/19/2021,535,557,491,512,2803,6
1/2/2021,334,326,277,290,211,2
1/20/2021,545,572,506,536,3182,6
1/21/2021,551,586,518,559,3561,6
1/22/2021,564,594,526,567,3728,6
1/23/2021,590,631,560,602,4086,6
1/24/2021,600,635,566,623,4159,6
1/25/2021,621,656,602,666,4348,6
1/26/2021,643,699,651,724,4562,7
1/27/2021,672,736,693,769,4946,7
1/28/2021,721,774,746,846,5562,8
1/29/2021,762,818,814,917,5929,8
1/3/2021,345,340,289,305,236,2
1/30/2021,764,823,816,922,5947,8
1/31/2021,769,826,819,930,5974,8
1/4/2021,351,349,294,307,257,2
1/5/2021,370,376,308,322,268,2
1/6/2021,391,394,327,346,286,3
1/7/2021,399,401,337,355,316,3
1/8/2021,429,434,366,378,347,4
1/9/2021,444,457,386,394,642,5
10/1/2021,12547,8548,8112,11029,22985,5999
10/10/2021,12696,8626,8202,11081,23040,6076
10/11/2021,12710,8638,8210,11086,23048,6086
10/12/2021,12730,8644,8215,11091,23051,6098
10/13/2021,12748,8662,8220,11094,23055,6110
10/14/2021,12781,8682,8239,11111,23066,6121
10/15/2021,12800,8697,8251,11126,23073,6126
10/16/2021,12832,8726,8265,11135,23077,6680
10/17/2021,12841,8728,8271,11136,23081,6687
10/18/2021,12860,8750,8284,11146,23090,6699
10/19/2021,12878,8758,8295,11158,23098,6706
10/2/2021,12555,8549,8116,11032,22986,6006
10/20/2021,12885,8770,8301,11163,23104,6711
10/21/2021,12895,8782,8309,11177,23112,6718
10/22/2021,12926,8812,8328,11189,23134,6737
10/23/2021,12937,8813,8329,11194,23143,6742
10/24/2021,12942,8814,8332,11199,23152,6743
10/25/2021,12956,8824,8343,11206,23184,6747
10/26/2021,12971,8845,8356,11215,23202,6753
10/27/2021,12987,8861,8369,11227,23228,6755
10/28/2021,13009,8875,8384,11238,23265,6765
10/29/2021,13030,8888,8401,11253,23297,6781
10/3/2021,12560,8550,8118,11032,22986,6007
10/30/2021,13036,8891,8406,11259,23304,6785
10/31/2021,13040,8893,8406,11261,23309,6785
10/4/2021,12581,8555,8134,11036,22994,6014
10/5/2021,12613,8569,8144,11044,22998,6024
10/6/2021,12635,8586,8164,11052,23009,6031
10/7/2021,12659,8598,8176,11063,23018,6048
10/8/2021,12674,8615,8193,11077,23036,6068
10/9/2021,12690,8622,8198,11080,23038,6076
11/1/2021,13059,8904,8415,11272,23336,6795
11/10/2021,13262,9043,8543,11385,23546,7219
11/11/2021,13285,9065,8562,11400,23574,7320
11/12/2021,13330,9105,8595,11432,23623,7576
11/13/2021,13366,9141,8622,11444,23639,8157
11/14/2021,13382,9148,8633,11454,23643,8206
11/15/2021,13397,9171,8647,11468,23665,8305
11/16/2021,13419,9190,8660,11485,23689,8435
11/17/2021,13443,9203,8680,11499,23713,8712
11/18/2021,13466,9218,8695,11519,23745,8790
11/19/2021,13496,9249,8729,11547,23780,8908
11/2/2021,13086,8920,8426,11282,23357,6806
11/20/2021,13505,9273,8742,11554,23790,9244
11/21/2021,13512,9287,8756,11556,23796,9265
11/22/2021,13535,9303,8766,11575,23807,9319
11/23/2021,13560,9323,8783,11591,23841,9376
11/24/2021,13592,9344,8795,11609,23865,9451
11/25/2021,13592,9344,8795,11609,23865,9451
11/26/2021,13605,9350,8807,11627,23874,9506
11/27/2021,13621,9373,8816,11636,23884,9589
11/28/2021,13636,9383,8821,11647,23892,9610
11/29/2021,13668,9404,8837,11669,23918,9724
11/3/2021,13100,8937,8436,11290,23372,6813
11/30/2021,13698,9432,8847,11695,23946,9798
11/4/2021,13132,8953,8451,11307,23419,6859
11/5/2021,13181,8976,8483,11330,23455,7021
11/6/2021,13190,8982,8490,11339,23462,7055
11/7/2021,13200,8985,8492,11341,23469,7067
11/8/2021,13220,9004,8505,11359,23494,7093
11/9/2021,13239,9022,8526,11374,23525,7150
12/1/2020,,1,,1,1,
12/1/2021,13738,9465,8879,11731,23977,9881
12/10/2020,,1,,1,1,
