date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,410,435,646,434,6
1/10/2021,566,697,800,1119,969,10
1/11/2021,575,705,809,1135,997,11
1/12/2021,594,729,839,1181,1088,11
1/13/2021,638,777,926,1275,1278,12
1/14/2021,671,822,981,1347,1394,14
1/15/2021,686,833,993,1367,1443,14
1/16/2021,707,865,1037,1413,1590,16
1/17/2021,709,867,1040,1418,1606,17
1/18/2021,716,870,1053,1438,1756,18
1/19/2021,750,923,1106,1514,1909,19
1/2/2021,332,443,458,678,445,6
1/20/2021,792,972,1171,1607,2189,19
1/21/2021,916,1128,1347,1847,2879,19
1/22/2021,1051,1262,1523,2098,3815,21
1/23/2021,1091,1318,1577,2205,4954,24
1/24/2021,1107,1335,1599,2281,6148,25
1/25/2021,1130,1359,1630,2360,6793,25
1/26/2021,1141,1370,1660,2404,7152,25
1/27/2021,1213,1424,1733,2586,8409,26
1/28/2021,1261,1496,1840,2787,9797,33
1/29/2021,1339,1555,1936,2960,11031,38
1/3/2021,332,445,458,679,447,6
1/30/2021,1386,1581,1995,3046,11665,39
1/31/2021,1424,1607,2044,3132,12367,41
1/4/2021,341,449,468,691,453,6
1/5/2021,348,457,483,710,475,6
1/6/2021,356,464,494,735,512,7
1/7/2021,439,563,636,873,711,8
1/8/2021,532,667,762,1078,922,10
1/9/2021,565,696,799,1119,966,10
10/1/2021,10912,7946,10393,19611,54443,4522
10/10/2021,11056,8016,10470,19689,54567,4565
10/11/2021,11072,8027,10473,19703,54597,4571
10/12/2021,11082,8030,10480,19710,54608,4581
10/13/2021,11097,8035,10487,19720,54620,4595
10/14/2021,11114,8048,10497,19737,54644,4598
10/15/2021,11134,8055,10505,19749,54664,4605
10/16/2021,11145,8060,10510,19755,54672,4615
10/17/2021,11160,8068,10519,19760,54678,4618
10/18/2021,11176,8075,10524,19768,54693,4623
10/19/2021,11196,8084,10529,19778,54704,4632
10/2/2021,10931,7952,10401,19619,54456,4528
10/20/2021,11213,8090,10534,19787,54731,4634
10/21/2021,11235,8099,10544,19803,54745,4640
10/22/2021,11252,8107,10557,19823,54790,4646
10/23/2021,11253,8109,10568,19832,54830,4648
10/24/2021,11257,8114,10572,19836,54849,4652
10/25/2021,11272,8120,10582,19849,54927,4657
10/26/2021,11278,8130,10591,19862,55016,4661
10/27/2021,11294,8134,10602,19878,55101,4664
10/28/2021,11318,8143,10611,19898,55188,4669
10/29/2021,11336,8155,10624,19906,55272,4675
10/3/2021,10939,7953,10402,19621,54459,4531
10/30/2021,11349,8157,10627,19912,55290,4676
10/31/2021,11353,8162,10628,19916,55307,4677
10/4/2021,10957,7962,10419,19633,54475,4534
10/5/2021,10978,7971,10428,19648,54501,4538
10/6/2021,10995,7982,10436,19656,54521,4540
10/7/2021,11009,7995,10445,19665,54533,4542
10/8/2021,11029,8004,10458,19680,54556,4560
10/9/2021,11044,8013,10466,19685,54563,4564
11/1/2021,11366,8172,10636,19932,55378,4683
11/10/2021,11522,8265,10740,20102,55953,4965
11/11/2021,11545,8275,10752,20137,56025,5039
11/12/2021,11567,8299,10767,20171,56129,5102
11/13/2021,11576,8314,10773,20182,56158,5112
11/14/2021,11586,8319,10782,20192,56184,5118
11/15/2021,11605,8333,10793,20218,56249,5144
11/16/2021,11624,8347,10807,20238,56327,5230
11/17/2021,11643,8361,10817,20262,56413,5320
11/18/2021,11671,8378,10836,20291,56522,5362
11/19/2021,11698,8397,10852,20323,56592,5379
11/2/2021,11385,8181,10647,19948,55430,4688
11/20/2021,11710,8406,10862,20342,56630,5395
11/21/2021,11720,8409,10873,20353,56661,5400
11/22/2021,11742,8422,10887,20389,56730,5448
11/23/2021,11763,8438,10913,20412,56801,5527
11/24/2021,11788,8448,10930,20440,56850,5554
11/25/2021,11788,8448,10930,20440,56850,5554
11/26/2021,11803,8463,10940,20450,56873,5567
11/27/2021,11817,8472,10951,20463,56904,5583
11/28/2021,11828,8481,10960,20476,56924,5590
11/29/2021,11834,8492,10973,20505,56988,5613
11/3/2021,11397,8193,10661,19967,55485,4695
11/30/2021,11851,8504,10988,20535,57032,5647
11/4/2021,11415,8202,10670,19984,55554,4720
11/5/2021,11434,8213,10685,20013,55641,4767
11/6/2021,11446,8222,10699,20029,55687,4780
