date,Cochise_cume,Cochise
2020-12-01,3,
2020-12-15,4,1
2020-12-16,5,1
2020-12-17,16,11
2020-12-18,24,8
2020-12-19,31,7
2020-12-20,32,1
2020-12-21,44,12
2020-12-22,305,261
2020-12-23,721,416
2020-12-24,831,110
2020-12-26,853,22
2020-12-28,937,84
2020-12-29,1011,74
2020-12-30,1217,206
2020-12-31,1411,194
2021-01-01,1444,33
2021-01-02,1458,14
2021-01-03,1536,78
2021-01-04,1583,47
2021-01-05,1671,88
2021-01-06,1774,103
2021-01-07,1843,69
2021-01-08,1997,154
2021-01-09,2371,374
2021-01-10,2386,15
2021-01-11,2666,280
2021-01-12,2922,256
2021-01-13,3363,441
2021-01-14,3664,301
2021-01-15,4134,470
2021-01-16,4536,402
2021-01-17,4561,25
2021-01-18,4772,211
2021-01-19,5174,402
2021-01-20,5844,670
2021-01-21,6455,611
2021-01-22,6788,333
2021-01-23,7358,570
2021-01-24,7478,120
2021-01-25,7897,419
2021-01-26,8362,465
2021-01-27,9044,682
2021-01-28,10004,960
2021-01-29,10685,681
2021-01-30,10723,38
2021-01-31,10839,116
2021-02-01,11166,327
2021-02-02,11411,245
2021-02-03,11955,544
2021-02-04,12414,459
2021-02-05,12974,560
2021-02-06,13165,191
2021-02-07,13197,32
2021-02-08,13634,437
2021-02-09,14460,826
2021-02-10,15768,1308
2021-02-11,17741,1973
2021-02-12,19117,1376
2021-02-13,19451,334
2021-02-14,19467,16
2021-02-15,19802,335
2021-02-16,20467,665
2021-02-17,20966,499
2021-02-18,21634,668
2021-02-19,22003,369
2021-02-20,22373,370
2021-02-21,22499,126
2021-02-22,22781,282
2021-02-23,23000,219
2021-02-24,23864,864
2021-02-25,25874,2010
2021-02-26,27365,1491
2021-02-27,28248,883
2021-02-28,28338,90
2021-03-01,28966,628
2021-03-02,29487,521
2021-03-03,30567,1080
2021-03-04,32137,1570
2021-03-05,33216,1079
2021-03-06,34254,1038
2021-03-07,34324,70
2021-03-08,34854,530
2021-03-09,35827,973
2021-03-10,37370,1543
2021-03-11,39493,2123
2021-03-12,40831,1338
2021-03-13,41687,856
2021-03-14,41734,47
2021-03-15,42637,903
2021-03-16,43551,914
2021-03-17,44440,889
2021-03-18,45815,1375
2021-03-19,46831,1016
2021-03-20,47753,922
2021-03-21,47824,71
2021-03-22,48392,568
2021-03-23,48759,367
2021-03-24,49683,924
2021-03-25,52037,2354
2021-03-26,53471,1434
2021-03-27,54542,1071
2021-03-28,54612,70
2021-03-29,55154,542
2021-03-30,55816,662
2021-03-31,57137,1321
2021-04-01,59353,2216
2021-04-02,60712,1359
2021-04-03,62041,1329
2021-04-04,62098,57
2021-04-05,62683,585
2021-04-06,63479,796
2021-04-07,64938,1459
2021-04-08,66538,1600
2021-04-09,67633,1095
2021-04-10,68416,783
2021-04-11,68518,102
2021-04-12,69219,701
2021-04-13,69771,552
2021-04-14,70728,957
2021-04-15,72590,1862
2021-04-16,73653,1063
2021-04-17,74996,1343
2021-04-18,75067,71
2021-04-19,75700,633
2021-04-20,76215,515
2021-04-21,77180,965
2021-04-22,78707,1527
2021-04-23,79704,997
2021-04-24,80577,873
2021-04-25,80634,57
2021-04-26,81101,467
2021-04-27,81600,499
2021-04-28,82545,945
2021-04-29,83562,1017
2021-04-30,84253,691
2021-05-01,84799,546
2021-05-02,84846,47
2021-05-03,85141,295
2021-05-04,85610,469
2021-05-05,86459,849
2021-05-06,87459,1000
2021-05-07,88171,712
2021-05-08,88652,481
2021-05-09,88699,47
2021-05-10,89034,335
2021-05-11,89341,307
2021-05-12,89901,560
2021-05-13,90900,999
2021-05-14,91436,536
2021-05-15,91775,339
2021-05-16,91837,62
2021-05-17,92288,451
2021-05-18,92749,461
2021-05-19,93525,776
2021-05-20,94296,771
2021-05-21,95007,711
2021-05-22,95333,326
2021-05-23,95388,55
2021-05-24,95804,416
2021-05-25,96096,292
2021-05-26,96527,431
2021-05-27,97178,651
2021-05-28,97704,526
2021-05-29,97796,92
2021-05-30,97858,62
2021-05-31,97927,69
2021-06-01,98245,318
2021-06-02,98667,422
2021-06-03,99253,586
2021-06-04,99739,486
2021-06-05,99874,135
2021-06-06,99912,38
