date,Greenlee_cume,Greenlee
2021-09-15,7268,12
2021-09-16,7286,18
2021-09-17,7326,40
2021-09-18,7329,3
2021-09-20,7384,55
2021-09-21,7416,32
2021-09-22,7422,6
2021-09-23,7445,23
2021-09-24,7466,21
2021-09-25,7493,27
2021-09-26,7494,1
2021-09-27,7509,15
2021-09-28,7522,13
2021-09-29,7534,12
2021-09-30,7563,29
2021-10-01,7583,20
2021-10-02,7584,1
2021-10-04,7610,26
2021-10-05,7619,9
2021-10-06,7625,6
2021-10-07,7643,18
2021-10-08,7658,15
2021-10-09,7660,2
2021-10-11,7671,11
2021-10-12,7681,10
2021-10-13,7688,7
2021-10-14,7700,12
2021-10-15,7715,15
2021-10-16,7719,4
2021-10-18,7736,17
2021-10-19,7740,4
2021-10-20,7747,7
2021-10-21,7762,15
2021-10-22,7778,16
2021-10-25,7801,23
2021-10-26,7831,30
2021-10-27,7856,25
2021-10-28,7876,20
2021-10-29,7899,23
2021-11-01,7922,23
2021-11-02,7943,21
2021-11-03,7966,23
2021-11-04,8165,199
2021-11-05,8186,21
2021-11-06,8189,3
2021-11-07,8190,1
2021-11-08,8248,58
2021-11-09,8265,17
2021-11-10,8273,8
2021-11-11,8290,17
2021-11-12,8380,90
2021-11-13,8387,7
2021-11-15,8394,7
2021-11-16,8486,92
2021-11-17,8519,33
2021-11-18,8527,8
2021-11-19,8564,37
2021-11-20,8565,1
2021-11-21,8566,1
2021-11-22,8626,60
2021-11-23,8642,16
2021-11-24,8659,17
2021-11-26,8661,2
2021-11-27,8743,82
2021-11-28,8746,3
2021-11-29,8749,3
2021-11-30,8782,33
2021-12-01,8823,41
2021-12-02,8896,73
2021-12-03,8995,99
2021-12-04,8997,2
2021-12-05,9004,7
2021-12-06,9025,21
2021-12-07,9045,20
2021-12-08,9067,22
2021-12-09,9119,52
2021-12-10,9155,36
2021-12-13,9177,22
2021-12-14,9191,14
2021-12-15,9203,12
2021-12-16,9287,84
2021-12-17,9312,25
2021-12-18,9313,1
2021-12-19,9315,2
