date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,160,151,164,210,203,4
1/10/2021,307,338,412,529,1031,14
1/11/2021,321,355,430,560,1109,14
1/12/2021,329,359,439,575,1144,14
1/13/2021,334,365,449,582,1181,14
1/14/2021,344,380,468,613,1327,14
1/15/2021,400,425,511,667,1363,20
1/16/2021,400,426,512,668,1365,20
1/17/2021,400,426,512,668,1368,20
1/18/2021,403,434,516,693,1435,20
1/19/2021,415,438,526,708,1490,21
1/2/2021,176,167,187,247,304,7
1/20/2021,425,447,547,738,1595,22
1/21/2021,440,459,555,773,1805,22
1/22/2021,455,468,562,786,1868,23
1/23/2021,459,473,564,792,1982,23
1/24/2021,459,473,565,793,1991,23
1/25/2021,474,481,576,812,2056,23
1/26/2021,480,484,576,814,2070,23
1/27/2021,493,501,586,824,2243,27
1/28/2021,513,527,619,880,2489,27
1/29/2021,539,546,649,913,2604,30
1/3/2021,177,167,187,249,304,7
1/30/2021,572,558,660,929,2724,37
1/31/2021,572,558,660,930,2728,37
1/4/2021,191,183,220,287,353,7
1/5/2021,213,215,278,347,488,8
1/6/2021,224,241,316,404,624,10
1/7/2021,271,306,358,466,832,13
1/8/2021,302,337,405,527,1012,14
1/9/2021,307,338,412,529,1031,14
10/1/2021,2629,1918,2499,4566,11569,1146
10/10/2021,2650,1932,2510,4583,11594,1158
10/11/2021,2651,1935,2512,4583,11599,1161
10/12/2021,2655,1937,2514,4585,11605,1162
10/13/2021,2660,1940,2515,4587,11613,1164
10/14/2021,2665,1943,2520,4595,11617,1166
10/15/2021,2672,1944,2524,4602,11618,1166
10/16/2021,2673,1944,2524,4603,11618,1166
10/17/2021,2675,1944,2524,4603,11620,1166
10/18/2021,2679,1945,2525,4606,11626,1166
10/19/2021,2682,1948,2528,4610,11626,1167
10/2/2021,2629,1920,2500,4567,11570,1146
10/20/2021,2683,1948,2534,4614,11629,1167
10/21/2021,2685,1951,2538,4622,11642,1168
10/22/2021,2688,1954,2540,4625,11652,1170
10/23/2021,2690,1955,2542,4627,11657,1174
10/24/2021,2690,1956,2543,4627,11659,1174
10/25/2021,2692,1957,2545,4631,11665,1175
10/26/2021,2695,1958,2548,4637,11670,1177
10/27/2021,2698,1958,2549,4643,11678,1177
10/28/2021,2711,1972,2555,4645,11684,1177
10/29/2021,2715,1976,2558,4648,11691,1179
10/3/2021,2629,1921,2500,4568,11572,1146
10/30/2021,2716,1978,2559,4649,11694,1179
10/31/2021,2717,1978,2561,4649,11697,1179
10/4/2021,2631,1924,2501,4571,11581,1149
10/5/2021,2635,1927,2504,4571,11585,1154
10/6/2021,2637,1927,2507,4577,11586,1156
10/7/2021,2646,1931,2507,4579,11588,1156
10/8/2021,2647,1932,2509,4580,11593,1157
10/9/2021,2647,1932,2510,4583,11594,1157
11/1/2021,2720,1980,2562,4652,11709,1179
11/10/2021,2746,1995,2585,4689,11788,1256
11/11/2021,2748,1996,2586,4692,11796,1268
11/12/2021,2757,1999,2586,4696,11802,1284
11/13/2021,2758,1999,2589,4697,11806,1292
11/14/2021,2761,1999,2591,4698,11808,1292
11/15/2021,2764,2001,2592,4708,11817,1294
11/16/2021,2769,2001,2594,4713,11832,1297
11/17/2021,2777,2006,2596,4720,11844,1298
11/18/2021,2782,2010,2601,4724,11856,1312
11/19/2021,2785,2016,2602,4730,11868,1333
11/2/2021,2721,1983,2567,4656,11713,1179
11/20/2021,2791,2016,2602,4731,11873,1335
11/21/2021,2793,2017,2602,4733,11873,1335
11/22/2021,2801,2019,2606,4744,11885,1341
11/23/2021,2808,2019,2611,4750,11892,1347
11/24/2021,2809,2022,2616,4755,11897,1358
11/25/2021,2809,2022,2616,4755,11897,1358
11/26/2021,2812,2022,2617,4758,11899,1362
11/27/2021,2812,2023,2617,4759,11900,1362
11/28/2021,2813,2023,2617,4759,11902,1364
11/29/2021,2827,2026,2623,4762,11908,1366
11/3/2021,2724,1983,2570,4660,11728,1183
11/30/2021,2841,2034,2625,4765,11914,1371
11/4/2021,2727,1985,2571,4663,11737,1183
11/5/2021,2728,1988,2573,4673,11747,1225
11/6/2021,2728,1989,2573,4676,11752,1229
11/7/2021,2728,1992,2575,4676,11753,1231
11/8/2021,2733,1992,2580,4683,11768,1239
11/9/2021,2740,1994,2582,4685,11776,1250
12/1/2020,1,,,,,
12/1/2021,2851,2038,2627,4772,11926,1387
12/10/2020,1,,,,,
12/10/2021,2890,2060,2647,4813,11997,1460
12/11/2020,1,,,,,
12/11/2021,2891,2061,2648,4813,11998,1462
12/12/2020,1,,,,,
12/12/2021,2892,2061,2650,4815,12001,1464
12/13/2020,1,,,,,
12/13/2021,2892,2064,2652,4817,12012,1467
12/14/2020,1,,,,,
12/14/2021,2895,2067,2654,4822,12018,1468
12/15/2020,1,,,,,
12/15/2021,2896,2067,2654,4824,12021,1468
12/16/2020,1,,,,,
12/16/2021,2897,2070,2654,4826,12031,1468
12/17/2020,21,16,15,12,4,1
12/17/2021,2903,2072,2655,4826,12034,1468
12/18/2020,33,29,20,17,9,1
12/18/2021,2906,2072,2656,4828,12037,1468
12/19/2020,33,29,20,19,9,1
12/19/2021,2906,2073,2657,4829,12038,1468
12/2/2020,1,,,,,
12/2/2021,2855,2042,2633,4778,11931,1397
12/20/2020,33,30,20,19,9,1
12/21/2020,39,41,27,27,13,1
12/22/2020,42,45,32,33,17,1
12/23/2020,53,57,38,47,28,1
12/24/2020,67,71,51,67,35,1
12/25/2020,67,71,51,67,35,1
12/26/2020,72,77,56,76,38,1
12/27/2020,72,77,57,76,38,1
12/28/2020,92,98,84,105,73,3
12/29/2020,118,108,111,137,102,3
12/3/2020,1,,,,,
12/3/2021,2859,2046,2634,4781,11945,1409
12/30/2020,146,132,139,167,147,4
12/31/2020,160,151,163,209,203,4
12/4/2020,1,,,,,
12/4/2021,2863,2049,2637,4786,11948,1412
12/5/2020,1,,,,,
12/5/2021,2863,2049,2637,4787,11948,1412
12/6/2020,1,,,,,
12/6/2021,2868,2049,2639,4794,11959,1420
12/7/2020,1,,,,,
12/7/2021,2872,2052,2640,4795,11963,1427
12/8/2020,1,,,,,
12/8/2021,2876,2058,2643,4804,11981,1427
12/9/2020,1,,,,,
12/9/2021,2887,2058,2644,4809,11993,1429
2/1/2021,592,571,678,953,2869,37
2/10/2021,719,662,832,1305,5204,51
2/11/2021,723,667,835,1319,5305,51
2/12/2021,737,676,843,1327,5379,58
2/13/2021,774,698,891,1407,5977,60
2/14/2021,811,739,942,1496,6193,64
2/15/2021,818,741,947,1510,6233,64
2/16/2021,829,749,959,1541,6489,66
2/17/2021,855,765,992,1587,6595,69
2/18/2021,883,781,998,1598,6621,75
2/19/2021,885,782,1000,1601,6644,78
2/2/2021,608,588,708,1003,3160,37
2/20/2021,892,787,1001,1604,6658,88
2/21/2021,892,787,1001,1604,6661,88
2/22/2021,896,791,1006,1607,6676,90
2/23/2021,926,807,1027,1663,6761,100
2/24/2021,941,815,1041,1696,6837,101
2/25/2021,952,825,1047,1704,6864,104
2/26/2021,954,827,1054,1706,6887,104
2/27/2021,1005,893,1163,2035,7943,110
2/28/2021,1065,928,1264,2305,8326,114
