date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,176,181,164,192,245,5
1/10/2021,271,299,303,315,530,6
1/11/2021,278,311,311,329,577,6
1/12/2021,287,318,325,357,643,9
1/13/2021,298,327,337,374,741,9
1/14/2021,314,358,363,421,866,10
1/15/2021,422,473,471,548,996,27
1/16/2021,425,473,472,548,1051,27
1/17/2021,426,473,472,548,1053,27
1/18/2021,438,478,485,560,1131,27
1/19/2021,445,493,493,580,1184,28
1/2/2021,177,181,164,193,246,5
1/20/2021,469,504,509,600,1265,28
1/21/2021,484,512,518,624,1399,29
1/22/2021,552,568,553,666,1464,33
1/23/2021,558,579,563,673,1673,33
1/24/2021,559,579,565,673,1673,33
1/25/2021,572,590,580,691,1719,34
1/26/2021,581,596,584,704,1790,34
1/27/2021,607,610,607,721,1901,36
1/28/2021,631,640,644,751,1986,36
1/29/2021,676,672,663,785,2207,43
1/3/2021,177,181,164,193,246,5
1/30/2021,711,696,686,792,2213,46
1/31/2021,711,696,686,793,2213,46
1/4/2021,196,215,198,212,282,5
1/5/2021,208,229,214,228,336,5
1/6/2021,226,253,231,249,374,6
1/7/2021,249,268,252,267,468,6
1/8/2021,271,299,303,315,529,6
1/9/2021,271,299,303,315,530,6
10/1/2021,3733,2811,2689,3179,5148,1660
10/10/2021,3784,2842,2712,3189,5163,1683
10/11/2021,3792,2849,2714,3189,5164,1685
10/12/2021,3795,2855,2719,3190,5166,1688
10/13/2021,3800,2855,2723,3194,5167,1692
10/14/2021,3810,2861,2728,3194,5167,1694
10/15/2021,3821,2868,2733,3197,5169,1696
10/16/2021,3828,2869,2734,3198,5170,1698
10/17/2021,3830,2870,2734,3198,5170,1698
10/18/2021,3837,2879,2738,3198,5171,1700
10/19/2021,3842,2881,2741,3199,5172,1702
10/2/2021,3734,2812,2689,3179,5150,1660
10/20/2021,3846,2883,2741,3200,5172,1706
10/21/2021,3853,2890,2743,3202,5174,1712
10/22/2021,3861,2893,2745,3206,5176,1722
10/23/2021,3865,2894,2745,3207,5176,1726
10/24/2021,3866,2894,2745,3209,5176,1728
10/25/2021,3875,2895,2746,3212,5178,1729
10/26/2021,3882,2897,2747,3212,5180,1731
10/27/2021,3887,2899,2747,3212,5182,1732
10/28/2021,3897,2915,2753,3214,5184,1745
10/29/2021,3904,2917,2757,3218,5187,1751
10/3/2021,3735,2814,2689,3179,5150,1660
10/30/2021,3908,2917,2759,3219,5188,1753
10/31/2021,3909,2917,2759,3219,5188,1753
10/4/2021,3738,2823,2693,3181,5151,1663
10/5/2021,3747,2825,2696,3182,5153,1665
10/6/2021,3755,2827,2704,3183,5155,1665
10/7/2021,3769,2834,2707,3185,5158,1675
10/8/2021,3776,2839,2710,3185,5162,1680
10/9/2021,3782,2840,2711,3188,5162,1683
11/1/2021,3911,2917,2760,3219,5189,1756
11/10/2021,3956,2936,2773,3231,5211,1848
11/11/2021,3958,2937,2775,3232,5213,1857
11/12/2021,3963,2941,2778,3235,5215,1876
11/13/2021,3965,2942,2778,3235,5217,1889
11/14/2021,3966,2942,2779,3235,5219,1890
11/15/2021,3972,2944,2781,3238,5223,1901
11/16/2021,3976,2945,2781,3238,5226,1916
11/17/2021,3980,2947,2785,3241,5227,1939
11/18/2021,3984,2950,2789,3244,5230,1999
11/19/2021,3992,2956,2797,3250,5234,2051
11/2/2021,3915,2919,2760,3219,5191,1760
11/20/2021,3994,2958,2798,3250,5236,2054
11/21/2021,4000,2959,2798,3252,5237,2056
11/22/2021,4010,2963,2801,3254,5238,2073
11/23/2021,4016,2969,2805,3254,5241,2086
11/24/2021,4024,2975,2806,3255,5241,2098
11/25/2021,4024,2975,2806,3255,5241,2098
11/26/2021,4030,2975,2808,3255,5242,2109
11/27/2021,4031,2975,2810,3255,5242,2109
