date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11621,13048,12219,9851,6054,99
1/10/2021,19784,20072,19082,16027,11838,198
1/11/2021,21015,21181,20307,17004,13672,230
1/12/2021,22990,23151,22324,18687,18484,309
1/13/2021,24992,25271,24547,20359,24034,372
1/14/2021,26922,27395,26819,22265,30057,409
1/15/2021,29115,29406,28943,24055,34960,465
1/16/2021,30476,30595,30214,25231,38139,493
1/17/2021,31435,31492,31175,26198,41279,517
1/18/2021,32477,32424,32327,27321,46467,545
1/19/2021,33746,33636,33641,28615,52744,605
1/2/2021,13143,14423,13465,10939,6804,119
1/20/2021,35028,34908,35265,30153,59739,643
1/21/2021,36501,36406,37121,32019,67884,689
1/22/2021,39360,39042,40067,35038,75812,776
1/23/2021,41959,41100,42548,37518,80659,846
1/24/2021,43219,42277,43828,38928,85785,888
1/25/2021,44520,43431,45258,40511,93252,931
1/26/2021,46179,44874,46987,42396,104104,982
1/27/2021,47649,46185,48490,44041,114474,1016
1/28/2021,48855,47269,49714,45463,125318,1045
1/29/2021,50881,48935,51431,47293,136008,1107
1/3/2021,13875,15002,13979,11376,7049,134
1/30/2021,52609,50339,53023,48858,141012,1164
1/31/2021,53228,50885,53661,49539,144673,1188
1/4/2021,14896,15934,14931,12176,7918,141
1/5/2021,15841,16776,15794,12986,8700,156
1/6/2021,17007,17736,16755,13915,9446,164
1/7/2021,17916,18544,17576,14698,10204,175
1/8/2021,18726,19218,18232,15270,10698,179
1/9/2021,19410,19767,18771,15728,11512,194
10/1/2021,491296,348697,361544,382251,618374,216359
10/10/2021,496771,351592,363900,384032,620770,219090
10/11/2021,497589,352022,364251,384325,621186,219486
10/12/2021,497957,352198,364420,384452,621367,219698
10/13/2021,498537,352505,364701,384668,621707,219971
10/14/2021,499253,352850,365025,384916,622058,220250
10/15/2021,500145,353295,365420,385192,622341,220586
10/16/2021,500758,353537,365641,385367,622485,220831
10/17/2021,501193,353717,365769,385458,622575,220987
10/18/2021,501918,354104,366106,385730,622947,221269
10/19/2021,502543,354467,366349,385953,623255,221558
10/2/2021,491947,349018,361828,382451,618574,216715
10/20/2021,503187,354817,366594,386179,623549,221895
10/21/2021,503812,355161,366876,386383,623831,222157
10/22/2021,504557,355603,367256,386695,624252,222516
10/23/2021,505011,355852,367504,386841,624448,222748
10/24/2021,505303,356022,367649,386970,624608,222883
10/25/2021,506004,356421,367970,387278,625086,223184
10/26/2021,506667,356778,368296,387527,625568,223455
10/27/2021,507357,357137,368664,387826,626062,223754
10/28/2021,508009,357494,368967,388101,626533,224012
10/29/2021,508665,357938,369358,388411,626906,224334
10/3/2021,492250,349161,361933,382543,618683,216867
10/30/2021,509029,358143,369526,388575,627051,224508
10/31/2021,509236,358256,369620,388650,627170,224580
10/4/2021,493072,349557,362271,382783,619125,217236
10/5/2021,493847,349993,362609,383025,619562,217600
10/6/2021,494617,350396,362944,383260,619898,217989
10/7/2021,495140,350720,363207,383482,620172,218273
10/8/2021,495833,351084,363493,383718,620432,218646
10/9/2021,496431,351405,363745,383908,620614,218944
11/1/2021,509881,358570,369919,388897,627554,224809
11/10/2021,515551,361583,372578,390967,630502,240373
11/11/2021,516218,361917,372883,391210,630904,243517
11/12/2021,516943,362327,373232,391474,631243,246209
11/13/2021,517401,362596,373430,391655,631411,250475
11/14/2021,517746,362776,373601,391784,631570,251342
11/15/2021,518487,363179,373939,392083,632003,253191
11/16/2021,519207,363548,374262,392373,632462,254857
11/17/2021,519869,363901,374562,392690,633001,257004
11/18/2021,520606,364260,374883,393029,633461,259162
11/19/2021,521441,364717,375281,393361,633846,261557
11/2/2021,510647,358944,370232,389155,627913,225075
11/20/2021,521971,365040,375580,393588,634047,265715
11/21/2021,522344,365224,375769,393757,634160,266518
11/22/2021,523055,365648,376114,394109,634535,268133
11/23/2021,523860,366032,376509,394532,634936,269967
11/24/2021,524545,366415,376854,394862,635248,272265
11/25/2021,524550,366418,376854,394863,635260,272274
11/26/2021,525109,366771,377160,395167,635484,273409
11/27/2021,525498,366997,377337,395379,635668,274073
11/28/2021,525799,367184,377501,395545,635814,274411
11/29/2021,526434,367559,377857,395886,636177,275846
11/3/2021,511244,359251,370519,389357,628225,225433
11/30/2021,527133,367909,378222,396217,636609,277066
11/4/2021,511804,359542,370780,389574,628567,226412
11/5/2021,512648,359973,371177,389859,628906,228276
11/6/2021,513181,360278,371462,390047,629138,232126
11/7/2021,513529,360482,371620,390178,629302,232954
11/8/2021,514240,360900,371950,390462,629700,235031
11/9/2021,514939,361262,372272,390745,630153,237157
12/1/2020,42,37,35,23,23,1
12/1/2021,527892,368342,378615,396619,637068,278433
12/10/2020,51,46,48,38,47,1
12/10/2021,533851,371580,381645,399678,640495,288968
12/11/2020,53,48,49,41,47,1
12/11/2021,534251,371789,381853,399835,640662,290140
12/12/2020,54,48,49,43,47,1
12/12/2021,534528,371957,381998,399961,640804,290549
12/13/2020,55,49,51,44,49,1
12/13/2021,535207,372286,382278,400287,641200,291498
12/14/2020,57,52,51,45,56,1
12/14/2021,535705,372532,382500,400532,641522,292223
12/15/2020,63,58,59,55,61,1
12/15/2021,536356,372886,382839,400817,641926,293285
12/16/2020,75,72,74,62,65,1
12/16/2021,537023,373230,383148,401146,642409,294271
12/17/2020,294,418,392,300,193,2
12/17/2021,537634,373529,383462,401450,642810,295471
12/18/2020,675,900,799,564,319,2
12/18/2021,538025,373731,383642,401629,642991,296338
12/19/2020,1023,1370,1206,848,452,7
12/19/2021,538134,373787,383695,401707,643044,296486
12/2/2020,43,38,36,28,32,1
12/2/2021,528567,368736,378980,397024,637467,279441
12/20/2020,1218,1621,1457,1049,544,8
12/21/2020,1908,2461,2222,1611,830,11
12/22/2020,2836,3568,3214,2317,1154,15
12/23/2020,3870,4848,4380,3128,1526,21
12/24/2020,4241,5227,4734,3423,1669,21
12/25/2020,4241,5227,4735,3423,1673,21
12/26/2020,5346,6523,5859,4374,2101,30
12/27/2020,5844,7055,6392,4808,2316,36
12/28/2020,6967,8253,7525,5829,2938,46
12/29/2020,8705,10020,9209,7251,3996,69
12/3/2020,46,38,39,29,34,1
12/3/2021,529294,369112,379367,397389,637830,280826
12/30/2020,10545,11984,11171,8914,5012,88
12/31/2020,11484,12914,12072,9692,5418,97
12/4/2020,46,40,39,30,36,1
12/4/2021,529770,369383,379625,397631,638033,282450
12/5/2020,46,40,39,30,38,1
12/5/2021,530158,369563,379792,397776,638187,282831
12/6/2020,46,40,39,30,38,1
12/6/2021,530944,369970,380166,398152,638677,283763
12/7/2020,46,41,43,32,40,1
12/7/2021,531724,370381,380558,398535,639126,284942
12/8/2020,48,42,44,34,41,1
12/8/2021,532455,370784,380926,398916,639597,286299
12/9/2020,48,42,47,35,45,1
12/9/2021,533178,371187,381308,399339,640135,287635
2/1/2021,54092,51675,54496,50579,153328,1223
2/10/2021,62956,59719,63221,61078,244454,1706
2/11/2021,64024,60640,64238,62505,255459,1762
2/12/2021,65818,62092,65778,64475,270690,1849
2/13/2021,67663,63664,67596,66507,280766,1943
2/14/2021,68314,64142,68182,67250,285938,1963
2/15/2021,68974,64767,68845,68144,295387,2007
2/16/2021,70090,65558,69749,69308,305770,2052
2/17/2021,71064,66463,70683,70488,316908,2120
2/18/2021,71911,67173,71459,71558,327857,2150
2/19/2021,73030,68079,72359,72751,337030,2219
2/2/2021,55053,52563,55359,51754,163392,1261
2/20/2021,74715,69477,73723,74332,345103,2316
2/21/2021,75320,70045,74315,75064,350198,2348
2/22/2021,75929,70601,74847,75730,356051,2393
2/23/2021,77047,71465,75864,76991,364282,2456
2/24/2021,78209,72501,76978,78426,373959,2535
2/25/2021,79311,73447,77974,79712,383878,2614
2/26/2021,80843,74734,79263,81453,393157,2700
2/27/2021,82096,75817,80336,82796,399638,2773
2/28/2021,82660,76254,80833,83777,403490,2811
2/3/2021,55869,53357,56203,52743,173846,1313
2/4/2021,56806,54206,57230,53909,184660,1360
