date,Maricopa_cume,Maricopa
2020-12-01,145,
2020-12-02,160,15
2020-12-03,169,9
2020-12-04,173,4
2020-12-05,175,2
2020-12-07,184,9
2020-12-08,190,6
2020-12-09,198,8
2020-12-10,212,14
2020-12-11,220,8
2020-12-12,223,3
2020-12-13,228,5
2020-12-14,241,13
2020-12-15,275,34
2020-12-16,325,50
2020-12-17,1577,1252
2020-12-18,3244,1667
2020-12-19,4900,1656
2020-12-20,5892,992
2020-12-21,9051,3159
2020-12-22,13130,4079
2020-12-23,17825,4695
2020-12-24,19382,1557
2020-12-25,19387,5
2020-12-26,24328,4941
2020-12-27,26561,2233
2020-12-28,31708,5147
2020-12-29,39466,7758
2020-12-30,47996,8530
2020-12-31,51996,4000
2021-01-01,53270,1274
2021-01-02,59297,6027
2021-01-03,61845,2548
2021-01-04,66496,4651
2021-01-05,70814,4318
2021-01-06,75696,4882
2021-01-07,80991,5295
2021-01-08,85553,4562
2021-01-09,90174,4621
2021-01-10,92775,2601
2021-01-11,102284,9509
2021-01-12,118201,15917
2021-01-13,135381,17180
2021-01-14,151971,16590
2021-01-15,167235,15264
2021-01-16,178729,11494
2021-01-17,187080,8351
2021-01-18,199810,12730
2021-01-19,217383,17573
2021-01-20,236122,18739
2021-01-21,255867,19745
2021-01-22,277944,22077
2021-01-23,296851,18907
2021-01-24,309153,12302
2021-01-25,325325,16172
2021-01-26,347486,22161
2021-01-27,367824,20338
2021-01-28,386730,18906
2021-01-29,408169,21439
2021-01-30,423656,15487
2021-01-31,431690,8034
2021-02-01,449581,17891
2021-02-02,471735,22154
2021-02-03,493784,22049
2021-02-04,518966,25182
2021-02-05,541620,22654
2021-02-06,565590,23970
2021-02-07,578486,12896
2021-02-08,602077,23591
2021-02-09,629413,27336
2021-02-10,655460,26047
2021-02-11,681861,26401
2021-02-12,717399,35538
2021-02-13,745331,27932
2021-02-14,758555,13224
2021-02-15,778037,19482
2021-02-16,805655,27618
2021-02-17,834174,28519
2021-02-18,862362,28188
2021-02-19,890988,28626
2021-02-20,916344,25356
2021-02-21,929476,13132
2021-02-22,948335,18859
2021-02-23,977162,28827
2021-02-24,1008120,30958
2021-02-25,1037840,29720
2021-02-26,1074372,36532
2021-02-27,1104841,30469
2021-02-28,1122182,17341
2021-03-01,1148242,26060
2021-03-02,1176017,27775
2021-03-03,1205743,29726
2021-03-04,1236428,30685
2021-03-05,1268388,31960
2021-03-06,1295471,27083
2021-03-07,1312949,17478
2021-03-08,1342365,29416
2021-03-09,1373964,31599
2021-03-10,1409101,35137
2021-03-11,1445602,36501
