date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,638,989,940,759,538,5
1/10/2021,1177,1723,1736,1479,2296,13
1/11/2021,1225,1806,1821,1546,2476,18
1/12/2021,1315,1920,1944,1646,2757,18
1/13/2021,1425,2058,2094,1822,3166,21
1/14/2021,1524,2240,2253,1971,3690,22
1/15/2021,1644,2398,2432,2105,4069,23
1/16/2021,1703,2487,2533,2195,4686,26
1/17/2021,1722,2519,2575,2231,4741,26
1/18/2021,1787,2632,2646,2324,4962,27
1/19/2021,1859,2707,2732,2406,5468,30
1/2/2021,720,1109,1066,865,619,6
1/20/2021,1936,2835,2838,2529,6240,35
1/21/2021,2031,2966,3009,2697,6989,39
1/22/2021,2179,3133,3195,2887,7745,41
1/23/2021,2263,3298,3359,3043,8338,44
1/24/2021,2300,3331,3420,3073,8499,46
1/25/2021,2380,3402,3510,3197,9097,48
1/26/2021,2454,3485,3607,3315,9669,49
1/27/2021,2567,3612,3765,3505,10395,50
1/28/2021,2644,3726,3885,3656,11412,51
1/29/2021,2756,3850,4024,3841,12418,59
1/3/2021,748,1155,1112,888,641,6
1/30/2021,2826,3941,4158,4000,13204,62
1/31/2021,2862,3963,4190,4030,13357,64
1/4/2021,812,1253,1206,976,869,7
1/5/2021,908,1362,1296,1071,1103,8
1/6/2021,1020,1487,1428,1195,1370,10
1/7/2021,1083,1577,1542,1297,1704,12
1/8/2021,1135,1662,1676,1431,2138,13
1/9/2021,1167,1707,1721,1468,2275,13
10/1/2021,35831,29766,31445,36802,75547,18144
10/10/2021,36508,30191,31736,36998,75793,18497
10/11/2021,36611,30258,31785,37026,75832,18557
10/12/2021,36669,30289,31811,37042,75853,18580
10/13/2021,36748,30331,31843,37057,75874,18609
10/14/2021,36827,30380,31878,37090,75895,18632
10/15/2021,36932,30440,31921,37133,75929,18679
10/16/2021,36997,30473,31950,37150,75943,18705
10/17/2021,37035,30502,31969,37164,75951,18721
10/18/2021,37115,30557,32012,37196,75994,18744
10/19/2021,37179,30592,32042,37222,76019,18788
10/2/2021,35880,29806,31477,36831,75561,18185
10/20/2021,37234,30635,32080,37252,76054,18810
10/21/2021,37324,30679,32110,37281,76079,18842
10/22/2021,37420,30744,32159,37319,76129,18879
10/23/2021,37489,30799,32189,37336,76158,18908
10/24/2021,37520,30813,32205,37345,76181,18923
10/25/2021,37589,30864,32247,37370,76256,18942
10/26/2021,37674,30917,32297,37393,76317,18985
10/27/2021,37764,30974,32341,37436,76381,19019
10/28/2021,37886,31036,32384,37479,76461,19044
10/29/2021,37982,31089,32438,37520,76506,19075
10/3/2021,35930,29834,31491,36842,75568,18203
10/30/2021,38043,31130,32465,37535,76529,19090
10/31/2021,38068,31149,32480,37544,76536,19101
10/4/2021,36014,29895,31534,36863,75623,18260
10/5/2021,36106,29947,31560,36893,75663,18306
10/6/2021,36217,30011,31608,36921,75704,18375
10/7/2021,36297,30061,31636,36943,75746,18411
10/8/2021,36394,30126,31680,36975,75766,18446
10/9/2021,36472,30168,31716,36990,75778,18480
11/1/2021,38122,31191,32510,37576,76606,19128
11/10/2021,38677,31531,32821,37828,77060,19988
11/11/2021,38734,31571,32856,37858,77115,20180
11/12/2021,38801,31621,32889,37881,77184,20380
11/13/2021,38845,31646,32913,37899,77205,20614
11/14/2021,38868,31666,32926,37907,77229,20688
11/15/2021,38926,31713,32967,37941,77295,20830
11/16/2021,38988,31757,32994,37973,77349,20999
11/17/2021,39060,31804,33028,38009,77403,21183
11/18/2021,39132,31846,33060,38037,77473,21317
11/19/2021,39186,31893,33097,38068,77522,21491
11/2/2021,38195,31232,32542,37602,76669,19151
11/20/2021,39236,31925,33125,38082,77541,21876
11/21/2021,39264,31933,33142,38105,77562,21927
11/22/2021,39333,31967,33186,38140,77629,22020
11/23/2021,39436,32027,33221,38181,77694,22162
11/24/2021,39507,32078,33244,38220,77736,22340
11/25/2021,39507,32078,33244,38220,77736,22340
11/26/2021,39547,32100,33276,38257,77770,22447
11/27/2021,39563,32114,33289,38271,77783,22505
11/28/2021,39566,32118,33292,38278,77789,22521
11/3/2021,38266,31276,32581,37630,76720,19174
11/4/2021,38318,31312,32612,37659,76782,19202
11/5/2021,38399,31370,32674,37693,76866,19292
11/6/2021,38458,31397,32696,37718,76888,19427
11/7/2021,38494,31411,32711,37730,76906,19489
11/8/2021,38553,31448,32750,37767,76973,19633
11/9/2021,38614,31488,32788,37798,77018,19803
12/1/2020,1,1,2,,1,
12/10/2020,1,1,2,,2,
12/11/2020,1,1,2,,2,
12/12/2020,1,1,2,,2,
12/13/2020,1,1,2,,2,
12/14/2020,1,1,2,,2,
12/15/2020,1,1,2,,2,
12/16/2020,2,2,5,,2,
12/17/2020,10,13,17,4,4,
12/18/2020,20,22,26,9,5,
12/19/2020,24,31,31,15,8,
12/2/2020,1,1,2,,1,
12/20/2020,24,36,32,19,9,
12/21/2020,50,83,78,37,21,1
12/22/2020,109,154,135,82,37,1
12/23/2020,169,242,244,159,71,2
