date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11679,12985,12207,9803,5943,100
1/10/2021,19876,20004,19054,15956,11670,203
1/11/2021,21111,21111,20276,16932,13490,235
1/12/2021,23094,23081,22293,18614,18287,314
1/13/2021,25105,25199,24512,20284,23826,378
1/14/2021,27041,27322,26785,22192,29830,417
1/15/2021,29239,29330,28907,23971,34718,476
1/16/2021,30598,30525,30177,25148,37892,508
1/17/2021,31559,31422,31138,26114,41028,533
1/18/2021,32603,32354,32291,27231,46200,560
1/19/2021,33877,33569,33599,28527,52464,621
1/2/2021,13209,14356,13453,10887,6682,120
1/20/2021,35157,34840,35223,30061,59442,663
1/21/2021,36634,36329,37082,31929,67567,713
1/22/2021,39506,38964,40040,34942,75471,803
1/23/2021,42112,41027,42522,37417,80308,877
1/24/2021,43378,42205,43804,38831,85427,920
1/25/2021,44677,43356,45233,40419,92884,968
1/26/2021,46334,44807,46960,42305,103724,1025
1/27/2021,47814,46116,48466,43951,114089,1059
1/28/2021,49025,47196,49694,45374,124921,1090
1/29/2021,51060,48870,51401,47211,135595,1153
1/3/2021,13943,14940,13963,11324,6925,135
1/30/2021,52795,50272,52998,48781,140584,1211
1/31/2021,53412,50820,53637,49465,144235,1237
1/4/2021,14965,15876,14912,12116,7788,142
1/5/2021,15915,16717,15770,12924,8564,158
1/6/2021,17087,17672,16737,13849,9302,167
1/7/2021,17998,18480,17551,14632,10051,177
1/8/2021,18808,19154,18205,15202,10539,183
1/9/2021,19499,19699,18742,15658,11347,199
10/1/2021,491234,348588,361439,382129,615946,218010
10/10/2021,496711,351486,363781,383910,618337,220748
10/11/2021,497532,351915,364131,384202,618754,221145
10/12/2021,497898,352089,364301,384330,618934,221357
10/13/2021,498478,352395,364581,384546,619274,221631
10/14/2021,499192,352736,364905,384795,619624,221912
10/15/2021,500086,353179,365297,385073,619904,222251
10/16/2021,500697,353420,365518,385248,620048,222500
10/17/2021,501132,353601,365644,385339,620138,222657
10/18/2021,501859,353986,365978,385613,620508,222939
10/19/2021,502481,354348,366218,385837,620814,223229
10/2/2021,491889,348907,361719,382328,616146,218367
10/20/2021,503122,354696,366462,386064,621097,223566
10/21/2021,503746,355042,366743,386267,621378,223828
10/22/2021,504496,355480,367122,386578,621797,224187
10/23/2021,504943,355726,367371,386722,621994,224422
10/24/2021,505235,355892,367515,386852,622155,224558
10/25/2021,505933,356290,367834,387160,622634,224861
10/26/2021,506592,356649,368154,387407,623114,225133
10/27/2021,507277,357005,368522,387708,623606,225434
10/28/2021,507926,357363,368826,387982,624073,225697
10/29/2021,508575,357808,369213,388289,624439,226015
10/3/2021,492194,349050,361824,382420,616256,218518
10/30/2021,508936,358008,369379,388452,624582,226185
10/31/2021,509142,358121,369474,388529,624700,226257
10/4/2021,493010,349448,362162,382660,616696,218888
10/5/2021,493786,349880,362500,382902,617132,219253
10/6/2021,494556,350288,362832,383135,617468,219644
10/7/2021,495079,350612,363094,383359,617741,219927
10/8/2021,495770,350978,363378,383594,618000,220302
10/9/2021,496368,351302,363626,383786,618181,220600
11/1/2021,509781,358436,369770,388773,625078,226486
11/10/2021,515384,361398,372402,390815,627983,240583
11/11/2021,516044,361727,372700,391055,628374,243680
11/12/2021,516754,362133,373043,391313,628708,246183
11/13/2021,517207,362394,373243,391488,628879,250273
11/14/2021,517553,362570,373411,391616,629039,251131
11/15/2021,518289,362975,373745,391911,629465,252972
11/16/2021,518998,363341,374062,392194,629919,254609
11/17/2021,519647,363687,374357,392504,630455,256584
11/18/2021,520370,364038,374671,392841,630898,258601
11/19/2021,521172,364487,375048,393162,631266,260925
11/2/2021,510542,358806,370081,389027,625436,226755
11/20/2021,521672,364781,375317,393371,631459,264224
11/21/2021,522033,364958,375493,393535,631573,265011
11/22/2021,522723,365365,375824,393868,631934,266413
11/23/2021,523508,365742,376208,394275,632313,268076
11/24/2021,524168,366105,376525,394596,632613,269889
11/25/2021,524171,366107,376525,394597,632624,269898
11/26/2021,524713,366455,376816,394896,632844,270941
11/27/2021,525089,366675,376986,395098,633014,271567
11/28/2021,525170,366729,377030,395141,633066,271727
11/3/2021,511137,359112,370364,389230,625750,227086
11/4/2021,511688,359400,370623,389444,626087,228026
11/5/2021,512525,359829,371015,389727,626426,229871
11/6/2021,513035,360120,371296,389910,626651,232991
11/7/2021,513382,360322,371454,390037,626812,233817
11/8/2021,514089,360731,371780,390318,627203,235729
11/9/2021,514779,361083,372098,390598,627639,237758
12/1/2020,38,31,33,19,22,2
12/10/2020,47,39,46,33,44,2
12/11/2020,49,41,47,36,44,2
12/12/2020,50,41,47,38,44,2
12/13/2020,50,42,49,39,45,2
12/14/2020,52,45,49,40,52,2
12/15/2020,58,51,58,50,55,2
12/16/2020,70,65,72,56,59,2
12/17/2020,291,410,387,292,187,4
12/18/2020,672,893,793,555,312,4
12/19/2020,1025,1358,1200,842,442,9
12/2/2020,39,32,34,24,29,2
12/20/2020,1219,1609,1448,1042,533,10
12/21/2020,1917,2446,2213,1600,815,13
12/22/2020,2855,3550,3202,2307,1131,17
12/23/2020,3902,4820,4370,3118,1496,23
12/24/2020,4273,5199,4726,3411,1639,23
12/25/2020,4273,5199,4727,3411,1643,23
12/26/2020,5385,6492,5848,4360,2068,32
12/27/2020,5890,7020,6379,4795,2281,38
12/28/2020,7018,8214,7513,5816,2897,48
12/29/2020,8767,9976,9202,7234,3950,71
12/3/2020,42,32,37,25,31,2
12/30/2020,10615,11942,11170,8887,4960,90
12/31/2020,11558,12871,12075,9658,5357,99
12/4/2020,42,33,37,26,33,2
12/5/2020,42,33,37,26,35,2
12/6/2020,42,33,37,26,35,2
12/7/2020,42,34,41,28,37,2
12/8/2020,44,35,42,29,38,2
12/9/2020,44,35,45,30,42,2
2/1/2021,54268,51595,54455,50480,152803,1274
2/10/2021,63145,59659,63166,60986,243824,1771
2/11/2021,64220,60579,64184,62412,254825,1827
