date,Greenlee_cume,Greenlee
2021-09-15,7253,12
2021-09-16,7271,18
2021-09-17,7311,40
2021-09-18,7314,3
2021-09-20,7369,55
2021-09-21,7401,32
2021-09-22,7407,6
2021-09-23,7430,23
2021-09-24,7451,21
2021-09-25,7478,27
2021-09-26,7479,1
2021-09-27,7494,15
2021-09-28,7507,13
2021-09-29,7519,12
2021-09-30,7548,29
2021-10-01,7568,20
2021-10-02,7569,1
2021-10-04,7595,26
2021-10-05,7604,9
2021-10-06,7610,6
2021-10-07,7628,18
2021-10-08,7643,15
2021-10-09,7645,2
2021-10-11,7656,11
2021-10-12,7666,10
2021-10-13,7673,7
2021-10-14,7681,8
2021-10-15,7696,15
2021-10-16,7700,4
2021-10-18,7713,13
2021-10-19,7717,4
2021-10-20,7724,7
2021-10-21,7739,15
2021-10-22,7755,16
2021-10-25,7778,23
2021-10-26,7808,30
2021-10-27,7833,25
2021-10-28,7853,20
2021-10-29,7876,23
2021-11-01,7898,22
2021-11-02,7915,17
2021-11-03,7934,19
2021-11-04,8036,102
2021-11-05,8057,21
2021-11-06,8059,2
2021-11-07,8060,1
2021-11-08,8118,58
2021-11-09,8133,15
2021-11-10,8141,8
2021-11-11,8158,17
2021-11-12,8248,90
2021-11-13,8255,7
2021-11-15,8262,7
2021-11-16,8343,81
2021-11-17,8372,29
2021-11-18,8379,7
2021-11-19,8396,17
2021-11-20,8397,1
2021-11-21,8398,1
2021-11-22,8457,59
2021-11-23,8468,11
2021-11-24,8484,16
2021-11-26,8486,2
2021-11-27,8567,81
