date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,635,738,575,443,359,3
1/10/2021,1147,1155,949,797,718,13
1/11/2021,1218,1239,1027,849,786,14
1/12/2021,1325,1324,1100,933,985,15
1/13/2021,1386,1389,1181,1008,1245,16
1/14/2021,1486,1476,1274,1095,1517,16
1/15/2021,1600,1570,1355,1186,2264,17
1/16/2021,1611,1586,1370,1210,2367,17
1/17/2021,1617,1594,1378,1214,2374,17
1/18/2021,1685,1667,1433,1268,2438,18
1/19/2021,1773,1732,1498,1347,2695,19
1/2/2021,661,754,583,458,369,3
1/20/2021,2022,2008,1821,1637,2913,24
1/21/2021,2170,2122,1922,1735,3128,25
1/22/2021,2264,2200,2019,1847,3469,26
1/23/2021,2308,2234,2053,1883,3672,29
1/24/2021,2314,2237,2053,1884,3691,29
1/25/2021,2363,2288,2116,1984,4001,30
1/26/2021,2424,2343,2172,2062,4366,32
1/27/2021,2675,2487,2322,2221,4749,35
1/28/2021,2868,2609,2457,2381,5152,41
1/29/2021,2965,2694,2535,2490,5494,45
1/3/2021,661,755,583,459,371,3
1/30/2021,3025,2737,2564,2528,5612,53
1/31/2021,3035,2739,2565,2533,5637,53
1/4/2021,730,831,643,528,432,4
1/5/2021,816,904,696,592,501,8
1/6/2021,896,955,750,645,567,9
1/7/2021,1013,1041,837,712,667,9
1/8/2021,1133,1147,937,777,708,13
1/9/2021,1147,1154,947,794,716,13
10/1/2021,22425,11812,11042,12775,19165,8339
10/10/2021,22560,11863,11098,12806,19212,8410
10/11/2021,22569,11868,11104,12808,19218,8414
10/12/2021,22575,11872,11106,12808,19219,8423
10/13/2021,22591,11876,11116,12812,19232,8431
10/14/2021,22605,11878,11117,12823,19238,8439
10/15/2021,22619,11886,11126,12826,19245,8447
10/16/2021,22634,11886,11128,12831,19246,8452
10/17/2021,22653,11889,11131,12831,19247,8460
10/18/2021,22665,11898,11135,12836,19255,8464
10/19/2021,22684,11902,11137,12841,19259,8470
10/2/2021,22438,11812,11043,12775,19170,8344
10/20/2021,22698,11911,11147,12844,19267,8479
10/21/2021,22713,11918,11152,12851,19272,8484
10/22/2021,22735,11933,11162,12869,19300,8491
10/23/2021,22750,11940,11168,12879,19316,8500
10/24/2021,22758,11944,11170,12880,19325,8502
10/25/2021,22774,11955,11180,12889,19350,8511
10/26/2021,22790,11964,11186,12905,19369,8533
10/27/2021,22820,11976,11200,12921,19411,8546
10/28/2021,22838,11981,11207,12927,19433,8552
