date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,931,872,648,483,238,5
1/10/2021,1273,1212,937,715,515,8
1/11/2021,1333,1300,1002,752,858,8
1/12/2021,1395,1369,1078,805,1182,9
1/13/2021,1480,1443,1154,867,1518,9
1/14/2021,1499,1462,1182,891,1606,9
1/15/2021,1528,1477,1202,920,1696,9
1/16/2021,1532,1478,1206,921,1701,9
1/17/2021,1534,1481,1207,922,1705,9
1/18/2021,1542,1488,1216,926,1723,9
1/19/2021,1585,1514,1247,955,1837,14
1/2/2021,933,873,648,485,239,5
1/20/2021,1599,1522,1256,967,1868,15
1/21/2021,1719,1709,1434,1067,2388,18
1/22/2021,1826,1804,1519,1147,3055,19
1/23/2021,1855,1843,1544,1178,3091,20
1/24/2021,1856,1845,1547,1181,3102,20
1/25/2021,1889,1919,1610,1232,3259,20
1/26/2021,2019,2060,1750,1369,3416,28
1/27/2021,2159,2213,1867,1466,3624,28
1/28/2021,2313,2363,2053,1686,4325,29
1/29/2021,2469,2492,2220,1828,5413,31
1/3/2021,935,873,648,485,239,5
1/30/2021,2507,2525,2257,1901,6274,31
1/31/2021,2508,2526,2257,1902,6291,31
1/4/2021,989,930,688,516,278,5
1/5/2021,1076,1025,754,562,313,5
1/6/2021,1189,1138,851,629,383,8
1/7/2021,1233,1179,908,668,414,8
1/8/2021,1266,1208,933,709,504,8
1/9/2021,1268,1209,937,713,509,8
10/1/2021,30681,17850,17826,19795,31997,15720
10/10/2021,31090,18026,17936,19864,32077,15916
10/11/2021,31138,18057,17954,19884,32086,15947
10/12/2021,31168,18081,17963,19889,32091,15974
10/13/2021,31203,18099,17975,19896,32097,15995
10/14/2021,31272,18121,18004,19913,32109,16023
10/15/2021,31335,18144,18023,19929,32118,16045
10/16/2021,31362,18156,18033,19941,32122,16058
10/17/2021,31376,18163,18037,19943,32122,16066
10/18/2021,31426,18197,18055,19958,32134,16115
10/19/2021,31462,18214,18067,19980,32149,16143
10/2/2021,30702,17858,17837,19801,32002,15744
10/20/2021,31489,18226,18079,19993,32157,16167
10/21/2021,31538,18251,18099,20010,32174,16179
10/22/2021,31634,18296,18123,20028,32204,16219
10/23/2021,31689,18317,18132,20043,32221,16234
10/24/2021,31705,18334,18144,20051,32228,16240
10/25/2021,31770,18362,18162,20064,32269,16269
10/26/2021,31824,18398,18176,20091,32312,16283
10/27/2021,31865,18423,18210,20108,32356,16302
10/28/2021,31922,18460,18237,20140,32396,16328
10/29/2021,32018,18493,18253,20162,32433,16348
10/3/2021,30709,17861,17842,19802,32004,15752
10/30/2021,32071,18509,18260,20168,32442,16362
10/31/2021,32080,18512,18265,20171,32445,16365
10/4/2021,30750,17880,17861,19811,32013,15775
10/5/2021,30900,17917,17879,19824,32028,15806
10/6/2021,30953,17955,17894,19834,32042,15842
10/7/2021,30992,17965,17908,19843,32048,15872
10/8/2021,31039,17997,17920,19853,32062,15896
10/9/2021,31075,18016,17927,19857,32071,15909
11/1/2021,32144,18540,18285,20192,32490,16433
11/10/2021,32603,18774,18475,20423,32839,19313
11/11/2021,32647,18792,18491,20443,32859,19475
11/12/2021,32716,18822,18514,20471,32905,19754
11/13/2021,32771,18852,18526,20486,32912,20333
11/14/2021,32793,18875,18538,20501,32921,20387
11/15/2021,32888,18929,18572,20525,32982,20741
11/16/2021,32939,18965,18604,20561,33042,20914
11/17/2021,33006,19004,18630,20594,33110,21163
11/18/2021,33109,19056,18670,20626,33171,21403
11/19/2021,33196,19107,18709,20656,33211,21576
11/2/2021,32200,18569,18307,20206,32542,16466
11/20/2021,33232,19121,18726,20673,33224,21661
11/21/2021,33254,19127,18737,20680,33232,21719
11/22/2021,33299,19150,18752,20704,33266,21831
11/23/2021,33461,19188,18782,20733,33323,22007
11/24/2021,33536,19214,18802,20763,33361,22153
11/25/2021,33537,19214,18802,20763,33361,22153
11/26/2021,33566,19231,18819,20783,33390,22257
11/27/2021,33587,19249,18841,20803,33411,22325
11/28/2021,33594,19257,18851,20811,33417,22340
11/3/2021,32262,18591,18324,20229,32581,16590
11/4/2021,32337,18622,18349,20263,32633,16705
11/5/2021,32380,18644,18375,20293,32660,16959
11/6/2021,32410,18659,18388,20311,32672,17083
11/7/2021,32430,18664,18397,20323,32683,17155
11/8/2021,32492,18704,18424,20368,32750,17388
11/9/2021,32547,18747,18444,20402,32796,17617
12/1/2020,1,1,2,,3,
12/10/2020,1,2,4,,4,
12/11/2020,1,2,4,,4,
12/12/2020,1,2,6,,4,
12/13/2020,1,2,6,,4,
12/14/2020,1,2,6,,4,
12/15/2020,1,2,6,,4,
12/16/2020,3,3,7,1,5,
12/17/2020,9,8,10,8,9,
12/18/2020,9,8,11,8,9,
12/19/2020,9,8,12,8,11,
12/2/2020,1,1,2,,3,
12/20/2020,9,10,12,9,11,
12/21/2020,73,48,49,27,26,
12/22/2020,249,247,174,137,61,
12/23/2020,435,460,335,255,104,3
12/24/2020,496,514,392,296,111,3
12/25/2020,496,514,392,296,111,3
12/26/2020,520,549,407,315,117,3
12/27/2020,520,549,407,315,118,3
12/28/2020,663,661,487,364,145,4
12/29/2020,759,753,544,412,178,5
12/3/2020,1,1,3,,3,
12/30/2020,893,854,627,465,213,5
12/31/2020,925,869,641,479,221,5
12/4/2020,1,1,4,,3,
12/5/2020,1,1,4,,3,
12/6/2020,1,1,4,,3,
12/7/2020,1,1,4,,3,
12/8/2020,1,1,4,,4,
12/9/2020,1,1,4,,4,
2/1/2021,2553,2552,2278,1927,6896,31
2/10/2021,2886,2860,2653,2372,10017,46
2/11/2021,3014,2978,2778,2530,11033,54
2/12/2021,3068,3030,2836,2586,12118,55
2/13/2021,3095,3053,2851,2621,12767,57
2/14/2021,3100,3057,2851,2622,12773,57
2/15/2021,3106,3061,2855,2629,12811,57
2/16/2021,3131,3065,2864,2633,12857,59
2/17/2021,3167,3102,2915,2693,12911,60
2/18/2021,3194,3126,2931,2711,13042,60
2/19/2021,3260,3199,3015,2805,13192,62
2/2/2021,2585,2588,2312,1982,7593,35
2/20/2021,3299,3222,3039,2840,13243,65
2/21/2021,3300,3223,3042,2840,13254,65
2/22/2021,3303,3226,3043,2842,13263,65
2/23/2021,3341,3282,3079,2895,13442,69
2/24/2021,3361,3316,3103,2937,14444,71
2/25/2021,3430,3375,3170,3014,15442,73
2/26/2021,3490,3432,3212,3115,16447,75
2/27/2021,3519,3457,3228,3150,16813,78
2/28/2021,3539,3482,3265,3182,16932,78
2/3/2021,2707,2723,2479,2150,8296,38
2/4/2021,2756,2764,2537,2212,8622,41
2/5/2021,2793,2794,2569,2243,8753,43
2/6/2021,2802,2797,2570,2248,8777,44
2/7/2021,2803,2798,2571,2249,8795,44
2/8/2021,2822,2822,2589,2279,8898,44
2/9/2021,2843,2842,2623,2319,8940,44
3/1/2021,3567,3508,3285,3215,17088,79
3/10/2021,4522,4322,4275,5013,20143,102
3/11/2021,4742,4430,4395,5243,20469,111
3/12/2021,4795,4485,4509,5865,20825,115
3/13/2021,4871,4540,4556,5989,20978,116
3/14/2021,4883,4545,4564,6056,21046,116
3/15/2021,5005,4648,4691,6258,21156,121
3/16/2021,5247,4864,4926,6601,21342,129
3/17/2021,5824,5096,5130,6877,21902,135
3/18/2021,6197,5334,5469,7806,22700,153
3/19/2021,6540,5626,5862,8734,23334,169
3/2/2021,3596,3525,3312,3249,17215,80
3/20/2021,6624,5684,5949,9061,23655,176
3/21/2021,6641,5694,5970,9100,23688,178
3/22/2021,6672,5746,6011,9198,23765,183
3/23/2021,6920,5953,6233,9490,23911,200
3/24/2021,7437,6262,6609,9861,24173,259
3/25/2021,7934,6513,6879,10197,24349,294
3/26/2021,8226,6691,7143,10444,24556,332
3/27/2021,8269,6704,7166,10477,24591,335
3/28/2021,8290,6715,7179,10497,24604,336
3/29/2021,8562,6868,7375,10685,24782,449
3/3/2021,3625,3557,3343,3298,17378,83
3/30/2021,9381,7377,8074,11312,25171,630
3/31/2021,10293,7877,8704,11759,25508,815
3/4/2021,3733,3674,3474,3498,17716,88
3/5/2021,4056,3925,3763,3946,18627,94
3/6/2021,4073,3936,3777,4017,18703,94
3/7/2021,4084,3945,3790,4071,18751,96
3/8/2021,4109,3969,3825,4216,19216,97
3/9/2021,4323,4176,4055,4563,19771,99
4/1/2021,10983,8259,9163,12156,25824,1015
4/10/2021,14684,10354,11314,14273,27518,2096
4/11/2021,14822,10427,11372,14366,27589,2165
4/12/2021,14963,10502,11474,14475,27698,2204
4/13/2021,15155,10602,11605,14615,27823,2254
4/14/2021,15527,10797,11813,14780,27950,2328
4/15/2021,15693,11005,12010,14879,28049,2415
4/16/2021,15888,11158,12151,14984,28137,2461
4/17/2021,16016,11230,12218,15052,28188,2509
4/18/2021,16060,11253,12247,15088,28213,2533
4/19/2021,16195,11355,12336,15164,28283,2556
4/2/2021,11487,8558,9499,12466,26020,1172
4/20/2021,16295,11411,12391,15254,28353,2589
4/21/2021,16420,11493,12489,15332,28445,2635
4/22/2021,16550,11558,12571,15418,28517,2663
4/23/2021,16688,11629,12655,15520,28612,2705
4/24/2021,16775,11668,12700,15575,28658,2740
4/25/2021,16824,11684,12733,15611,28673,2762
4/26/2021,16893,11727,12777,15660,28715,2781
4/27/2021,17054,11833,12880,15788,28828,2827
