date,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE
2021-02-27 00:00:00,4,0,0,,,
2021-02-26 00:00:00,322,13,0.0403726708074534,4.0,2.0,0.5
2021-02-25 00:00:00,786,35,0.044529262086514,14.0,7.0,0.5
2021-02-24 00:00:00,452,24,0.0530973451327434,16.0,9.0,0.5625
2021-02-23 00:00:00,607,49,0.0807248764415157,60.0,31.0,0.5166666666666668
2021-02-22 00:00:00,926,61,0.0658747300215983,16.0,9.0,0.5625
2021-02-21 00:00:00,197,17,0.0862944162436548,43.0,22.0,0.5116279069767442
2021-02-20 00:00:00,226,23,0.1017699115044248,49.0,27.0,0.5510204081632654
2021-02-19 00:00:00,650,52,0.08,43.0,13.0,0.3023255813953488
2021-02-18 00:00:00,824,58,0.0703883495145631,55.0,18.0,0.3272727272727273
2021-02-17 00:00:00,612,60,0.0980392156862745,47.0,25.0,0.5319148936170214
2021-02-16 00:00:00,715,76,0.1062937062937063,55.0,21.0,0.3818181818181819
2021-02-15 00:00:00,793,58,0.073139974779319,35.0,12.0,0.3428571428571429
2021-02-14 00:00:00,185,20,0.1081081081081081,1.0,0.0,0
2021-02-13 00:00:00,235,19,0.0808510638297872,2.0,2.0,1
2021-02-12 00:00:00,750,53,0.0706666666666667,21.0,15.0,0.7142857142857144
2021-02-11 00:00:00,1060,62,0.0584905660377359,15.0,5.0,0.3333333333333333
2021-02-10 00:00:00,1624,75,0.0461822660098522,20.0,8.0,0.4
2021-02-09 00:00:00,785,64,0.0815286624203822,21.0,6.0,0.2857142857142857
2021-02-08 00:00:00,1085,88,0.0811059907834102,58.0,14.0,0.2413793103448276
2021-02-07 00:00:00,299,43,0.1438127090301003,,,
2021-02-06 00:00:00,394,42,0.1065989847715736,4.0,0.0,0
2021-02-05 00:00:00,935,58,0.0620320855614973,24.0,7.0,0.2916666666666667
2021-02-04 00:00:00,1120,84,0.075,92.0,32.0,0.3478260869565218
2021-02-03 00:00:00,831,94,0.1131167268351384,159.0,61.0,0.3836477987421384
2021-02-02 00:00:00,918,97,0.1056644880174292,63.0,15.0,0.2380952380952381
2021-02-01 00:00:00,1413,146,0.1033262561924982,23.0,11.0,0.4782608695652174
2021-01-31 00:00:00,339,46,0.135693215339233,2.0,1.0,0.5
2021-01-30 00:00:00,420,68,0.1619047619047619,1.0,0.0,0
2021-01-29 00:00:00,853,115,0.1348182883939039,37.0,13.0,0.3513513513513514
2021-01-28 00:00:00,1532,312,0.2036553524804178,35.0,17.0,0.4857142857142858
2021-01-27 00:00:00,1979,421,0.212733703890854,60.0,35.0,0.5833333333333334
2021-01-26 00:00:00,633,94,0.1484992101105845,47.0,14.0,0.2978723404255319
2021-01-25 00:00:00,1288,161,0.125,30.0,12.0,0.4
2021-01-24 00:00:00,469,79,0.1684434968017058,23.0,7.0,0.3043478260869566
2021-01-23 00:00:00,583,102,0.1749571183533448,45.0,15.0,0.3333333333333333
2021-01-22 00:00:00,981,160,0.163098878695209,61.0,24.0,0.3934426229508197
2021-01-21 00:00:00,1359,166,0.1221486387049301,45.0,20.0,0.4444444444444444
2021-01-20 00:00:00,1215,180,0.1481481481481482,27.0,14.0,0.5185185185185186
2021-01-19 00:00:00,1214,211,0.1738056013179572,51.0,12.0,0.2352941176470588
2021-01-18 00:00:00,1554,241,0.1550836550836551,37.0,11.0,0.2972972972972973
2021-01-17 00:00:00,553,142,0.2567811934900543,4.0,0.0,0
2021-01-16 00:00:00,617,135,0.2188006482982172,5.0,4.0,0.8
2021-01-15 00:00:00,1173,230,0.196078431372549,36.0,12.0,0.3333333333333333
2021-01-14 00:00:00,1519,248,0.163265306122449,37.0,16.0,0.4324324324324325
2021-01-13 00:00:00,1316,253,0.1922492401215806,30.0,12.0,0.4
2021-01-12 00:00:00,1393,308,0.221105527638191,44.0,17.0,0.3863636363636364
