date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2021-02-27 00:00:00,1,,,1.0,,,,,,,,,,,,
2021-02-26 00:00:00,57,1.0,,5.0,1.0,,3.0,9.0,1.0,21.0,2.0,1.0,1.0,1.0,8.0,3.0
2021-02-25 00:00:00,406,5.0,5.0,13.0,,12.0,54.0,13.0,9.0,261.0,1.0,,2.0,2.0,19.0,10.0
2021-02-24 00:00:00,1082,7.0,10.0,29.0,4.0,73.0,114.0,31.0,26.0,718.0,5.0,,4.0,5.0,40.0,14.0
2021-02-23 00:00:00,1129,17.0,20.0,25.0,5.0,66.0,118.0,24.0,40.0,754.0,4.0,1.0,4.0,6.0,28.0,17.0
2021-02-22 00:00:00,1439,21.0,30.0,16.0,9.0,120.0,154.0,15.0,56.0,924.0,2.0,4.0,,19.0,47.0,22.0
2021-02-21 00:00:00,761,11.0,10.0,10.0,1.0,76.0,88.0,6.0,14.0,518.0,,,,1.0,9.0,17.0
2021-02-20 00:00:00,900,7.0,10.0,20.0,,74.0,105.0,9.0,19.0,605.0,2.0,,4.0,4.0,23.0,18.0
2021-02-19 00:00:00,1313,18.0,26.0,24.0,8.0,107.0,144.0,26.0,39.0,844.0,1.0,1.0,6.0,10.0,29.0,30.0
2021-02-18 00:00:00,1601,18.0,23.0,22.0,4.0,100.0,172.0,21.0,52.0,1089.0,5.0,4.0,10.0,9.0,50.0,22.0
2021-02-17 00:00:00,1688,24.0,38.0,39.0,1.0,108.0,197.0,36.0,42.0,1111.0,4.0,,6.0,6.0,41.0,35.0
2021-02-16 00:00:00,1793,14.0,34.0,23.0,9.0,154.0,194.0,23.0,54.0,1162.0,2.0,,7.0,7.0,51.0,56.0
2021-02-15 00:00:00,1692,9.0,31.0,31.0,8.0,122.0,207.0,21.0,47.0,1099.0,12.0,2.0,5.0,24.0,54.0,20.0
2021-02-14 00:00:00,744,7.0,9.0,15.0,5.0,41.0,90.0,17.0,20.0,506.0,1.0,,3.0,6.0,17.0,7.0
2021-02-13 00:00:00,1014,6.0,22.0,13.0,1.0,56.0,165.0,15.0,18.0,681.0,,1.0,,6.0,16.0,14.0
2021-02-12 00:00:00,1478,10.0,29.0,35.0,5.0,95.0,247.0,34.0,46.0,888.0,6.0,2.0,6.0,15.0,41.0,19.0
2021-02-11 00:00:00,1665,19.0,18.0,38.0,7.0,110.0,215.0,42.0,53.0,1055.0,5.0,1.0,14.0,18.0,55.0,15.0
