date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2020-05-30T00:00:00Z,7262,588,0.080969429909116,1797,40,0.0222593210907067,53,8,0.1509433962264151,NA,NA,NA,610,12,0.019672131147541,80,0,0,29,3,0.103448275862069,5,1,0.2,3,0,0,NA,NA,NA,1,0,0,NA,NA,NA,96,0,0,2,0,0,3588,306,0.0852842809364549,1223,32,0.0261651676206051,49,3,0.0612244897959184,NA,NA,NA,51,9,0.1764705882352941,3,1,0.3333333333333333,1375,119,0.0865454545454546,114,2,0.0175438596491228,282,14,0.049645390070922,144,0,0,47,11,0.2340425531914894,8,0,0,325,2,0.0061538461538462,1,0,0,517,94,0.1818181818181818,190,4,0.0210526315789474
2020-05-29T00:00:00Z,8191,677,0.0826516908802344,3557,129,0.0362665167275794,98,18,0.1836734693877551,10,0,0,140,5,0.0357142857142857,23,0,0,552,24,0.0434782608695652,30,0,0,14,0,0,7,0,0,28,2,0.0714285714285714,2,0,0,366,16,0.0437158469945355,7,0,0,4074,360,0.0883652430044183,2362,77,0.0325994919559695,138,7,0.0507246376811594,74,0,0,196,18,0.0918367346938776,47,0,0,1072,65,0.060634328358209,424,17,0.0400943396226415,418,28,0.0669856459330144,303,29,0.0957095709570957,77,14,0.1818181818181818,11,0,0,185,2,0.0108108108108108,39,1,0.0256410256410256,616,113,0.1834415584415584,63,1,0.0158730158730159
2020-05-28T00:00:00Z,6868,591,0.0860512521840419,3548,112,0.0315670800450958,143,15,0.1048951048951049,11,0,0,254,4,0.015748031496063,176,5,0.0284090909090909,82,6,0.0731707317073171,44,4,0.0909090909090909,19,3,0.1578947368421053,3,0,0,5,1,0.2,2,0,0,73,4,0.0547945205479452,9,0,0,3436,315,0.0916763678696158,2069,62,0.0299661672305462,128,15,0.1171875,52,0,0,326,25,0.0766871165644172,42,2,0.0476190476190476,1006,60,0.0596421471172962,350,15,0.0428571428571429,338,19,0.0562130177514793,155,6,0.0387096774193548,82,23,0.2804878048780488,19,0,0,136,2,0.0147058823529412,52,1,0.0192307692307692,678,92,0.135693215339233,373,13,0.0348525469168901
2020-05-27T00:00:00Z,5721,588,0.1027792343995805,3637,127,0.034918889194391,150,10,0.0666666666666667,9,0,0,78,7,0.0897435897435898,51,1,0.0196078431372549,80,10,0.125,40,1,0.025,12,1,0.0833333333333333,10,0,0,9,1,0.1111111111111111,4,0,0,16,4,0.25,8,0,0,2719,236,0.0867966164030894,2314,75,0.0324114088159032,133,12,0.0902255639097744,60,1,0.0166666666666667,217,32,0.1474654377880184,103,7,0.0679611650485437,864,66,0.0763888888888889,495,28,0.0565656565656566,329,10,0.0303951367781155,162,3,0.0185185185185185,103,32,0.3106796116504854,17,0,0,142,3,0.0211267605633803,93,1,0.010752688172043,736,160,0.2173913043478261,96,4,0.0416666666666667
2020-05-26T00:00:00Z,6206,543,0.0874959716403481,3796,81,0.0213382507903056,128,17,0.1328125,10,0,0,63,1,0.0158730158730159,48,0,0,136,21,0.1544117647058824,54,3,0.0555555555555556,15,3,0.2,16,0,0,9,0,0,1,0,0,11,1,0.0909090909090909,9,0,0,3084,259,0.0839818417639429,2421,54,0.0223048327137546,150,16,0.1066666666666667,76,0,0,456,36,0.0789473684210526,73,2,0.0273972602739726,936,55,0.0587606837606838,398,12,0.0301507537688442,293,29,0.0989761092150171,188,2,0.0106382978723404,92,31,0.3369565217391305,24,0,0,229,1,0.0043668122270742,102,0,0,399,67,0.1679197994987469,118,2,0.0169491525423729
2020-05-25T00:00:00Z,2009,194,0.0965654554504729,502,9,0.0179282868525896,40,13,0.325,2,0,0,18,3,0.1666666666666667,3,0,0,22,4,0.1818181818181818,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,1163,84,0.0722269991401548,343,6,0.0174927113702624,69,6,0.0869565217391304,1,0,0,51,7,0.1372549019607843,2,2,1,375,37,0.0986666666666667,67,1,0.0149253731343284,118,6,0.0508474576271187,58,0,0,26,13,0.5,4,0,0,38,0,0,3,0,0,32,20,0.625,2,0,0
2020-05-24T00:00:00Z,2353,206,0.0875478113047174,630,12,0.0190476190476191,30,13,0.4333333333333334,NA,NA,NA,23,0,0,9,0,0,31,5,0.1612903225806452,4,2,0.5,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA,1278,102,0.07981220657277,444,7,0.0157657657657658,53,5,0.0943396226415094,NA,NA,NA,38,16,0.4210526315789474,2,1,0.5,453,32,0.0706401766004415,76,1,0.0131578947368421,142,9,0.0633802816901409,60,1,0.0166666666666667,31,9,0.2903225806451613,2,0,0,185,0,0,8,0,0,32,13,0.40625,1,0,0
2020-05-23T00:00:00Z,4297,251,0.0584128461717477,2096,47,0.0224236641221374,26,4,0.1538461538461539,3,0,0,28,0,0,9,0,0,31,4,0.1290322580645161,4,1,0.25,4,1,0.25,1,0,0,NA,NA,NA,NA,NA,NA,6,1,0.1666666666666667,NA,NA,NA,2595,131,0.0504816955684008,1702,39,0.0229142185663925,191,4,0.0209424083769634,3,0,0,34,2,0.0588235294117647,3,0,0,512,37,0.072265625,108,1,0.0092592592592593,220,10,0.0454545454545455,164,2,0.0121951219512195,37,17,0.4594594594594596,1,0,0,177,2,0.0112994350282486,37,2,0.0540540540540541,356,38,0.1067415730337079,6,0,0
2020-05-22T00:00:00Z,5582,355,0.0635972769616625,3892,93,0.0238951695786228,93,14,0.1505376344086022,11,0,0,78,3,0.0384615384615385,22,0,0,105,14,0.1333333333333333,58,1,0.0172413793103448,9,0,0,20,0,0,3,0,0,3,0,0,7,0,0,12,0,0,2929,143,0.0488221235916695,2809,67,0.0238519045923816,315,22,0.0698412698412698,86,3,0.0348837209302326,205,34,0.1658536585365854,38,1,0.0263157894736842,811,39,0.0480887792848335,341,7,0.0205278592375367,227,7,0.0308370044052863,183,3,0.0163934426229508,52,14,0.2692307692307692,15,0,0,215,1,0.0046511627906977,92,0,0,460,62,0.1347826086956522,101,6,0.0594059405940594
2020-05-21T00:00:00Z,5279,347,0.0657321462398181,4021,83,0.0206416314349664,83,17,0.2048192771084337,25,0,0,67,1,0.0149253731343284,54,0,0,79,12,0.1518987341772152,51,1,0.0196078431372549,6,1,0.1666666666666667,18,0,0,5,0,0,3,0,0,9,1,0.1111111111111111,6,0,0,2679,151,0.0563643150429265,2649,61,0.0230275575688939,136,7,0.0514705882352941,76,0,0,383,21,0.0548302872062663,158,4,0.0253164556962025,671,25,0.03725782414307,331,4,0.0120845921450151,223,12,0.0538116591928251,183,6,0.0327868852459016,62,11,0.1774193548387097,29,1,0.0344827586206897,186,0,0,116,0,0,513,87,0.1695906432748538,53,3,0.0566037735849057
2020-05-20T00:00:00Z,4416,333,0.0754076086956522,4280,106,0.0247663551401869,100,16,0.16,22,0,0,146,8,0.0547945205479452,55,1,0.0181818181818182,148,11,0.0743243243243243,46,1,0.0217391304347826,4,0,0,23,0,0,9,1,0.1111111111111111,3,0,0,67,0,0,194,1,0.0051546391752577,2251,131,0.0581963571745891,2731,70,0.0256316367630904,92,5,0.0543478260869565,88,3,0.0340909090909091,94,16,0.1702127659574468,46,1,0.0217391304347826,669,32,0.0478325859491779,368,9,0.0244565217391304,162,10,0.0617283950617284,173,5,0.0289017341040462,90,39,0.4333333333333334,47,0,0,119,1,0.0084033613445378,82,0,0,317,61,0.1924290220820189,81,6,0.0740740740740741
2020-05-19T00:00:00Z,5415,281,0.0518928901200369,4336,117,0.0269833948339483,79,9,0.1139240506329114,13,2,0.1538461538461539,37,1,0.027027027027027,52,1,0.0192307692307692,559,16,0.0286225402504472,52,0,0,12,1,0.0833333333333333,14,0,0,9,0,0,3,0,0,11,1,0.0909090909090909,8,1,0.125,2684,132,0.0491803278688525,3031,88,0.0290333223358628,99,3,0.0303030303030303,72,3,0.0416666666666667,223,12,0.0538116591928251,52,0,0,795,34,0.0427672955974843,395,13,0.0329113924050633,253,18,0.0711462450592885,226,3,0.0132743362831858,83,16,0.1927710843373494,52,0,0,143,1,0.006993006993007,68,0,0,240,35,0.1458333333333334,111,3,0.027027027027027
2020-05-18T00:00:00Z,5870,379,0.0645655877342419,4521,120,0.026542800265428,55,4,0.0727272727272727,10,0,0,36,0,0,32,0,0,107,8,0.0747663551401869,80,1,0.0125,8,0,0,20,0,0,7,0,0,1,0,0,6,1,0.1666666666666667,8,0,0,3632,227,0.0625,3054,90,0.0294695481335953,86,1,0.0116279069767442,104,5,0.0480769230769231,90,14,0.1555555555555556,79,0,0,854,42,0.0491803278688525,450,9,0.02,302,14,0.0463576158940397,252,5,0.0198412698412698,52,18,0.3461538461538462,62,1,0.0161290322580645,154,3,0.0194805194805195,60,3,0.05,282,40,0.1418439716312057,73,1,0.0136986301369863
2020-05-17T00:00:00Z,2445,94,0.0384458077709612,1187,12,0.0101095197978096,15,1,0.0666666666666667,3,0,0,10,0,0,7,0,0,28,1,0.0357142857142857,4,0,0,2,0,0,1,0,0,2,1,0.5,NA,NA,NA,4,0,0,2,0,0,1586,53,0.0334174022698613,953,9,0.0094438614900315,42,1,0.0238095238095238,NA,NA,NA,24,7,0.2916666666666667,1,0,0,327,15,0.0458715596330275,69,0,0,165,1,0.0060606060606061,114,2,0.0175438596491228,14,1,0.0714285714285714,1,0,0,42,0,0,7,0,0,25,8,0.32,3,0,0
2020-05-16T00:00:00Z,9038,363,0.0401637530427086,1673,36,0.0215182307232516,46,5,0.108695652173913,2,0,0,465,5,0.010752688172043,9,0,0,149,9,0.0604026845637584,6,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,0.0769230769230769,NA,NA,NA,4826,195,0.0404061334438458,1394,30,0.0215208034433286,283,2,0.0070671378091873,1,0,0,139,17,0.1223021582733813,2,0,0,1182,34,0.0287648054145516,96,3,0.03125,297,7,0.0235690235690236,122,2,0.0163934426229508,44,10,0.2272727272727273,3,0,0,679,3,0.0044182621502209,6,0,0,790,68,0.0860759493670886,1,0,0
2020-05-15T00:00:00Z,6787,391,0.0576101370266686,4410,131,0.0297052154195011,182,9,0.0494505494505495,4,0,0,100,0,0,35,1,0.0285714285714286,560,36,0.0642857142857143,35,1,0.0285714285714286,7,0,0,2,0,0,3,0,0,3,0,0,20,0,0,6,0,0,3647,218,0.0597751576638333,3180,87,0.0273584905660377,149,9,0.0604026845637584,107,3,0.0280373831775701,166,14,0.0843373493975904,17,2,0.1176470588235294,796,34,0.042713567839196,419,16,0.0381861575178998,280,13,0.0464285714285714,242,12,0.0495867768595041,24,12,0.5,5,0,0,218,4,0.018348623853211,144,0,0,401,33,0.0822942643391521,70,3,0.0428571428571429
2020-05-14T00:00:00Z,5291,331,0.0625590625590626,3720,128,0.0344086021505376,102,17,0.1666666666666667,1,0,0,46,0,0,32,0,0,82,12,0.1463414634146342,24,4,0.1666666666666667,4,0,0,3,0,0,5,0,0,2,1,0.5,4,0,0,3,0,0,3032,180,0.0593667546174143,2710,82,0.0302583025830258,79,2,0.0253164556962025,85,4,0.0470588235294118,131,20,0.1526717557251909,16,2,0.125,869,44,0.0506329113924051,353,17,0.0481586402266289,219,19,0.0867579908675799,181,5,0.0276243093922652,50,5,0.1,8,0,0,171,1,0.0058479532163743,78,6,0.0769230769230769,153,23,0.1503267973856209,83,2,0.0240963855421687
2020-05-13T00:00:00Z,5502,262,0.0476190476190476,3765,128,0.0339973439575033,87,8,0.0919540229885058,3,0,0,34,0,0,33,2,0.0606060606060606,102,17,0.1666666666666667,37,0,0,7,0,0,1,0,0,5,0,0,3,0,0,13,2,0.1538461538461539,2,0,0,3586,140,0.0390407138873397,2357,77,0.0326686465846415,92,3,0.0326086956521739,94,3,0.0319148936170213,145,16,0.1103448275862069,12,0,0,631,33,0.05229793977813,384,14,0.0364583333333333,218,11,0.0504587155963303,326,13,0.0398773006134969,25,4,0.16,4,1,0.25,141,2,0.0141843971631206,117,3,0.0256410256410256,200,23,0.115,166,3,0.0180722891566265
2020-05-12T00:00:00Z,5974,313,0.0523937060595916,3791,108,0.0284885254550251,99,9,0.0909090909090909,4,0,0,39,0,0,39,2,0.0512820512820513,81,9,0.1111111111111111,35,2,0.0571428571428571,7,0,0,6,0,0,4,0,0,1,0,0,30,12,0.4,2,0,0,4006,187,0.0466799800299551,2492,74,0.0296950240770466,109,6,0.055045871559633,57,0,0,94,22,0.2340425531914894,13,0,0,713,32,0.0448807854137447,431,17,0.0394431554524362,266,6,0.0225563909774436,246,2,0.008130081300813,20,3,0.15,3,0,0,141,2,0.0141843971631206,119,2,0.0168067226890756,147,20,0.1360544217687075,119,2,0.0168067226890756
2020-05-11T00:00:00Z,5566,338,0.0607258354293927,4063,123,0.0302731971449668,103,18,0.1747572815533981,NA,NA,NA,56,0,0,34,0,0,83,5,0.0602409638554217,35,3,0.0857142857142857,6,0,0,3,0,0,1,0,0,3,0,0,5,0,0,1,0,0,3346,206,0.0615660490137478,2423,81,0.033429632686752,91,6,0.0659340659340659,68,3,0.0441176470588235,134,17,0.1268656716417911,16,0,0,904,34,0.0376106194690266,508,15,0.0295275590551181,356,20,0.0561797752808989,335,5,0.0149253731343284,24,9,0.375,12,0,0,134,1,0.0074626865671642,256,3,0.01171875,132,15,0.1136363636363636,103,3,0.029126213592233
2020-05-10T00:00:00Z,1553,95,0.0611719253058596,435,8,0.0183908045977012,19,3,0.1578947368421053,NA,NA,NA,9,0,0,3,0,0,25,3,0.12,4,0,0,3,0,0,NA,NA,NA,2,0,0,NA,NA,NA,2,0,0,2,0,0,1008,59,0.058531746031746,303,6,0.0198019801980198,25,1,0.04,NA,NA,NA,22,8,0.3636363636363637,1,0,0,218,14,0.0642201834862385,58,1,0.0172413793103448,88,1,0.0113636363636364,42,1,0.0238095238095238,3,0,0,1,0,0,34,0,0,2,0,0,19,3,0.1578947368421053,2,0,0
2020-05-09T00:00:00Z,7887,290,0.0367693673133004,942,21,0.0222929936305732,53,3,0.0566037735849057,1,0,0,497,2,0.0040241448692153,7,0,0,254,18,0.0708661417322835,2,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA,4230,169,0.0399527186761229,738,15,0.0203252032520325,343,2,0.0058309037900875,13,3,0.2307692307692308,151,3,0.0198675496688742,2,0,0,691,32,0.0463096960926194,84,1,0.0119047619047619,187,7,0.0374331550802139,60,1,0.0166666666666667,10,4,0.4,2,0,0,650,2,0.0030769230769231,8,0,0,724,47,0.0649171270718232,4,1,0.25
2020-05-08T00:00:00Z,5386,237,0.0440029706646862,4868,120,0.0246507806080526,116,19,0.1637931034482759,1,0,0,30,0,0,50,0,0,73,7,0.0958904109589041,52,0,0,7,0,0,6,0,0,3,0,0,2,0,0,12,0,0,8,0,0,3691,131,0.0354917366567326,3172,80,0.0252206809583859,96,9,0.09375,50,1,0.02,59,10,0.1694915254237288,10,1,0.1,684,24,0.0350877192982456,567,18,0.0317460317460317,265,18,0.0679245283018868,337,9,0.0267062314540059,29,0,0,3,0,0,127,2,0.015748031496063,342,6,0.0175438596491228,56,11,0.1964285714285714,146,1,0.0068493150684932
2020-05-07T00:00:00Z,5309,265,0.049915238274628,4190,123,0.0293556085918854,62,4,0.0645161290322581,2,0,0,28,0,0,26,1,0.0384615384615385,54,7,0.1296296296296296,45,3,0.0666666666666667,6,1,0.1666666666666667,2,0,0,NA,NA,NA,1,0,0,5,0,0,1,0,0,3483,172,0.0493827160493827,2665,80,0.0300187617260788,90,7,0.0777777777777778,40,0,0,58,11,0.1896551724137931,14,2,0.1428571428571429,950,25,0.0263157894736842,473,17,0.0359408033826638,217,11,0.0506912442396313,259,5,0.0193050193050193,39,6,0.1538461538461539,4,0,0,125,9,0.072,237,2,0.0084388185654008,70,6,0.0857142857142857,188,0,0
2020-05-06T00:00:00Z,3990,280,0.0701754385964912,4152,116,0.0279383429672447,73,14,0.1917808219178082,4,0,0,36,1,0.0277777777777778,31,0,0,76,16,0.2105263157894737,35,0,0,12,0,0,3,0,0,3,0,0,NA,NA,NA,93,0,0,214,2,0.0093457943925234,2417,166,0.068680182043856,2580,73,0.0282945736434109,76,5,0.0657894736842105,65,3,0.0461538461538462,73,21,0.2876712328767123,19,0,0,641,27,0.0421216848673947,347,13,0.037463976945245,181,12,0.0662983425414365,214,6,0.0280373831775701,27,1,0.037037037037037,2,0,0,101,0,0,260,4,0.0153846153846154,59,13,0.2203389830508475,120,2,0.0166666666666667
2020-05-05T00:00:00Z,4099,269,0.0656257623810686,4104,127,0.0309454191033138,117,16,0.1367521367521368,1,1,1,45,0,0,25,2,0.08,52,8,0.1538461538461539,36,3,0.0833333333333333,20,0,0,8,0,0,4,0,0,2,0,0,13,2,0.1538461538461539,1,0,0,2424,155,0.0639438943894389,2836,71,0.0250352609308886,71,6,0.0845070422535211,24,0,0,108,18,0.1666666666666667,9,0,0,742,36,0.0485175202156334,419,17,0.0405727923627685,235,15,0.0638297872340426,269,14,0.0520446096654275,10,2,0.2,2,0,0,90,3,0.0333333333333333,92,3,0.0326086956521739,61,5,0.0819672131147541,188,2,0.0106382978723404
2020-05-04T00:00:00Z,4013,301,0.0750062297533018,4080,116,0.0284313725490196,74,10,0.1351351351351352,2,0,0,38,0,0,34,0,0,77,10,0.1298701298701299,28,0,0,15,0,0,2,0,0,3,0,0,4,0,0,16,1,0.0625,2,0,0,2386,171,0.0716680637049455,2797,82,0.0293171254915981,76,8,0.1052631578947368,22,0,0,112,18,0.1607142857142857,13,4,0.3076923076923077,709,36,0.0507757404795487,413,7,0.0169491525423729,239,26,0.1087866108786611,245,5,0.0204081632653061,8,0,0,NA,NA,NA,66,1,0.0151515151515152,154,7,0.0454545454545455,58,11,0.1896551724137931,215,2,0.0093023255813953
2020-05-03T00:00:00Z,1092,78,0.0714285714285714,375,19,0.0506666666666667,29,4,0.1379310344827586,NA,NA,NA,16,0,0,6,0,0,10,3,0.3,3,0,0,1,0,0,1,0,0,3,0,0,NA,NA,NA,3,0,0,NA,NA,NA,619,40,0.0646203554119548,285,17,0.0596491228070175,30,0,0,1,0,0,25,4,0.16,2,0,0,207,17,0.0821256038647343,34,0,0,62,1,0.0161290322580645,24,2,0.0833333333333333,3,0,0,2,0,0,25,3,0.12,3,0,0,19,5,0.2631578947368421,NA,NA,NA
2020-05-02T00:00:00Z,4495,194,0.0431590656284761,472,11,0.0233050847457627,33,2,0.0606060606060606,NA,NA,NA,13,0,0,2,0,0,261,18,0.0689655172413793,16,1,0.0625,3,0,0,NA,NA,NA,2,0,0,NA,NA,NA,5,0,0,1,0,0,2216,110,0.0496389891696751,292,7,0.023972602739726,174,4,0.0229885057471264,2,0,0,25,3,0.12,2,1,0.5,625,26,0.0416,55,0,0,163,8,0.049079754601227,31,1,0.032258064516129,12,1,0.0833333333333333,6,1,0.1666666666666667,608,7,0.0115131578947368,8,0,0,263,10,0.0380228136882129,NA,NA,NA
2020-05-01T00:00:00Z,3692,231,0.0625677139761647,3585,157,0.0437935843793584,95,21,0.2210526315789474,NA,NA,NA,27,0,0,24,2,0.0833333333333333,36,4,0.1111111111111111,56,5,0.0892857142857143,12,1,0.0833333333333333,4,0,0,1,0,0,2,0,0,6,1,0.1666666666666667,1,0,0,2234,134,0.0599820948970457,2482,102,0.0410958904109589,101,5,0.0495049504950495,32,1,0.03125,134,21,0.1567164179104478,12,5,0.4166666666666667,507,17,0.0335305719921105,476,27,0.0567226890756303,212,12,0.0566037735849057,238,4,0.0168067226890756,10,0,0,4,0,0,134,6,0.0447761194029851,57,1,0.0175438596491228,26,3,0.1153846153846154,32,1,0.03125
2020-04-30T00:00:00Z,3097,243,0.0784630287374879,2938,87,0.0296119809394146,61,14,0.2295081967213115,2,0,0,34,1,0.0294117647058824,23,1,0.0434782608695652,32,9,0.28125,50,3,0.06,7,0,0,3,0,0,4,0,0,1,0,0,9,0,0,NA,NA,NA,1964,144,0.0733197556008147,2073,56,0.0270139893873613,57,4,0.0701754385964912,28,0,0,51,13,0.2549019607843137,6,0,0,449,20,0.044543429844098,473,18,0.0380549682875264,190,18,0.0947368421052632,153,5,0.0326797385620915,13,1,0.0769230769230769,NA,NA,NA,108,9,0.0833333333333333,49,1,0.0204081632653061,10,2,0.2,20,1,0.05
2020-04-29T00:00:00Z,2845,224,0.0787346221441125,2644,90,0.0340393343419062,76,18,0.2368421052631579,NA,NA,NA,20,0,0,13,0,0,27,5,0.1851851851851852,24,0,0,23,1,0.0434782608695652,4,0,0,1,0,0,4,0,0,3,1,0.3333333333333333,NA,NA,NA,1864,148,0.0793991416309013,1896,57,0.0300632911392405,61,3,0.0491803278688525,23,1,0.0434782608695652,72,12,0.1666666666666667,10,1,0.1,348,15,0.0431034482758621,469,24,0.0511727078891258,147,6,0.0408163265306122,101,3,0.0297029702970297,6,0,0,1,0,0,54,8,0.1481481481481482,28,1,0.0357142857142857,34,4,0.1176470588235294,29,1,0.0344827586206897
2020-04-28T00:00:00Z,2886,233,0.0807345807345807,1805,58,0.0321329639889197,99,21,0.2121212121212121,NA,NA,NA,10,0,0,8,1,0.125,43,11,0.2558139534883721,12,0,0,10,1,0.1,2,0,0,1,0,0,NA,NA,NA,2,0,0,NA,NA,NA,1902,140,0.0736067297581493,1272,34,0.0267295597484277,74,9,0.1216216216216216,36,1,0.0277777777777778,77,22,0.2857142857142857,9,0,0,321,15,0.0467289719626168,293,17,0.0580204778156997,170,10,0.0588235294117647,85,3,0.0352941176470588,5,0,0,3,0,0,52,1,0.0192307692307692,30,2,0.0666666666666667,13,0,0,26,0,0
2020-04-27T00:00:00Z,2575,277,0.1075728155339806,1118,44,0.0393559928443649,123,33,0.2682926829268293,1,0,0,25,0,0,3,0,0,46,15,0.3260869565217392,19,0,0,18,0,0,NA,NA,NA,1,0,0,1,0,0,2,0,0,NA,NA,NA,1609,154,0.0957116221255438,812,38,0.0467980295566502,48,3,0.0625,8,0,0,66,17,0.2575757575757576,13,0,0,279,14,0.0501792114695341,122,1,0.0081967213114754,167,27,0.1616766467065868,74,3,0.0405405405405405,6,1,0.1666666666666667,1,0,0,55,1,0.0181818181818182,29,1,0.0344827586206897,19,1,0.0526315789473684,19,0,0
2020-04-26T00:00:00Z,619,71,0.1147011308562197,6,1,0.1666666666666667,49,15,0.3061224489795919,NA,NA,NA,7,0,0,NA,NA,NA,11,3,0.2727272727272727,NA,NA,NA,2,0,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,32,0.093841642228739,3,1,0.3333333333333333,17,2,0.1176470588235294,NA,NA,NA,25,5,0.2,NA,NA,NA,87,9,0.103448275862069,2,0,0,30,3,0.1,1,0,0,NA,NA,NA,NA,NA,NA,16,1,0.0625,NA,NA,NA,2,0,0,NA,NA,NA
2020-04-25T00:00:00Z,800,97,0.12125,20,1,0.05,27,3,0.1111111111111111,NA,NA,NA,9,0,0,1,0,0,18,4,0.2222222222222222,NA,NA,NA,3,1,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,NA,NA,NA,499,57,0.1142284569138277,15,1,0.0666666666666667,14,3,0.2142857142857143,NA,NA,NA,19,7,0.368421052631579,NA,NA,NA,104,7,0.0673076923076923,4,0,0,51,7,0.1372549019607843,NA,NA,NA,2,0,0,NA,NA,NA,14,2,0.1428571428571429,NA,NA,NA,2,1,0.5,NA,NA,NA
2020-04-24T00:00:00Z,2217,221,0.0996842580063148,141,2,0.0141843971631206,87,19,0.2183908045977012,NA,NA,NA,19,1,0.0526315789473684,NA,NA,NA,28,9,0.3214285714285715,1,0,0,8,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,NA,NA,NA,1335,115,0.0861423220973783,104,1,0.0096153846153846,65,17,0.2615384615384616,1,0,0,82,15,0.1829268292682927,NA,NA,NA,296,22,0.0743243243243243,18,1,0.0555555555555556,126,11,0.0873015873015873,12,0,0,6,0,0,NA,NA,NA,51,1,0.0196078431372549,NA,NA,NA,13,5,0.3846153846153847,1,0,0
2020-04-23T00:00:00Z,1914,129,0.0673981191222571,30,4,0.1333333333333333,101,12,0.1188118811881188,NA,NA,NA,26,0,0,NA,NA,NA,56,4,0.0714285714285714,NA,NA,NA,6,0,0,NA,NA,NA,2,0,0,NA,NA,NA,9,0,0,NA,NA,NA,1053,61,0.0579297245963913,21,3,0.1428571428571429,32,3,0.09375,NA,NA,NA,63,11,0.1746031746031746,1,0,0,270,24,0.0888888888888889,2,0,0,107,6,0.0560747663551402,6,1,0.1666666666666667,10,0,0,NA,NA,NA,67,0,0,NA,NA,NA,15,2,0.1333333333333333,NA,NA,NA
2020-04-22T00:00:00Z,1839,157,0.0853724850462208,18,0,0,79,27,0.3417721518987342,NA,NA,NA,20,0,0,NA,NA,NA,18,7,0.3888888888888889,NA,NA,NA,7,0,0,NA,NA,NA,2,0,0,NA,NA,NA,5,0,0,NA,NA,NA,1152,69,0.0598958333333333,17,0,0,23,0,0,NA,NA,NA,57,16,0.2807017543859649,NA,NA,NA,241,20,0.0829875518672199,1,0,0,79,8,0.1012658227848101,NA,NA,NA,7,0,0,NA,NA,NA,51,1,0.0196078431372549,NA,NA,NA,11,3,0.2727272727272727,NA,NA,NA
