date,cases
2020-12-24 00:00:00,19
2020-12-23 00:00:00,232
2020-12-22 00:00:00,2466
2020-12-21 00:00:00,5425
2020-12-20 00:00:00,3281
2020-12-19 00:00:00,4400
2020-12-18 00:00:00,6373
2020-12-17 00:00:00,7783
2020-12-16 00:00:00,7386
2020-12-15 00:00:00,6469
2020-12-14 00:00:00,8241
2020-12-13 00:00:00,3897
2020-12-12 00:00:00,4753
2020-12-11 00:00:00,6827
2020-12-10 00:00:00,6811
2020-12-09 00:00:00,7479
2020-12-08 00:00:00,7894
2020-12-07 00:00:00,7624
2020-12-06 00:00:00,2843
2020-12-05 00:00:00,4058
2020-12-04 00:00:00,5647
2020-12-03 00:00:00,7444
2020-12-02 00:00:00,7616
2020-12-01 00:00:00,7461
2020-11-30 00:00:00,7836
2020-11-29 00:00:00,3816
2020-11-28 00:00:00,3692
2020-11-27 00:00:00,3898
2020-11-26 00:00:00,1650
2020-11-25 00:00:00,5156
2020-11-24 00:00:00,5767
2020-11-23 00:00:00,5929
2020-11-22 00:00:00,2587
2020-11-21 00:00:00,3207
2020-11-20 00:00:00,4475
2020-11-19 00:00:00,4852
2020-11-18 00:00:00,4761
2020-11-17 00:00:00,4481
2020-11-16 00:00:00,4321
2020-11-15 00:00:00,1873
2020-11-14 00:00:00,2336
2020-11-13 00:00:00,3137
2020-11-12 00:00:00,3423
2020-11-11 00:00:00,2586
2020-11-10 00:00:00,3085
2020-11-09 00:00:00,3010
2020-11-08 00:00:00,1512
2020-11-07 00:00:00,1807
2020-11-06 00:00:00,2552
2020-11-05 00:00:00,2729
2020-11-04 00:00:00,2606
2020-11-03 00:00:00,2318
2020-11-02 00:00:00,2400
2020-11-01 00:00:00,1079
2020-10-31 00:00:00,1165
2020-10-30 00:00:00,1580
2020-10-29 00:00:00,1617
2020-10-28 00:00:00,1671
2020-10-27 00:00:00,1519
2020-10-26 00:00:00,1627
2020-10-25 00:00:00,651
2020-10-24 00:00:00,1059
2020-10-23 00:00:00,1258
2020-10-22 00:00:00,1303
2020-10-21 00:00:00,1355
2020-10-20 00:00:00,1252
2020-10-19 00:00:00,1371
2020-10-18 00:00:00,661
2020-10-17 00:00:00,724
2020-10-16 00:00:00,1023
2020-10-15 00:00:00,928
2020-10-14 00:00:00,981
2020-10-13 00:00:00,1007
2020-10-12 00:00:00,978
2020-10-11 00:00:00,492
2020-10-10 00:00:00,544
2020-10-09 00:00:00,804
2020-10-08 00:00:00,786
2020-10-07 00:00:00,807
2020-10-06 00:00:00,830
2020-10-05 00:00:00,800
2020-10-04 00:00:00,368
2020-10-03 00:00:00,438
2020-10-02 00:00:00,663
2020-10-01 00:00:00,610
2020-09-30 00:00:00,656
2020-09-29 00:00:00,633
2020-09-28 00:00:00,650
2020-09-27 00:00:00,264
2020-09-26 00:00:00,395
2020-09-25 00:00:00,557
2020-09-24 00:00:00,555
2020-09-23 00:00:00,642
2020-09-22 00:00:00,637
2020-09-21 00:00:00,683
2020-09-20 00:00:00,299
2020-09-19 00:00:00,343
2020-09-18 00:00:00,542
2020-09-17 00:00:00,653
2020-09-16 00:00:00,734
2020-09-15 00:00:00,766
2020-09-14 00:00:00,867
2020-09-13 00:00:00,232
2020-09-12 00:00:00,356
2020-09-11 00:00:00,534
2020-09-10 00:00:00,633
2020-09-09 00:00:00,600
2020-09-08 00:00:00,715
2020-09-07 00:00:00,145
2020-09-06 00:00:00,190
2020-09-05 00:00:00,205
2020-09-04 00:00:00,427
2020-09-03 00:00:00,517
2020-09-02 00:00:00,595
2020-09-01 00:00:00,691
2020-08-31 00:00:00,741
2020-08-30 00:00:00,236
2020-08-29 00:00:00,273
2020-08-28 00:00:00,553
2020-08-27 00:00:00,581
2020-08-26 00:00:00,756
2020-08-25 00:00:00,575
2020-08-24 00:00:00,775
2020-08-23 00:00:00,258
2020-08-22 00:00:00,335
2020-08-21 00:00:00,505
2020-08-20 00:00:00,517
2020-08-19 00:00:00,829
2020-08-18 00:00:00,605
2020-08-17 00:00:00,641
2020-08-16 00:00:00,263
2020-08-15 00:00:00,475
2020-08-14 00:00:00,654
2020-08-13 00:00:00,677
2020-08-12 00:00:00,740
2020-08-11 00:00:00,980
2020-08-10 00:00:00,922
2020-08-09 00:00:00,353
2020-08-08 00:00:00,532
2020-08-07 00:00:00,974
2020-08-06 00:00:00,931
2020-08-05 00:00:00,982
2020-08-04 00:00:00,1066
2020-08-03 00:00:00,1284
2020-08-02 00:00:00,547
2020-08-01 00:00:00,757
2020-07-31 00:00:00,1189
2020-07-30 00:00:00,1712
2020-07-29 00:00:00,1324
2020-07-28 00:00:00,1645
2020-07-27 00:00:00,1667
2020-07-26 00:00:00,750
2020-07-25 00:00:00,1222
2020-07-24 00:00:00,1834
2020-07-23 00:00:00,1783
2020-07-22 00:00:00,1851
2020-07-21 00:00:00,2099
2020-07-20 00:00:00,2272
2020-07-19 00:00:00,914
2020-07-18 00:00:00,1543
2020-07-17 00:00:00,2617
2020-07-16 00:00:00,2653
2020-07-15 00:00:00,3113
2020-07-14 00:00:00,3492
2020-07-13 00:00:00,3584
2020-07-12 00:00:00,1505
2020-07-11 00:00:00,2114
2020-07-10 00:00:00,3831
2020-07-09 00:00:00,4188
2020-07-08 00:00:00,4593
2020-07-07 00:00:00,4796
2020-07-06 00:00:00,4917
2020-07-05 00:00:00,1898
2020-07-04 00:00:00,1651
2020-07-03 00:00:00,3268
2020-07-02 00:00:00,4928
2020-07-01 00:00:00,5046
2020-06-30 00:00:00,5321
2020-06-29 00:00:00,5452
2020-06-28 00:00:00,2130
2020-06-27 00:00:00,2996
2020-06-26 00:00:00,4728
2020-06-25 00:00:00,4724
2020-06-24 00:00:00,4596
2020-06-23 00:00:00,4313
2020-06-22 00:00:00,4339
2020-06-21 00:00:00,1801
2020-06-20 00:00:00,2536
2020-06-19 00:00:00,3769
2020-06-18 00:00:00,3533
2020-06-17 00:00:00,3325
2020-06-16 00:00:00,3007
2020-06-15 00:00:00,3002
2020-06-14 00:00:00,1089
2020-06-13 00:00:00,1597
2020-06-12 00:00:00,2301
2020-06-11 00:00:00,2088
2020-06-10 00:00:00,2075
2020-06-09 00:00:00,1982
2020-06-08 00:00:00,1899
2020-06-07 00:00:00,731
2020-06-06 00:00:00,868
2020-06-05 00:00:00,1431
2020-06-04 00:00:00,1400
2020-06-03 00:00:00,1345
2020-06-02 00:00:00,1333
2020-06-01 00:00:00,1184
2020-05-31 00:00:00,379
2020-05-30 00:00:00,746
2020-05-29 00:00:00,918
2020-05-28 00:00:00,857
2020-05-27 00:00:00,819
2020-05-26 00:00:00,789
2020-05-25 00:00:00,317
2020-05-24 00:00:00,264
2020-05-23 00:00:00,373
2020-05-22 00:00:00,540
2020-05-21 00:00:00,550
2020-05-20 00:00:00,529
2020-05-19 00:00:00,446
2020-05-18 00:00:00,553
2020-05-17 00:00:00,128
2020-05-16 00:00:00,484
2020-05-15 00:00:00,574
2020-05-14 00:00:00,493
2020-05-13 00:00:00,415
2020-05-12 00:00:00,491
2020-05-11 00:00:00,521
2020-05-10 00:00:00,181
2020-05-09 00:00:00,425
2020-05-08 00:00:00,386
2020-05-07 00:00:00,456
2020-05-06 00:00:00,430
2020-05-05 00:00:00,445
2020-05-04 00:00:00,494
2020-05-03 00:00:00,155
2020-05-02 00:00:00,307
2020-05-01 00:00:00,349
2020-04-30 00:00:00,416
2020-04-29 00:00:00,393
2020-04-28 00:00:00,393
2020-04-27 00:00:00,447
2020-04-26 00:00:00,139
2020-04-25 00:00:00,157
2020-04-24 00:00:00,345
2020-04-23 00:00:00,223
2020-04-22 00:00:00,256
2020-04-21 00:00:00,241
2020-04-20 00:00:00,418
2020-04-19 00:00:00,120
2020-04-18 00:00:00,145
2020-04-17 00:00:00,248
2020-04-16 00:00:00,267
2020-04-15 00:00:00,230
2020-04-14 00:00:00,248
2020-04-13 00:00:00,272
2020-04-12 00:00:00,93
2020-04-11 00:00:00,100
2020-04-10 00:00:00,194
