date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-04-02 00:00:00,40009,3558392,20948.0,989176.0
2021-04-01 00:00:00,60196,3518383,20504.0,968228.0
2021-03-31 00:00:00,65191,3458187,20838.0,947724.0
2021-03-30 00:00:00,57433,3392996,20650.0,926886.0
2021-03-29 00:00:00,52187,3335563,20577.0,906236.0
2021-03-28 00:00:00,33285,3283376,20378.0,885659.0
2021-03-27 00:00:00,45913,3250091,19962.0,865281.0
2021-03-26 00:00:00,61329,3204178,20268.0,845319.0
2021-03-25 00:00:00,62381,3142849,19158.0,825051.0
2021-03-24 00:00:00,55787,3080468,16320.0,805893.0
2021-03-23 00:00:00,42570,3024681,11021.0,789573.0
2021-03-22 00:00:00,37720,2982111,11197.0,778552.0
2021-03-21 00:00:00,28126,2944391,15494.0,767355.0
2021-03-20 00:00:00,43045,2916265,16348.0,751861.0
2021-03-19 00:00:00,57066,2873220,17269.0,735513.0
2021-03-18 00:00:00,61667,2816154,16470.0,718244.0
2021-03-17 00:00:00,61091,2754487,16720.0,701774.0
2021-03-16 00:00:00,53523,2693396,14685.0,685054.0
2021-03-15 00:00:00,46352,2639873,13744.0,670369.0
2021-03-14 00:00:00,27442,2593521,16103.0,656625.0
2021-03-13 00:00:00,50037,2566079,17895.0,640522.0
2021-03-12 00:00:00,70792,2516042,16827.0,622627.0
2021-03-11 00:00:00,69026,2445250,17632.0,605800.0
2021-03-10 00:00:00,66091,2376224,16899.0,588168.0
2021-03-09 00:00:00,56177,2310133,16196.0,571269.0
2021-03-08 00:00:00,49930,2253956,16644.0,555073.0
2021-03-07 00:00:00,25821,2204026,16282.0,538429.0
2021-03-06 00:00:00,44249,2178205,16444.0,522147.0
2021-03-05 00:00:00,57687,2133956,16389.0,505703.0
2021-03-04 00:00:00,57250,2076269,15923.0,489314.0
2021-03-03 00:00:00,58064,2019019,15399.0,473391.0
2021-03-02 00:00:00,49187,1960955,14451.0,457992.0
2021-03-01 00:00:00,44562,1911768,12840.0,443541.0
2021-02-28 00:00:00,25315,1867206,15575.0,430701.0
2021-02-27 00:00:00,51195,1841891,15098.0,415126.0
2021-02-26 00:00:00,66449,1790696,13987.0,400028.0
2021-02-25 00:00:00,59800,1724247,13362.0,386041.0
2021-02-24 00:00:00,56272,1664447,13716.0,372679.0
2021-02-23 00:00:00,43861,1608175,12731.0,358963.0
2021-02-22 00:00:00,27662,1564314,11776.0,346232.0
2021-02-21 00:00:00,14782,1536652,10822.0,334456.0
2021-02-20 00:00:00,34760,1521870,11254.0,323634.0
2021-02-19 00:00:00,41923,1487110,10223.0,312380.0
2021-02-18 00:00:00,43965,1445187,9841.0,302157.0
2021-02-17 00:00:00,46470,1401222,10555.0,292316.0
2021-02-16 00:00:00,44122,1354752,11077.0,281761.0
2021-02-15 00:00:00,31011,1310630,11028.0,270684.0
2021-02-14 00:00:00,17245,1279619,10226.0,259656.0
2021-02-13 00:00:00,45474,1262374,10478.0,249430.0
2021-02-12 00:00:00,60701,1216900,11057.0,238952.0
2021-02-11 00:00:00,50524,1156199,10847.0,227895.0
2021-02-10 00:00:00,50057,1105675,11070.0,217048.0
2021-02-09 00:00:00,43726,1055618,11035.0,205978.0
2021-02-08 00:00:00,38338,1011892,13483.0,194943.0
2021-02-07 00:00:00,16258,973554,11442.0,181460.0
2021-02-06 00:00:00,37952,957296,10991.0,170018.0
2021-02-05 00:00:00,43515,919344,9140.0,159027.0
2021-02-04 00:00:00,45931,875829,9949.0,149887.0
2021-02-03 00:00:00,43326,829898,8975.0,139938.0
2021-02-02 00:00:00,38087,786572,8729.0,130963.0
2021-02-01 00:00:00,29322,748485,8253.0,122234.0
2021-01-31 00:00:00,11539,719163,4834.0,113981.0
2021-01-30 00:00:00,26148,707624,4759.0,109147.0
2021-01-29 00:00:00,39510,681476,4950.0,104388.0
2021-01-28 00:00:00,39248,641966,5409.0,99438.0
2021-01-27 00:00:00,39313,602718,5514.0,94029.0
2021-01-26 00:00:00,36443,563405,6135.0,88515.0
2021-01-25 00:00:00,28959,526962,5274.0,82380.0
2021-01-24 00:00:00,16161,498003,5752.0,77106.0
2021-01-23 00:00:00,28520,481842,5760.0,71354.0
2021-01-22 00:00:00,37599,453322,5562.0,65594.0
2021-01-21 00:00:00,34797,415723,6169.0,60032.0
2021-01-20 00:00:00,31438,380926,5694.0,53863.0
2021-01-19 00:00:00,26492,349488,6001.0,48169.0
2021-01-18 00:00:00,18837,322996,6008.0,42168.0
2021-01-17 00:00:00,9284,304159,5970.0,36160.0
2021-01-16 00:00:00,15695,294875,5663.0,30190.0
2021-01-15 00:00:00,24638,279180,5947.0,24527.0
2021-01-14 00:00:00,24450,254542,5885.0,18580.0
2021-01-13 00:00:00,24938,230092,6323.0,12695.0
2021-01-12 00:00:00,23009,205154,5637.0,6372.0
2021-01-11 00:00:00,15456,182145,733.0,735.0
2021-01-10 00:00:00,3190,166689,,
2021-01-09 00:00:00,7898,163499,,
2021-01-08 00:00:00,11820,155601,1.0,2.0
2021-01-07 00:00:00,12445,143781,,
2021-01-06 00:00:00,11801,131336,,
2021-01-05 00:00:00,8761,119535,1.0,1.0
2021-01-04 00:00:00,8532,110774,,
2021-01-03 00:00:00,3180,102242,,
2021-01-02 00:00:00,7528,99062,,
2021-01-01 00:00:00,534,91534,,
2020-12-31 00:00:00,7749,91000,,
2020-12-30 00:00:00,14744,83251,,
2020-12-29 00:00:00,12711,68507,,
2020-12-28 00:00:00,9132,55796,,
2020-12-27 00:00:00,2638,46664,,
2020-12-26 00:00:00,6503,44026,,
2020-12-25 00:00:00,137,37523,,
2020-12-24 00:00:00,3776,37386,,
2020-12-23 00:00:00,9597,33610,,
2020-12-22 00:00:00,7696,24013,,
2020-12-21 00:00:00,5460,16317,,
2020-12-20 00:00:00,1011,10857,,
2020-12-19 00:00:00,2550,9846,,
2020-12-18 00:00:00,3562,7296,,
2020-12-17 00:00:00,3065,3734,,
2020-12-16 00:00:00,556,669,,
2020-12-15 00:00:00,31,113,,
2020-12-14 00:00:00,7,82,,
2020-12-13 00:00:00,3,75,,
2020-12-12 00:00:00,4,72,,
2020-12-11 00:00:00,7,68,,
2020-12-10 00:00:00,3,61,,
2020-12-09 00:00:00,3,58,,
2020-12-08 00:00:00,3,55,,
2020-12-07 00:00:00,4,52,,
2020-12-05 00:00:00,1,48,,
2020-12-04 00:00:00,3,47,,
2020-12-03 00:00:00,6,44,,
2020-12-02 00:00:00,8,38,,
2020-12-01 00:00:00,30,30,,
