date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,10,5,22,14,16,
1/1/2022,746,546,707,1372,4940,747
1/10/2021,26,19,43,36,34,
1/10/2022,760,550,716,1392,4983,757
1/11/2021,26,19,43,37,37,
1/11/2022,761,551,716,1395,4983,758
1/12/2021,26,19,45,38,41,
1/12/2022,762,552,717,1399,4992,760
1/13/2021,54,47,81,82,63,
1/13/2022,763,552,717,1399,4994,766
1/14/2021,55,48,81,82,68,1
1/14/2022,764,553,718,1401,4997,767
1/15/2021,57,48,81,82,71,1
1/15/2022,764,554,718,1401,4997,769
1/16/2021,57,49,81,82,71,1
1/16/2022,764,554,718,1402,4997,769
1/17/2021,57,49,81,82,71,1
1/17/2022,766,554,719,1403,4997,769
1/18/2021,58,49,81,85,77,1
1/18/2022,767,555,719,1404,4998,770
1/19/2021,58,49,81,85,81,1
1/19/2022,768,555,720,1408,5009,774
1/2/2021,10,5,22,14,16,
1/2/2022,746,546,707,1372,4941,749
1/20/2021,65,53,88,107,97,1
1/20/2022,769,555,720,1413,5009,774
1/21/2021,65,53,89,110,102,1
1/21/2022,771,557,720,1414,5015,780
1/22/2021,65,55,89,110,102,1
1/22/2022,771,557,720,1414,5017,780
1/23/2021,66,56,89,110,103,1
1/23/2022,771,557,720,1414,5019,780
1/24/2021,66,56,89,110,103,1
1/24/2022,773,557,720,1414,5020,780
1/25/2021,67,57,89,112,123,1
1/25/2022,774,558,720,1414,5020,781
1/26/2021,69,57,89,113,142,1
1/26/2022,774,560,722,1417,5023,792
1/27/2021,70,57,92,115,498,1
1/27/2022,775,560,722,1417,5024,794
1/28/2021,73,60,94,121,882,1
1/28/2022,775,566,722,1417,5024,796
1/29/2021,74,60,95,122,901,1
1/29/2022,775,566,722,1417,5024,796
1/3/2021,10,5,22,14,16,
1/3/2022,748,547,708,1374,4947,749
1/30/2021,74,61,95,122,902,1
1/30/2022,775,566,723,1417,5024,796
1/31/2021,74,61,95,122,909,1
1/31/2022,775,567,724,1417,5025,796
1/4/2021,10,7,22,15,16,
1/4/2022,748,547,708,1375,4951,751
1/5/2021,10,7,22,15,18,
1/5/2022,752,547,708,1377,4955,754
1/6/2021,16,11,30,25,21,
1/6/2022,754,547,711,1387,4969,754
1/7/2021,26,19,43,36,33,
1/7/2022,755,548,713,1389,4979,754
1/8/2021,26,19,43,36,33,
1/8/2022,756,548,714,1390,4980,754
1/9/2021,26,19,43,36,34,
1/9/2022,756,548,714,1390,4980,754
10/1/2021,602,456,629,1213,4527,421
10/10/2021,632,469,641,1223,4546,446
