date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,300,376,385,405,404,2
1/1/2022,5623,3653,3781,4806,6857,8792
1/10/2021,369,470,515,600,1084,9
1/10/2022,5663,3685,3811,4819,6872,9068
1/11/2021,384,490,536,634,1610,10
1/11/2022,5672,3691,3814,4821,6880,9090
1/12/2021,397,508,560,681,1898,10
1/12/2022,5680,3693,3819,4830,6884,9139
1/13/2021,409,533,606,739,2123,12
1/13/2022,5687,3693,3821,4835,6891,9161
1/14/2021,452,577,649,825,2510,15
1/14/2022,5700,3697,3824,4841,6893,9205
1/15/2021,478,604,688,872,2733,19
1/15/2022,5702,3697,3825,4841,6893,9213
1/16/2021,478,604,689,875,2747,19
1/16/2022,5703,3699,3826,4842,6894,9230
1/17/2021,478,604,690,875,2747,19
1/17/2022,5705,3700,3826,4842,6895,9235
1/18/2021,485,610,702,885,2773,19
1/18/2022,5714,3706,3829,4846,6899,9260
1/19/2021,513,636,731,932,2881,20
1/19/2022,5721,3712,3832,4851,6900,9317
1/2/2021,300,377,386,405,405,2
1/2/2022,5625,3654,3781,4806,6857,8799
1/20/2021,646,710,859,1181,3044,58
1/20/2022,5726,3719,3835,4853,6905,9345
1/21/2021,793,823,1000,1396,3248,109
1/21/2022,5730,3719,3841,4855,6907,9364
1/22/2021,855,886,1080,1515,3390,120
1/22/2022,5733,3720,3841,4855,6907,9375
1/23/2021,857,887,1081,1518,3409,122
1/23/2022,5738,3721,3842,4855,6907,9383
1/24/2021,857,887,1082,1519,3411,122
1/24/2022,5741,3725,3844,4857,6910,9405
1/25/2021,866,907,1093,1544,3488,122
1/25/2022,5746,3729,3846,4860,6912,9423
1/26/2021,879,924,1113,1575,3592,128
1/26/2022,5752,3732,3847,4863,6913,9436
1/27/2021,926,969,1168,1658,3710,142
1/27/2022,5758,3735,3850,4866,6913,9459
1/28/2021,1052,1073,1339,1866,3877,148
1/28/2022,5763,3737,3853,4866,6914,9483
1/29/2021,1103,1124,1395,1941,3943,155
1/29/2022,5764,3739,3854,4867,6915,9495
1/3/2021,300,377,386,405,405,2
1/3/2022,5631,3660,3784,4807,6858,8833
1/30/2021,1106,1124,1395,1943,3945,162
1/30/2022,5767,3739,3854,4869,6916,9501
1/31/2021,1109,1126,1395,1992,3972,166
1/31/2022,5774,3742,3857,4872,6919,9514
1/4/2021,310,384,399,423,486,2
1/4/2022,5634,3666,3790,4808,6858,8866
1/5/2021,319,400,423,450,584,5
1/5/2022,5642,3668,3794,4809,6861,8907
1/6/2021,332,423,446,488,793,9
1/6/2022,5643,3670,3795,4813,6863,8940
1/7/2021,345,449,481,561,987,9
1/7/2022,5648,3674,3799,4817,6869,9012
1/8/2021,368,469,515,599,1071,9
1/8/2022,5654,3677,3800,4818,6870,9025
1/9/2021,369,470,515,600,1084,9
1/9/2022,5660,3678,3804,4819,6871,9037
10/1/2021,5137,3309,3511,4426,6447,5615
