date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,346,,2.0,,1.0,,4.0,,,,,,1.0,,,,209.0,,1.0,,2.0,,6.0,,96,,1.0,,2.0,,8.0,
2020-12-02,379,33.0,4.0,2.0,2.0,1.0,,,,,,,,,,,228.0,19.0,,,3.0,1.0,,,103,7.0,,,,,,
2020-12-03,411,32.0,7.0,3.0,3.0,1.0,,,,,,,,,,,240.0,12.0,,,,,7.0,1.0,112,9.0,2.0,1.0,,,9.0,1.0
2020-12-04,423,12.0,9.0,2.0,,,,,,,,,,,,,246.0,6.0,,,,,,,115,3.0,,,,,10.0,1.0
2020-12-05,427,4.0,,,,,,,,,,,,,,,248.0,2.0,,,,,,,116,1.0,,,,,,
2020-12-06,432,5.0,,,,,5.0,1.0,,,,,,,,,,,,,4.0,1.0,,,118,2.0,,,3.0,1.0,,
2020-12-07,460,28.0,11.0,2.0,,,,,,,,,,,,,258.0,10.0,,,6.0,2.0,,,122,4.0,,,,,,
2020-12-08,483,23.0,13.0,2.0,,,,,,,,,,,,,268.0,10.0,,,,,,,125,3.0,,,,,11.0,1.0
2020-12-09,509,26.0,16.0,3.0,,,,,,,,,,,,,277.0,9.0,,,,,8.0,1.0,136,11.0,,,,,,
2020-12-10,539,30.0,,,,,,,,,,,,,,,294.0,17.0,2.0,1.0,8.0,2.0,,,140,4.0,,,,,12.0,1.0
2020-12-11,558,19.0,,,,,,,,,,,,,,,302.0,8.0,,,,,,,149,9.0,,,,,,
2020-12-12,580,22.0,,,4.0,1.0,,,,,,,,,,,310.0,8.0,4.0,2.0,,,,,155,6.0,,,4.0,1.0,14.0,2.0
2020-12-13,596,16.0,17.0,1.0,,,,,,,,,,,,,320.0,10.0,,,9.0,1.0,9.0,1.0,157,2.0,,,,,,
2020-12-14,632,36.0,24.0,7.0,,,,,,,,,,,,,336.0,16.0,,,11.0,2.0,,,164,7.0,,,,,,
2020-12-15,800,168.0,71.0,47.0,14.0,10.0,6.0,1.0,,,,,,,,,378.0,42.0,,,27.0,16.0,,,194,30.0,,,,,,
2020-12-16,1586,786.0,183.0,112.0,147.0,133.0,7.0,1.0,,,,,,,,,441.0,63.0,6.0,2.0,76.0,49.0,13.0,4.0,206,12.0,,,7.0,3.0,20.0,6.0
2020-12-17,5005,3419.0,310.0,127.0,279.0,132.0,18.0,11.0,79.0,,,,70.0,69.0,,,1713.0,1272.0,,,178.0,102.0,45.0,32.0,1426,1220.0,9.0,7.0,11.0,4.0,46.0,26.0
2020-12-18,8923,3918.0,449.0,139.0,485.0,206.0,26.0,8.0,146.0,67.0,2.0,,110.0,40.0,,,3404.0,1691.0,8.0,2.0,272.0,94.0,74.0,29.0,2802,1376.0,16.0,7.0,,,47.0,1.0
2020-12-19,11541,2618.0,474.0,25.0,530.0,45.0,33.0,7.0,,,,,112.0,2.0,,,5078.0,1674.0,,,274.0,2.0,90.0,16.0,3539,737.0,19.0,3.0,14.0,3.0,50.0,3.0
2020-12-20,12670,1129.0,,,535.0,5.0,34.0,1.0,,,,,,,,,6100.0,1022.0,,,277.0,3.0,99.0,9.0,3569,30.0,21.0,2.0,19.0,5.0,53.0,3.0
2020-12-21,18377,5707.0,550.0,76.0,543.0,8.0,46.0,12.0,192.0,46.0,16.0,14.0,149.0,37.0,10.0,,9336.0,3236.0,20.0,12.0,292.0,15.0,212.0,113.0,5081,1512.0,23.0,2.0,24.0,5.0,227.0,174.0
2020-12-22,26297,7920.0,587.0,37.0,599.0,56.0,309.0,263.0,235.0,43.0,42.0,26.0,170.0,21.0,29.0,19.0,13491.0,4155.0,81.0,61.0,378.0,86.0,406.0,194.0,6646,1565.0,70.0,47.0,394.0,370.0,873.0,646.0
2020-12-23,36550,10253.0,999.0,412.0,905.0,306.0,732.0,423.0,361.0,126.0,49.0,7.0,223.0,53.0,41.0,12.0,18299.0,4808.0,291.0,210.0,578.0,200.0,692.0,286.0,8535,1889.0,93.0,23.0,847.0,453.0,1606.0,733.0
2020-12-24,40464,3914.0,1010.0,11.0,1224.0,319.0,852.0,120.0,412.0,51.0,53.0,4.0,294.0,71.0,,,19874.0,1575.0,427.0,136.0,686.0,108.0,750.0,58.0,9606,1071.0,118.0,25.0,905.0,58.0,1826.0,220.0
