date,Arizona_cume,Arizona
2020-12-01,346,
2020-12-02,379,33
2020-12-03,411,32
2020-12-04,423,12
2020-12-05,427,4
2020-12-06,432,5
2020-12-07,460,28
2020-12-08,483,23
2020-12-09,509,26
2020-12-10,539,30
2020-12-11,558,19
2020-12-12,580,22
2020-12-13,596,16
2020-12-14,632,36
2020-12-15,800,168
2020-12-16,1586,786
2020-12-17,5005,3419
2020-12-18,8923,3918
2020-12-19,11541,2618
2020-12-20,12670,1129
2020-12-21,18377,5707
2020-12-22,26297,7920
2020-12-23,36550,10253
2020-12-24,40464,3914
2020-12-25,40614,150
2020-12-26,47190,6576
2020-12-27,49870,2680
2020-12-28,59478,9608
2020-12-29,72893,13415
2020-12-30,88220,15327
2020-12-31,96548,8328
2021-01-01,100357,3809
2021-01-02,108220,7863
2021-01-03,111526,3306
2021-01-04,120827,9301
2021-01-05,130527,9700
2021-01-06,143184,12657
2021-01-07,156457,13273
2021-01-08,169001,12544
2021-01-09,177072,8071
2021-01-10,180453,3381
2021-01-11,197226,16773
2021-01-12,221131,23905
2021-01-13,247201,26070
2021-01-14,272747,25546
2021-01-15,298814,26067
2021-01-16,314813,15999
2021-01-17,324306,9493
2021-01-18,343953,19647
2021-01-19,371922,27969
2021-01-20,405545,33623
2021-01-21,442299,36754
2021-01-22,481384,39085
2021-01-23,510430,29046
2021-01-24,526828,16398
2021-01-25,557462,30634
2021-01-26,595228,37766
2021-01-27,636314,41086
2021-01-28,677899,41585
2021-01-29,719085,41186
2021-01-30,745747,26662
2021-01-31,757802,12055
2021-02-01,794551,36749
2021-02-02,835280,40729
2021-02-03,880914,45634
2021-02-04,929768,48854
2021-02-05,975511,45743
2021-02-06,1015571,40060
2021-02-07,1032161,16590
2021-02-08,1072305,40144
2021-02-09,1117656,45351
2021-02-10,1170628,52972
2021-02-11,1224032,53404
2021-02-12,1287372,63340
2021-02-13,1334210,46838
2021-02-14,1351904,17694
2021-02-15,1384576,32672
2021-02-16,1430867,46291
2021-02-17,1479698,48831
2021-02-18,1526887,47189
2021-02-19,1571264,44377
2021-02-20,1607732,36468
2021-02-21,1623417,15685
2021-02-22,1653620,30203
2021-02-23,1699282,45662
2021-02-24,1757874,58592
2021-02-25,1819924,62050
2021-02-26,1888555,68631
2021-02-27,1941720,53165
2021-02-28,1968610,26890
2021-03-01,2023380,54770
2021-03-02,2076057,52677
2021-03-03,2136534,60477
2021-03-04,2196711,60177
2021-03-05,2257981,61270
2021-03-06,2304641,46660
2021-03-07,2331279,26638
2021-03-08,2384230,52951
2021-03-09,2442906,58676
2021-03-10,2512856,69950
2021-03-11,2586192,73336
2021-03-12,2661690,75498
2021-03-13,2715439,53749
2021-03-14,2744818,29379
2021-03-15,2794942,50124
2021-03-16,2851756,56814
2021-03-17,2917026,65270
2021-03-18,2983276,66250
2021-03-19,3045654,62378
2021-03-20,3094646,48992
2021-03-21,3127203,32557
2021-03-22,3172981,45778
2021-03-23,3223761,50780
2021-03-24,3289581,65820
2021-03-25,3363552,73971
2021-03-26,3436365,72813
2021-03-27,3491358,54993
2021-03-28,3530538,39180
2021-03-29,3593988,63450
2021-03-30,3663523,69535
2021-03-31,3743394,79871
2021-04-01,3827152,83758
2021-04-02,3898561,71409
2021-04-03,3949499,50938
2021-04-04,3971051,21552
2021-04-05,4031413,60362
2021-04-06,4099267,67854
2021-04-07,4176266,76999
2021-04-08,4254939,78673
2021-04-09,4327365,72426
2021-04-10,4377715,50350
2021-04-11,4409202,31487
2021-04-12,4463254,54052
2021-04-13,4514579,51325
2021-04-14,4575956,61377
2021-04-15,4641813,65857
2021-04-16,4706098,64285
2021-04-17,4749589,43491
2021-04-18,4779884,30295
2021-04-19,4833629,53745
2021-04-20,4889580,55951
2021-04-21,4952838,63258
2021-04-22,5016498,63660
2021-04-23,5075970,59472
2021-04-24,5116446,40476
2021-04-25,5142437,25991
2021-04-26,5189981,47544
2021-04-27,5240137,50156
2021-04-28,5291004,50867
2021-04-29,5337927,46923
2021-04-30,5384412,46485
2021-05-01,5413893,29481
2021-05-02,5435232,21339
2021-05-03,5466072,30840
2021-05-04,5505948,39876
2021-05-05,5541994,36046
2021-05-06,5580309,38315
2021-05-07,5619442,39133
2021-05-08,5646519,27077
2021-05-09,5659509,12990
2021-05-10,5686105,26596
2021-05-11,5712860,26755
2021-05-12,5744003,31143
2021-05-13,5783999,39996
2021-05-14,5824433,40434
2021-05-15,5855682,31249
2021-05-16,5872981,17299
2021-05-17,5905831,32850
2021-05-18,5934090,28259
2021-05-19,5970716,36626
2021-05-20,6002146,31430
2021-05-21,6036514,34368
2021-05-22,6062838,26324
2021-05-23,6073785,10947
2021-05-24,6096708,22923
2021-05-25,6118576,21868
2021-05-26,6142247,23671
2021-05-27,6164038,21791
2021-05-28,6188354,24316
2021-05-29,6201742,13388
2021-05-30,6209258,7516
2021-05-31,6213861,4603
2021-06-01,6235723,21862
2021-06-02,6256304,20581
2021-06-03,6279921,23617
2021-06-04,6306472,26551
2021-06-05,6327249,20777
2021-06-06,6337018,9769
2021-06-07,6357238,20220
2021-06-08,6376468,19230
2021-06-09,6397157,20689
2021-06-10,6418002,20845
2021-06-11,6443664,25662
2021-06-12,6460662,16998
2021-06-13,6468733,8071
2021-06-14,6486615,17882
2021-06-15,6503086,16471
2021-06-16,6519847,16761
2021-06-17,6536077,16230
2021-06-18,6555128,19051
2021-06-19,6566326,11198
2021-06-20,6572106,5780
2021-06-21,6583891,11785
2021-06-22,6598180,14289
2021-06-23,6613474,15294
2021-06-24,6627845,14371
2021-06-25,6644309,16464
2021-06-26,6654350,10041
2021-06-27,6660317,5967
2021-06-28,6672301,11984
2021-06-29,6684328,12027
2021-06-30,6697481,13153
2021-07-01,6710699,13218
2021-07-02,6724165,13466
2021-07-03,6731910,7745
2021-07-04,6733259,1349
2021-07-05,6742660,9401
2021-07-06,6753734,11074
2021-07-07,6765063,11329
2021-07-08,6776245,11182
2021-07-09,6791471,15226
2021-07-10,6801581,10110
2021-07-11,6806601,5020
2021-07-12,6817738,11137
2021-07-13,6827848,10110
2021-07-14,6838469,10621
2021-07-15,6849262,10793
2021-07-16,6862989,13727
2021-07-17,6871499,8510
2021-07-18,6876845,5346
2021-07-19,6889388,12543
2021-07-20,6901274,11886
2021-07-21,6914310,13036
2021-07-22,6927454,13144
2021-07-23,6943545,16091
2021-07-24,6954313,10768
2021-07-25,6960984,6671
2021-07-26,6975038,14054
2021-07-27,6989158,14120
2021-07-28,7003926,14768
2021-07-29,7018401,14475
2021-07-30,7037987,19586
2021-07-31,7051454,13467
2021-08-01,7059610,8156
2021-08-02,7074757,15147
2021-08-03,7088605,13848
2021-08-04,7103188,14583
2021-08-05,7117462,14274
2021-08-06,7137337,19875
2021-08-07,7150580,13243
2021-08-08,7158343,7763
2021-08-09,7173891,15548
2021-08-10,7188365,14474
2021-08-11,7202781,14416
2021-08-12,7218125,15344
2021-08-13,7238884,20759
2021-08-14,7253053,14169
2021-08-15,7261687,8634
2021-08-16,7279027,17340
2021-08-17,7295548,16521
2021-08-18,7312694,17146
2021-08-19,7329132,16438
2021-08-20,7350655,21523
2021-08-21,7365573,14918
2021-08-22,7373867,8294
2021-08-23,7391262,17395
2021-08-24,7407831,16569
2021-08-25,7424523,16692
2021-08-26,7440924,16401
2021-08-27,7462633,21709
2021-08-28,7477343,14710
2021-08-29,7485895,8552
2021-08-30,7502415,16520
2021-08-31,7517036,14621
2021-09-01,7533113,16077
2021-09-02,7547071,13958
2021-09-03,7566125,19054
2021-09-04,7577398,11273
2021-09-05,7584491,7093
2021-09-06,7587077,2586
2021-09-07,7601526,14449
2021-09-08,7615048,13522
2021-09-09,7628370,13322
2021-09-10,7646463,18093
2021-09-11,7658473,12010
2021-09-12,7665381,6908
2021-09-13,7679388,14007
2021-09-14,7692215,12827
2021-09-15,7704258,12043
2021-09-16,7716212,11954
2021-09-17,7732636,16424
2021-09-18,7743212,10576
2021-09-19,7749065,5853
2021-09-20,7760589,11524
2021-09-21,7772067,11478
2021-09-22,7783932,11865
2021-09-23,7795566,11634
2021-09-24,7816802,21236
2021-09-25,7832980,16178
2021-09-26,7842201,9221
2021-09-27,7863922,21721
2021-09-28,7886020,22098
2021-09-29,7908508,22488
2021-09-30,7931031,22523
2021-10-01,7957213,26182
2021-10-02,7970463,13250
2021-10-03,7978949,8486
2021-10-04,7999093,20144
2021-10-05,8019144,20051
2021-10-06,8038037,18893
2021-10-07,8056831,18794
2021-10-08,8077720,20889
2021-10-09,8089435,11715
2021-10-10,8097079,7644
2021-10-11,8115492,18413
2021-10-12,8131108,15616
2021-10-13,8147766,16658
2021-10-14,8164944,17178
2021-10-15,8184326,19382
2021-10-16,8195661,11335
2021-10-17,8202543,6882
2021-10-18,8219639,17096
2021-10-19,8235466,15827
2021-10-20,8251456,15990
2021-10-21,8267143,15687
2021-10-22,8293571,26428
2021-10-23,8310354,16783
2021-10-24,8321204,10850
2021-10-25,8349699,28495
2021-10-26,8377576,27877
2021-10-27,8407102,29526
2021-10-28,8435554,28452
2021-10-29,8467530,31976
2021-10-30,8482302,14772
2021-10-31,8491883,9581
2021-11-01,8520336,28453
2021-11-02,8547355,27019
2021-11-03,8573690,26335
2021-11-04,8604170,30480
2021-11-05,8639541,35371
2021-11-06,8662469,22928
2021-11-07,8675644,13175
2021-11-08,8706531,30887
2021-11-09,8736943,30412
2021-11-10,8772859,35916
2021-11-11,8801659,28800
2021-11-12,8836635,34976
2021-11-13,8862262,25627
2021-11-14,8874744,12482
2021-11-15,8906164,31420
2021-11-16,8937632,31468
2021-11-17,8970826,33194
2021-11-18,9004144,33318
2021-11-19,9042941,38797
