date,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE
2021-02-02 00:00:00,1,0,0,,,
2021-02-01 00:00:00,153,22,0.1437908496732026,4.0,1.0,0.25
2021-01-31 00:00:00,88,8,0.0909090909090909,1.0,0.0,0
2021-01-30 00:00:00,250,43,0.172,,,
2021-01-29 00:00:00,472,83,0.1758474576271187,27.0,10.0,0.3703703703703704
2021-01-28 00:00:00,990,288,0.2909090909090909,21.0,10.0,0.4761904761904762
2021-01-27 00:00:00,1400,350,0.25,37.0,18.0,0.4864864864864866
2021-01-26 00:00:00,336,63,0.1875,23.0,9.0,0.391304347826087
2021-01-25 00:00:00,616,118,0.1915584415584416,23.0,11.0,0.4782608695652174
2021-01-24 00:00:00,339,62,0.1828908554572271,10.0,3.0,0.3
2021-01-23 00:00:00,420,73,0.1738095238095238,30.0,7.0,0.2333333333333334
2021-01-22 00:00:00,582,110,0.1890034364261168,35.0,14.0,0.4
2021-01-21 00:00:00,723,133,0.1839557399723375,31.0,12.0,0.3870967741935484
2021-01-20 00:00:00,728,126,0.1730769230769231,23.0,11.0,0.4782608695652174
2021-01-19 00:00:00,691,155,0.2243125904486252,26.0,7.0,0.2692307692307692
2021-01-18 00:00:00,758,170,0.2242744063324538,27.0,9.0,0.3333333333333333
2021-01-17 00:00:00,402,111,0.2761194029850747,3.0,0.0,0
2021-01-16 00:00:00,450,98,0.2177777777777778,3.0,2.0,0.6666666666666666
2021-01-15 00:00:00,754,174,0.2307692307692308,22.0,10.0,0.4545454545454546
2021-01-14 00:00:00,815,181,0.2220858895705522,20.0,9.0,0.45
2021-01-13 00:00:00,911,197,0.2162458836443469,25.0,8.0,0.32
2021-01-12 00:00:00,870,205,0.235632183908046,24.0,9.0,0.375
2021-01-11 00:00:00,944,244,0.2584745762711864,20.0,3.0,0.15
2021-01-10 00:00:00,478,132,0.2761506276150628,3.0,2.0,0.6666666666666666
2021-01-09 00:00:00,670,160,0.2388059701492538,1.0,0.0,0
2021-01-08 00:00:00,1013,235,0.2319842053307009,32.0,8.0,0.25
2021-01-07 00:00:00,881,197,0.2236095346197503,95.0,22.0,0.2315789473684211
2021-01-06 00:00:00,972,230,0.2366255144032922,105.0,30.0,0.2857142857142857
2021-01-05 00:00:00,1068,280,0.2621722846441948,39.0,21.0,0.5384615384615384
2021-01-04 00:00:00,1210,324,0.2677685950413224,20.0,4.0,0.2
2021-01-03 00:00:00,529,171,0.3232514177693762,1.0,0.0,0
2021-01-02 00:00:00,663,228,0.3438914027149322,2.0,1.0,0.5
2021-01-01 00:00:00,758,233,0.3073878627968338,1.0,0.0,0
2020-12-31 00:00:00,671,155,0.2309985096870343,28.0,5.0,0.1785714285714286
2020-12-30 00:00:00,638,172,0.2695924764890283,12.0,6.0,0.5
2020-12-29 00:00:00,626,194,0.3099041533546326,18.0,9.0,0.5
2020-12-28 00:00:00,699,198,0.2832618025751073,17.0,6.0,0.3529411764705883
2020-12-27 00:00:00,445,140,0.3146067415730337,2.0,2.0,1
2020-12-26 00:00:00,190,73,0.3842105263157895,1.0,0.0,0
2020-12-25 00:00:00,55,14,0.2545454545454545,1.0,0.0,0
2020-12-24 00:00:00,459,147,0.3202614379084967,12.0,1.0,0.0833333333333333
2020-12-23 00:00:00,632,169,0.2674050632911392,20.0,6.0,0.3
2020-12-22 00:00:00,755,193,0.2556291390728477,36.0,6.0,0.1666666666666667
2020-12-21 00:00:00,719,197,0.2739916550764952,59.0,9.0,0.152542372881356
2020-12-20 00:00:00,367,97,0.2643051771117167,1.0,0.0,0
2020-12-19 00:00:00,433,119,0.2748267898383372,3.0,0.0,0
2020-12-18 00:00:00,645,178,0.2759689922480621,24.0,5.0,0.2083333333333334
2020-12-17 00:00:00,624,153,0.2451923076923077,14.0,4.0,0.2857142857142857
2020-12-16 00:00:00,619,163,0.2633279483037157,24.0,4.0,0.1666666666666667
2020-12-15 00:00:00,587,151,0.2572402044293015,36.0,4.0,0.1111111111111111
2020-12-14 00:00:00,718,193,0.2688022284122563,13.0,2.0,0.1538461538461539
2020-12-13 00:00:00,357,90,0.2521008403361345,1.0,0.0,0
2020-12-12 00:00:00,360,101,0.2805555555555556,51.0,8.0,0.1568627450980392
2020-12-11 00:00:00,680,138,0.2029411764705882,18.0,3.0,0.1666666666666667
2020-12-10 00:00:00,600,124,0.2066666666666667,29.0,6.0,0.2068965517241379
2020-12-09 00:00:00,673,121,0.1797919762258544,33.0,7.0,0.2121212121212121
2020-12-08 00:00:00,778,136,0.1748071979434447,75.0,5.0,0.0666666666666667
2020-12-07 00:00:00,670,137,0.2044776119402985,77.0,16.0,0.2077922077922078
