date,cases,cases_APACHE,cases_YUMA,cases_YAVAPAI,cases_SANTA_CRUZ,cases_PINAL,cases_PIMA,cases_NAVAJO,cases_MOHAVE,cases_MARICOPA,cases_LA_PAZ,cases_GREENLEE,cases_GRAHAM,cases_GILA,cases_COCONINO,cases_COCHISE
2021-02-02 00:00:00,13,,,,,1.0,5.0,1.0,,5.0,1.0,,,,,
2021-02-01 00:00:00,209,3.0,2.0,6.0,1.0,40.0,45.0,16.0,15.0,40.0,4.0,3.0,4.0,8.0,20.0,2.0
2021-01-31 00:00:00,608,11.0,16.0,19.0,4.0,113.0,59.0,20.0,8.0,338.0,1.0,,2.0,6.0,7.0,4.0
2021-01-30 00:00:00,1900,6.0,24.0,33.0,5.0,141.0,271.0,21.0,25.0,1327.0,3.0,,2.0,9.0,25.0,8.0
2021-01-29 00:00:00,3177,25.0,88.0,68.0,10.0,216.0,429.0,52.0,83.0,2064.0,5.0,3.0,18.0,25.0,76.0,14.0
2021-01-28 00:00:00,4030,33.0,81.0,82.0,13.0,242.0,480.0,77.0,294.0,2527.0,21.0,5.0,16.0,56.0,72.0,31.0
2021-01-27 00:00:00,4768,23.0,102.0,63.0,24.0,254.0,603.0,79.0,378.0,3026.0,24.0,2.0,15.0,33.0,99.0,43.0
2021-01-26 00:00:00,4826,39.0,143.0,45.0,14.0,282.0,584.0,56.0,96.0,3380.0,9.0,,58.0,24.0,59.0,37.0
2021-01-25 00:00:00,5297,52.0,161.0,65.0,26.0,291.0,806.0,100.0,130.0,3317.0,12.0,4.0,179.0,42.0,73.0,39.0
2021-01-24 00:00:00,2970,23.0,28.0,51.0,4.0,166.0,336.0,15.0,62.0,2212.0,2.0,2.0,4.0,26.0,21.0,18.0
2021-01-23 00:00:00,3931,17.0,44.0,67.0,16.0,258.0,439.0,23.0,80.0,2866.0,9.0,1.0,3.0,35.0,36.0,37.0
2021-01-22 00:00:00,5642,53.0,157.0,117.0,40.0,383.0,850.0,73.0,136.0,3551.0,32.0,1.0,20.0,59.0,115.0,55.0
2021-01-21 00:00:00,6240,52.0,173.0,122.0,35.0,492.0,866.0,95.0,142.0,3984.0,15.0,6.0,20.0,52.0,109.0,77.0
2021-01-20 00:00:00,6687,48.0,140.0,132.0,49.0,850.0,901.0,79.0,162.0,4024.0,27.0,3.0,35.0,51.0,112.0,74.0
2021-01-19 00:00:00,7539,51.0,296.0,122.0,48.0,574.0,975.0,121.0,193.0,4821.0,27.0,2.0,35.0,52.0,144.0,78.0
2021-01-18 00:00:00,6127,55.0,133.0,127.0,15.0,399.0,624.0,85.0,204.0,4185.0,17.0,9.0,39.0,47.0,123.0,65.0
2021-01-17 00:00:00,4077,28.0,48.0,83.0,22.0,225.0,602.0,35.0,120.0,2805.0,8.0,3.0,15.0,17.0,36.0,30.0
2021-01-16 00:00:00,4514,25.0,60.0,74.0,14.0,302.0,717.0,26.0,113.0,3013.0,7.0,,17.0,45.0,59.0,42.0
2021-01-15 00:00:00,6911,60.0,260.0,191.0,37.0,442.0,954.0,109.0,197.0,4340.0,26.0,3.0,35.0,52.0,151.0,54.0
2021-01-14 00:00:00,7252,51.0,250.0,164.0,53.0,399.0,937.0,118.0,222.0,4726.0,28.0,9.0,32.0,56.0,149.0,58.0
2021-01-13 00:00:00,8018,65.0,289.0,158.0,46.0,394.0,1089.0,155.0,239.0,4967.0,30.0,2.0,271.0,45.0,198.0,70.0
2021-01-12 00:00:00,8388,77.0,259.0,204.0,67.0,497.0,1209.0,102.0,262.0,5323.0,26.0,1.0,40.0,51.0,200.0,70.0
2021-01-11 00:00:00,9687,98.0,492.0,224.0,64.0,566.0,1401.0,221.0,284.0,5805.0,42.0,8.0,56.0,77.0,247.0,102.0
2021-01-10 00:00:00,5108,20.0,82.0,89.0,21.0,248.0,765.0,38.0,142.0,3455.0,9.0,,85.0,25.0,48.0,81.0
2021-01-09 00:00:00,6347,22.0,106.0,97.0,21.0,331.0,824.0,75.0,171.0,4486.0,8.0,2.0,13.0,27.0,105.0,59.0
2021-01-08 00:00:00,8566,66.0,233.0,201.0,81.0,512.0,1194.0,112.0,248.0,5498.0,41.0,5.0,23.0,78.0,181.0,93.0
2021-01-07 00:00:00,9723,74.0,275.0,232.0,71.0,624.0,1247.0,163.0,236.0,6303.0,37.0,6.0,30.0,65.0,234.0,126.0
2021-01-06 00:00:00,10638,103.0,279.0,196.0,75.0,586.0,1389.0,166.0,268.0,6810.0,49.0,6.0,53.0,77.0,228.0,353.0
2021-01-05 00:00:00,11417,90.0,494.0,300.0,85.0,594.0,1625.0,175.0,330.0,7144.0,35.0,11.0,51.0,64.0,234.0,185.0
2021-01-04 00:00:00,11998,125.0,478.0,324.0,117.0,727.0,1709.0,185.0,368.0,7288.0,83.0,8.0,53.0,98.0,238.0,197.0
2021-01-03 00:00:00,6546,34.0,96.0,135.0,28.0,351.0,876.0,48.0,177.0,4594.0,10.0,4.0,8.0,36.0,59.0,90.0
2021-01-02 00:00:00,6820,34.0,110.0,155.0,24.0,414.0,939.0,73.0,244.0,4515.0,9.0,3.0,22.0,28.0,142.0,108.0
2021-01-01 00:00:00,4116,30.0,57.0,42.0,10.0,323.0,289.0,37.0,216.0,2985.0,7.0,3.0,13.0,41.0,35.0,28.0
2020-12-31 00:00:00,8773,73.0,206.0,256.0,68.0,506.0,1230.0,124.0,310.0,5624.0,51.0,5.0,34.0,53.0,91.0,141.0
2020-12-30 00:00:00,10912,120.0,383.0,196.0,106.0,743.0,1420.0,153.0,323.0,6712.0,51.0,5.0,301.0,54.0,211.0,134.0
2020-12-29 00:00:00,11072,82.0,420.0,262.0,99.0,676.0,1390.0,171.0,433.0,7008.0,58.0,8.0,90.0,45.0,199.0,131.0
2020-12-28 00:00:00,11576,129.0,548.0,320.0,114.0,677.0,1634.0,186.0,377.0,6843.0,71.0,7.0,180.0,91.0,226.0,173.0
2020-12-27 00:00:00,6465,43.0,110.0,131.0,33.0,353.0,818.0,57.0,264.0,4486.0,14.0,4.0,9.0,26.0,57.0,60.0
2020-12-26 00:00:00,4843,49.0,110.0,120.0,39.0,294.0,838.0,43.0,113.0,3059.0,8.0,4.0,7.0,58.0,50.0,51.0
2020-12-25 00:00:00,1337,20.0,39.0,25.0,10.0,89.0,158.0,27.0,29.0,878.0,1.0,3.0,6.0,17.0,21.0,14.0
2020-12-24 00:00:00,5169,54.0,156.0,148.0,47.0,262.0,619.0,67.0,234.0,3345.0,24.0,1.0,5.0,24.0,109.0,74.0
2020-12-23 00:00:00,8029,60.0,340.0,268.0,69.0,412.0,1014.0,96.0,270.0,5121.0,25.0,9.0,23.0,54.0,163.0,105.0
2020-12-22 00:00:00,8644,73.0,543.0,243.0,71.0,641.0,1314.0,135.0,316.0,4862.0,45.0,4.0,59.0,56.0,151.0,131.0
2020-12-21 00:00:00,9101,97.0,503.0,322.0,79.0,493.0,1424.0,119.0,314.0,5143.0,40.0,5.0,170.0,70.0,161.0,161.0
2020-12-20 00:00:00,4068,42.0,112.0,112.0,29.0,188.0,564.0,37.0,159.0,2699.0,5.0,1.0,3.0,24.0,40.0,53.0
2020-12-19 00:00:00,5417,29.0,91.0,122.0,29.0,310.0,1082.0,69.0,166.0,3360.0,5.0,,10.0,28.0,43.0,73.0
2020-12-18 00:00:00,7549,78.0,417.0,233.0,66.0,470.0,1282.0,121.0,259.0,4239.0,21.0,2.0,39.0,49.0,160.0,113.0
2020-12-17 00:00:00,8091,87.0,411.0,242.0,87.0,470.0,1371.0,92.0,246.0,4609.0,29.0,6.0,127.0,67.0,144.0,103.0
2020-12-16 00:00:00,7754,54.0,456.0,207.0,81.0,453.0,1346.0,145.0,241.0,4346.0,18.0,1.0,74.0,51.0,157.0,124.0
2020-12-15 00:00:00,6858,64.0,447.0,248.0,66.0,318.0,1206.0,120.0,244.0,3805.0,19.0,4.0,27.0,44.0,129.0,117.0
2020-12-14 00:00:00,8990,110.0,669.0,276.0,110.0,428.0,1436.0,163.0,305.0,5010.0,18.0,5.0,41.0,80.0,170.0,169.0
2020-12-13 00:00:00,3912,36.0,83.0,96.0,34.0,214.0,590.0,29.0,127.0,2587.0,4.0,1.0,8.0,32.0,28.0,43.0
2020-12-12 00:00:00,4812,28.0,116.0,101.0,27.0,223.0,754.0,75.0,138.0,3160.0,5.0,6.0,15.0,37.0,77.0,50.0
2020-12-11 00:00:00,7103,63.0,487.0,226.0,65.0,393.0,1297.0,108.0,209.0,3855.0,12.0,8.0,73.0,49.0,152.0,106.0
2020-12-10 00:00:00,6991,78.0,417.0,182.0,71.0,386.0,1289.0,93.0,199.0,3868.0,20.0,9.0,27.0,72.0,155.0,125.0
2020-12-09 00:00:00,7727,85.0,381.0,245.0,83.0,454.0,1257.0,150.0,187.0,4480.0,12.0,2.0,34.0,48.0,162.0,147.0
2020-12-08 00:00:00,8172,65.0,380.0,231.0,108.0,562.0,1134.0,123.0,205.0,4446.0,20.0,6.0,39.0,58.0,130.0,665.0
2020-12-07 00:00:00,8019,113.0,389.0,284.0,103.0,700.0,1251.0,168.0,221.0,4292.0,21.0,9.0,44.0,83.0,178.0,163.0
2020-12-06 00:00:00,2972,50.0,98.0,105.0,29.0,148.0,541.0,66.0,92.0,1738.0,3.0,2.0,4.0,20.0,31.0,45.0
2020-12-05 00:00:00,4205,31.0,190.0,91.0,33.0,197.0,716.0,35.0,120.0,2637.0,7.0,1.0,7.0,9.0,72.0,59.0
2020-12-04 00:00:00,5826,68.0,311.0,187.0,86.0,420.0,1076.0,84.0,166.0,3069.0,13.0,4.0,24.0,59.0,123.0,136.0
2020-12-03 00:00:00,7580,57.0,616.0,224.0,88.0,437.0,1060.0,108.0,186.0,4415.0,18.0,7.0,44.0,30.0,172.0,118.0
2020-12-02 00:00:00,7770,70.0,630.0,221.0,111.0,406.0,1006.0,155.0,236.0,4419.0,26.0,12.0,30.0,59.0,179.0,210.0
2020-12-01 00:00:00,7604,114.0,455.0,215.0,68.0,467.0,1083.0,156.0,229.0,4354.0,20.0,18.0,42.0,54.0,169.0,160.0
2020-11-30 00:00:00,7983,121.0,470.0,340.0,126.0,393.0,1112.0,249.0,230.0,4374.0,23.0,11.0,37.0,53.0,187.0,257.0
2020-11-29 00:00:00,3871,57.0,101.0,97.0,19.0,211.0,447.0,32.0,119.0,2634.0,,8.0,8.0,52.0,29.0,57.0
2020-11-28 00:00:00,3740,45.0,82.0,128.0,31.0,204.0,494.0,30.0,80.0,2482.0,5.0,6.0,22.0,46.0,23.0,62.0
