date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
4/11/2021 0:00,16640,4120352,13392,1177340
4/10/2021 0:00,39529,4103712,16375,1163948
4/9/2021 0:00,61708,4064183,18055,1147573
4/8/2021 0:00,68693,4002475,16946,1129518
4/7/2021 0:00,70498,3933782,18034,1112572
4/6/2021 0:00,61895,3863284,16629,1094538
4/5/2021 0:00,55921,3801389,16485,1077909
4/4/2021 0:00,19974,3745468,10412,1061424
4/3/2021 0:00,46186,3725494,23328,1051012
4/2/2021 0:00,66885,3679308,24781,1027684
4/1/2021 0:00,71812,3612423,24097,1002903
3/31/2021 0:00,74494,3540611,24418,978806
3/30/2021 0:00,65562,3466117,24237,954388
3/29/2021 0:00,59130,3400555,24130,930151
3/28/2021 0:00,37428,3341425,22848,906021
3/27/2021 0:00,51751,3303997,22584,883173
3/26/2021 0:00,68820,3252246,23050,860589
3/25/2021 0:00,70128,3183426,22029,837539
3/24/2021 0:00,62501,3113298,19060,815510
3/23/2021 0:00,48096,3050797,12948,796450
3/22/2021 0:00,42540,3002701,12900,783502
3/21/2021 0:00,30689,2960161,17060,770602
3/20/2021 0:00,45850,2929472,17700,753542
3/19/2021 0:00,58821,2883622,17469,735842
3/18/2021 0:00,62195,2824801,16481,718373
3/17/2021 0:00,61818,2762606,16719,701892
3/16/2021 0:00,53830,2700788,14687,685173
3/15/2021 0:00,46561,2646958,13744,670486
3/14/2021 0:00,27701,2600397,16102,656742
3/13/2021 0:00,50207,2572696,17897,640640
3/12/2021 0:00,71187,2522489,16837,622743
3/11/2021 0:00,69411,2451302,17634,605906
3/10/2021 0:00,66646,2381891,16902,588272
3/9/2021 0:00,56461,2315245,16196,571370
3/8/2021 0:00,50084,2258784,16646,555174
3/7/2021 0:00,25894,2208700,16283,538528
3/6/2021 0:00,44330,2182806,16443,522245
3/5/2021 0:00,57932,2138476,16392,505802
3/4/2021 0:00,57414,2080544,15925,489410
3/3/2021 0:00,58321,2023130,15402,473485
3/2/2021 0:00,49650,1964809,14456,458083
3/1/2021 0:00,44759,1915159,12850,443627
2/28/2021 0:00,25379,1870400,15591,430777
2/27/2021 0:00,51629,1845021,15108,415186
2/26/2021 0:00,66526,1793392,13993,400078
2/25/2021 0:00,59864,1726866,13365,386085
2/24/2021 0:00,56350,1667002,13716,372720
2/23/2021 0:00,43914,1610652,12731,359004
2/22/2021 0:00,27717,1566738,11777,346273
2/21/2021 0:00,14809,1539021,10822,334496
2/20/2021 0:00,34871,1524212,11255,323674
2/19/2021 0:00,42012,1489341,10223,312419
2/18/2021 0:00,44170,1447329,9841,302196
2/17/2021 0:00,46601,1403159,10555,292355
2/16/2021 0:00,44235,1356558,11079,281800
2/15/2021 0:00,31054,1312323,11030,270721
2/14/2021 0:00,17266,1281269,10228,259691
2/13/2021 0:00,45498,1264003,10478,249463
2/12/2021 0:00,60763,1218505,11058,238985
2/11/2021 0:00,50598,1157742,10847,227927
2/10/2021 0:00,50172,1107144,11071,217080
2/9/2021 0:00,43840,1056972,11037,206009
2/8/2021 0:00,38396,1013132,13488,194972
2/7/2021 0:00,16276,974736,11448,181484
2/6/2021 0:00,37992,958460,10991,170036
2/5/2021 0:00,43562,920468,9143,159045
2/4/2021 0:00,45987,876906,9949,149902
2/3/2021 0:00,43379,830919,8977,139953
2/2/2021 0:00,38147,787540,8730,130976
2/1/2021 0:00,29455,749393,8254,122246
1/31/2021 0:00,11546,719938,4834,113992
1/30/2021 0:00,26166,708392,4759,109158
1/29/2021 0:00,39547,682226,4954,104399
1/28/2021 0:00,39287,642679,5412,99445
1/27/2021 0:00,39343,603392,5515,94033
1/26/2021 0:00,36479,564049,6136,88518
1/25/2021 0:00,28985,527570,5274,82382
1/24/2021 0:00,16174,498585,5751,77108
1/23/2021 0:00,28543,482411,5761,71357
1/22/2021 0:00,37625,453868,5562,65596
1/21/2021 0:00,34831,416243,6169,60034
1/20/2021 0:00,31472,381412,5694,53865
1/19/2021 0:00,26513,349940,6001,48171
1/18/2021 0:00,18858,323427,6008,42170
1/17/2021 0:00,9294,304569,5970,36162
1/16/2021 0:00,15705,295275,5664,30192
1/15/2021 0:00,24675,279570,5948,24528
1/14/2021 0:00,24487,254895,5885,18580
1/13/2021 0:00,24961,230408,6323,12695
1/12/2021 0:00,23032,205447,5637,6372
1/11/2021 0:00,15481,182415,733,735
1/10/2021 0:00,3193,166934,,
1/9/2021 0:00,7901,163741,,
1/8/2021 0:00,11834,155840,1,2
1/7/2021 0:00,12468,144006,,
