date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,639,736,568,444,358,3
1/10/2021,1153,1149,941,798,715,14
1/11/2021,1224,1234,1018,850,783,15
1/12/2021,1331,1319,1091,935,980,16
1/13/2021,1393,1384,1172,1009,1240,17
1/14/2021,1493,1470,1266,1095,1512,17
1/15/2021,1607,1565,1346,1188,2256,18
1/16/2021,1618,1581,1361,1212,2359,18
1/17/2021,1624,1589,1369,1216,2366,18
1/18/2021,1693,1661,1424,1270,2430,19
1/19/2021,1781,1726,1489,1349,2687,20
1/2/2021,665,752,576,459,368,3
1/20/2021,2030,2003,1811,1639,2904,25
1/21/2021,2178,2117,1913,1738,3118,26
1/22/2021,2272,2195,2010,1851,3458,27
1/23/2021,2316,2229,2044,1888,3658,30
1/24/2021,2322,2232,2044,1889,3677,30
1/25/2021,2371,2284,2107,1987,3987,31
1/26/2021,2432,2338,2163,2069,4348,34
1/27/2021,2683,2482,2313,2230,4729,37
1/28/2021,2877,2605,2445,2390,5133,43
1/29/2021,2975,2689,2524,2500,5473,47
1/3/2021,665,753,576,460,370,3
1/30/2021,3036,2732,2552,2538,5591,55
1/31/2021,3046,2734,2553,2544,5615,55
1/4/2021,735,828,636,529,431,4
1/5/2021,821,901,689,594,498,8
1/6/2021,902,949,743,647,564,10
1/7/2021,1019,1034,830,714,664,10
1/8/2021,1139,1141,929,778,705,14
1/9/2021,1153,1148,939,795,713,14
10/1/2021,22398,11797,11037,12795,19090,8393
10/10/2021,22533,11849,11092,12827,19137,8464
10/11/2021,22542,11854,11098,12829,19143,8468
10/12/2021,22548,11858,11100,12829,19144,8477
10/13/2021,22564,11862,11110,12833,19157,8485
10/14/2021,22578,11864,11111,12844,19163,8493
10/15/2021,22592,11872,11120,12847,19170,8501
10/16/2021,22607,11872,11122,12852,19171,8506
10/17/2021,22626,11875,11125,12852,19172,8514
10/18/2021,22638,11884,11129,12857,19180,8518
10/19/2021,22657,11888,11131,12862,19184,8524
10/2/2021,22411,11797,11038,12795,19095,8398
10/20/2021,22671,11897,11141,12865,19192,8533
10/21/2021,22686,11904,11146,12872,19197,8538
10/22/2021,22708,11919,11156,12891,19224,8545
10/23/2021,22723,11925,11162,12901,19240,8554
10/24/2021,22731,11929,11164,12902,19249,8555
10/25/2021,22747,11940,11174,12911,19274,8564
10/26/2021,22762,11949,11180,12927,19294,8587
10/27/2021,22792,11961,11194,12943,19336,8600
10/28/2021,22810,11966,11201,12949,19358,8606
10/29/2021,22840,11991,11214,12968,19387,8621
10/3/2021,22425,11797,11042,12798,19097,8407
10/30/2021,22862,12004,11230,12977,19397,8634
10/31/2021,22875,12010,11238,12983,19403,8641
10/4/2021,22447,11802,11048,12805,19105,8412
10/5/2021,22460,11806,11052,12810,19112,8418
10/6/2021,22485,11823,11064,12815,19118,8430
10/7/2021,22495,11833,11070,12822,19121,8439
10/8/2021,22515,11845,11089,12825,19124,8452
10/9/2021,22525,11848,11091,12827,19133,8459
11/1/2021,22896,12019,11245,12998,19415,8643
11/10/2021,23090,12118,11313,13087,19518,8797
11/11/2021,23122,12130,11321,13100,19524,8802
11/12/2021,23151,12141,11338,13112,19541,8955
11/13/2021,23165,12149,11346,13118,19549,9071
11/14/2021,23174,12154,11349,13123,19549,9096
11/2/2021,22910,12025,11249,13005,19428,8652
11/3/2021,22938,12041,11257,13014,19442,8663
11/4/2021,22959,12052,11263,13024,19457,8666
11/5/2021,22998,12072,11282,13041,19473,8680
11/6/2021,23018,12083,11294,13051,19479,8762
11/7/2021,23029,12091,11296,13056,19487,8764
11/8/2021,23047,12097,11302,13064,19496,8773
11/9/2021,23069,12104,11310,13071,19501,8782
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,3,3,,3,1,
12/16/2020,26,43,33,25,14,
12/17/2020,54,78,64,53,19,
12/18/2020,101,136,109,84,39,
12/19/2020,111,149,116,98,40,
12/2/2020,,1,,1,,
12/20/2020,112,150,116,98,42,
12/21/2020,114,151,118,98,43,
12/22/2020,121,171,131,109,48,1
12/23/2020,176,280,207,149,71,2
12/24/2020,255,381,279,205,84,2
12/25/2020,281,409,299,225,89,2
12/26/2020,299,433,313,235,91,2
12/27/2020,326,456,327,247,94,2
12/28/2020,381,515,371,277,106,3
12/29/2020,445,590,417,326,201,3
12/3/2020,,1,,1,,
12/30/2020,545,674,493,389,303,3
12/31/2020,598,716,541,425,353,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3105,2798,2613,2653,6066,55
2/10/2021,4993,3667,3579,3947,10058,214
2/11/2021,5139,3786,3705,4125,10695,223
2/12/2021,5566,4090,4001,4509,11427,274
2/13/2021,5970,4311,4180,4706,11937,314
2/14/2021,5980,4314,4184,4710,11965,314
2/15/2021,6114,4443,4297,4821,12299,323
2/16/2021,6277,4601,4449,5010,12713,335
2/17/2021,6874,4944,4729,5282,13060,641
2/18/2021,6940,5004,4807,5379,13156,645
2/19/2021,7064,5075,4888,5490,13240,658
2/2/2021,3150,2834,2649,2702,6472,57
2/20/2021,7303,5179,5002,5576,13301,678
2/21/2021,7306,5182,5005,5579,13308,679
2/22/2021,7339,5204,5024,5624,13335,680
2/23/2021,7365,5223,5061,5671,13393,682
2/24/2021,7657,5433,5247,5891,13615,700
2/25/2021,7913,5627,5421,6081,13906,728
2/26/2021,8217,5845,5647,6294,14179,748
2/27/2021,8310,5922,5721,6365,14262,756
2/28/2021,8320,5927,5728,6371,14291,756
2/3/2021,3514,2964,2795,2874,6974,67
2/4/2021,3948,3110,2944,3061,7610,82
2/5/2021,4051,3201,3045,3209,8223,85
2/6/2021,4397,3420,3329,3578,8561,182
2/7/2021,4406,3423,3336,3586,8606,183
2/8/2021,4617,3470,3402,3689,8947,192
2/9/2021,4673,3513,3437,3770,9291,195
3/1/2021,8584,6125,5930,6572,14485,771
3/10/2021,9835,6819,6570,7874,15297,991
3/11/2021,10020,6919,6683,8101,15454,1007
3/12/2021,10160,6992,6762,8264,15575,1015
3/13/2021,10190,7006,6781,8326,15627,1017
3/14/2021,10198,7010,6786,8346,15638,1017
3/15/2021,10289,7039,6823,8486,15746,1025
3/16/2021,10534,7178,6948,8683,15857,1078
3/17/2021,10780,7285,7059,8876,16008,1110
3/18/2021,10962,7405,7173,8981,16083,1130
3/19/2021,11140,7511,7282,9116,16168,1143
3/2/2021,8988,6351,6137,6808,14661,834
3/20/2021,11227,7576,7336,9190,16213,1150
3/21/2021,11249,7579,7338,9202,16226,1152
3/22/2021,11378,7676,7447,9280,16277,1172
3/23/2021,11729,7811,7550,9385,16343,1223
3/24/2021,12021,7884,7612,9465,16420,1267
3/25/2021,12366,8018,7725,9567,16480,1308
3/26/2021,12588,8075,7782,9645,16524,1361
3/27/2021,12807,8128,7824,9691,16549,1407
3/28/2021,12851,8147,7844,9701,16555,1414
