date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,332,322,276,284,205,3
1/10/2021,453,458,386,392,638,6
1/11/2021,465,473,408,409,836,6
1/12/2021,471,479,413,420,1050,6
1/13/2021,490,512,435,445,1363,6
1/14/2021,495,520,448,456,1612,6
1/15/2021,500,527,458,466,2040,6
1/16/2021,515,533,466,478,2398,6
1/17/2021,518,534,469,479,2412,6
1/18/2021,521,539,476,488,2588,6
1/19/2021,538,551,488,503,2793,6
1/2/2021,333,325,279,287,208,3
1/20/2021,547,566,503,527,3171,6
1/21/2021,553,580,515,549,3550,6
1/22/2021,566,588,523,557,3717,6
1/23/2021,592,625,557,592,4075,6
1/24/2021,602,629,563,613,4147,6
1/25/2021,623,649,599,656,4336,6
1/26/2021,645,693,647,714,4551,7
1/27/2021,674,730,689,760,4934,7
1/28/2021,723,769,743,836,5547,8
1/29/2021,764,813,813,904,5915,8
1/3/2021,345,339,290,301,233,3
1/30/2021,766,818,815,909,5933,8
1/31/2021,771,821,819,916,5960,8
1/4/2021,351,348,295,303,254,3
1/5/2021,370,375,309,318,263,3
1/6/2021,391,394,327,342,280,4
1/7/2021,399,401,337,351,310,4
1/8/2021,429,434,366,374,341,5
1/9/2021,447,454,386,390,635,6
10/1/2021,12522,8514,8098,11042,22780,6069
10/10/2021,12670,8594,8187,11094,22833,6147
10/11/2021,12684,8606,8195,11099,22841,6157
10/12/2021,12704,8612,8200,11104,22844,6169
10/13/2021,12722,8630,8205,11107,22848,6181
10/14/2021,12757,8648,8224,11124,22859,6192
10/15/2021,12775,8663,8236,11139,22866,6198
10/16/2021,12807,8692,8250,11148,22870,6752
10/17/2021,12816,8694,8256,11149,22874,6759
10/18/2021,12835,8716,8269,11159,22883,6771
10/19/2021,12853,8724,8280,11171,22891,6778
10/2/2021,12530,8515,8102,11045,22781,6076
10/20/2021,12860,8736,8286,11176,22896,6783
10/21/2021,12871,8747,8294,11190,22904,6790
10/22/2021,12902,8778,8312,11202,22926,6809
10/23/2021,12913,8779,8313,11207,22935,6814
10/24/2021,12918,8780,8316,11212,22944,6815
10/25/2021,12932,8790,8327,11219,22975,6819
10/26/2021,12947,8811,8341,11227,22993,6825
10/27/2021,12962,8827,8354,11239,23019,6827
10/28/2021,12983,8841,8369,11250,23056,6838
10/29/2021,13004,8855,8385,11265,23088,6854
10/3/2021,12535,8516,8104,11045,22781,6077
10/30/2021,13009,8858,8390,11271,23095,6859
10/31/2021,13013,8860,8391,11272,23100,6859
10/4/2021,12556,8521,8120,11049,22789,6084
10/5/2021,12588,8535,8130,11057,22793,6094
10/6/2021,12609,8552,8150,11065,22803,6102
10/7/2021,12633,8564,8162,11076,22812,6119
10/8/2021,12648,8583,8177,11091,22829,6139
10/9/2021,12664,8590,8183,11093,22831,6147
11/1/2021,13032,8871,8400,11282,23127,6869
11/10/2021,13235,9009,8524,11397,23337,6966
11/11/2021,13258,9031,8543,11411,23364,6981
11/12/2021,13298,9069,8572,11440,23409,7049
11/13/2021,13335,9103,8599,11452,23425,7434
11/14/2021,13347,9107,8607,11456,23425,7472
11/2/2021,13060,8886,8411,11293,23147,6880
11/3/2021,13074,8903,8421,11302,23162,6887
11/4/2021,13106,8919,8436,11319,23209,6895
11/5/2021,13154,8943,8465,11342,23244,6921
11/6/2021,13161,8949,8472,11351,23252,6929
11/7/2021,13172,8951,8474,11353,23259,6931
11/8/2021,13193,8969,8487,11371,23284,6940
11/9/2021,13212,8988,8507,11386,23314,6950
12/1/2020,,1,,1,1,
12/10/2020,,1,,1,1,
12/11/2020,,1,,1,1,
12/12/2020,,1,,1,1,
12/13/2020,,1,,1,1,
12/14/2020,,1,,1,1,
12/15/2020,,1,1,1,1,
12/16/2020,,1,2,1,1,
12/17/2020,,1,7,4,4,
12/18/2020,1,3,8,8,4,
12/19/2020,1,5,10,9,5,
12/2/2020,,1,,1,1,
12/20/2020,1,5,10,9,5,
12/21/2020,3,7,11,13,7,
12/22/2020,71,83,62,62,18,
12/23/2020,178,182,153,152,43,1
12/24/2020,208,210,179,167,53,1
12/25/2020,208,210,179,167,53,1
12/26/2020,210,215,181,178,54,1
12/27/2020,210,215,181,178,54,1
12/28/2020,226,230,201,197,66,1
12/29/2020,242,249,214,216,73,1
12/3/2020,,1,,1,1,
12/30/2020,286,285,249,251,128,1
12/31/2020,330,319,273,281,187,3
12/4/2020,,1,,1,1,
12/5/2020,,1,,1,1,
12/6/2020,,1,,1,1,
12/7/2020,,1,,1,1,
12/8/2020,,1,,1,1,
12/9/2020,,1,,1,1,
2/1/2021,779,837,831,935,6123,8
2/10/2021,1037,1075,1077,1233,8037,16
2/11/2021,1153,1189,1210,1390,9070,19
2/12/2021,1224,1247,1274,1468,9746,23
2/13/2021,1248,1262,1297,1500,9931,24
2/14/2021,1248,1263,1297,1500,9943,24
