date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-09,6,1
2020-12-16,11,5
2020-12-17,48,37
2020-12-18,82,34
2020-12-19,109,27
2020-12-20,120,11
2020-12-21,270,150
2020-12-22,519,249
2020-12-23,890,371
2020-12-24,960,70
2020-12-26,1273,313
2020-12-27,1349,76
2020-12-28,1789,440
2020-12-29,2420,631
2020-12-30,3275,855
2020-12-31,3818,543
2021-01-01,3890,72
2021-01-02,4408,518
2021-01-03,4575,167
2021-01-04,5155,580
2021-01-05,5782,627
2021-01-06,6554,772
2021-01-07,7297,743
2021-01-08,8168,871
2021-01-09,8488,320
2021-01-10,8569,81
2021-01-11,9166,597
2021-01-12,10011,845
2021-01-13,11180,1169
2021-01-14,12400,1220
2021-01-15,13498,1098
2021-01-16,14522,1024
2021-01-17,14729,207
2021-01-18,15386,657
2021-01-19,16508,1122
2021-01-20,18043,1535
2021-01-21,19650,1607
2021-01-22,21315,1665
2021-01-23,22705,1390
2021-01-24,23128,423
2021-01-25,24331,1203
2021-01-26,25688,1357
2021-01-27,27489,1801
2021-01-28,29372,1883
2021-01-29,31324,1952
2021-01-30,32703,1379
2021-01-31,33051,348
2021-02-01,34776,1725
2021-02-02,36810,2034
2021-02-03,39048,2238
2021-02-04,41348,2300
2021-02-05,44091,2743
2021-02-06,46241,2150
2021-02-07,46773,532
2021-02-08,48834,2061
2021-02-09,51276,2442
2021-02-10,54354,3078
2021-02-11,57555,3201
2021-02-12,61279,3724
2021-02-13,64821,3542
2021-02-14,65511,690
2021-02-15,66967,1456
2021-02-16,69063,2096
2021-02-17,71402,2339
2021-02-18,73872,2470
2021-02-19,75841,1969
2021-02-20,77621,1780
2021-02-21,78129,508
2021-02-22,79590,1461
2021-02-23,81551,1961
2021-02-24,84368,2817
2021-02-25,88088,3720
2021-02-26,92061,3973
2021-02-27,94421,2360
2021-02-28,95339,918
2021-03-01,98448,3109
2021-03-02,101939,3491
2021-03-03,106160,4221
2021-03-04,110358,4198
2021-03-05,113997,3639
2021-03-06,117103,3106
2021-03-07,118255,1152
2021-03-08,121366,3111
2021-03-09,124739,3373
2021-03-10,128370,3631
2021-03-11,133175,4805
2021-03-12,137480,4305
2021-03-13,140160,2680
2021-03-14,141387,1227
2021-03-15,144172,2785
2021-03-16,147648,3476
2021-03-17,151440,3792
2021-03-18,155431,3991
2021-03-19,158960,3529
2021-03-20,161408,2448
2021-03-21,162897,1489
2021-03-22,165701,2804
2021-03-23,168890,3189
2021-03-24,172957,4067
2021-03-25,177091,4134
2021-03-26,181608,4517
2021-03-27,183892,2284
2021-03-28,185805,1913
2021-03-29,189354,3549
2021-03-30,193158,3804
2021-03-31,197409,4251
2021-04-01,201891,4482
2021-04-02,204799,2908
2021-04-03,207231,2432
2021-04-04,208058,827
2021-04-05,211039,2981
2021-04-06,214629,3590
2021-04-07,218444,3815
2021-04-08,222081,3637
2021-04-09,225335,3254
2021-04-10,227632,2297
2021-04-11,228870,1238
2021-04-12,231832,2962
2021-04-13,234474,2642
2021-04-14,237451,2977
2021-04-15,240500,3049
2021-04-16,243952,3452
2021-04-17,245656,1704
2021-04-18,246957,1301
2021-04-19,249880,2923
2021-04-20,253193,3313
2021-04-21,257057,3864
2021-04-22,259977,2920
2021-04-23,262360,2383
2021-04-24,264460,2100
2021-04-25,265978,1518
2021-04-26,268413,2435
2021-04-27,271138,2725
2021-04-28,273617,2479
2021-04-29,275646,2029
2021-04-30,277807,2161
2021-05-01,279178,1371
2021-05-02,280079,901
2021-05-03,281778,1699
2021-05-04,283872,2094
2021-05-05,285949,2077
2021-05-06,287589,1640
2021-05-07,289295,1706
2021-05-08,290719,1424
2021-05-09,291356,637
2021-05-10,292771,1415
2021-05-11,294352,1581
2021-05-12,296394,2042
2021-05-13,298445,2051
2021-05-14,300539,2094
2021-05-15,302098,1559
2021-05-16,303074,976
2021-05-17,304710,1636
2021-05-18,306253,1543
2021-05-19,308220,1967
2021-05-20,309948,1728
2021-05-21,311572,1624
2021-05-22,313091,1519
2021-05-23,313620,529
2021-05-24,314770,1150
2021-05-25,316012,1242
2021-05-26,317386,1374
2021-05-27,318643,1257
2021-05-28,320144,1501
2021-05-29,320870,726
2021-05-30,321275,405
2021-05-31,321528,253
2021-06-01,322692,1164
2021-06-02,323842,1150
2021-06-03,324964,1122
2021-06-04,326310,1346
2021-06-05,327370,1060
2021-06-06,327843,473
2021-06-07,328840,997
2021-06-08,329779,939
2021-06-09,330985,1206
2021-06-10,332075,1090
2021-06-11,333343,1268
2021-06-12,334255,912
2021-06-13,334723,468
2021-06-14,335639,916
2021-06-15,336570,931
2021-06-16,337435,865
2021-06-17,338440,1005
2021-06-18,339644,1204
2021-06-19,340326,682
2021-06-20,340719,393
2021-06-21,341438,719
2021-06-22,342211,773
2021-06-23,343154,943
2021-06-24,343909,755
2021-06-25,344874,965
2021-06-26,345409,535
2021-06-27,345842,433
2021-06-28,346482,640
2021-06-29,347216,734
2021-06-30,347968,752
2021-07-01,348676,708
2021-07-02,349516,840
2021-07-03,350080,564
2021-07-04,350197,117
2021-07-05,350804,607
2021-07-06,351469,665
2021-07-07,352154,685
2021-07-08,352813,659
2021-07-09,353589,776
2021-07-10,354049,460
2021-07-11,354288,239
2021-07-12,354963,675
2021-07-13,355652,689
2021-07-14,356247,595
2021-07-15,356829,582
2021-07-16,357624,795
2021-07-17,358208,584
2021-07-18,358602,394
2021-07-19,359346,744
2021-07-20,360113,767
2021-07-21,361036,923
2021-07-22,361839,803
2021-07-23,362864,1025
2021-07-24,363609,745
2021-07-25,364129,520
2021-07-26,364962,833
2021-07-27,365776,814
2021-07-28,366719,943
2021-07-29,367579,860
2021-07-30,368760,1181
2021-07-31,369572,812
2021-08-01,370072,500
2021-08-02,370893,821
2021-08-03,371714,821
2021-08-04,372617,903
2021-08-05,373515,898
2021-08-06,374786,1271
2021-08-07,375603,817
2021-08-08,376077,474
2021-08-09,377017,940
2021-08-10,377895,878
2021-08-11,378784,889
2021-08-12,379735,951
2021-08-13,380993,1258
2021-08-14,381946,953
2021-08-15,382510,564
2021-08-16,383671,1161
2021-08-17,384732,1061
2021-08-18,385929,1197
2021-08-19,386850,921
2021-08-20,388103,1253
2021-08-21,388955,852
2021-08-22,389539,584
2021-08-23,390715,1176
2021-08-24,391685,970
2021-08-25,392726,1041
2021-08-26,393563,837
2021-08-27,394765,1202
2021-08-28,395614,849
2021-08-29,396134,520
2021-08-30,397119,985
2021-08-31,397982,863
2021-09-01,398903,921
2021-09-02,399621,718
2021-09-03,400900,1279
2021-09-04,401577,677
2021-09-05,401983,406
2021-09-06,402177,194
2021-09-07,403046,869
2021-09-08,403847,801
2021-09-09,404531,684
2021-09-10,405663,1132
2021-09-11,406467,804
2021-09-12,406904,437
2021-09-13,407855,951
2021-09-14,408692,837
2021-09-15,409247,555
2021-09-16,409927,680
2021-09-17,410990,1063
2021-09-18,411710,720
2021-09-19,412064,354
2021-09-20,412481,417
2021-09-21,413136,655
2021-09-22,413838,702
2021-09-23,414510,672
2021-09-24,415552,1042
2021-09-25,416330,778
2021-09-26,416754,424
2021-09-27,417693,939
2021-09-28,418616,923
2021-09-29,419561,945
2021-09-30,420477,916
2021-10-01,421496,1019
2021-10-02,422123,627
2021-10-03,422460,337
2021-10-04,423361,901
2021-10-05,424257,896
2021-10-06,425138,881
2021-10-07,425978,840
2021-10-08,426822,844
2021-10-09,427464,642
2021-10-10,427816,352
2021-10-11,428730,914
2021-10-12,429160,430
2021-10-13,429694,534
2021-10-14,430441,747
2021-10-15,431301,860
2021-10-16,431774,473
2021-10-17,432083,309
2021-10-18,432779,696
2021-10-19,433414,635
2021-10-20,434048,634
2021-10-21,434697,649
2021-10-22,436233,1536
2021-10-23,437221,988
2021-10-24,437790,569
2021-10-25,439343,1553
2021-10-26,440791,1448
2021-10-27,442301,1510
2021-10-28,443940,1639
2021-10-29,445596,1656
2021-10-30,446296,700
2021-10-31,446690,394
2021-11-01,448110,1420
2021-11-02,449509,1399
2021-11-03,450771,1262
2021-11-04,452140,1369
2021-11-05,453854,1714
2021-11-06,455203,1349
2021-11-07,455631,428
2021-11-08,457059,1428
2021-11-09,458327,1268
2021-11-10,459650,1323
2021-11-11,460809,1159
2021-11-12,462255,1446
2021-11-13,462992,737
2021-11-14,463112,120
