date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11707,12981,12170,9788,5879,104
1/10/2021,19923,19992,19007,15937,11570,210
1/11/2021,21159,21101,20228,16911,13376,243
1/12/2021,23146,23075,22245,18592,18165,324
1/13/2021,25161,25196,24463,20257,23698,389
1/14/2021,27098,27323,26735,22167,29692,430
1/15/2021,29299,29330,28859,23937,34569,489
1/16/2021,30663,30526,30125,25114,37742,521
1/17/2021,31626,31428,31081,26083,40873,548
1/18/2021,32673,32363,32235,27198,46036,575
1/19/2021,33944,33584,33540,28496,52299,638
1/2/2021,13241,14354,13412,10869,6614,124
1/20/2021,35228,34857,35159,30031,59274,681
1/21/2021,36709,36349,37015,31906,67383,731
1/22/2021,39589,38987,39975,34919,75275,824
1/23/2021,42199,41053,42463,37385,80104,899
1/24/2021,43470,42229,43746,38798,85219,942
1/25/2021,44769,43382,45177,40388,92666,990
1/26/2021,46433,44829,46907,42271,103509,1047
1/27/2021,47918,46140,48412,43916,113869,1081
1/28/2021,49133,47222,49636,45344,124693,1114
1/29/2021,51171,48898,51345,47178,135358,1178
1/3/2021,13977,14940,13918,11309,6853,139
1/30/2021,52914,50298,52940,48748,140346,1236
1/31/2021,53531,50847,53577,49433,143995,1263
1/4/2021,14999,15876,14864,12102,7711,147
1/5/2021,15955,16710,15726,12910,8483,163
1/6/2021,17129,17665,16693,13832,9215,172
1/7/2021,18040,18468,17507,14615,9961,183
1/8/2021,18853,19140,18162,15183,10446,190
1/9/2021,19545,19686,18698,15639,11251,206
10/1/2021,491273,348428,361382,382065,614392,218994
10/10/2021,496742,351318,363710,383838,616769,221738
10/11/2021,497561,351751,364055,384131,617186,222135
10/12/2021,497925,351926,364224,384260,617363,222348
10/13/2021,498507,352231,364502,384473,617702,222622
10/14/2021,499217,352573,364825,384721,618053,222905
10/15/2021,500106,353016,365214,384997,618323,223245
10/16/2021,500716,353258,365440,385172,618467,223499
10/17/2021,501149,353438,365566,385262,618558,223656
10/18/2021,501869,353823,365898,385538,618925,223938
10/19/2021,502491,354183,366135,385761,619230,224229
10/2/2021,491929,348748,361661,382265,614592,219350
10/20/2021,503127,354531,366379,385988,619510,224565
10/21/2021,503751,354875,366660,386191,619790,224825
10/22/2021,504490,355309,367030,386497,620209,225180
10/23/2021,504937,355556,367280,386640,620404,225416
10/24/2021,505229,355720,367424,386769,620565,225552
10/25/2021,505932,356113,367743,387077,621041,225855
10/26/2021,506590,356467,368062,387324,621517,226121
10/27/2021,507274,356820,368431,387626,621998,226422
10/28/2021,507921,357175,368731,387900,622462,226682
10/29/2021,508566,357621,369112,388205,622815,226973
10/3/2021,492233,348890,361766,382358,614701,219502
10/30/2021,508929,357821,369281,388367,622958,227144
10/31/2021,509137,357934,369375,388443,623075,227216
10/4/2021,493049,349289,362106,382596,615141,219872
10/5/2021,493823,349718,362445,382839,615575,220239
10/6/2021,494593,350122,362774,383071,615907,220631
10/7/2021,495117,350442,363036,383295,616180,220916
10/8/2021,495805,350809,363318,383531,616434,221292
10/9/2021,496399,351131,363559,383716,616614,221590
11/1/2021,509764,358241,369670,388681,623448,227442
11/10/2021,515259,361133,372245,390669,626299,229953
11/11/2021,515899,361453,372523,390902,626666,230323
11/12/2021,516566,361839,372837,391144,626971,230656
11/13/2021,516999,362064,373020,391306,627130,231683
11/14/2021,517081,362109,373067,391346,627160,231891
11/2/2021,510511,358607,369970,388929,623804,227690
11/3/2021,511090,358899,370246,389125,624111,227963
11/4/2021,511623,359181,370495,389329,624441,228211
11/5/2021,512448,359600,370883,389607,624779,228547
11/6/2021,512947,359882,371161,389789,624997,228895
11/7/2021,513294,360082,371317,389916,625158,229056
11/8/2021,513996,360489,371642,390194,625544,229370
11/9/2021,514679,360825,371956,390468,625968,229665
12/1/2020,38,30,29,18,22,2
12/10/2020,47,38,40,32,43,2
12/11/2020,49,40,40,35,43,2
12/12/2020,50,40,40,37,43,2
12/13/2020,50,41,42,38,44,2
12/14/2020,52,44,42,39,51,2
12/15/2020,58,48,51,48,54,2
12/16/2020,70,62,65,54,58,2
12/17/2020,292,409,376,290,186,5
12/18/2020,677,889,781,554,309,5
12/19/2020,1030,1354,1188,841,439,10
12/2/2020,39,31,29,23,28,2
12/20/2020,1225,1600,1436,1042,527,11
12/21/2020,1924,2438,2201,1600,806,14
12/22/2020,2866,3540,3188,2311,1119,18
12/23/2020,3915,4811,4355,3119,1483,25
12/24/2020,4287,5189,4712,3411,1625,25
12/25/2020,4287,5189,4713,3411,1629,25
12/26/2020,5403,6485,5830,4360,2052,34
12/27/2020,5910,7014,6362,4794,2265,40
12/28/2020,7045,8205,7495,5818,2876,50
12/29/2020,8799,9969,9180,7239,3919,74
12/3/2020,42,31,32,24,30,2
12/30/2020,10651,11939,11150,8889,4923,94
12/31/2020,11595,12872,12052,9653,5316,103
12/4/2020,42,32,32,25,32,2
12/5/2020,42,32,32,25,34,2
12/6/2020,42,32,32,25,34,2
12/7/2020,42,33,36,27,36,2
12/8/2020,44,34,37,28,37,2
12/9/2020,44,34,39,29,41,2
2/1/2021,54381,51620,54387,50440,152534,1301
2/10/2021,63265,59683,63097,60946,243490,1807
2/11/2021,64340,60602,64113,62378,254484,1865
2/12/2021,66136,62061,65652,64360,269690,1960
2/13/2021,67980,63647,67469,66397,279742,2063
2/14/2021,68628,64126,68057,67144,284904,2088
2/15/2021,69291,64747,68729,68042,294342,2133
2/16/2021,70416,65539,69631,69211,304714,2179
2/17/2021,71390,66441,70564,70397,315842,2254
2/18/2021,72238,67158,71350,71459,326784,2288
2/19/2021,73362,68060,72262,72651,335949,2363
2/2/2021,55345,52502,55246,51608,162559,1338
2/20/2021,75052,69457,73634,74230,344001,2465
2/21/2021,75658,70025,74224,74963,349092,2500
2/22/2021,76270,70581,74753,75634,354935,2546
2/23/2021,77391,71450,75773,76900,363161,2612
2/24/2021,78558,72488,76890,78337,372831,2695
2/25/2021,79662,73431,77888,79631,382733,2779
2/26/2021,81197,74720,79179,81380,391996,2868
2/27/2021,82453,75803,80257,82729,398465,2947
2/28/2021,83013,76238,80762,83706,402305,2988
2/3/2021,56166,53298,56081,52590,172986,1391
2/4/2021,57106,54148,57108,53761,183790,1440
2/5/2021,58347,55244,58238,55079,192761,1506
2/6/2021,59595,56306,59386,56306,203395,1585
2/7/2021,60120,56815,59892,56881,209072,1613
2/8/2021,61078,57726,60901,58162,219753,1688
2/9/2021,62162,58724,61963,59527,231653,1757
3/1/2021,83791,76943,81597,85032,407676,3058
3/10/2021,94160,85154,90556,141495,453083,3848
3/11/2021,96256,86848,92339,151496,459366,3986
3/12/2021,98600,88626,94295,160545,464820,4123
3/13/2021,100299,90047,95916,168778,468926,4218
3/14/2021,101557,91139,97083,175044,471458,4295
3/15/2021,103055,92442,98660,183045,475380,4396
3/16/2021,105081,94063,100524,190726,479410,4538
3/17/2021,107699,96386,103130,199530,484711,4727
3/18/2021,110400,98670,105720,207345,489634,4908
3/19/2021,113831,101234,108507,214456,494262,5190
3/2/2021,84618,77696,82410,86963,413717,3110
3/20/2021,116712,103659,111342,219830,498137,5408
3/21/2021,118950,105567,113490,223919,500459,5599
3/22/2021,122201,108424,116637,228424,503623,5920
3/23/2021,126076,111727,120134,233382,506698,6350
3/24/2021,132469,117057,125784,237984,509899,7632
3/25/2021,139659,122760,131896,242180,513081,8926
3/26/2021,146061,127896,137319,245986,515342,10215
3/27/2021,152060,132704,142341,248643,516807,11867
3/28/2021,157180,136559,146487,250357,517732,13352
3/29/2021,164827,142366,152935,252266,518981,15064
3/3/2021,85521,78419,83300,90031,419484,3193
3/30/2021,172513,148105,159283,254464,520320,16849
3/31/2021,180807,154312,166402,257224,522088,18966
3/4/2021,86623,79343,84269,97011,425337,3277
3/5/2021,88223,80437,85462,104999,430420,3421
3/6/2021,89312,81223,86298,111274,434212,3489
3/7/2021,90143,81895,86995,116551,436807,3547
3/8/2021,91245,82796,87970,124732,441972,3624
3/9/2021,92617,83880,89157,132426,447102,3708
4/1/2021,189041,160452,173897,260100,524155,20866
4/10/2021,240087,195381,213478,282169,539600,32167
4/11/2021,243273,197395,215727,283381,540401,33308
4/12/2021,248053,200539,219426,285755,542343,34415
4/13/2021,252355,203198,222430,287661,543776,35454
4/14/2021,256804,205818,225329,289421,545075,36510
4/15/2021,262025,209202,228664,291578,546680,37506
4/16/2021,266435,212104,231769,293535,548071,38415
4/17/2021,269781,214447,234520,295147,549169,39508
4/18/2021,271699,215628,235869,295899,549691,40171
4/19/2021,275101,217967,238344,297485,551051,40985
4/2/2021,195545,165281,179519,262619,525731,22464
4/20/2021,278307,220059,240773,299023,552344,41840
